#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:31:34       0     33     35      -      0      0      0      0      0      0    405    180      0      0      0      0     13 
 20260812    14:31:35       0     77     36      -     16      1      0      0      0      0  12481   2392   1555   1554      0   2640     91 
 20260812    14:31:36       0     92     36      -      4      0      0      0      0      0  12481   2392   4115   4114      0   3440    230 
 20260812    14:31:37       0     92     36      -      5      0      0      0      0      0  12481   2400   6771   6770      0   3439    230 
 20260812    14:31:38       0     92     36      -      6      0      0      0      0      0  12481   2392   9427   9426      0   2176    201 
 20260812    14:31:39       0     91     35      -      5      0      0      0      0      0  12481   2400  12019  12018      0   5150     81 
 20260812    14:31:40       0     92     35      -      5      0      0      0      0      0  12481   2400  14707  14706      0   2153     34 
 20260812    14:31:41       0     96     35      -      0      0      0      0      0      0  12481   2392  19507  19506      0      9      3 
 20260812    14:31:42       0    475     48      -    100     38      0      0      0      0  12481   2422  19507  19506      0      4      3 
 20260812    14:31:43       0    405     45      -    100     87      0      0      0      0  12481   2400  19507  19506      0    142     73 
 20260812    14:31:44       0    465     50      -    100     39      0      0      0      0  12481   2422  19507  19506      0      4      5 
 20260812    14:31:45       0    381     44      -    100     87      0      0      0      0  12481   2422  19507  19506      0    146     32 
 20260812    14:31:46       0    455     51      -    100     37      0      0      0      0  12481   2422  19731  19730      0      5      3 
 20260812    14:31:47       0    387     45      -    100     87      0      0      0      0  12481   2422  19731  19730      0    144     32 
 20260812    14:31:48       0    443     52      -    100     38      0      0      0      0  12481   2422  20019  20018      0      4      2 
 20260812    14:31:50       0    398     46      -    100     87      0      0      0      0  12481   2422  20019  20018      0    140     33 
 20260812    14:31:51       0    434     52      -    100     38      0      0      0      0  12481   2422  20307  20306      0      5      3 
 20260812    14:31:52       0    411     47      -    100     87      0      0      0      0  12481   2422  20307  20306      0    145     32 
