timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 17:01:16.779, 0, 0 %, 0 MiB, 31.54 W, 180 MHz, 405 MHz, 32
2026/09/26 17:01:16.791, 1, 0 %, 0 MiB, 35.59 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:17.046, 0, 0 %, 3 MiB, 33.16 W, 180 MHz, 405 MHz, 32
2026/09/26 17:01:17.086, 1, 0 %, 1 MiB, 35.59 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:17.336, 0, 0 %, 595 MiB, 36.97 W, 1027 MHz, 12481 MHz, 33
2026/09/26 17:01:17.337, 1, 0 %, 3 MiB, 40.31 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:17.587, 0, 0 %, 595 MiB, 53.08 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:17.587, 1, 0 %, 3 MiB, 39.87 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:17.837, 0, 0 %, 595 MiB, 57.76 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:17.837, 1, 0 %, 3 MiB, 39.58 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:18.087, 0, 0 %, 595 MiB, 83.34 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:18.087, 1, 0 %, 3 MiB, 39.35 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:18.337, 0, 0 %, 883 MiB, 87.68 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:18.337, 1, 0 %, 3 MiB, 37.96 W, 180 MHz, 405 MHz, 31
2026/09/26 17:01:18.588, 0, 0 %, 1267 MiB, 87.94 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:18.588, 1, 0 %, 851 MiB, 49.68 W, 240 MHz, 12481 MHz, 32
2026/09/26 17:01:18.838, 0, 0 %, 1331 MiB, 87.98 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:18.838, 1, 8 %, 1299 MiB, 66.38 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:19.088, 0, 0 %, 2355 MiB, 88.61 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:19.088, 1, 3 %, 1299 MiB, 77.36 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:19.338, 0, 21 %, 5075 MiB, 89.45 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:19.338, 1, 32 %, 3315 MiB, 89.83 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:19.588, 0, 3 %, 5075 MiB, 90.12 W, 2385 MHz, 12481 MHz, 33
2026/09/26 17:01:19.589, 1, 0 %, 3315 MiB, 95.18 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:19.839, 0, 0 %, 5075 MiB, 90.10 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:19.839, 1, 0 %, 3315 MiB, 94.58 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:20.089, 0, 0 %, 5075 MiB, 89.69 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:20.089, 1, 0 %, 3315 MiB, 94.61 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:20.339, 0, 1 %, 5075 MiB, 88.79 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:20.339, 1, 0 %, 3315 MiB, 93.60 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:20.589, 0, 0 %, 5075 MiB, 87.86 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:20.590, 1, 0 %, 3315 MiB, 93.60 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:20.840, 0, 0 %, 5107 MiB, 87.93 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:20.840, 1, 0 %, 3315 MiB, 93.11 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:21.090, 0, 0 %, 5107 MiB, 87.96 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:21.090, 1, 0 %, 3315 MiB, 93.15 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:21.340, 0, 0 %, 5107 MiB, 87.96 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:21.340, 1, 0 %, 3315 MiB, 93.18 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:21.590, 0, 0 %, 5139 MiB, 87.93 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:21.591, 1, 0 %, 3315 MiB, 93.21 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:21.841, 0, 0 %, 5171 MiB, 87.86 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:21.841, 1, 0 %, 5043 MiB, 93.56 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:22.091, 0, 0 %, 5171 MiB, 87.85 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:22.091, 1, 11 %, 5043 MiB, 94.65 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:22.341, 0, 0 %, 5171 MiB, 87.83 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:22.341, 1, 0 %, 5043 MiB, 94.81 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:22.591, 0, 0 %, 5171 MiB, 87.84 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:22.592, 1, 0 %, 5043 MiB, 94.86 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:22.842, 0, 0 %, 5171 MiB, 87.85 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:22.842, 1, 1 %, 5043 MiB, 94.88 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:23.092, 0, 0 %, 5171 MiB, 87.85 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:23.092, 1, 0 %, 5043 MiB, 93.85 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:23.342, 0, 0 %, 5171 MiB, 87.85 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:23.343, 1, 0 %, 5075 MiB, 93.67 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:23.593, 0, 0 %, 5171 MiB, 87.44 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:23.593, 1, 0 %, 5075 MiB, 93.71 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:23.843, 0, 0 %, 5171 MiB, 87.49 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:23.843, 1, 0 %, 5075 MiB, 93.75 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:24.093, 0, 0 %, 5171 MiB, 87.58 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:24.093, 1, 0 %, 5107 MiB, 93.70 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:24.343, 0, 0 %, 5171 MiB, 87.61 W, 2385 MHz, 12481 MHz, 34
2026/09/26 17:01:24.344, 1, 0 %, 5107 MiB, 94.84 W, 2377 MHz, 12481 MHz, 33
2026/09/26 17:01:24.594, 0, 12 %, 6899 MiB, 88.98 W, 2385 MHz, 12481 MHz, 34
