172384 memra-server S wchan=futex_wait_queue syscall= ticks=1u/4s
172390 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172391 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172392 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172393 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172394 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=6u/3s
172395 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172396 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172397 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172398 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172399 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172400 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172401 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172402 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172403 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172404 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172405 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172406 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172407 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172408 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172409 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=2u/6s
172410 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172411 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172412 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172413 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172414 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172415 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172416 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172417 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172418 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172419 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172420 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172421 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172422 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172423 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172424 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172425 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172426 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172427 tokio-rt-worker S wchan=ep_poll syscall= ticks=4u/4s
172428 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172429 tokio-rt-worker S wchan=futex_wait_queue syscall= ticks=0u/0s
172430 memra-xid-tail S wchan=pipe_read syscall= ticks=0u/0s
172431 memra-gpu-watch S wchan=hrtimer_nanosleep syscall= ticks=0u/0s
172433 memra-gpu-worke S wchan=futex_wait_queue syscall= ticks=10323u/2236s
172436 cuda00003800010 S wchan=do_poll.constprop.0 syscall= ticks=0u/0s
172438 memra-gpu-worke S wchan=futex_wait_queue syscall= ticks=0u/0s
172439 cuda-EvtHandlr S wchan=do_poll.constprop.0 syscall= ticks=4u/6s
172440 memra-gpu-worke S wchan=do_poll.constprop.0 syscall= ticks=1u/5s
172444 memra-gpu-worke S wchan=futex_wait_queue syscall= ticks=0u/0s
172445 cuda-EvtHandlr S wchan=do_poll.constprop.0 syscall= ticks=4u/5s
172902 dsv4-serve-dsv4 R wchan=0 syscall= ticks=7017u/8991s
