procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141709204 853336 272122012    0    0     0     0 3574 2524  4  0 96  0  0  0
 3  0      0 141714932 853348 272122060    0    0     0   104 4279 2985  4  0 96  0  0  0
 3  0      0 141888788 853348 272112600    0    0     0     0 5407 2956  6  1 94  0  0  0
 3  0      0 141774860 853348 272116700    0    0     0     0 5797 3772  6  0 94  0  0  0
 3  0      0 141795216 853348 272116704    0    0     0 31860 5623 3328  5  1 94  0  0  0
 3  0      0 141803348 853348 272116708    0    0     0    64 5180 3571  6  0 94  0  0  0
 3  0      0 141816136 853356 272116712    0    0     0  8724 5340 3151  5  1 94  0  0  0
 3  0      0 141821408 853356 272116712    0    0     0     0 5314 3329  6  0 94  0  0  0
 3  0      0 141832352 853356 272116712    0    0     0     0 5352 3299  6  1 94  0  0  0
 3  0      0 141838588 853356 272116712    0    0     0     0 5074 3181  6  0 94  0  0  0
 3  0      0 141848920 853356 272116712    0    0     0     0 5157 3459  6  0 94  0  0  0
 3  0      0 141908268 853364 272120808    0    0     0 68952 6027 3759  6  1 94  0  0  0
 3  0      0 141770816 853364 272120812    0    0     0     0 5316 3692  6  0 94  0  0  0
 3  0      0 141793972 853364 272120816    0    0     0     0 5388 3091  6  1 94  0  0  0
 3  0      0 141795084 853364 272120820    0    0     0     0 5373 3771  6  0 94  0  0  0
 2  0      0 141812536 853364 272120820    0    0     0     0 4861 2901  5  1 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141827048 853372 272120820    0    0     0   100 4051 2793  4  0 96  0  0  0
 2  0      0 141825504 853372 272120820    0    0     0     0 4123 2627  3  1 96  0  0  0
 2  0      0 141817440 853372 272120820    0    0     0     0 4032 2690  4  0 96  0  0  0
 2  0      0 141834544 853372 272120828    0    0     0   112 4055 2666  3  1 96  0  0  0
 2  0      0 141978500 853372 272117244    0    0     0     0 4782 2731  4  0 96  0  0  0
 2  0      0 141928228 853380 272117704    0    0     0    64 4295 2850  4  1 96  0  0  0
 2  0      0 141901176 853380 272118484    0    0     0     0 4175 2543  4  0 96  0  0  0
 2  0      0 141872328 853380 272117136    0    0     0     0 5456 3149  4  1 96  0  0  0
 2  0      0 141848788 853380 272118024    0    0     0     0 4753 2657  3  1 96  0  0  0
 2  0      0 141769100 853380 272120640    0    0     0     0 4336 3039  4  0 96  0  0  0
 2  0      0 141790592 853388 272120640    0    0     0    36 4026 2426  4  1 96  0  0  0
 2  0      0 141805328 853388 272120640    0    0     0     0 4204 2803  4  0 96  0  0  0
 2  0      0 141830192 853388 272120640    0    0     0     0 4317 2492  3  1 96  0  0  0
 2  0      0 141869392 853388 272120640    0    0     0     0 4533 2914  4  0 96  0  0  0
 2  0      0 141882972 853388 272120640    0    0     0     0 4403 2578  3  1 96  0  0  0
 2  0      0 141896904 853396 272120644    0    0     0    16 4197 2636  4  0 96  0  0  0
 2  0      0 141934048 853396 272120644    0    0     0     0 4402 2669  3  1 96  0  0  0
 2  0      0 141867384 853396 272125216    0    0     0     0 4281 2688  4  0 96  0  0  0
 2  0      0 141867204 853396 272125216    0    0     0     0 4403 2828  4  1 96  0  0  0
 2  0      0 141885780 853396 272125220    0    0     0     0 4606 2653  4  1 96  0  0  0
 2  0      0 141905724 853404 272125220    0    0     0   136 4319 2924  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141907292 853404 272125220    0    0     0  5436 4348 2565  4  1 96  0  0  0
 2  0      0 141919832 853404 272125224    0    0     0     0 4383 2875  4  0 96  0  0  0
 2  0      0 141915496 853404 272125224    0    0     0     0 4211 2441  3  1 96  0  0  0
 2  0      0 141927168 853404 272125224    0    0     0     0 4181 2787  4  0 96  0  0  0
 2  0      0 141925208 853412 272125224    0    0     0    40 4163 2623  3  1 96  0  0  0
 2  0      0 141984064 853412 272123752    0    0     0    60 4587 2871  4  0 96  0  0  0
 2  0      0 141988244 853412 272124228    0    0     0     0 4093 2572  3  1 96  0  0  0
 2  0      0 142007948 853412 272124232    0    0     0     0 4169 2604  4  0 96  0  0  0
 3  0      0 142020636 853412 272124548    0    0     0     0 4341 2755  4  1 95  0  0  0
 3  0      0 142026972 853420 272124548    0    0     0    40 4696 2896  6  0 94  0  0  0
 3  0      0 142039516 853420 272124548    0    0     0     0 4728 2924  6  0 94  0  0  0
 3  0      0 142046280 853420 272124548    0    0     0     0 4966 3021  6  1 94  0  0  0
 3  0      0 142052620 853420 272124548    0    0     0     0 4768 3026  6  0 94  0  0  0
 3  0      0 142066676 853420 272129180    0    0     0     0 4769 2888  6  1 94  0  0  0
 2  0      0 142006424 853428 272129180    0    0     0    16 3713 2573  4  0 96  0  0  0
 2  0      0 142016480 853428 272129184    0    0     0  3580 3471 2226  3  1 96  0  0  0
 2  0      0 142003784 853428 272129184    0    0     0     0 3543 2492  4  0 96  0  0  0
 2  0      0 142005540 853428 272129184    0    0     0     0 3647 2208  3  1 96  0  0  0
 2  0      0 142008224 853428 272129184    0    0     0     0 3494 2252  4  0 96  0  0  0
 2  0      0 142010620 853436 272129184    0    0     0    28 3376 2278  3  1 96  0  0  0
 2  0      0 142006852 853436 272129188    0    0     0   840 3540 2264  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142010676 853436 272129192    0    0     0     0 3469 2463  4  1 96  0  0  0
 2  0      0 142016320 853436 272128108    0    0     0     0 3955 2254  4  1 96  0  0  0
 2  0      0 142017944 853436 272128108    0    0     0  3572 3575 2486  4  0 96  0  0  0
 2  0      0 142027880 853444 272128108    0    0     0    48 3542 2163  4  1 96  0  0  0
 4  0      0 142031004 853444 272128108    0    0     0     0 3905 2769  4  0 96  0  0  0
 3  0      0 142033524 853444 272128124    0    0     0     0 5525 4410  6  0 94  0  0  0
 3  0      0 142055432 853444 272128124    0    0     0     0 5599 4150  6  0 94  0  0  0
 3  0      0 142062236 853444 272128128    0    0     0     0 5504 4450  6  0 94  0  0  0
 3  0      0 142065952 853452 272128136    0    0     0    20 5609 4510  6  0 94  0  0  0
 3  0      0 142065952 853452 272128136    0    0     0    44 5619 4378  6  1 94  0  0  0
 3  0      0 142054332 853452 272132928    0    0     0     0 5620 3420  6  1 94  0  0  0
 3  0      0 142053444 853452 272132960    0    0     0     0 5971 4166  5  0 95  0  0  0
 2  0      0 142030988 853456 272132956    0    0     0     4 7360 3961  4  0 95  0  0  0
 2  0      0 142031344 853464 272132956    0    0     0    24 4411 2995  4  0 96  0  0  0
 2  0      0 142032416 853464 272132956    0    0     0    12 5363 3661  4  0 96  0  0  0
 2  0      0 142046852 853464 272132964    0    0     0  3472 5772 3578  4  0 96  0  0  0
 2  0      0 142036504 853464 272132964    0    0     0     0 3933 2982  4  0 96  0  0  0
 2  0      0 142036252 853464 272132968    0    0     0     0 4097 3006  4  0 96  0  0  0
 2  0      0 142039560 853472 272132968    0    0     0    36 4209 3004  4  0 96  0  0  0
 2  0      0 142126220 853472 272131800    0    0     0   348 4902 3010  3  1 96  0  0  0
 2  0      0 142126220 853472 272131800    0    0     0    20 4443 2513  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142131044 853472 272131800    0    0     0     0 4308 2983  4  0 96  0  0  0
 2  0      0 142133084 853472 272131800    0    0     0     0 4259 2960  4  0 96  0  0  0
 3  0      0 142141952 853480 272131968    0    0     0    56 4645 3997  6  0 94  0  0  0
 3  0      0 142145372 853480 272131976    0    0     0     0 4812 4145  6  0 94  0  0  0
 2  0      0 142145372 853480 272131976    0    0     0     0 4150 3273  5  0 95  0  0  0
 2  0      0 142145372 853480 272131976    0    0     0     0 3485 2589  4  0 96  0  0  0
 2  0      0 142242900 853480 272136072    0    0     0     0 3735 2747  4  0 96  0  0  0
 2  0      0 142111596 853488 272136676    0    0     0    16 3851 2633  4  0 96  0  0  0
 3  0      0 142117648 853488 272136696    0    0     0     0 4887 3101  5  0 95  0  0  0
 3  0      0 142113296 853488 272136704    0    0     0     0 6885 6369  6  1 94  0  0  0
 3  0      0 142103924 853488 272136708    0    0     0    92 5977 6233  6  0 94  0  0  0
 3  0      0 142104080 853488 272136708    0    0     0     0 5877 5593  6  0 94  0  0  0
 3  0      0 142102696 853496 272136712    0    0     0    20 5273 4162  6  0 94  0  0  0
 2  0      0 142095604 853496 272136712    0    0     0     0 4371 3244  4  0 96  0  0  0
 2  0      0 142095352 853496 272136712    0    0     0  3412 4325 3359  4  0 96  0  0  0
 2  0      0 142239104 853496 272132252    0    0     0     0 4508 3321  4  0 96  0  0  0
 3  0      0 142096148 853496 272135572    0    0     0     0 4885 3652  4  0 96  0  0  0
 2  0      0 142101016 853504 272135564    0    0     0    44 4399 3360  4  0 96  0  0  0
 2  0      0 142108828 853504 272135576    0    0     0     0 4198 2910  4  0 96  0  0  0
 2  0      0 142112320 853504 272135576    0    0     0    44 4280 2610  4  1 96  0  0  0
 3  0      0 142114656 853504 272135708    0    0     0     0 4289 3489  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 142117272 853504 272135716    0    0     0  8548 5326 2796  6  1 94  0  0  0
 3  0      0 142118840 853512 272135716    0    0     0    36 5331 3244  6  1 94  0  0  0
 3  0      0 142126752 853512 272135724    0    0     0     0 7021 4597  6  1 94  0  0  0
 3  0      0 142073648 853512 272140480    0    0     0    12 5553 4142  6  0 94  0  0  0
 3  0      0 142057828 853512 272140484    0    0     0     0 5208 3083  5  1 94  0  0  0
 3  0      0 142046108 853512 272140484    0    0     0     0 5316 2943  6  1 94  0  0  0
 3  0      0 142054488 853520 272140488    0    0     0    24 5479 3733  6  0 94  0  0  0
 3  0      0 142054192 853520 272140492    0    0     0     0 5554 3828  6  0 94  0  0  0
 3  0      0 142062004 853520 272140492    0    0     0  3520 5418 3442  6  1 94  0  0  0
 3  0      0 142053184 853520 272140492    0    0     0     0 5201 2708  6  1 94  0  0  0
 3  0      0 142052932 853520 272140496    0    0     0     0 5353 3779  6  0 94  0  0  0
 3  0      0 142048240 853520 272140500    0    0     0     0 5467 3672  6  1 94  0  0  0
 2  0      0 142167908 853528 272140752    0    0     0    28 6042 3575  5  1 94  0  0  0
 2  0      0 142158484 853528 272141780    0    0     0   372 4348 2673  3  1 96  0  0  0
 2  0      0 142098340 853528 272144264    0    0     0     0 4608 3413  4  0 96  0  0  0
 2  0      0 142055620 853528 272140140    0    0     0  1100 5169 2789  3  1 96  0  0  0
 2  0      0 142071908 853528 272140140    0    0     0     0 4344 2474  3  1 96  0  0  0
 2  0      0 142100408 853536 272140988    0    0     0    56 4404 2726  4  1 96  0  0  0
 2  0      0 142012616 853536 272141368    0    0     0   844 5743 3647  4  0 96  0  0  0
 2  0      0 141994932 853536 272142016    0    0     0     0 4136 2478  4  1 96  0  0  0
 2  0      0 142023464 853536 272142016    0    0     0    20 4229 2461  4  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142031720 853536 272142020    0    0     0     0 4281 2843  4  0 96  0  0  0
 2  0      0 142051880 853544 272142020    0    0     0    36 4256 3052  4  0 96  0  0  0
 2  0      0 142059328 853544 272142020    0    0     0     0 4075 2430  4  1 96  0  0  0
 2  0      0 142078844 853544 272142020    0    0     0     0 4122 2462  3  1 96  0  0  0
 2  0      0 142102628 853544 272142020    0    0     0     0 4082 3042  4  0 96  0  0  0
 2  0      0 142119552 853544 272146244    0    0     0    92 4390 2902  4  1 96  0  0  0
 2  0      0 142118228 853552 272146248    0    0     0    16 4049 2501  3  1 96  0  0  0
 2  0      0 142116104 853560 272146248    0    0     0    36 4141 2451  4  1 96  0  0  0
 2  0      0 142131168 853560 272146248    0    0     0  3468 4342 3308  4  0 96  0  0  0
 2  0      0 142144628 853560 272146248    0    0     0     0 4398 2678  4  1 96  0  0  0
 2  0      0 142192648 853560 272157356    0    0     0     4 7238 3781  4  1 95  0  0  0
 3  0      0 142202048 853572 272142256    0    0     0 12732 5389 2865  3  1 96  0  0  0
 2  0      0 142214272 853572 272142600    0    0     0     8 4256 3419  4  0 96  0  0  0
 2  0      0 142227228 853572 272142600    0    0     0     0 3941 2438  4  1 96  0  0  0
 2  0      0 142217220 853572 272144272    0    0     0     0 4230 2495  4  1 96  0  0  0
 2  0      0 142218092 853572 272144276    0    0     0     0 4220 2678  4  1 96  0  0  0
 3  0      0 142276440 853580 272140124    0    0     0  1884 5526 3972  4  0 95  0  0  0
 3  0      0 142166804 853580 272143348    0    0     0     0 5860 2630  5  1 94  0  0  0
 3  0      0 142131552 853580 272141732    0    0     0   388 6535 4002  6  1 94  0  0  0
 3  0      0 142024096 853580 272147628    0    0     0     0 5782 3471  5  1 94  0  0  0
 3  0      0 142045228 853580 272147660    0    0     0     0 6736 3364  6  1 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 142053216 853588 272147660    0    0     0    60 5731 4754  6  1 94  0  0  0
 3  0      0 142060400 853588 272147660    0    0     0     0 5550 3514  6  0 94  0  0  0
 3  0      0 142090016 853588 272147664    0    0     0  3408 5840 5425  6  0 94  0  0  0
 3  0      0 142093784 853588 272147668    0    0     0     0 5300 2549  6  1 94  0  0  0
 4  0      0 142076796 853588 272150268    0    0     0     0 5454 3640  6  1 94  0  0  0
 4  0      0 142089144 853596 272150268    0    0     0    28 5511 3304  6  1 94  0  0  0
 3  0      0 142108088 853596 272150268    0    0     0     0 5346 2506  6  1 94  0  0  0
 2  0      0 142125588 853596 272150268    0    0     0   828 5294 4599  5  1 95  0  0  0
 2  0      0 142083980 853596 272157316    0    0     0     0 4601 4189  4  0 96  0  0  0
 2  0      0 142043168 853596 272147684    0    0     0  2996 5356 3243  3  1 96  0  0  0
 2  0      0 141910220 853604 272145424    0    0     0   140 5304 2751  3  1 96  0  0  0
 2  0      0 141799444 853604 272148064    0    0     0     0 4634 2665  3  1 96  0  0  0
 2  0      0 141806176 853604 272142200    0    0     0   516 5002 2675  3  1 96  0  0  0
 2  0      0 141861880 853604 272143852    0    0     0    40 5774 2943  3  1 96  0  0  0
 2  0      0 141825480 853604 272145952    0    0     0   160 5365 3081  3  1 96  0  0  0
 2  0      0 141774640 853612 272147320    0    0     0    36 4578 4386  4  0 96  0  0  0
 2  0      0 141768984 853612 272148016    0    0     0     0 4295 2564  3  1 96  0  0  0
 2  0      0 141805820 853616 272142524    0    0     0  1464 5140 2704  3  1 96  0  0  0
 2  0      0 141739908 853616 272146028    0    0     0   100 5842 2823  3  1 96  0  0  0
 2  0      0 141763660 853616 272146584    0    0     0     0 4586 2630  3  1 96  0  0  0
 2  0      0 141738728 853628 272142796    0    0     0   728 5177 2693  3  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141686796 853628 272145888    0    0     0     0 4701 3251  4  0 96  0  0  0
 2  0      0 141733848 853628 272146460    0    0     0     8 4745 3979  4  0 96  0  0  0
 2  0      0 141776120 853632 272147760    0    0     0  8392 5319 2797  3  1 96  0  0  0
 2  0      0 141710972 853632 272147780    0    0     0     0 4200 2481  3  1 96  0  0  0
 2  0      0 141677408 853640 272147780    0    0     0   104 3969 2445  3  1 96  0  0  0
 2  0      0 141606516 853640 272147780    0    0     0     0 4130 2471  4  1 96  0  0  0
 2  0      0 141565012 853648 272147844    0    0     0   308 4234 2608  3  1 96  0  0  0
 2  0      0 141350944 853648 272250812    0    0     0   872 4269 3723  4  1 96  0  0  0
 3  0      0 141297792 853648 272282100    0    0     0     0 4889 3430  4  1 95  0  0  0
 8  0      0 141113808 853660 272283360    0    0     0  5672 20464 3167 10  1 89  0  0  0
 7  0      0 141048832 853660 272283364    0    0     0     0 17240 3360 16  1 83  0  0  0
 4  0      0 141066432 853660 272283364    0    0     0     0 7071 2935 10  1 90  0  0  0
 4  0      0 141039688 853660 272283364    0    0     0     0 6087 2913  8  0 92  0  0  0
 8  0      0 140638460 853660 272283368    0    0     0     0 67018 3180 12  2 86  0  0  0
 8  0      0 140579168 853672 272289416    0    0     0    44 14830 2836 14  1 85  0  0  0
 6  0      0 140575120 853672 272290768    0    0     0     0 9913 2329 13  1 86  0  0  0
 3  0      0 140684132 853672 272291344    0    0     0     0 6462 2422  8  0 92  0  0  0
 3  0      0 140699344 853672 272291348    0    0     0     0 4732 2256  5  1 94  0  0  0
 3  0      0 140705552 853672 272291348    0    0     0     0 4710 2363  6  0 94  0  0  0
 3  0      0 140698036 853680 272291352    0    0     0    60 4828 2275  5  1 94  0  0  0
 2  0      0 140655160 853680 272323092    0    0     0     0 5048 2247  6  0 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141058188 853680 272468836    0    0     0     0 4665 2893  3  1 96  0  0  0
 2  0      0 140950524 853680 272468844    0    0     0  1504 3787 2221  4  1 96  0  0  0
 7  0      0 140890396 853680 272468844    0    0     0     0 16708 2577  7  1 92  0  0  0
 7  0      0 140893472 853692 272468844    0    0     0   184 14467 2492 14  1 85  0  0  0
 8  0      0 140920280 853692 272468868    0    0     0     0 31585 3287 13  0 87  0  0  0
 8  0      0 140941796 853692 272470808    0    0     0     0 13649 3147 16  1 83  0  0  0
 7  0      0 140937576 853696 272473860    0    0     0   612 13823 7676 16  1 83  0  0  0
 1  0      0 141298012 853700 272521520    0    0     0     0 9388 15941  7  1 92  0  0  0
 1  0      0 141315000 853712 272521524    0    0     0   132 3135 4332  2  0 98  0  0  0
 1  0      0 141347392 853712 272521524    0    0     0     0 3100 4446  2  0 98  0  0  0
 1  0      0 141363000 853712 272521524    0    0     0     0 2900 4258  2  0 98  0  0  0
 1  0      0 141395776 853712 272521528    0    0     0   592 3309 4509  2  0 98  0  0  0
 1  0      0 141411404 853712 272521532    0    0     0     0 3108 4362  2  0 98  0  0  0
 2  0      0 141445484 853720 272521644    0    0     0    56 3757 4197  4  0 96  0  0  0
 2  0      0 141454944 853720 272521644    0    0     0     0 3736 4072  4  0 96  0  0  0
 1  0      0 141454944 853720 272521644    0    0     0     0 3063 3245  3  0 97  0  0  0
 1  0      0 141457964 853720 272521644    0    0     0    12 2237 2563  2  0 98  0  0  0
 1  0      0 141468668 853720 272521644    0    0     0 132044 3362 3206  2  0 98  0  0  0
 2  0      0 141468668 853720 272521644    0    0     0     0 2132 2554  2  0 98  0  0  0
 2  0      0 141515852 853728 272521672    0    0     0    52 4063 9100  3  0 97  0  0  0
 2  0      0 141533428 853728 272521676    0    0     0     0 5163 6590  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 141560172 853732 272521692    0    0     0   424 4843 8686  4  1 96  0  0  0
 1  0      0 141564212 853732 272521692    0    0     0     0 2782 2522  2  1 98  0  0  0
 1  0      0 141570140 853732 272521692    0    0     0     0 2664 2919  2  1 98  0  0  0
 1  0      0 141604728 853740 272521700    0    0     0    60 3060 5562  2  0 98  0  0  0
 2  0      0 141634076 853744 272521708    0    0     0  3952 6861 5900  3  0 97  0  0  0
 3  0      0 141670336 853744 272521808    0    0     0     0 5317 4148  5  1 94  0  0  0
 3  0      0 141705592 853744 272521808    0    0     0     0 4948 2437  5  1 94  0  0  0
 3  0      0 141733824 853744 272521808    0    0     0     0 5017 2452  5  1 94  0  0  0
 3  0      0 141760924 853752 272521808    0    0     0    84 5424 2576  5  1 94  0  0  0
 3  0      0 141793152 853752 272521816    0    0     0     0 5946 7256  5  1 94  0  0  0
 3  0      0 141833140 853752 272521816    0    0     0     0 5683 2640  5  1 94  0  0  0
 3  0      0 141854296 853752 272521816    0    0     0 180392 6790 3855  5  1 94  0  0  0
 3  0      0 141869068 853752 272521816    0    0     0  7544 5647 2604  5  1 94  0  0  0
 3  0      0 141890104 853760 272521820    0    0     0   284 5500 4840  5  1 94  0  0  0
 3  0      0 141907956 853760 272521820    0    0     0    16 5837 4731  5  1 94  0  0  0
 2  0      0 141934428 853760 272521848    0    0     0   124 5914 3124  5  1 95  0  0  0
 1  0      0 141944240 853760 272521848    0    0     0     0 3968 5521  3  0 97  0  0  0
 1  0      0 141955128 853760 272521848    0    0     0     0 2997 5504  2  0 98  0  0  0
 1  0      0 141955128 853768 272521840    0    0     0    44 2974 3057  1  1 98  0  0  0
 1  0      0 141955128 853768 272521840    0    0     0     0 2731 2451  1  1 98  0  0  0
 1  0      0 141955128 853768 272521852    0    0     0  1956 2754 2543  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 141955128 853772 272521852    0    0     0 51292 3235 2697  1  1 98  0  0  0
 1  0      0 141955624 853772 272521852    0    0     0     0 2636 2410  1  1 98  0  0  0
 1  0      0 141955624 853784 272521852    0    0     0    68 2686 2502  1  1 98  0  0  0
 1  0      0 141963688 853784 272521852    0    0     0     0 2709 2517  1  1 98  0  0  0
 1  0      0 141963688 853784 272521856    0    0     0     0 2730 2440  1  1 98  0  0  0
 1  0      0 141963720 853784 272521860    0    0     0    12 2691 2432  1  1 98  0  0  0
 1  0      0 141971784 853784 272521860    0    0     0     0 2664 2424  1  1 98  0  0  0
 1  0      0 141975280 853792 272521860    0    0     0    28 2772 2628  2  1 98  0  0  0
 1  0      0 141988996 853792 272521860    0    0     0     0 2761 4071  2  0 98  0  0  0
 3  0      0 142002992 853792 272521892    0    0     0     0 4763 5755  2  0 98  0  0  0
 1  0      0 142020576 853792 272521892    0    0     0     0 3338 2911  1  1 98  0  0  0
 1  0      0 142041060 853792 272521892    0    0     0     0 2769 2543  1  1 98  0  0  0
 1  0      0 142046036 853800 272521892    0    0     0    16 2677 2435  1  1 98  0  0  0
 1  0      0 142051564 853800 272521892    0    0     0     0 2721 2423  1  1 98  0  0  0
 1  0      0 142058152 853800 272521896    0    0     0    12 2748 2503  2  1 98  0  0  0
 1  0      0 142064352 853800 272521896    0    0     0   120 2918 3349  2  0 98  0  0  0
 2  0      0 142076196 853800 272522148    0    0     0     0 6130 4769  2  1 97  0  0  0
 2  0      0 142079924 853808 272522148    0    0     0    64 4191 3166  4  1 96  0  0  0
 2  0      0 142084208 853808 272522148    0    0     0     0 4161 3428  4  0 96  0  0  0
 2  0      0 142084432 853808 272522152    0    0     0     0 3975 3180  4  1 96  0  0  0
 2  0      0 142086780 853808 272522160    0    0     0     0 4453 3450  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 142088584 853808 272522160    0    0     0     0 4463 3005  3  1 96  0  0  0
 2  0      0 142089908 853816 272522152    0    0     0    72 4467 3478  4  0 96  0  0  0
 2  0      0 142089940 853816 272522164    0    0     0     0 4593 3124  3  1 96  0  0  0
 2  0      0 142090228 853816 272522164    0    0     0  5680 4608 3564  4  0 96  0  0  0
 2  0      0 142090004 853816 272522168    0    0     0    96 4610 3093  3  1 96  0  0  0
 2  0      0 142090004 853816 272522172    0    0     0     0 4419 3331  4  0 96  0  0  0
 3  0      0 142090004 853816 272522172    0    0     0     0 4683 3385  4  1 96  0  0  0
 3  0      0 142109988 853824 272522192    0    0     0   148 7517 4173  5  1 95  0  0  0
 3  0      0 142112696 853824 272522192    0    0     0     0 5559 3422  6  1 94  0  0  0
 2  0      0 142116680 853824 272522192    0    0     0     0 4841 2853  4  1 95  0  0  0
 2  0      0 142120648 853824 272522192    0    0     0     0 4473 2935  4  0 96  0  0  0
 2  0      0 142124696 853824 272522196    0    0     0     0 4366 2432  3  1 96  0  0  0
 2  0      0 142126216 853832 272522196    0    0     0    68 4377 2788  4  0 96  0  0  0
 2  0      0 142125996 853832 272522196    0    0     0     0 4382 2456  3  1 96  0  0  0
 2  0      0 142127892 853832 272522196    0    0     0    28 4450 2782  4  0 96  0  0  0
 2  0      0 142131400 853832 272522196    0    0     0     0 4508 2603  3  1 96  0  0  0
 2  0      0 142131396 853832 272522196    0    0     0     0 4524 2633  4  1 96  0  0  0
 2  0      0 142131396 853840 272522208    0    0     0    40 4612 2724  3  1 96  0  0  0
 1  0      0 142150096 853840 272522216    0    0     0     0 4608 3150  2  1 97  0  0  0
