2026/08/11 06:26:10.880, 0, 36, 2355, 128.02, 46001, 41
2026/08/11 06:26:10.889, 1, 37, 2280, 134.68, 55507, 51
2026/08/11 06:26:11.149, 0, 34, 2362, 128.49, 46289, 0
2026/08/11 06:26:11.149, 1, 34, 2317, 133.47, 55539, 0
2026/08/11 06:26:11.399, 0, 37, 2407, 145.61, 46449, 66
2026/08/11 06:26:11.399, 1, 35, 2317, 152.52, 55699, 4
2026/08/11 06:26:11.649, 0, 38, 2385, 169.28, 46449, 74
2026/08/11 06:26:11.649, 1, 35, 2317, 173.65, 55731, 34
2026/08/11 06:26:11.899, 0, 36, 2385, 165.71, 46449, 33
2026/08/11 06:26:11.899, 1, 38, 2317, 174.19, 55731, 80
2026/08/11 06:26:12.149, 0, 37, 2385, 192.53, 46449, 71
2026/08/11 06:26:12.149, 1, 38, 2317, 207.60, 55731, 28
2026/08/11 06:26:12.399, 0, 35, 2385, 202.24, 46449, 42
2026/08/11 06:26:12.399, 1, 40, 2317, 213.13, 55731, 73
2026/08/11 06:26:12.650, 0, 37, 2377, 193.50, 46449, 11
2026/08/11 06:26:12.650, 1, 38, 2295, 222.20, 55731, 77
2026/08/11 06:26:12.900, 0, 36, 2347, 199.00, 46449, 43
2026/08/11 06:26:12.900, 1, 37, 2295, 217.73, 55731, 52
2026/08/11 06:26:13.150, 0, 37, 2347, 198.36, 46449, 52
2026/08/11 06:26:13.150, 1, 39, 2295, 215.18, 55731, 51
2026/08/11 06:26:13.400, 0, 37, 2362, 202.29, 46449, 36
2026/08/11 06:26:13.400, 1, 37, 2295, 214.44, 55731, 53
2026/08/11 06:26:13.650, 0, 36, 2362, 210.06, 46449, 46
2026/08/11 06:26:13.650, 1, 37, 2302, 206.81, 55731, 39
2026/08/11 06:26:13.900, 0, 38, 2362, 212.13, 46449, 56
2026/08/11 06:26:13.900, 1, 37, 2302, 207.57, 55731, 51
2026/08/11 06:26:14.150, 0, 36, 2362, 210.18, 46449, 40
2026/08/11 06:26:14.150, 1, 38, 2302, 209.28, 55731, 59
2026/08/11 06:26:14.400, 0, 36, 2362, 206.85, 46449, 35
2026/08/11 06:26:14.400, 1, 37, 2302, 210.29, 55731, 54
2026/08/11 06:26:14.650, 0, 39, 2362, 204.73, 46449, 33
2026/08/11 06:26:14.650, 1, 39, 2302, 207.47, 55731, 53
2026/08/11 06:26:14.900, 0, 39, 2370, 202.69, 46449, 35
2026/08/11 06:26:14.900, 1, 38, 2302, 204.68, 55731, 56
2026/08/11 06:26:15.150, 0, 37, 2362, 199.39, 46449, 48
2026/08/11 06:26:15.150, 1, 39, 2302, 203.49, 55731, 63
2026/08/11 06:26:15.400, 0, 38, 2362, 201.05, 46449, 60
2026/08/11 06:26:15.400, 1, 39, 2302, 199.09, 55731, 51
2026/08/11 06:26:15.651, 0, 37, 2362, 197.61, 46449, 51
2026/08/11 06:26:15.651, 1, 39, 2310, 200.57, 55731, 36
2026/08/11 06:26:15.901, 0, 39, 2370, 196.05, 46449, 34
2026/08/11 06:26:15.901, 1, 38, 2310, 196.04, 55731, 46
2026/08/11 06:26:16.151, 0, 39, 2362, 192.03, 46449, 59
2026/08/11 06:26:16.151, 1, 38, 2302, 193.36, 55731, 44
2026/08/11 06:26:16.401, 0, 36, 2370, 191.19, 46449, 35
2026/08/11 06:26:16.401, 1, 37, 2302, 196.79, 55731, 46
2026/08/11 06:26:16.651, 0, 36, 2370, 193.98, 46449, 51
2026/08/11 06:26:16.651, 1, 38, 2302, 199.15, 55731, 61
2026/08/11 06:26:16.901, 0, 40, 2362, 204.03, 46449, 41
2026/08/11 06:26:16.901, 1, 40, 2302, 211.10, 55731, 44
2026/08/11 06:26:17.151, 0, 38, 2355, 220.47, 46449, 40
2026/08/11 06:26:17.151, 1, 39, 2295, 227.47, 55731, 44
2026/08/11 06:26:17.401, 0, 41, 2362, 228.82, 46449, 49
2026/08/11 06:26:17.401, 1, 40, 2295, 239.77, 55731, 48
2026/08/11 06:26:17.651, 0, 38, 2362, 245.80, 46449, 44
2026/08/11 06:26:17.651, 1, 39, 2302, 254.47, 55731, 53
