2026/08/11 06:25:01.411, 0, 36, 2385, 125.03, 46001, 44
2026/08/11 06:25:01.422, 1, 37, 2302, 129.81, 55507, 51
2026/08/11 06:25:01.681, 0, 38, 2370, 139.34, 46289, 74
2026/08/11 06:25:01.681, 1, 34, 2317, 131.49, 55571, 13
2026/08/11 06:25:01.931, 0, 35, 2400, 153.91, 46289, 44
2026/08/11 06:25:01.931, 1, 36, 2310, 160.99, 55571, 51
2026/08/11 06:25:02.181, 0, 35, 2362, 180.01, 46289, 43
2026/08/11 06:25:02.181, 1, 36, 2302, 191.56, 55571, 52
2026/08/11 06:25:02.431, 0, 36, 2362, 171.70, 46289, 46
2026/08/11 06:25:02.431, 1, 37, 2302, 182.26, 55571, 52
2026/08/11 06:25:02.681, 0, 37, 2362, 185.97, 46289, 43
2026/08/11 06:25:02.681, 1, 37, 2302, 209.29, 55571, 50
2026/08/11 06:25:02.931, 0, 36, 2355, 191.59, 46289, 43
2026/08/11 06:25:02.931, 1, 37, 2295, 206.72, 55571, 49
2026/08/11 06:25:03.181, 0, 37, 2355, 197.84, 46289, 45
2026/08/11 06:25:03.181, 1, 37, 2295, 215.41, 55571, 51
2026/08/11 06:25:03.431, 0, 37, 2355, 204.02, 46289, 45
2026/08/11 06:25:03.431, 1, 37, 2295, 223.78, 55571, 51
2026/08/11 06:25:03.681, 0, 37, 2355, 207.52, 46289, 45
2026/08/11 06:25:03.681, 1, 38, 2295, 227.81, 55571, 50
2026/08/11 06:25:03.932, 0, 37, 2355, 207.27, 46289, 45
2026/08/11 06:25:03.932, 1, 38, 2295, 228.04, 55571, 51
2026/08/11 06:25:04.182, 0, 38, 2355, 208.04, 46289, 45
2026/08/11 06:25:04.182, 1, 38, 2302, 228.64, 55571, 51
2026/08/11 06:25:04.432, 0, 38, 2355, 208.74, 46289, 44
2026/08/11 06:25:04.432, 1, 38, 2295, 229.91, 55571, 50
2026/08/11 06:25:04.682, 0, 37, 2355, 208.61, 46289, 44
2026/08/11 06:25:04.682, 1, 38, 2302, 229.25, 55571, 49
2026/08/11 06:25:04.932, 0, 37, 2355, 208.82, 46289, 43
2026/08/11 06:25:04.932, 1, 38, 2302, 230.19, 55571, 49
2026/08/11 06:25:05.182, 0, 38, 2355, 212.04, 46289, 43
2026/08/11 06:25:05.182, 1, 38, 2295, 230.79, 55571, 49
2026/08/11 06:25:05.432, 0, 38, 2362, 211.73, 46289, 44
2026/08/11 06:25:05.432, 1, 39, 2302, 231.41, 55571, 50
2026/08/11 06:25:05.682, 0, 37, 2355, 213.62, 46289, 47
2026/08/11 06:25:05.682, 1, 38, 2295, 231.68, 55571, 53
2026/08/11 06:25:05.932, 0, 38, 2355, 213.19, 46289, 45
2026/08/11 06:25:05.932, 1, 39, 2302, 231.13, 55571, 53
2026/08/11 06:25:06.182, 0, 38, 2362, 213.07, 46289, 43
2026/08/11 06:25:06.182, 1, 39, 2302, 231.70, 55571, 52
2026/08/11 06:25:06.432, 0, 38, 2355, 211.84, 46289, 43
2026/08/11 06:25:06.432, 1, 39, 2302, 231.38, 55571, 50
2026/08/11 06:25:06.682, 0, 38, 2362, 212.60, 46289, 46
2026/08/11 06:25:06.682, 1, 39, 2302, 232.07, 55571, 53
2026/08/11 06:25:06.933, 0, 37, 2355, 208.77, 46289, 39
2026/08/11 06:25:06.933, 1, 37, 2295, 229.52, 55571, 40
2026/08/11 06:25:07.183, 0, 36, 2377, 175.28, 46321, 0
2026/08/11 06:25:07.183, 1, 35, 2317, 185.74, 55571, 0
2026/08/11 06:25:07.433, 0, 39, 2392, 180.13, 46481, 60
2026/08/11 06:25:07.433, 1, 36, 2317, 177.59, 55731, 56
2026/08/11 06:25:07.683, 0, 39, 2392, 177.17, 46481, 43
2026/08/11 06:25:07.683, 1, 37, 2325, 173.56, 55731, 41
2026/08/11 06:25:07.933, 0, 37, 2392, 176.87, 46481, 71
2026/08/11 06:25:07.933, 1, 39, 2317, 175.74, 55731, 37
2026/08/11 06:25:08.183, 0, 37, 2392, 210.21, 46481, 29
2026/08/11 06:25:08.183, 1, 40, 2325, 217.08, 55731, 80
2026/08/11 06:25:08.433, 0, 36, 2392, 200.19, 46481, 40
2026/08/11 06:25:08.433, 1, 40, 2325, 225.95, 55731, 44
2026/08/11 06:25:08.683, 0, 38, 2377, 201.88, 46481, 44
2026/08/11 06:25:08.683, 1, 39, 2302, 225.88, 55731, 51
2026/08/11 06:25:08.933, 0, 38, 2362, 197.04, 46481, 45
2026/08/11 06:25:08.933, 1, 38, 2295, 228.68, 55731, 50
2026/08/11 06:25:09.183, 0, 37, 2362, 203.37, 46481, 40
2026/08/11 06:25:09.183, 1, 38, 2302, 224.89, 55731, 41
2026/08/11 06:25:09.433, 0, 39, 2362, 212.19, 46481, 55
2026/08/11 06:25:09.433, 1, 39, 2302, 216.00, 55731, 53
2026/08/11 06:25:09.684, 0, 39, 2362, 217.32, 46481, 36
2026/08/11 06:25:09.684, 1, 38, 2302, 216.40, 55731, 44
2026/08/11 06:25:09.934, 0, 40, 2362, 219.82, 46481, 47
2026/08/11 06:25:09.934, 1, 39, 2302, 213.93, 55731, 37
2026/08/11 06:25:10.184, 0, 37, 2370, 213.11, 46481, 55
2026/08/11 06:25:10.184, 1, 38, 2302, 214.10, 55731, 43
2026/08/11 06:25:10.434, 0, 37, 2370, 204.89, 46481, 59
2026/08/11 06:25:10.434, 1, 38, 2302, 212.03, 55731, 46
2026/08/11 06:25:10.684, 0, 40, 2370, 204.02, 46481, 57
2026/08/11 06:25:10.684, 1, 39, 2302, 206.74, 55731, 44
2026/08/11 06:25:10.934, 0, 39, 2362, 204.09, 46481, 51
2026/08/11 06:25:10.934, 1, 38, 2302, 206.00, 55731, 37
2026/08/11 06:25:11.184, 0, 38, 2370, 201.91, 46481, 42
2026/08/11 06:25:11.184, 1, 40, 2310, 204.51, 55731, 39
2026/08/11 06:25:11.434, 0, 39, 2370, 202.21, 46481, 33
2026/08/11 06:25:11.434, 1, 39, 2310, 202.32, 55731, 52
2026/08/11 06:25:11.684, 0, 40, 2370, 197.91, 46481, 61
2026/08/11 06:25:11.684, 1, 39, 2310, 201.93, 55731, 50
2026/08/11 06:25:11.934, 0, 39, 2362, 197.51, 46481, 44
2026/08/11 06:25:11.934, 1, 38, 2302, 200.95, 55731, 38
2026/08/11 06:25:12.184, 0, 38, 2370, 192.80, 46481, 37
2026/08/11 06:25:12.184, 1, 38, 2310, 199.27, 55731, 62
2026/08/11 06:25:12.434, 0, 37, 2370, 189.57, 46481, 59
2026/08/11 06:25:12.434, 1, 40, 2310, 198.96, 55731, 48
2026/08/11 06:25:12.685, 0, 41, 2362, 206.83, 46481, 51
2026/08/11 06:25:12.685, 1, 41, 2302, 212.84, 55731, 51
2026/08/11 06:25:12.935, 0, 39, 2362, 216.64, 46481, 41
2026/08/11 06:25:12.935, 1, 40, 2302, 225.93, 55731, 50
2026/08/11 06:25:13.185, 0, 42, 2362, 236.22, 46481, 48
2026/08/11 06:25:13.185, 1, 42, 2302, 241.49, 55731, 47
2026/08/11 06:25:13.435, 0, 39, 2362, 249.68, 46481, 43
2026/08/11 06:25:13.435, 1, 40, 2302, 254.95, 55731, 54
2026/08/11 06:25:13.685, 0, 40, 2362, 250.62, 46481, 45
2026/08/11 06:25:13.685, 1, 42, 2302, 259.25, 55731, 55
2026/08/11 06:25:13.935, 0, 41, 2362, 250.77, 46481, 43
