timestamp, index, utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/08 21:05:15.170, 1, 0, 0, 2325, 85.28, 15335
2026/08/08 21:05:15.270, 0, 0, 0, 2407, 87.48, 45927
2026/08/08 21:05:15.277, 1, 0, 0, 2325, 85.26, 15335
2026/08/08 21:05:15.378, 0, 0, 0, 2407, 87.50, 45927
2026/08/08 21:05:15.378, 1, 0, 0, 2325, 85.28, 15335
2026/08/08 21:05:15.478, 0, 0, 0, 2407, 87.51, 45927
2026/08/08 21:05:15.478, 1, 0, 0, 2325, 85.29, 17639
2026/08/08 21:05:15.578, 0, 0, 0, 2407, 87.56, 45929
2026/08/08 21:05:15.578, 1, 0, 0, 2325, 86.13, 17705
2026/08/08 21:05:15.678, 0, 2, 0, 2415, 87.55, 45929
2026/08/08 21:05:15.678, 1, 2, 0, 2325, 86.15, 17705
2026/08/08 21:05:15.778, 0, 2, 0, 2415, 87.51, 45929
2026/08/08 21:05:15.778, 1, 2, 0, 2325, 86.16, 17705
2026/08/08 21:05:15.878, 0, 2, 0, 2415, 87.53, 45931
2026/08/08 21:05:15.878, 1, 2, 0, 2325, 85.28, 17707
2026/08/08 21:05:15.978, 0, 2, 0, 2415, 87.52, 45931
2026/08/08 21:05:15.991, 1, 2, 0, 2325, 85.27, 17707
2026/08/08 21:05:16.091, 0, 2, 0, 2415, 87.56, 45933
2026/08/08 21:05:16.091, 1, 0, 0, 2325, 85.30, 17709
2026/08/08 21:05:16.191, 0, 2, 0, 2415, 87.54, 45933
2026/08/08 21:05:16.191, 1, 0, 0, 2325, 85.27, 20013
2026/08/08 21:05:16.291, 0, 0, 0, 2415, 87.60, 45933
2026/08/08 21:05:16.291, 1, 45, 3, 2325, 86.13, 20077
2026/08/08 21:05:16.391, 0, 0, 0, 2407, 87.61, 45933
2026/08/08 21:05:16.391, 1, 45, 3, 2325, 86.21, 20077
2026/08/08 21:05:16.491, 0, 0, 0, 2407, 87.58, 45933
2026/08/08 21:05:16.491, 1, 0, 0, 2325, 86.12, 20077
2026/08/08 21:05:16.591, 0, 0, 0, 2407, 87.51, 45935
2026/08/08 21:05:16.591, 1, 0, 0, 2325, 85.29, 20079
2026/08/08 21:05:16.691, 0, 0, 0, 2407, 87.45, 45935
2026/08/08 21:05:16.704, 1, 0, 0, 2325, 85.23, 20079
2026/08/08 21:05:16.804, 0, 0, 0, 2407, 87.55, 45937
2026/08/08 21:05:16.804, 1, 0, 0, 2325, 85.30, 20081
2026/08/08 21:05:16.904, 0, 2, 0, 2407, 87.53, 45937
2026/08/08 21:05:16.904, 1, 2, 0, 2325, 85.25, 22385
2026/08/08 21:05:17.004, 0, 2, 0, 2407, 87.57, 45939
2026/08/08 21:05:17.004, 1, 2, 0, 2325, 86.18, 22451
2026/08/08 21:05:17.104, 0, 2, 0, 2407, 87.57, 45939
2026/08/08 21:05:17.104, 1, 9, 1, 2325, 86.27, 22451
2026/08/08 21:05:17.204, 0, 2, 0, 2407, 87.57, 45939
2026/08/08 21:05:17.204, 1, 9, 1, 2325, 86.22, 22451
2026/08/08 21:05:17.305, 0, 0, 0, 2407, 87.53, 45939
2026/08/08 21:05:17.305, 1, 0, 0, 2325, 85.38, 22451
2026/08/08 21:05:17.405, 0, 0, 0, 2407, 87.47, 45939
2026/08/08 21:05:17.425, 1, 0, 0, 2325, 85.30, 22451
2026/08/08 21:05:17.525, 0, 0, 0, 2407, 87.55, 45941
2026/08/08 21:05:17.525, 1, 0, 0, 2325, 85.32, 22453
2026/08/08 21:05:17.625, 0, 0, 0, 2407, 87.54, 45941
2026/08/08 21:05:17.625, 1, 0, 0, 2325, 85.34, 24757
2026/08/08 21:05:17.725, 0, 0, 0, 2407, 87.65, 45943
2026/08/08 21:05:17.725, 1, 14, 1, 2325, 86.22, 24791
2026/08/08 21:05:17.825, 0, 0, 0, 2407, 87.62, 45943
2026/08/08 21:05:17.825, 1, 14, 1, 2325, 86.31, 24791
2026/08/08 21:05:17.925, 0, 2, 0, 2407, 87.62, 45943
2026/08/08 21:05:17.925, 1, 2, 0, 2325, 86.33, 24791
2026/08/08 21:05:18.025, 0, 2, 0, 2407, 87.60, 45945
2026/08/08 21:05:18.025, 1, 2, 0, 2325, 85.40, 24793
2026/08/08 21:05:18.126, 0, 2, 0, 2407, 87.56, 45945
2026/08/08 21:05:18.144, 1, 2, 0, 2325, 85.32, 24793
2026/08/08 21:05:18.244, 0, 2, 0, 2407, 87.54, 45945
2026/08/08 21:05:18.244, 1, 2, 0, 2325, 85.31, 24793
2026/08/08 21:05:18.344, 0, 2, 0, 2407, 87.58, 45945
2026/08/08 21:05:18.344, 1, 2, 0, 2325, 85.93, 27097
2026/08/08 21:05:18.445, 0, 2, 0, 2407, 87.66, 45947
2026/08/08 21:05:18.445, 1, 45, 3, 2325, 86.34, 27163
2026/08/08 21:05:18.545, 0, 0, 0, 2407, 87.66, 45947
2026/08/08 21:05:18.545, 1, 45, 3, 2325, 86.28, 27163
2026/08/08 21:05:18.645, 0, 0, 0, 2407, 87.62, 45947
2026/08/08 21:05:18.645, 1, 0, 0, 2325, 85.79, 27163
2026/08/08 21:05:18.745, 0, 0, 0, 2407, 87.57, 45949
2026/08/08 21:05:18.745, 1, 0, 0, 2325, 85.36, 27165
2026/08/08 21:05:18.845, 0, 0, 0, 2407, 87.57, 45949
2026/08/08 21:05:18.868, 1, 0, 0, 2325, 85.38, 27165
2026/08/08 21:05:18.968, 0, 0, 0, 2407, 87.55, 45951
2026/08/08 21:05:18.968, 1, 0, 0, 2325, 85.37, 27167
2026/08/08 21:05:19.069, 0, 0, 0, 2407, 87.59, 45951
2026/08/08 21:05:19.069, 1, 0, 0, 2325, 85.42, 29471
2026/08/08 21:05:19.169, 0, 0, 0, 2407, 87.63, 45951
2026/08/08 21:05:19.169, 1, 0, 0, 2325, 86.27, 29535
2026/08/08 21:05:19.269, 0, 2, 0, 2407, 87.61, 45951
2026/08/08 21:05:19.269, 1, 2, 0, 2325, 86.28, 29535
2026/08/08 21:05:19.369, 0, 2, 0, 2407, 87.57, 45951
2026/08/08 21:05:19.369, 1, 2, 0, 2325, 86.07, 29535
2026/08/08 21:05:19.469, 0, 2, 0, 2407, 87.59, 45953
2026/08/08 21:05:19.469, 1, 2, 0, 2325, 85.35, 29537
2026/08/08 21:05:19.569, 0, 2, 0, 2407, 87.59, 45953
2026/08/08 21:05:19.578, 1, 2, 0, 2325, 85.31, 29537
2026/08/08 21:05:19.679, 0, 2, 0, 2415, 87.62, 45955
2026/08/08 21:05:19.679, 1, 2, 0, 2325, 85.35, 29539
2026/08/08 21:05:19.779, 0, 2, 0, 2415, 87.61, 45955
2026/08/08 21:05:19.779, 1, 2, 0, 2325, 85.31, 31875
2026/08/08 21:05:19.879, 0, 0, 0, 2415, 87.65, 45957
2026/08/08 21:05:19.879, 1, 45, 3, 2325, 86.17, 31909
2026/08/08 21:05:19.979, 0, 0, 0, 2415, 87.63, 45957
2026/08/08 21:05:19.979, 1, 45, 3, 2325, 86.18, 31909
2026/08/08 21:05:20.079, 0, 0, 0, 2415, 87.64, 45957
2026/08/08 21:05:20.079, 1, 0, 0, 2325, 86.20, 31909
2026/08/08 21:05:20.179, 0, 0, 0, 2407, 87.60, 45959
2026/08/08 21:05:20.179, 1, 0, 0, 2325, 85.36, 31911
2026/08/08 21:05:20.279, 0, 0, 0, 2407, 87.58, 45959
2026/08/08 21:05:20.297, 1, 0, 0, 2325, 85.34, 31911
2026/08/08 21:05:20.397, 0, 0, 0, 2415, 87.63, 45959
2026/08/08 21:05:20.397, 1, 0, 0, 2325, 85.38, 31911
2026/08/08 21:05:20.497, 0, 2, 0, 2415, 87.60, 45959
2026/08/08 21:05:20.497, 1, 2, 0, 2325, 85.38, 34215
2026/08/08 21:05:20.597, 0, 2, 0, 2415, 87.64, 45961
2026/08/08 21:05:20.597, 1, 2, 0, 2325, 86.28, 34249
2026/08/08 21:05:20.697, 0, 2, 0, 2415, 87.62, 45961
2026/08/08 21:05:20.697, 1, 7, 0, 2325, 86.25, 34249
2026/08/08 21:05:20.797, 0, 2, 0, 2415, 87.58, 45961
2026/08/08 21:05:20.798, 1, 7, 0, 2325, 86.30, 34249
2026/08/08 21:05:20.898, 0, 2, 0, 2407, 87.55, 45963
2026/08/08 21:05:20.898, 1, 0, 0, 2325, 85.44, 34251
2026/08/08 21:05:20.998, 0, 2, 0, 2407, 87.54, 45963
2026/08/08 21:05:21.005, 1, 0, 0, 2325, 85.42, 34251
2026/08/08 21:05:21.105, 0, 0, 0, 2407, 87.60, 45965
2026/08/08 21:05:21.105, 1, 0, 0, 2325, 85.42, 34253
2026/08/08 21:05:21.205, 0, 0, 0, 2407, 87.59, 45965
2026/08/08 21:05:21.205, 1, 0, 0, 2325, 85.38, 36589
2026/08/08 21:05:21.305, 0, 0, 0, 2407, 87.63, 45965
2026/08/08 21:05:21.305, 1, 39, 3, 2325, 86.26, 36621
2026/08/08 21:05:21.405, 0, 0, 0, 2407, 87.60, 45965
2026/08/08 21:05:21.405, 1, 39, 3, 2325, 86.30, 36621
2026/08/08 21:05:21.505, 0, 0, 0, 2407, 87.58, 45965
2026/08/08 21:05:21.505, 1, 0, 0, 2325, 86.27, 36621
2026/08/08 21:05:21.605, 0, 0, 0, 2407, 87.57, 45967
2026/08/08 21:05:21.605, 1, 0, 0, 2325, 85.44, 36623
2026/08/08 21:05:21.705, 0, 2, 0, 2407, 87.51, 45967
2026/08/08 21:05:21.727, 1, 2, 0, 2325, 85.39, 36623
2026/08/08 21:05:21.827, 0, 2, 0, 2407, 87.56, 45969
2026/08/08 21:05:21.827, 1, 2, 0, 2325, 85.34, 36625
2026/08/08 21:05:21.927, 0, 2, 0, 2407, 87.57, 45969
2026/08/08 21:05:21.927, 1, 2, 0, 2325, 85.35, 38929
2026/08/08 21:05:22.028, 0, 2, 0, 2407, 87.62, 45971
2026/08/08 21:05:22.028, 1, 2, 0, 2325, 86.11, 38995
2026/08/08 21:05:22.128, 0, 0, 0, 2407, 87.60, 45971
2026/08/08 21:05:22.128, 1, 36, 2, 2325, 86.23, 38995
2026/08/08 21:05:22.228, 0, 0, 0, 2415, 87.60, 45971
2026/08/08 21:05:22.229, 1, 36, 2, 2325, 86.22, 38995
2026/08/08 21:05:22.329, 0, 0, 0, 2415, 87.56, 45971
2026/08/08 21:05:22.329, 1, 0, 0, 2325, 85.36, 38995
2026/08/08 21:05:22.429, 0, 0, 0, 2407, 87.51, 45971
2026/08/08 21:05:22.449, 1, 0, 0, 2325, 85.28, 38995
2026/08/08 21:05:22.549, 0, 0, 0, 2407, 87.53, 45973
2026/08/08 21:05:22.549, 1, 0, 0, 2325, 85.36, 38997
2026/08/08 21:05:22.649, 0, 0, 0, 2407, 87.50, 45973
2026/08/08 21:05:22.649, 1, 0, 0, 2325, 85.78, 41301
2026/08/08 21:05:22.749, 0, 0, 0, 2415, 87.60, 45975
2026/08/08 21:05:22.749, 1, 0, 0, 2325, 86.32, 41367
2026/08/08 21:05:22.849, 0, 0, 0, 2415, 87.64, 45975
2026/08/08 21:05:22.849, 1, 2, 0, 2325, 86.30, 41367
2026/08/08 21:05:22.949, 0, 2, 0, 2415, 87.65, 45975
2026/08/08 21:05:22.949, 1, 2, 0, 2325, 85.57, 41367
2026/08/08 21:05:23.049, 0, 2, 0, 2415, 87.61, 45977
2026/08/08 21:05:23.050, 1, 2, 0, 2325, 85.45, 41369
2026/08/08 21:05:23.150, 0, 2, 0, 2415, 87.55, 45977
2026/08/08 21:05:23.169, 1, 2, 0, 2325, 85.45, 41369
2026/08/08 21:05:23.269, 0, 2, 0, 2415, 87.55, 45977
2026/08/08 21:05:23.269, 1, 2, 0, 2325, 85.51, 41369
2026/08/08 21:05:23.369, 0, 2, 0, 2415, 87.62, 45977
2026/08/08 21:05:23.369, 1, 2, 0, 2325, 85.48, 43673
2026/08/08 21:05:23.470, 0, 0, 0, 2415, 87.66, 45979
2026/08/08 21:05:23.470, 1, 45, 3, 2325, 86.37, 43707
2026/08/08 21:05:23.570, 0, 0, 0, 2415, 87.67, 45979
2026/08/08 21:05:23.570, 1, 45, 3, 2325, 86.29, 43707
2026/08/08 21:05:23.670, 0, 0, 0, 2415, 87.60, 45979
2026/08/08 21:05:23.670, 1, 0, 0, 2325, 85.86, 43707
2026/08/08 21:05:23.770, 0, 0, 0, 2415, 87.60, 45981
2026/08/08 21:05:23.770, 1, 0, 0, 2325, 85.37, 43709
2026/08/08 21:05:23.870, 0, 0, 0, 2415, 87.58, 45981
2026/08/08 21:05:23.887, 1, 0, 0, 2325, 85.36, 43709
2026/08/08 21:05:23.987, 0, 0, 0, 2415, 87.59, 45983
2026/08/08 21:05:23.987, 1, 0, 0, 2325, 85.39, 43711
2026/08/08 21:05:24.087, 0, 0, 0, 2415, 87.64, 45983
2026/08/08 21:05:24.087, 1, 1, 0, 2325, 85.36, 46015
2026/08/08 21:05:24.187, 0, 0, 0, 2415, 87.66, 45983
2026/08/08 21:05:24.187, 1, 1, 0, 2325, 86.34, 46079
2026/08/08 21:05:24.287, 0, 2, 0, 2415, 87.71, 45983
2026/08/08 21:05:24.287, 1, 2, 0, 2325, 86.33, 46079
2026/08/08 21:05:24.387, 0, 2, 0, 2407, 87.66, 45983
2026/08/08 21:05:24.387, 1, 2, 0, 2325, 86.31, 46079
2026/08/08 21:05:24.488, 0, 2, 0, 2407, 87.68, 45985
2026/08/08 21:05:24.488, 1, 2, 0, 2325, 85.47, 46081
2026/08/08 21:05:24.588, 0, 2, 0, 2407, 87.65, 45985
2026/08/08 21:05:24.604, 1, 2, 0, 2325, 85.45, 46081
2026/08/08 21:05:24.704, 0, 0, 0, 2415, 87.70, 45987
2026/08/08 21:05:24.704, 1, 0, 0, 2325, 85.50, 46083
2026/08/08 21:05:24.804, 0, 0, 0, 2415, 87.65, 45987
2026/08/08 21:05:24.804, 1, 0, 0, 2325, 85.43, 48387
2026/08/08 21:05:24.904, 0, 0, 0, 2415, 87.71, 45989
2026/08/08 21:05:24.904, 1, 36, 2, 2325, 86.43, 48453
2026/08/08 21:05:25.005, 0, 0, 0, 2415, 87.75, 45989
2026/08/08 21:05:25.005, 1, 36, 2, 2325, 86.44, 48453
2026/08/08 21:05:25.105, 0, 0, 0, 2415, 87.71, 45989
2026/08/08 21:05:25.105, 1, 0, 0, 2325, 86.46, 48453
2026/08/08 21:05:25.205, 0, 0, 0, 2407, 87.77, 45989
2026/08/08 21:05:25.205, 1, 0, 0, 2325, 85.51, 48453
2026/08/08 21:05:25.305, 0, 2, 0, 2407, 87.71, 45989
2026/08/08 21:05:25.328, 1, 2, 0, 2325, 85.47, 48453
2026/08/08 21:05:25.428, 0, 2, 0, 2415, 87.71, 45991
2026/08/08 21:05:25.428, 1, 2, 0, 2325, 85.48, 48455
2026/08/08 21:05:25.528, 0, 2, 0, 2415, 87.67, 45991
2026/08/08 21:05:25.528, 1, 2, 0, 2325, 85.51, 50759
2026/08/08 21:05:25.629, 0, 2, 0, 2415, 87.72, 45993
2026/08/08 21:05:25.629, 1, 2, 0, 2325, 86.26, 50825
2026/08/08 21:05:25.729, 0, 0, 0, 2415, 87.76, 45993
2026/08/08 21:05:25.729, 1, 35, 2, 2325, 86.41, 50825
2026/08/08 21:05:25.829, 0, 0, 0, 2415, 87.77, 45993
2026/08/08 21:05:25.829, 1, 35, 2, 2325, 86.45, 50825
2026/08/08 21:05:25.929, 0, 0, 0, 2407, 87.78, 45995
2026/08/08 21:05:25.929, 1, 0, 0, 2325, 85.50, 50827
2026/08/08 21:05:26.029, 0, 0, 0, 2407, 87.74, 45995
2026/08/08 21:05:26.047, 1, 0, 0, 2325, 85.46, 50827
2026/08/08 21:05:26.147, 0, 0, 0, 2407, 87.74, 45995
2026/08/08 21:05:26.147, 1, 0, 0, 2325, 85.47, 50827
2026/08/08 21:05:26.247, 0, 0, 0, 2415, 87.68, 45995
2026/08/08 21:05:26.247, 1, 0, 0, 2325, 86.02, 53099
2026/08/08 21:05:26.347, 0, 0, 0, 2415, 87.71, 45997
2026/08/08 21:05:26.347, 1, 0, 0, 2325, 86.50, 53165
2026/08/08 21:05:26.448, 0, 0, 0, 2407, 87.77, 45997
2026/08/08 21:05:26.448, 1, 2, 0, 2325, 86.45, 53165
2026/08/08 21:05:26.548, 0, 2, 0, 2407, 87.77, 45997
2026/08/08 21:05:26.548, 1, 2, 0, 2325, 86.05, 53165
2026/08/08 21:05:26.648, 0, 2, 0, 2407, 87.76, 45999
2026/08/08 21:05:26.648, 1, 2, 0, 2325, 85.56, 53167
2026/08/08 21:05:26.748, 0, 2, 0, 2407, 87.71, 45999
2026/08/08 21:05:26.766, 1, 2, 0, 2325, 85.56, 53167
2026/08/08 21:05:26.866, 0, 2, 0, 2407, 87.72, 46001
2026/08/08 21:05:26.866, 1, 2, 0, 2325, 85.59, 53169
2026/08/08 21:05:26.966, 0, 2, 0, 2407, 87.69, 46001
2026/08/08 21:05:26.966, 1, 2, 0, 2325, 85.74, 55473
2026/08/08 21:05:27.066, 0, 2, 0, 2407, 87.70, 46321
2026/08/08 21:05:27.066, 1, 44, 3, 2325, 86.48, 55505
2026/08/08 21:05:27.166, 0, 13, 1, 2407, 104.30, 46321
2026/08/08 21:05:27.166, 1, 44, 3, 2325, 86.53, 55505
2026/08/08 21:05:27.266, 0, 13, 1, 2392, 136.75, 46353
2026/08/08 21:05:27.266, 1, 0, 0, 2325, 86.00, 55569
2026/08/08 21:05:27.366, 0, 91, 35, 2392, 169.66, 46353
2026/08/08 21:05:27.366, 1, 0, 0, 2317, 109.60, 55569
2026/08/08 21:05:27.466, 0, 91, 35, 2340, 201.47, 46353
2026/08/08 21:05:27.466, 1, 92, 47, 2317, 141.40, 55569
2026/08/08 21:05:27.566, 0, 91, 32, 2340, 234.02, 46353
2026/08/08 21:05:27.566, 1, 92, 47, 2317, 170.67, 55569
2026/08/08 21:05:27.666, 0, 91, 32, 2340, 242.33, 46353
2026/08/08 21:05:27.666, 1, 93, 30, 2295, 199.24, 55569
2026/08/08 21:05:27.766, 0, 0, 0, 2362, 242.50, 46353
2026/08/08 21:05:27.766, 1, 93, 30, 2295, 230.94, 55569
2026/08/08 21:05:27.867, 0, 0, 0, 2362, 242.75, 46353
2026/08/08 21:05:27.867, 1, 92, 48, 2295, 257.52, 55569
2026/08/08 21:05:27.967, 0, 0, 0, 2407, 242.69, 46353
2026/08/08 21:05:27.967, 1, 92, 48, 2295, 276.64, 55569
2026/08/08 21:05:28.067, 0, 0, 0, 2407, 254.03, 46353
2026/08/08 21:05:28.067, 1, 50, 30, 2295, 290.13, 55569
2026/08/08 21:05:28.167, 0, 39, 22, 2407, 253.14, 46353
2026/08/08 21:05:28.167, 1, 50, 30, 2287, 303.89, 55569
2026/08/08 21:05:28.267, 0, 39, 22, 2355, 230.61, 46353
2026/08/08 21:05:28.267, 1, 47, 17, 2287, 318.09, 55569
2026/08/08 21:05:28.367, 0, 42, 11, 2355, 212.11, 46353
2026/08/08 21:05:28.367, 1, 47, 17, 2295, 308.40, 55569
2026/08/08 21:05:28.467, 0, 42, 11, 2362, 192.56, 46353
2026/08/08 21:05:28.467, 1, 35, 11, 2295, 292.12, 55569
2026/08/08 21:05:28.567, 0, 46, 11, 2362, 173.80, 46353
2026/08/08 21:05:28.567, 1, 35, 11, 2295, 279.22, 55569
2026/08/08 21:05:28.667, 0, 46, 11, 2362, 179.28, 46353
2026/08/08 21:05:28.667, 1, 54, 17, 2302, 265.24, 55569
2026/08/08 21:05:28.767, 0, 40, 9, 2355, 191.98, 46353
2026/08/08 21:05:28.767, 1, 54, 17, 2302, 243.37, 55569
2026/08/08 21:05:28.867, 0, 40, 9, 2355, 204.78, 46353
2026/08/08 21:05:28.867, 1, 78, 21, 2302, 228.41, 55569
2026/08/08 21:05:28.967, 0, 17, 2, 2362, 221.46, 46353
2026/08/08 21:05:28.967, 1, 78, 21, 2302, 228.94, 55569
2026/08/08 21:05:29.068, 0, 17, 2, 2362, 217.36, 46353
2026/08/08 21:05:29.068, 1, 42, 11, 2302, 222.98, 55569
2026/08/08 21:05:29.168, 0, 61, 12, 2362, 216.05, 46353
2026/08/08 21:05:29.168, 1, 42, 11, 2302, 226.58, 55569
2026/08/08 21:05:29.268, 0, 61, 12, 2377, 216.03, 46353
2026/08/08 21:05:29.268, 1, 54, 18, 2302, 223.39, 55569
2026/08/08 21:05:29.368, 0, 50, 11, 2377, 214.44, 46353
2026/08/08 21:05:29.368, 1, 54, 18, 2302, 223.64, 55569
2026/08/08 21:05:29.468, 0, 50, 11, 2355, 219.36, 46353
2026/08/08 21:05:29.468, 1, 44, 13, 2302, 227.95, 55569
2026/08/08 21:05:29.568, 0, 36, 8, 2355, 215.14, 46353
2026/08/08 21:05:29.568, 1, 44, 13, 2302, 218.99, 55569
2026/08/08 21:05:29.668, 0, 36, 8, 2355, 211.44, 46353
2026/08/08 21:05:29.668, 1, 78, 21, 2302, 219.98, 55569
2026/08/08 21:05:29.768, 0, 31, 7, 2377, 211.69, 46353
2026/08/08 21:05:29.768, 1, 78, 21, 2302, 226.19, 55569
2026/08/08 21:05:29.868, 0, 31, 7, 2377, 208.34, 46353
2026/08/08 21:05:29.868, 1, 56, 19, 2302, 225.35, 55569
2026/08/08 21:05:29.968, 0, 29, 9, 2362, 208.39, 46353
2026/08/08 21:05:29.968, 1, 56, 19, 2302, 223.68, 55569
2026/08/08 21:05:30.068, 0, 29, 9, 2362, 216.93, 46353
2026/08/08 21:05:30.068, 1, 52, 16, 2302, 226.09, 55569
2026/08/08 21:05:30.168, 0, 43, 8, 2362, 218.06, 46353
2026/08/08 21:05:30.168, 1, 52, 16, 2302, 226.13, 55569
2026/08/08 21:05:30.269, 0, 43, 8, 2362, 218.05, 46353
2026/08/08 21:05:30.269, 1, 34, 8, 2302, 223.33, 55569
2026/08/08 21:05:30.369, 0, 61, 12, 2362, 210.27, 46353
2026/08/08 21:05:30.369, 1, 34, 8, 2302, 222.61, 55569
2026/08/08 21:05:30.469, 0, 61, 12, 2370, 208.90, 46353
2026/08/08 21:05:30.469, 1, 52, 16, 2302, 226.92, 55569
2026/08/08 21:05:30.569, 0, 28, 7, 2370, 213.21, 46353
2026/08/08 21:05:30.569, 1, 52, 16, 2302, 231.00, 55569
2026/08/08 21:05:30.669, 0, 28, 7, 2370, 214.73, 46353
2026/08/08 21:05:30.669, 1, 44, 14, 2295, 229.67, 55569
2026/08/08 21:05:30.769, 0, 59, 14, 2362, 217.05, 46353
2026/08/08 21:05:30.769, 1, 44, 14, 2295, 224.70, 55569
2026/08/08 21:05:30.869, 0, 59, 14, 2362, 220.73, 46353
2026/08/08 21:05:30.869, 1, 60, 17, 2302, 226.85, 55569
2026/08/08 21:05:30.969, 0, 21, 5, 2362, 218.07, 46353
2026/08/08 21:05:30.969, 1, 60, 17, 2302, 225.68, 55569
2026/08/08 21:05:31.069, 0, 21, 5, 2362, 211.89, 46353
2026/08/08 21:05:31.069, 1, 63, 17, 2302, 226.59, 55569
2026/08/08 21:05:31.169, 0, 40, 9, 2362, 208.76, 46353
2026/08/08 21:05:31.169, 1, 63, 17, 2302, 224.80, 55569
2026/08/08 21:05:31.269, 0, 40, 9, 2362, 213.92, 46353
2026/08/08 21:05:31.269, 1, 65, 22, 2302, 227.41, 55569
2026/08/08 21:05:31.369, 0, 42, 12, 2362, 216.61, 46353
2026/08/08 21:05:31.369, 1, 65, 22, 2295, 228.64, 55569
2026/08/08 21:05:31.470, 0, 42, 12, 2362, 214.96, 46353
2026/08/08 21:05:31.470, 1, 52, 16, 2295, 218.86, 55569
2026/08/08 21:05:31.570, 0, 48, 8, 2362, 219.63, 46353
2026/08/08 21:05:31.570, 1, 52, 16, 2295, 223.18, 55569
2026/08/08 21:05:31.670, 0, 48, 8, 2362, 221.54, 46353
2026/08/08 21:05:31.670, 1, 34, 9, 2302, 225.15, 55569
2026/08/08 21:05:31.770, 0, 57, 12, 2362, 211.73, 46353
2026/08/08 21:05:31.770, 1, 34, 9, 2302, 227.74, 55569
2026/08/08 21:05:31.870, 0, 57, 12, 2362, 208.90, 46353
2026/08/08 21:05:31.870, 1, 66, 21, 2295, 224.77, 55569
2026/08/08 21:05:31.970, 0, 27, 7, 2370, 214.04, 46353
2026/08/08 21:05:31.970, 1, 66, 21, 2295, 228.01, 55569
2026/08/08 21:05:32.070, 0, 27, 7, 2370, 217.13, 46353
2026/08/08 21:05:32.070, 1, 35, 11, 2295, 230.92, 55569
2026/08/08 21:05:32.170, 0, 46, 11, 2362, 217.69, 46353
2026/08/08 21:05:32.170, 1, 35, 11, 2302, 222.30, 55569
2026/08/08 21:05:32.270, 0, 46, 11, 2362, 223.74, 46353
2026/08/08 21:05:32.270, 1, 75, 20, 2302, 226.83, 55569
2026/08/08 21:05:32.370, 0, 17, 3, 2370, 223.74, 46353
2026/08/08 21:05:32.370, 1, 75, 20, 2302, 227.47, 55569
2026/08/08 21:05:32.470, 0, 17, 3, 2370, 214.53, 46353
2026/08/08 21:05:32.470, 1, 54, 15, 2302, 229.82, 55569
2026/08/08 21:05:32.570, 0, 40, 9, 2370, 210.17, 46353
2026/08/08 21:05:32.570, 1, 54, 15, 2302, 228.75, 55569
2026/08/08 21:05:32.671, 0, 40, 9, 2362, 218.79, 46353
2026/08/08 21:05:32.671, 1, 51, 18, 2295, 229.10, 55569
2026/08/08 21:05:32.771, 0, 55, 15, 2362, 218.68, 46353
2026/08/08 21:05:32.771, 1, 51, 18, 2295, 229.42, 55569
2026/08/08 21:05:32.871, 0, 61, 12, 2362, 217.17, 46353
2026/08/08 21:05:32.871, 1, 47, 15, 2302, 221.66, 55569
2026/08/08 21:05:32.971, 0, 61, 12, 2362, 219.70, 46353
2026/08/08 21:05:32.971, 1, 47, 15, 2302, 224.26, 55569
2026/08/08 21:05:33.071, 0, 61, 12, 2362, 213.34, 46353
2026/08/08 21:05:33.071, 1, 38, 11, 2302, 228.07, 55569
2026/08/08 21:05:33.171, 0, 42, 9, 2370, 213.34, 46353
2026/08/08 21:05:33.171, 1, 38, 11, 2302, 231.17, 55569
2026/08/08 21:05:33.271, 0, 36, 9, 2370, 209.98, 46353
2026/08/08 21:05:33.271, 1, 67, 21, 2302, 227.46, 55569
2026/08/08 21:05:33.371, 0, 36, 9, 2370, 220.16, 46353
2026/08/08 21:05:33.371, 1, 67, 21, 2295, 231.31, 55569
2026/08/08 21:05:33.471, 0, 36, 9, 2370, 219.20, 46353
2026/08/08 21:05:33.471, 1, 49, 15, 2295, 233.31, 55569
2026/08/08 21:05:33.571, 0, 40, 9, 2370, 217.85, 46353
2026/08/08 21:05:33.571, 1, 49, 15, 2295, 223.57, 55569
2026/08/08 21:05:33.671, 0, 27, 4, 2362, 220.31, 46353
2026/08/08 21:05:33.671, 1, 79, 21, 2302, 225.70, 55569
2026/08/08 21:05:33.771, 0, 27, 4, 2362, 218.98, 46353
2026/08/08 21:05:33.771, 1, 79, 21, 2302, 228.71, 55569
2026/08/08 21:05:33.872, 0, 40, 9, 2362, 216.41, 46353
2026/08/08 21:05:33.872, 1, 54, 15, 2302, 231.70, 55569
2026/08/08 21:05:33.972, 0, 40, 9, 2362, 211.92, 46353
2026/08/08 21:05:33.972, 1, 54, 15, 2302, 232.10, 55569
2026/08/08 21:05:34.072, 0, 42, 11, 2362, 224.01, 46353
2026/08/08 21:05:34.072, 1, 40, 15, 2302, 230.46, 55569
2026/08/08 21:05:34.172, 0, 42, 11, 2362, 223.26, 46353
2026/08/08 21:05:34.172, 1, 40, 15, 2302, 233.16, 55569
2026/08/08 21:05:34.272, 0, 61, 12, 2362, 218.97, 46353
