timestamp, index, utilization.gpu [%], utilization.memory [%], clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/08 21:01:55.376, 1, 0, 0, 2317, 86.85, 57971
2026/08/08 21:01:55.476, 0, 73, 32, 2347, 201.87, 47825
2026/08/08 21:01:55.476, 1, 0, 0, 2317, 86.70, 57971
2026/08/08 21:01:55.576, 0, 90, 41, 2347, 237.11, 47825
2026/08/08 21:01:55.576, 1, 0, 0, 2317, 86.60, 58035
2026/08/08 21:01:55.676, 0, 42, 20, 2347, 238.52, 47825
2026/08/08 21:01:55.676, 1, 0, 0, 2317, 89.87, 58035
2026/08/08 21:01:55.776, 0, 42, 20, 2347, 238.86, 47825
2026/08/08 21:01:55.776, 1, 34, 21, 2317, 121.91, 58035
2026/08/08 21:01:55.876, 0, 0, 0, 2392, 235.95, 47825
2026/08/08 21:01:55.876, 1, 34, 21, 2317, 157.64, 58035
2026/08/08 21:01:55.976, 0, 0, 0, 2392, 236.08, 47825
2026/08/08 21:01:55.976, 1, 93, 60, 2287, 187.55, 58035
2026/08/08 21:01:56.077, 0, 0, 0, 2392, 236.09, 47825
2026/08/08 21:01:56.077, 1, 93, 60, 2287, 222.50, 58035
2026/08/08 21:01:56.177, 0, 0, 0, 2392, 244.74, 48305
2026/08/08 21:01:56.177, 1, 93, 62, 2287, 246.18, 58515
2026/08/08 21:01:56.277, 0, 79, 36, 2392, 240.40, 48305
2026/08/08 21:01:56.277, 1, 93, 62, 2370, 260.64, 58515
2026/08/08 21:01:56.377, 0, 79, 36, 2347, 247.35, 48305
2026/08/08 21:01:56.377, 1, 17, 7, 2370, 260.93, 58515
2026/08/08 21:01:56.477, 0, 91, 43, 2347, 237.25, 48305
2026/08/08 21:01:56.477, 1, 17, 7, 2317, 260.90, 58515
2026/08/08 21:01:56.577, 0, 91, 43, 2347, 233.28, 48305
2026/08/08 21:01:56.577, 1, 0, 0, 2317, 261.10, 58547
2026/08/08 21:01:56.677, 0, 33, 16, 2377, 229.73, 48305
2026/08/08 21:01:56.677, 1, 0, 0, 2317, 264.30, 58547
2026/08/08 21:01:56.777, 0, 33, 16, 2377, 229.54, 48305
2026/08/08 21:01:56.777, 1, 45, 27, 2317, 272.10, 58547
2026/08/08 21:01:56.877, 0, 0, 0, 2392, 229.69, 48305
2026/08/08 21:01:56.877, 1, 45, 27, 2317, 264.20, 58547
2026/08/08 21:01:56.977, 0, 0, 0, 2392, 229.49, 48305
2026/08/08 21:01:56.977, 1, 91, 57, 2325, 264.96, 58547
2026/08/08 21:01:57.077, 0, 0, 0, 2392, 226.91, 48305
2026/08/08 21:01:57.077, 1, 91, 57, 2325, 263.62, 58547
2026/08/08 21:01:57.177, 0, 0, 0, 2400, 230.75, 48305
2026/08/08 21:01:57.177, 1, 92, 62, 2325, 260.07, 58547
2026/08/08 21:01:57.278, 0, 41, 12, 2400, 210.43, 48305
2026/08/08 21:01:57.278, 1, 92, 62, 2392, 263.32, 58547
2026/08/08 21:01:57.378, 0, 41, 12, 2355, 185.30, 48305
2026/08/08 21:01:57.378, 1, 46, 23, 2392, 280.30, 58547
2026/08/08 21:01:57.478, 0, 40, 12, 2355, 166.12, 48305
2026/08/08 21:01:57.478, 1, 46, 23, 2302, 292.76, 58547
2026/08/08 21:01:57.578, 0, 40, 12, 2355, 148.99, 48305
2026/08/08 21:01:57.578, 1, 51, 23, 2302, 313.52, 58547
2026/08/08 21:01:57.678, 0, 52, 15, 2362, 171.24, 48305
2026/08/08 21:01:57.678, 1, 51, 23, 2302, 323.14, 58547
2026/08/08 21:01:57.778, 0, 52, 15, 2362, 207.62, 48305
2026/08/08 21:01:57.778, 1, 55, 24, 2302, 291.85, 58547
2026/08/08 21:01:57.878, 0, 92, 45, 2347, 238.61, 48305
2026/08/08 21:01:57.878, 1, 55, 24, 2302, 260.17, 58547
2026/08/08 21:01:57.978, 0, 92, 45, 2347, 269.15, 48305
2026/08/08 21:01:57.978, 1, 0, 0, 2317, 227.71, 58547
2026/08/08 21:01:58.078, 0, 92, 45, 2347, 287.89, 48305
2026/08/08 21:01:58.078, 1, 0, 0, 2317, 199.80, 58579
2026/08/08 21:01:58.178, 0, 92, 45, 2392, 279.70, 48305
2026/08/08 21:01:58.178, 1, 0, 0, 2317, 192.67, 58579
2026/08/08 21:01:58.278, 0, 0, 0, 2392, 266.69, 48305
2026/08/08 21:01:58.278, 1, 0, 0, 2310, 206.29, 58579
2026/08/08 21:01:58.378, 0, 0, 0, 2392, 253.21, 48305
2026/08/08 21:01:58.378, 1, 91, 57, 2310, 224.11, 58579
2026/08/08 21:01:58.479, 0, 0, 0, 2392, 242.77, 48305
2026/08/08 21:01:58.479, 1, 91, 57, 2377, 240.03, 58579
2026/08/08 21:01:58.579, 0, 0, 0, 2392, 231.85, 48305
2026/08/08 21:01:58.579, 1, 91, 61, 2377, 251.70, 58579
2026/08/08 21:01:58.679, 0, 26, 8, 2392, 219.76, 48305
2026/08/08 21:01:58.679, 1, 91, 61, 2377, 255.79, 58579
2026/08/08 21:01:58.779, 0, 26, 8, 2392, 195.18, 48305
2026/08/08 21:01:58.779, 1, 77, 28, 2385, 261.99, 58579
2026/08/08 21:01:58.879, 0, 48, 14, 2362, 175.03, 48305
2026/08/08 21:01:58.879, 1, 77, 28, 2385, 277.55, 58579
2026/08/08 21:01:58.979, 0, 48, 14, 2362, 157.08, 48305
2026/08/08 21:01:58.979, 1, 57, 26, 2302, 298.11, 58579
2026/08/08 21:01:59.079, 0, 41, 12, 2362, 162.71, 48305
2026/08/08 21:01:59.079, 1, 57, 26, 2302, 314.20, 58579
2026/08/08 21:01:59.179, 0, 41, 12, 2362, 198.09, 48305
2026/08/08 21:01:59.179, 1, 46, 22, 2302, 303.76, 58579
2026/08/08 21:01:59.279, 0, 91, 44, 2362, 225.62, 48305
2026/08/08 21:01:59.279, 1, 46, 22, 2302, 273.76, 58579
2026/08/08 21:01:59.379, 0, 91, 44, 2362, 262.40, 48305
2026/08/08 21:01:59.379, 1, 0, 0, 2302, 239.38, 58579
2026/08/08 21:01:59.479, 0, 93, 45, 2362, 285.57, 48305
2026/08/08 21:01:59.479, 1, 0, 0, 2317, 211.59, 58579
2026/08/08 21:01:59.580, 0, 93, 45, 2362, 282.30, 48305
2026/08/08 21:01:59.580, 1, 0, 0, 2317, 190.41, 58579
2026/08/08 21:01:59.680, 0, 0, 0, 2385, 271.43, 48305
2026/08/08 21:01:59.680, 1, 0, 0, 2317, 204.82, 58579
2026/08/08 21:01:59.780, 0, 0, 0, 2385, 259.41, 48305
2026/08/08 21:01:59.780, 1, 91, 57, 2310, 221.40, 58579
2026/08/08 21:01:59.880, 0, 0, 0, 2392, 247.94, 48305
2026/08/08 21:01:59.880, 1, 91, 57, 2310, 235.08, 58579
2026/08/08 21:01:59.980, 0, 0, 0, 2392, 235.23, 48305
2026/08/08 21:01:59.980, 1, 91, 59, 2407, 248.81, 58579
2026/08/08 21:02:00.080, 0, 17, 6, 2392, 228.94, 48305
2026/08/08 21:02:00.080, 1, 91, 59, 2407, 254.46, 58579
2026/08/08 21:02:00.180, 0, 17, 6, 2377, 206.09, 48305
2026/08/08 21:02:00.180, 1, 90, 33, 2407, 257.85, 58579
2026/08/08 21:02:00.280, 0, 37, 11, 2377, 184.70, 48305
2026/08/08 21:02:00.280, 1, 90, 33, 2355, 278.39, 58579
2026/08/08 21:02:00.380, 0, 37, 11, 2355, 168.14, 48305
2026/08/08 21:02:00.380, 1, 45, 21, 2355, 287.49, 58579
2026/08/08 21:02:00.480, 0, 41, 11, 2355, 152.88, 48305
2026/08/08 21:02:00.480, 1, 45, 21, 2295, 308.28, 58579
2026/08/08 21:02:00.580, 0, 41, 11, 2355, 165.59, 48305
2026/08/08 21:02:00.580, 1, 52, 23, 2295, 313.84, 58579
2026/08/08 21:02:00.680, 0, 48, 13, 2362, 175.54, 48305
2026/08/08 21:02:00.680, 1, 52, 23, 2295, 299.68, 58579
2026/08/08 21:02:00.781, 0, 48, 13, 2362, 191.62, 48305
2026/08/08 21:02:00.781, 1, 58, 27, 2302, 281.28, 58579
2026/08/08 21:02:00.881, 0, 44, 13, 2355, 200.61, 48305
2026/08/08 21:02:00.881, 1, 58, 27, 2302, 266.02, 58579
2026/08/08 21:02:00.981, 0, 44, 13, 2355, 214.55, 48305
2026/08/08 21:02:00.981, 1, 49, 23, 2295, 252.47, 58579
2026/08/08 21:02:01.081, 0, 35, 11, 2355, 217.25, 48305
2026/08/08 21:02:01.081, 1, 49, 23, 2295, 247.77, 58579
2026/08/08 21:02:01.181, 0, 35, 11, 2362, 215.79, 48305
2026/08/08 21:02:01.181, 1, 45, 21, 2295, 245.84, 58579
2026/08/08 21:02:01.281, 0, 44, 13, 2362, 215.62, 48305
2026/08/08 21:02:01.281, 1, 45, 21, 2302, 244.79, 58579
2026/08/08 21:02:01.381, 0, 44, 13, 2355, 217.11, 48305
2026/08/08 21:02:01.381, 1, 54, 24, 2302, 248.56, 58579
2026/08/08 21:02:01.481, 0, 48, 14, 2355, 215.84, 48305
2026/08/08 21:02:01.481, 1, 54, 24, 2302, 246.52, 58579
2026/08/08 21:02:01.581, 0, 48, 14, 2355, 214.32, 48305
2026/08/08 21:02:01.581, 1, 54, 24, 2302, 247.11, 58579
2026/08/08 21:02:01.681, 0, 38, 11, 2362, 215.52, 48305
2026/08/08 21:02:01.681, 1, 54, 24, 2302, 248.37, 58579
2026/08/08 21:02:01.781, 0, 38, 11, 2362, 214.16, 48305
2026/08/08 21:02:01.781, 1, 45, 21, 2295, 248.99, 58579
2026/08/08 21:02:01.881, 0, 40, 12, 2362, 214.91, 48305
2026/08/08 21:02:01.881, 1, 45, 21, 2295, 248.42, 58579
2026/08/08 21:02:01.982, 0, 40, 12, 2362, 215.41, 48305
2026/08/08 21:02:01.982, 1, 50, 22, 2302, 249.47, 58579
2026/08/08 21:02:02.082, 0, 48, 14, 2362, 215.99, 48305
2026/08/08 21:02:02.082, 1, 50, 22, 2302, 248.03, 58579
2026/08/08 21:02:02.182, 0, 48, 14, 2355, 217.43, 48305
2026/08/08 21:02:02.182, 1, 58, 26, 2302, 249.90, 58579
2026/08/08 21:02:02.282, 0, 43, 13, 2355, 217.14, 48305
2026/08/08 21:02:02.282, 1, 58, 26, 2302, 249.82, 58579
2026/08/08 21:02:02.382, 0, 43, 13, 2362, 217.35, 48305
2026/08/08 21:02:02.382, 1, 48, 22, 2302, 250.59, 58579
2026/08/08 21:02:02.482, 0, 36, 10, 2362, 219.22, 48305
2026/08/08 21:02:02.482, 1, 48, 22, 2302, 251.16, 58579
2026/08/08 21:02:02.582, 0, 36, 10, 2362, 218.18, 48305
2026/08/08 21:02:02.582, 1, 46, 20, 2302, 251.87, 58579
2026/08/08 21:02:02.682, 0, 45, 13, 2362, 217.23, 48305
2026/08/08 21:02:02.682, 1, 46, 20, 2302, 253.79, 58579
2026/08/08 21:02:02.782, 0, 45, 13, 2362, 220.69, 48305
2026/08/08 21:02:02.782, 1, 56, 25, 2302, 252.64, 58579
2026/08/08 21:02:02.882, 0, 48, 14, 2362, 220.00, 48305
2026/08/08 21:02:02.882, 1, 56, 25, 2302, 251.75, 58579
2026/08/08 21:02:02.982, 0, 48, 14, 2362, 221.10, 48305
2026/08/08 21:02:02.982, 1, 53, 25, 2295, 252.65, 58579
2026/08/08 21:02:03.082, 0, 38, 11, 2362, 220.91, 48305
2026/08/08 21:02:03.082, 1, 53, 25, 2295, 253.33, 58579
2026/08/08 21:02:03.183, 0, 38, 11, 2362, 219.49, 48305
2026/08/08 21:02:03.183, 1, 45, 21, 2295, 255.68, 58579
2026/08/08 21:02:03.283, 0, 40, 11, 2362, 218.29, 48305
2026/08/08 21:02:03.283, 1, 45, 21, 2302, 256.16, 58579
2026/08/08 21:02:03.383, 0, 40, 11, 2362, 218.26, 48305
2026/08/08 21:02:03.383, 1, 51, 23, 2302, 254.50, 58579
2026/08/08 21:02:03.483, 0, 48, 14, 2362, 218.35, 48305
2026/08/08 21:02:03.483, 1, 51, 23, 2302, 252.34, 58579
2026/08/08 21:02:03.583, 0, 48, 14, 2362, 218.31, 48305
2026/08/08 21:02:03.583, 1, 57, 25, 2302, 253.95, 58579
2026/08/08 21:02:03.683, 0, 42, 13, 2362, 217.48, 48305
2026/08/08 21:02:03.683, 1, 57, 25, 2302, 253.58, 58579
2026/08/08 21:02:03.783, 0, 42, 13, 2362, 217.03, 48305
2026/08/08 21:02:03.783, 1, 47, 23, 2302, 251.69, 58579
2026/08/08 21:02:03.883, 0, 36, 10, 2362, 216.26, 48305
2026/08/08 21:02:03.883, 1, 47, 23, 2302, 254.85, 58579
2026/08/08 21:02:03.983, 0, 36, 10, 2362, 214.87, 48305
2026/08/08 21:02:03.983, 1, 46, 21, 2302, 253.21, 58579
2026/08/08 21:02:04.083, 0, 46, 13, 2362, 215.83, 48305
2026/08/08 21:02:04.083, 1, 46, 21, 2302, 251.30, 58579
2026/08/08 21:02:04.183, 0, 46, 13, 2362, 218.90, 48305
2026/08/08 21:02:04.183, 1, 56, 25, 2302, 250.57, 58579
2026/08/08 21:02:04.284, 0, 46, 14, 2362, 216.91, 48305
2026/08/08 21:02:04.284, 1, 56, 25, 2295, 248.18, 58579
2026/08/08 21:02:04.384, 0, 46, 14, 2362, 217.48, 48305
2026/08/08 21:02:04.384, 1, 51, 23, 2295, 249.63, 58579
2026/08/08 21:02:04.484, 0, 36, 10, 2362, 218.82, 48305
2026/08/08 21:02:04.484, 1, 51, 23, 2302, 251.09, 58579
2026/08/08 21:02:04.584, 0, 36, 10, 2362, 218.89, 48305
2026/08/08 21:02:04.584, 1, 45, 20, 2302, 251.32, 58579
2026/08/08 21:02:04.684, 0, 42, 12, 2362, 218.96, 48305
2026/08/08 21:02:04.684, 1, 45, 20, 2302, 250.32, 58579
2026/08/08 21:02:04.784, 0, 42, 12, 2362, 219.68, 48305
2026/08/08 21:02:04.784, 1, 53, 24, 2302, 250.44, 58579
2026/08/08 21:02:04.884, 0, 48, 14, 2355, 216.91, 48305
2026/08/08 21:02:04.884, 1, 53, 24, 2302, 247.93, 58579
2026/08/08 21:02:04.984, 0, 48, 14, 2355, 219.87, 48305
2026/08/08 21:02:04.984, 1, 55, 24, 2302, 250.41, 58579
2026/08/08 21:02:05.084, 0, 40, 12, 2355, 218.70, 48305
2026/08/08 21:02:05.084, 1, 55, 24, 2302, 250.85, 58579
2026/08/08 21:02:05.184, 0, 40, 12, 2362, 216.97, 48305
2026/08/08 21:02:05.184, 1, 45, 21, 2302, 249.46, 58579
2026/08/08 21:02:05.284, 0, 38, 12, 2362, 219.17, 48305
2026/08/08 21:02:05.284, 1, 45, 21, 2302, 251.99, 58579
2026/08/08 21:02:05.384, 0, 38, 12, 2362, 218.12, 48305
2026/08/08 21:02:05.384, 1, 49, 23, 2302, 251.87, 58579
2026/08/08 21:02:05.485, 0, 48, 14, 2362, 217.38, 48305
2026/08/08 21:02:05.485, 1, 49, 23, 2302, 248.80, 58579
2026/08/08 21:02:05.585, 0, 48, 14, 2362, 204.33, 48305
2026/08/08 21:02:05.585, 1, 57, 26, 2302, 246.68, 58579
2026/08/08 21:02:05.685, 0, 0, 0, 2377, 192.48, 48305
2026/08/08 21:02:05.685, 1, 57, 26, 2302, 234.76, 58579
2026/08/08 21:02:05.785, 0, 0, 0, 2377, 178.60, 48305
2026/08/08 21:02:05.785, 1, 0, 0, 2302, 218.37, 58579
2026/08/08 21:02:05.885, 0, 0, 0, 2400, 166.68, 48305
2026/08/08 21:02:05.885, 1, 0, 0, 2302, 203.58, 58579
2026/08/08 21:02:05.985, 0, 0, 0, 2400, 153.85, 48305
2026/08/08 21:02:05.985, 1, 0, 0, 2317, 188.70, 58579
2026/08/08 21:02:06.085, 0, 0, 0, 2400, 143.29, 48305
2026/08/08 21:02:06.085, 1, 0, 0, 2317, 171.65, 58579
2026/08/08 21:02:06.185, 0, 0, 0, 2400, 129.22, 48305
2026/08/08 21:02:06.185, 1, 0, 0, 2317, 155.64, 58579
2026/08/08 21:02:06.285, 0, 0, 0, 2400, 118.07, 48305
2026/08/08 21:02:06.285, 1, 0, 0, 2317, 140.88, 58579
2026/08/08 21:02:06.385, 0, 0, 0, 2400, 105.54, 48305
2026/08/08 21:02:06.385, 1, 0, 0, 2317, 123.60, 58579
2026/08/08 21:02:06.485, 0, 0, 0, 2400, 99.78, 48625
2026/08/08 21:02:06.485, 1, 0, 0, 2317, 107.64, 58867
2026/08/08 21:02:06.585, 0, 0, 0, 2400, 133.46, 48625
2026/08/08 21:02:06.585, 1, 0, 0, 2317, 93.54, 58867
2026/08/08 21:02:06.686, 0, 91, 45, 2362, 168.23, 48625
2026/08/08 21:02:06.686, 1, 0, 0, 2317, 87.78, 58867
2026/08/08 21:02:06.786, 0, 91, 45, 2362, 202.29, 48625
2026/08/08 21:02:06.786, 1, 0, 0, 2317, 87.58, 58867
2026/08/08 21:02:06.886, 0, 93, 45, 2355, 233.48, 48625
2026/08/08 21:02:06.886, 1, 0, 0, 2317, 87.47, 58899
2026/08/08 21:02:06.986, 0, 93, 45, 2355, 237.54, 48625
2026/08/08 21:02:06.986, 1, 0, 0, 2317, 91.63, 58899
2026/08/08 21:02:07.086, 0, 0, 0, 2355, 237.51, 48625
2026/08/08 21:02:07.086, 1, 0, 0, 2317, 122.61, 58899
2026/08/08 21:02:07.186, 0, 0, 0, 2392, 234.86, 48625
2026/08/08 21:02:07.186, 1, 91, 57, 2317, 156.98, 58899
2026/08/08 21:02:07.286, 0, 0, 0, 2392, 234.90, 48625
2026/08/08 21:02:07.286, 1, 91, 57, 2332, 188.02, 58899
2026/08/08 21:02:07.387, 0, 0, 0, 2400, 235.02, 48625
2026/08/08 21:02:07.387, 1, 91, 59, 2407, 237.70, 58899
2026/08/08 21:02:07.487, 0, 5, 2, 2400, 250.20, 48625
2026/08/08 21:02:07.487, 1, 96, 37, 2407, 250.14, 58899
2026/08/08 21:02:07.587, 0, 5, 2, 2400, 251.14, 48625
2026/08/08 21:02:07.587, 1, 96, 37, 2407, 250.28, 58899
2026/08/08 21:02:07.687, 0, 91, 45, 2355, 247.66, 48625
2026/08/08 21:02:07.687, 1, 0, 0, 2325, 250.40, 58899
2026/08/08 21:02:07.787, 0, 91, 45, 2355, 244.83, 48625
2026/08/08 21:02:07.788, 1, 0, 0, 2325, 247.40, 58899
2026/08/08 21:02:07.888, 0, 93, 45, 2392, 230.25, 48625
2026/08/08 21:02:07.888, 1, 0, 0, 2317, 259.05, 58899
2026/08/08 21:02:07.988, 0, 93, 45, 2392, 224.17, 48625
2026/08/08 21:02:07.988, 1, 0, 0, 2317, 260.43, 58899
2026/08/08 21:02:08.088, 0, 0, 0, 2392, 224.00, 48625
2026/08/08 21:02:08.088, 1, 91, 57, 2317, 260.29, 58899
2026/08/08 21:02:08.188, 0, 0, 0, 2392, 226.52, 48625
2026/08/08 21:02:08.188, 1, 91, 57, 2340, 258.62, 58899
2026/08/08 21:02:08.288, 0, 0, 0, 2392, 226.65, 48625
2026/08/08 21:02:08.288, 1, 93, 63, 2340, 263.61, 58899
2026/08/08 21:02:08.388, 0, 0, 0, 2400, 226.58, 48721
2026/08/08 21:02:08.388, 1, 93, 63, 2407, 256.01, 58931
2026/08/08 21:02:08.488, 0, 27, 9, 2400, 233.27, 48945
2026/08/08 21:02:08.488, 1, 80, 29, 2407, 250.40, 59219
2026/08/08 21:02:08.588, 0, 27, 9, 2400, 235.34, 48945
2026/08/08 21:02:08.588, 1, 80, 29, 2407, 247.23, 59219
2026/08/08 21:02:08.688, 0, 93, 46, 2355, 235.66, 48945
2026/08/08 21:02:08.688, 1, 0, 0, 2325, 247.21, 59219
2026/08/08 21:02:08.788, 0, 93, 46, 2355, 234.40, 48945
2026/08/08 21:02:08.788, 1, 0, 0, 2325, 247.20, 59219
2026/08/08 21:02:08.888, 0, 90, 44, 2385, 226.01, 48945
2026/08/08 21:02:08.888, 1, 0, 0, 2317, 258.51, 59251
2026/08/08 21:02:08.989, 0, 90, 44, 2385, 227.93, 48945
2026/08/08 21:02:08.989, 1, 0, 0, 2317, 260.25, 59251
2026/08/08 21:02:09.089, 0, 0, 0, 2385, 225.34, 48945
2026/08/08 21:02:09.089, 1, 91, 57, 2317, 259.73, 59251
2026/08/08 21:02:09.189, 0, 0, 0, 2392, 225.29, 48945
2026/08/08 21:02:09.189, 1, 91, 57, 2362, 256.28, 59251
2026/08/08 21:02:09.289, 0, 0, 0, 2392, 228.03, 48945
2026/08/08 21:02:09.289, 1, 92, 63, 2362, 254.57, 59251
2026/08/08 21:02:09.389, 0, 0, 0, 2400, 226.16, 48945
2026/08/08 21:02:09.389, 1, 92, 63, 2400, 253.12, 59251
2026/08/08 21:02:09.489, 0, 33, 10, 2400, 221.92, 48945
2026/08/08 21:02:09.489, 1, 75, 30, 2400, 265.71, 59251
2026/08/08 21:02:09.589, 0, 33, 10, 2400, 198.83, 48945
2026/08/08 21:02:09.589, 1, 75, 30, 2400, 278.76, 59251
2026/08/08 21:02:09.689, 0, 44, 13, 2355, 179.18, 48945
2026/08/08 21:02:09.689, 1, 49, 23, 2310, 299.05, 59251
2026/08/08 21:02:09.789, 0, 44, 13, 2355, 155.87, 48945
2026/08/08 21:02:09.789, 1, 49, 23, 2310, 315.43, 59251
2026/08/08 21:02:09.889, 0, 38, 10, 2362, 161.13, 48945
2026/08/08 21:02:09.889, 1, 45, 20, 2302, 306.10, 59251
2026/08/08 21:02:09.989, 0, 38, 10, 2362, 193.35, 48945
2026/08/08 21:02:09.989, 1, 45, 20, 2302, 271.41, 59251
2026/08/08 21:02:10.090, 0, 93, 46, 2362, 225.39, 48945
2026/08/08 21:02:10.090, 1, 0, 0, 2302, 241.30, 59251
2026/08/08 21:02:10.190, 0, 93, 46, 2377, 254.72, 48945
2026/08/08 21:02:10.190, 1, 0, 0, 2317, 209.07, 59251
2026/08/08 21:02:10.290, 0, 91, 43, 2377, 274.63, 48945
2026/08/08 21:02:10.290, 1, 0, 0, 2317, 196.06, 59251
2026/08/08 21:02:10.390, 0, 91, 43, 2392, 274.19, 48945
2026/08/08 21:02:10.390, 1, 0, 0, 2310, 211.63, 59251
2026/08/08 21:02:10.490, 0, 0, 0, 2392, 260.12, 48945
2026/08/08 21:02:10.490, 1, 93, 61, 2310, 224.41, 59251
2026/08/08 21:02:10.590, 0, 0, 0, 2392, 249.17, 48945
2026/08/08 21:02:10.590, 1, 93, 61, 2310, 236.50, 59251
2026/08/08 21:02:10.690, 0, 0, 0, 2392, 235.61, 48945
2026/08/08 21:02:10.690, 1, 91, 59, 2407, 252.46, 59251
2026/08/08 21:02:10.790, 0, 0, 0, 2392, 225.17, 48945
2026/08/08 21:02:10.790, 1, 91, 59, 2407, 252.60, 59251
2026/08/08 21:02:10.890, 0, 20, 7, 2385, 216.55, 48945
2026/08/08 21:02:10.890, 1, 78, 29, 2377, 261.15, 59251
2026/08/08 21:02:10.990, 0, 20, 7, 2385, 197.23, 48945
2026/08/08 21:02:10.990, 1, 78, 29, 2377, 273.42, 59251
2026/08/08 21:02:11.090, 0, 46, 13, 2385, 178.85, 48945
2026/08/08 21:02:11.090, 1, 56, 25, 2377, 293.89, 59251
2026/08/08 21:02:11.190, 0, 46, 13, 2355, 164.50, 48945
2026/08/08 21:02:11.190, 1, 56, 25, 2295, 304.13, 59251
2026/08/08 21:02:11.290, 0, 47, 13, 2355, 153.70, 48945
2026/08/08 21:02:11.291, 1, 52, 24, 2295, 310.98, 59251
2026/08/08 21:02:11.391, 0, 47, 13, 2362, 165.93, 48945
2026/08/08 21:02:11.391, 1, 52, 24, 2295, 291.91, 59251
2026/08/08 21:02:11.491, 0, 39, 11, 2362, 179.01, 48945
2026/08/08 21:02:11.491, 1, 45, 21, 2295, 278.98, 59251
2026/08/08 21:02:11.591, 0, 39, 11, 2362, 193.88, 48945
2026/08/08 21:02:11.591, 1, 45, 21, 2295, 267.99, 59251
2026/08/08 21:02:11.691, 0, 40, 11, 2362, 207.15, 48945
2026/08/08 21:02:11.691, 1, 50, 23, 2302, 253.09, 59251
2026/08/08 21:02:11.791, 0, 40, 11, 2362, 217.44, 48945
2026/08/08 21:02:11.791, 1, 50, 23, 2302, 250.08, 59251
2026/08/08 21:02:11.891, 0, 49, 15, 2355, 223.21, 48945
2026/08/08 21:02:11.891, 1, 58, 29, 2302, 251.67, 59251
2026/08/08 21:02:11.991, 0, 49, 15, 2355, 227.42, 48945
2026/08/08 21:02:11.991, 1, 58, 29, 2302, 252.15, 59251
2026/08/08 21:02:12.091, 0, 44, 14, 2355, 227.23, 48945
2026/08/08 21:02:12.091, 1, 49, 24, 2302, 252.39, 59251
2026/08/08 21:02:12.191, 0, 44, 14, 2362, 223.81, 48945
2026/08/08 21:02:12.191, 1, 49, 24, 2302, 253.01, 59251
2026/08/08 21:02:12.291, 0, 36, 10, 2362, 223.38, 48945
2026/08/08 21:02:12.291, 1, 46, 21, 2302, 253.85, 59251
2026/08/08 21:02:12.391, 0, 36, 10, 2355, 221.88, 48945
2026/08/08 21:02:12.391, 1, 46, 21, 2302, 254.52, 59251
2026/08/08 21:02:12.491, 0, 46, 13, 2355, 221.54, 48945
2026/08/08 21:02:12.491, 1, 57, 25, 2302, 256.15, 59251
2026/08/08 21:02:12.592, 0, 46, 13, 2355, 219.91, 48945
2026/08/08 21:02:12.592, 1, 57, 25, 2302, 253.61, 59251
2026/08/08 21:02:12.692, 0, 46, 14, 2362, 218.49, 48945
2026/08/08 21:02:12.692, 1, 51, 23, 2302, 252.67, 59251
2026/08/08 21:02:12.792, 0, 46, 14, 2362, 218.09, 48945
2026/08/08 21:02:12.792, 1, 51, 23, 2302, 252.71, 59251
2026/08/08 21:02:12.892, 0, 36, 10, 2362, 220.19, 48945
2026/08/08 21:02:12.892, 1, 45, 21, 2302, 248.92, 59251
2026/08/08 21:02:12.992, 0, 36, 10, 2362, 216.90, 48945
2026/08/08 21:02:12.992, 1, 45, 21, 2302, 249.88, 59251
2026/08/08 21:02:13.092, 0, 45, 13, 2362, 214.77, 48945
2026/08/08 21:02:13.092, 1, 55, 25, 2302, 251.20, 59251
2026/08/08 21:02:13.192, 0, 45, 13, 2355, 217.37, 48945
2026/08/08 21:02:13.192, 1, 55, 25, 2302, 248.61, 59251
2026/08/08 21:02:13.292, 0, 48, 14, 2355, 216.98, 48945
2026/08/08 21:02:13.292, 1, 52, 24, 2302, 248.97, 59251
2026/08/08 21:02:13.392, 0, 48, 14, 2362, 217.54, 48945
2026/08/08 21:02:13.392, 1, 52, 24, 2302, 250.88, 59251
2026/08/08 21:02:13.492, 0, 37, 11, 2362, 219.25, 48945
2026/08/08 21:02:13.492, 1, 45, 22, 2302, 250.29, 59251
2026/08/08 21:02:13.592, 0, 37, 11, 2362, 219.32, 48945
2026/08/08 21:02:13.592, 1, 45, 22, 2302, 251.85, 59251
2026/08/08 21:02:13.692, 0, 42, 12, 2355, 220.20, 48945
2026/08/08 21:02:13.692, 1, 53, 23, 2302, 253.72, 59251
2026/08/08 21:02:13.793, 0, 42, 12, 2355, 222.04, 48945
2026/08/08 21:02:13.793, 1, 53, 23, 2302, 251.53, 59251
2026/08/08 21:02:13.893, 0, 48, 14, 2355, 219.29, 48945
2026/08/08 21:02:13.893, 1, 55, 26, 2295, 252.89, 59251
2026/08/08 21:02:13.993, 0, 48, 14, 2355, 218.40, 48945
2026/08/08 21:02:13.993, 1, 55, 26, 2295, 253.23, 59251
2026/08/08 21:02:14.093, 0, 39, 12, 2355, 218.96, 48945
2026/08/08 21:02:14.093, 1, 45, 22, 2295, 251.18, 59251
2026/08/08 21:02:14.193, 0, 39, 12, 2362, 216.67, 48945
