timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 22:56:35.631, 61, 88.89 W, 2310 MHz, 14001 MHz, 0 MiB, 0 %
2026/09/24 22:56:35.885, 61, 88.89 W, 2310 MHz, 14001 MHz, 22 MiB, 0 %
2026/09/24 22:56:36.136, 60, 87.23 W, 2310 MHz, 14001 MHz, 595 MiB, 0 %
2026/09/24 22:56:36.386, 60, 87.23 W, 2310 MHz, 14001 MHz, 595 MiB, 0 %
2026/09/24 22:56:36.637, 60, 86.39 W, 2310 MHz, 13365 MHz, 1491 MiB, 3 %
2026/09/24 22:56:36.887, 60, 86.39 W, 2310 MHz, 13365 MHz, 1971 MiB, 3 %
2026/09/24 22:56:37.137, 60, 85.25 W, 2310 MHz, 13365 MHz, 2419 MiB, 4 %
2026/09/24 22:56:37.387, 60, 85.25 W, 2310 MHz, 13365 MHz, 2931 MiB, 4 %
2026/09/24 22:56:37.638, 60, 85.49 W, 2310 MHz, 13365 MHz, 3443 MiB, 4 %
2026/09/24 22:56:37.888, 60, 85.49 W, 2310 MHz, 13365 MHz, 3891 MiB, 4 %
2026/09/24 22:56:38.138, 60, 84.97 W, 2310 MHz, 13365 MHz, 4403 MiB, 4 %
2026/09/24 22:56:38.388, 60, 84.97 W, 2310 MHz, 13365 MHz, 4883 MiB, 4 %
2026/09/24 22:56:38.639, 60, 84.90 W, 2310 MHz, 13365 MHz, 5395 MiB, 4 %
2026/09/24 22:56:38.889, 60, 84.90 W, 2310 MHz, 13365 MHz, 5843 MiB, 4 %
2026/09/24 22:56:39.139, 60, 84.47 W, 2310 MHz, 13365 MHz, 6291 MiB, 3 %
2026/09/24 22:56:39.390, 60, 84.47 W, 2310 MHz, 13365 MHz, 6867 MiB, 3 %
2026/09/24 22:56:39.640, 59, 84.01 W, 2310 MHz, 13365 MHz, 7315 MiB, 3 %
2026/09/24 22:56:39.890, 59, 84.01 W, 2310 MHz, 13365 MHz, 7827 MiB, 3 %
2026/09/24 22:56:40.140, 59, 84.14 W, 2310 MHz, 13365 MHz, 8307 MiB, 4 %
2026/09/24 22:56:40.391, 59, 84.14 W, 2310 MHz, 13365 MHz, 8755 MiB, 4 %
2026/09/24 22:56:40.641, 59, 84.09 W, 2310 MHz, 13365 MHz, 9267 MiB, 4 %
2026/09/24 22:56:40.891, 59, 84.09 W, 2310 MHz, 13365 MHz, 9715 MiB, 4 %
2026/09/24 22:56:41.141, 59, 84.08 W, 2310 MHz, 13365 MHz, 10227 MiB, 4 %
2026/09/24 22:56:41.392, 59, 84.08 W, 2310 MHz, 13365 MHz, 10739 MiB, 4 %
2026/09/24 22:56:41.642, 59, 83.94 W, 2310 MHz, 13365 MHz, 11187 MiB, 4 %
2026/09/24 22:56:41.892, 59, 83.94 W, 2310 MHz, 13365 MHz, 11731 MiB, 4 %
2026/09/24 22:56:42.143, 59, 83.83 W, 2310 MHz, 13365 MHz, 12179 MiB, 3 %
2026/09/24 22:56:42.393, 59, 83.83 W, 2310 MHz, 13365 MHz, 12691 MiB, 3 %
2026/09/24 22:56:42.643, 59, 83.89 W, 2310 MHz, 13365 MHz, 13139 MiB, 4 %
2026/09/24 22:56:42.893, 59, 83.89 W, 2310 MHz, 13365 MHz, 13651 MiB, 4 %
2026/09/24 22:56:43.144, 58, 83.86 W, 2310 MHz, 13365 MHz, 14163 MiB, 4 %
2026/09/24 22:56:43.394, 58, 83.86 W, 2310 MHz, 13365 MHz, 14611 MiB, 4 %
2026/09/24 22:56:43.644, 58, 83.66 W, 2310 MHz, 13365 MHz, 14739 MiB, 1 %
2026/09/24 22:56:43.894, 58, 83.66 W, 2310 MHz, 13365 MHz, 14739 MiB, 1 %
2026/09/24 22:56:44.145, 58, 83.05 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
2026/09/24 22:56:44.395, 58, 83.05 W, 2310 MHz, 13365 MHz, 14739 MiB, 0 %
