timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 20:31:11.427, 48, 16.31 W, 180 MHz, 405 MHz, 0 MiB, 0 %
2026/09/24 20:31:11.683, 48, 16.31 W, 180 MHz, 405 MHz, 1 MiB, 0 %
2026/09/24 20:31:11.934, 48, 24.40 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 20:31:12.184, 48, 24.40 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 20:31:12.434, 48, 42.69 W, 2310 MHz, 13365 MHz, 1459 MiB, 0 %
2026/09/24 20:31:12.684, 48, 42.69 W, 2310 MHz, 13365 MHz, 1843 MiB, 0 %
2026/09/24 20:31:12.935, 48, 79.61 W, 2310 MHz, 13365 MHz, 2387 MiB, 4 %
2026/09/24 20:31:13.185, 48, 79.61 W, 2310 MHz, 13365 MHz, 2835 MiB, 4 %
2026/09/24 20:31:13.435, 48, 79.94 W, 2310 MHz, 13365 MHz, 3347 MiB, 4 %
2026/09/24 20:31:13.686, 48, 79.94 W, 2310 MHz, 13365 MHz, 3859 MiB, 4 %
2026/09/24 20:31:13.936, 48, 79.92 W, 2310 MHz, 13365 MHz, 4371 MiB, 4 %
2026/09/24 20:31:14.186, 48, 79.92 W, 2310 MHz, 13365 MHz, 4819 MiB, 4 %
2026/09/24 20:31:14.437, 48, 79.89 W, 2310 MHz, 13365 MHz, 5331 MiB, 4 %
2026/09/24 20:31:14.687, 48, 79.89 W, 2310 MHz, 13365 MHz, 5843 MiB, 4 %
2026/09/24 20:31:14.937, 48, 79.86 W, 2310 MHz, 13365 MHz, 6291 MiB, 4 %
2026/09/24 20:31:15.187, 48, 79.86 W, 2310 MHz, 13365 MHz, 6867 MiB, 4 %
2026/09/24 20:31:15.438, 48, 79.79 W, 2310 MHz, 13365 MHz, 7315 MiB, 3 %
2026/09/24 20:31:15.688, 48, 79.79 W, 2310 MHz, 13365 MHz, 7827 MiB, 3 %
2026/09/24 20:31:15.938, 48, 79.79 W, 2310 MHz, 13365 MHz, 8339 MiB, 4 %
2026/09/24 20:31:16.189, 48, 79.79 W, 2310 MHz, 13365 MHz, 8851 MiB, 4 %
2026/09/24 20:31:16.439, 48, 79.85 W, 2310 MHz, 13365 MHz, 9331 MiB, 4 %
2026/09/24 20:31:16.689, 48, 79.85 W, 2310 MHz, 13365 MHz, 9811 MiB, 4 %
2026/09/24 20:31:16.939, 48, 79.88 W, 2310 MHz, 13365 MHz, 10323 MiB, 4 %
2026/09/24 20:31:17.190, 48, 79.88 W, 2310 MHz, 13365 MHz, 10803 MiB, 4 %
2026/09/24 20:31:17.440, 48, 79.86 W, 2310 MHz, 13365 MHz, 11315 MiB, 3 %
2026/09/24 20:31:17.690, 48, 79.86 W, 2310 MHz, 13365 MHz, 11827 MiB, 3 %
2026/09/24 20:31:17.941, 48, 79.89 W, 2310 MHz, 13365 MHz, 12339 MiB, 3 %
2026/09/24 20:31:18.191, 48, 79.89 W, 2310 MHz, 13365 MHz, 12787 MiB, 3 %
