timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/22 23:45:55.067, 1, 0 %, 2804 MiB, 12.63 W, 180 MHz
2026/09/22 23:45:55.318, 0, 0 %, 38804 MiB, 66.49 W, 2610 MHz
2026/09/22 23:45:55.318, 1, 0 %, 2804 MiB, 12.63 W, 180 MHz
2026/09/22 23:45:55.568, 0, 0 %, 38804 MiB, 66.49 W, 2610 MHz
2026/09/22 23:45:55.568, 1, 0 %, 2804 MiB, 12.27 W, 172 MHz
2026/09/22 23:45:55.818, 0, 0 %, 38804 MiB, 64.07 W, 2617 MHz
2026/09/22 23:45:55.818, 1, 0 %, 2804 MiB, 12.27 W, 172 MHz
2026/09/22 23:45:56.068, 0, 0 %, 38836 MiB, 64.07 W, 2617 MHz
2026/09/22 23:45:56.068, 1, 0 %, 2804 MiB, 12.43 W, 180 MHz
2026/09/22 23:45:56.318, 0, 1 %, 38836 MiB, 63.84 W, 2617 MHz
2026/09/22 23:45:56.319, 1, 0 %, 2804 MiB, 12.43 W, 180 MHz
2026/09/22 23:45:56.569, 0, 1 %, 38836 MiB, 63.84 W, 2617 MHz
2026/09/22 23:45:56.569, 1, 0 %, 2804 MiB, 12.92 W, 180 MHz
2026/09/22 23:45:56.819, 0, 0 %, 38900 MiB, 63.52 W, 2610 MHz
2026/09/22 23:45:56.819, 1, 0 %, 2804 MiB, 12.92 W, 180 MHz
2026/09/22 23:45:57.069, 0, 0 %, 38900 MiB, 63.52 W, 2610 MHz
2026/09/22 23:45:57.069, 1, 0 %, 2804 MiB, 12.93 W, 180 MHz
2026/09/22 23:45:57.319, 0, 0 %, 42356 MiB, 63.79 W, 2617 MHz
2026/09/22 23:45:57.319, 1, 0 %, 2804 MiB, 12.93 W, 180 MHz
2026/09/22 23:45:57.569, 0, 0 %, 42388 MiB, 63.79 W, 2617 MHz
2026/09/22 23:45:57.570, 1, 0 %, 2804 MiB, 12.88 W, 180 MHz
2026/09/22 23:45:57.820, 0, 15 %, 42420 MiB, 66.30 W, 2610 MHz
2026/09/22 23:45:57.820, 1, 0 %, 2804 MiB, 12.88 W, 180 MHz
2026/09/22 23:45:58.070, 0, 15 %, 42420 MiB, 66.30 W, 2610 MHz
2026/09/22 23:45:58.070, 1, 0 %, 2804 MiB, 12.74 W, 180 MHz
2026/09/22 23:45:58.320, 0, 0 %, 42420 MiB, 66.57 W, 2617 MHz
2026/09/22 23:45:58.320, 1, 0 %, 2804 MiB, 12.74 W, 180 MHz
2026/09/22 23:45:58.570, 0, 0 %, 42452 MiB, 66.57 W, 2617 MHz
2026/09/22 23:45:58.570, 1, 0 %, 2804 MiB, 12.60 W, 180 MHz
2026/09/22 23:45:58.821, 0, 1 %, 42452 MiB, 64.25 W, 2617 MHz
2026/09/22 23:45:58.821, 1, 0 %, 2804 MiB, 12.60 W, 180 MHz
2026/09/22 23:45:59.071, 0, 1 %, 42452 MiB, 64.25 W, 2617 MHz
2026/09/22 23:45:59.071, 1, 0 %, 2804 MiB, 13.04 W, 180 MHz
2026/09/22 23:45:59.321, 0, 0 %, 42484 MiB, 64.51 W, 2610 MHz
2026/09/22 23:45:59.321, 1, 0 %, 2804 MiB, 13.04 W, 180 MHz
2026/09/22 23:45:59.571, 0, 0 %, 42484 MiB, 64.51 W, 2610 MHz
2026/09/22 23:45:59.571, 1, 0 %, 2804 MiB, 13.25 W, 180 MHz
2026/09/22 23:45:59.821, 0, 0 %, 42484 MiB, 64.67 W, 2610 MHz
2026/09/22 23:45:59.822, 1, 0 %, 2804 MiB, 13.25 W, 180 MHz
2026/09/22 23:46:00.072, 0, 0 %, 42516 MiB, 64.67 W, 2610 MHz
2026/09/22 23:46:00.072, 1, 0 %, 2804 MiB, 13.23 W, 180 MHz
2026/09/22 23:46:00.322, 0, 0 %, 42548 MiB, 64.45 W, 2617 MHz
2026/09/22 23:46:00.322, 1, 0 %, 2804 MiB, 13.23 W, 180 MHz
2026/09/22 23:46:00.572, 0, 0 %, 46004 MiB, 64.45 W, 2617 MHz
2026/09/22 23:46:00.572, 1, 0 %, 2804 MiB, 13.45 W, 180 MHz
2026/09/22 23:46:00.822, 0, 23 %, 46036 MiB, 66.09 W, 2617 MHz
2026/09/22 23:46:00.823, 1, 0 %, 2804 MiB, 13.45 W, 180 MHz
2026/09/22 23:46:01.073, 0, 23 %, 46036 MiB, 66.09 W, 2617 MHz
2026/09/22 23:46:01.073, 1, 0 %, 2804 MiB, 13.61 W, 180 MHz
2026/09/22 23:46:01.323, 0, 0 %, 46036 MiB, 66.36 W, 2617 MHz
2026/09/22 23:46:01.323, 1, 0 %, 2804 MiB, 13.61 W, 180 MHz
2026/09/22 23:46:01.573, 0, 0 %, 46068 MiB, 66.36 W, 2617 MHz
2026/09/22 23:46:01.573, 1, 0 %, 2804 MiB, 13.36 W, 180 MHz
2026/09/22 23:46:01.824, 0, 1 %, 46068 MiB, 64.62 W, 2617 MHz
2026/09/22 23:46:01.824, 1, 0 %, 2804 MiB, 13.36 W, 180 MHz
2026/09/22 23:46:02.074, 0, 1 %, 46068 MiB, 64.62 W, 2617 MHz
2026/09/22 23:46:02.074, 1, 0 %, 2804 MiB, 13.25 W, 180 MHz
2026/09/22 23:46:02.324, 0, 0 %, 46100 MiB, 64.01 W, 2610 MHz
2026/09/22 23:46:02.324, 1, 0 %, 2804 MiB, 13.25 W, 180 MHz
2026/09/22 23:46:02.574, 0, 0 %, 46100 MiB, 64.01 W, 2610 MHz
2026/09/22 23:46:02.574, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:46:02.824, 0, 0 %, 46132 MiB, 64.07 W, 2610 MHz
2026/09/22 23:46:02.824, 1, 0 %, 2804 MiB, 13.22 W, 180 MHz
2026/09/22 23:46:03.074, 0, 0 %, 46132 MiB, 64.07 W, 2610 MHz
2026/09/22 23:46:03.075, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:46:03.325, 0, 0 %, 46164 MiB, 64.11 W, 2617 MHz
2026/09/22 23:46:03.325, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:46:03.575, 0, 0 %, 49620 MiB, 64.11 W, 2617 MHz
2026/09/22 23:46:03.575, 1, 0 %, 2804 MiB, 13.16 W, 180 MHz
2026/09/22 23:46:03.825, 0, 19 %, 49652 MiB, 66.14 W, 2617 MHz
2026/09/22 23:46:03.825, 1, 0 %, 2804 MiB, 13.16 W, 180 MHz
2026/09/22 23:46:04.075, 0, 19 %, 49652 MiB, 66.14 W, 2617 MHz
2026/09/22 23:46:04.075, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:46:04.325, 0, 0 %, 49652 MiB, 66.45 W, 2617 MHz
2026/09/22 23:46:04.326, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:46:04.576, 0, 0 %, 49652 MiB, 66.45 W, 2617 MHz
2026/09/22 23:46:04.576, 1, 0 %, 2804 MiB, 12.87 W, 180 MHz
2026/09/22 23:46:04.826, 0, 0 %, 49684 MiB, 64.85 W, 2610 MHz
2026/09/22 23:46:04.826, 1, 0 %, 2804 MiB, 12.87 W, 180 MHz
2026/09/22 23:46:05.076, 0, 0 %, 49684 MiB, 64.85 W, 2610 MHz
2026/09/22 23:46:05.076, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:46:05.326, 0, 0 %, 49684 MiB, 63.45 W, 2610 MHz
2026/09/22 23:46:05.326, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:46:05.576, 0, 0 %, 49716 MiB, 63.45 W, 2610 MHz
2026/09/22 23:46:05.577, 1, 0 %, 2804 MiB, 13.18 W, 180 MHz
2026/09/22 23:46:05.827, 0, 0 %, 49716 MiB, 63.32 W, 2617 MHz
2026/09/22 23:46:05.827, 1, 0 %, 2804 MiB, 13.18 W, 180 MHz
2026/09/22 23:46:06.077, 0, 0 %, 49748 MiB, 63.32 W, 2617 MHz
2026/09/22 23:46:06.077, 1, 0 %, 2804 MiB, 12.98 W, 180 MHz
2026/09/22 23:46:06.327, 0, 0 %, 49780 MiB, 62.99 W, 2610 MHz
2026/09/22 23:46:06.327, 1, 0 %, 2804 MiB, 12.98 W, 180 MHz
2026/09/22 23:46:06.578, 0, 0 %, 53236 MiB, 62.99 W, 2610 MHz
2026/09/22 23:46:06.578, 1, 0 %, 2804 MiB, 12.95 W, 180 MHz
2026/09/22 23:46:06.828, 0, 0 %, 53236 MiB, 63.63 W, 2617 MHz
2026/09/22 23:46:06.829, 1, 0 %, 2804 MiB, 12.95 W, 180 MHz
2026/09/22 23:46:07.079, 0, 0 %, 53268 MiB, 63.63 W, 2617 MHz
2026/09/22 23:46:07.079, 1, 0 %, 2804 MiB, 12.94 W, 180 MHz
2026/09/22 23:46:07.329, 0, 0 %, 53268 MiB, 65.71 W, 2617 MHz
2026/09/22 23:46:07.329, 1, 0 %, 2804 MiB, 12.94 W, 180 MHz
2026/09/22 23:46:07.579, 0, 0 %, 53268 MiB, 65.71 W, 2617 MHz
2026/09/22 23:46:07.579, 1, 0 %, 2804 MiB, 12.74 W, 180 MHz
2026/09/22 23:46:07.829, 0, 0 %, 53300 MiB, 65.77 W, 2610 MHz
2026/09/22 23:46:07.829, 1, 0 %, 2804 MiB, 12.74 W, 180 MHz
2026/09/22 23:46:08.079, 0, 0 %, 53300 MiB, 65.77 W, 2610 MHz
2026/09/22 23:46:08.080, 1, 0 %, 2804 MiB, 12.46 W, 180 MHz
2026/09/22 23:46:08.330, 0, 0 %, 53300 MiB, 63.72 W, 2610 MHz
2026/09/22 23:46:08.330, 1, 0 %, 2804 MiB, 12.46 W, 180 MHz
2026/09/22 23:46:08.580, 0, 0 %, 53332 MiB, 63.72 W, 2610 MHz
2026/09/22 23:46:08.580, 1, 0 %, 2804 MiB, 12.36 W, 180 MHz
2026/09/22 23:46:08.830, 0, 0 %, 53332 MiB, 63.67 W, 2610 MHz
2026/09/22 23:46:08.830, 1, 0 %, 2804 MiB, 12.36 W, 180 MHz
2026/09/22 23:46:09.080, 0, 0 %, 53364 MiB, 63.67 W, 2610 MHz
2026/09/22 23:46:09.080, 1, 0 %, 2804 MiB, 12.46 W, 180 MHz
2026/09/22 23:46:09.330, 0, 0 %, 53364 MiB, 63.46 W, 2610 MHz
2026/09/22 23:46:09.331, 1, 0 %, 2804 MiB, 12.46 W, 180 MHz
2026/09/22 23:46:09.581, 0, 0 %, 56468 MiB, 63.46 W, 2610 MHz
2026/09/22 23:46:09.581, 1, 0 %, 2804 MiB, 12.49 W, 172 MHz
2026/09/22 23:46:09.831, 0, 0 %, 56852 MiB, 64.13 W, 2617 MHz
2026/09/22 23:46:09.831, 1, 0 %, 2804 MiB, 12.49 W, 172 MHz
2026/09/22 23:46:10.081, 0, 0 %, 56884 MiB, 64.13 W, 2617 MHz
2026/09/22 23:46:10.081, 1, 0 %, 2804 MiB, 12.63 W, 180 MHz
2026/09/22 23:46:10.331, 0, 2 %, 56916 MiB, 65.87 W, 2617 MHz
2026/09/22 23:46:10.331, 1, 0 %, 2804 MiB, 12.63 W, 180 MHz
2026/09/22 23:46:10.581, 0, 2 %, 56916 MiB, 65.87 W, 2617 MHz
2026/09/22 23:46:10.582, 1, 0 %, 2804 MiB, 12.65 W, 180 MHz
2026/09/22 23:46:10.832, 0, 0 %, 56916 MiB, 65.91 W, 2610 MHz
2026/09/22 23:46:10.832, 1, 0 %, 2804 MiB, 12.65 W, 180 MHz
2026/09/22 23:46:11.082, 0, 0 %, 56948 MiB, 65.91 W, 2610 MHz
2026/09/22 23:46:11.082, 1, 0 %, 2804 MiB, 12.48 W, 180 MHz
2026/09/22 23:46:11.332, 0, 0 %, 56948 MiB, 63.70 W, 2617 MHz
2026/09/22 23:46:11.332, 1, 0 %, 2804 MiB, 12.48 W, 180 MHz
2026/09/22 23:46:11.582, 0, 0 %, 56980 MiB, 63.70 W, 2617 MHz
2026/09/22 23:46:11.582, 1, 0 %, 2804 MiB, 12.77 W, 180 MHz
2026/09/22 23:46:11.832, 0, 0 %, 56980 MiB, 63.56 W, 2610 MHz
2026/09/22 23:46:11.833, 1, 0 %, 2804 MiB, 12.77 W, 180 MHz
2026/09/22 23:46:12.083, 0, 0 %, 56980 MiB, 63.56 W, 2610 MHz
2026/09/22 23:46:12.083, 1, 0 %, 2804 MiB, 12.95 W, 180 MHz
2026/09/22 23:46:12.333, 0, 0 %, 57012 MiB, 63.37 W, 2610 MHz
2026/09/22 23:46:12.333, 1, 0 %, 2804 MiB, 12.95 W, 180 MHz
2026/09/22 23:46:12.583, 0, 0 %, 57012 MiB, 63.37 W, 2610 MHz
2026/09/22 23:46:12.583, 1, 0 %, 2804 MiB, 12.90 W, 180 MHz
2026/09/22 23:46:12.833, 0, 0 %, 60500 MiB, 63.42 W, 2617 MHz
2026/09/22 23:46:12.833, 1, 0 %, 2804 MiB, 12.90 W, 180 MHz
2026/09/22 23:46:13.083, 0, 0 %, 60500 MiB, 63.42 W, 2617 MHz
2026/09/22 23:46:13.084, 1, 0 %, 2804 MiB, 12.93 W, 180 MHz
2026/09/22 23:46:13.334, 0, 23 %, 60500 MiB, 65.70 W, 2617 MHz
2026/09/22 23:46:13.334, 1, 0 %, 2804 MiB, 12.93 W, 180 MHz
2026/09/22 23:46:13.584, 0, 23 %, 60500 MiB, 65.70 W, 2617 MHz
2026/09/22 23:46:13.584, 1, 0 %, 2804 MiB, 12.84 W, 180 MHz
2026/09/22 23:46:13.834, 0, 0 %, 60532 MiB, 65.70 W, 2610 MHz
2026/09/22 23:46:13.834, 1, 0 %, 2804 MiB, 12.84 W, 180 MHz
2026/09/22 23:46:14.084, 0, 0 %, 60532 MiB, 65.70 W, 2610 MHz
2026/09/22 23:46:14.084, 1, 0 %, 2804 MiB, 12.39 W, 180 MHz
2026/09/22 23:46:14.334, 0, 0 %, 60532 MiB, 63.62 W, 2617 MHz
2026/09/22 23:46:14.335, 1, 0 %, 2804 MiB, 12.39 W, 180 MHz
2026/09/22 23:46:14.585, 0, 0 %, 60564 MiB, 63.62 W, 2617 MHz
2026/09/22 23:46:14.585, 1, 0 %, 2804 MiB, 12.38 W, 180 MHz
2026/09/22 23:46:14.835, 0, 0 %, 60564 MiB, 63.57 W, 2610 MHz
2026/09/22 23:46:14.835, 1, 0 %, 2804 MiB, 12.38 W, 180 MHz
2026/09/22 23:46:15.085, 0, 0 %, 60564 MiB, 63.57 W, 2610 MHz
2026/09/22 23:46:15.085, 1, 0 %, 2804 MiB, 12.39 W, 180 MHz
2026/09/22 23:46:15.335, 0, 0 %, 60596 MiB, 63.57 W, 2610 MHz
2026/09/22 23:46:15.335, 1, 0 %, 2804 MiB, 12.39 W, 180 MHz
2026/09/22 23:46:15.585, 0, 0 %, 60628 MiB, 63.57 W, 2610 MHz
2026/09/22 23:46:15.586, 1, 0 %, 2804 MiB, 12.52 W, 180 MHz
2026/09/22 23:46:15.836, 0, 0 %, 64084 MiB, 63.77 W, 2617 MHz
2026/09/22 23:46:15.836, 1, 0 %, 2804 MiB, 12.52 W, 180 MHz
2026/09/22 23:46:16.086, 0, 0 %, 64116 MiB, 63.77 W, 2617 MHz
2026/09/22 23:46:16.086, 1, 0 %, 2804 MiB, 12.80 W, 180 MHz
2026/09/22 23:46:16.336, 0, 22 %, 64148 MiB, 65.93 W, 2617 MHz
2026/09/22 23:46:16.336, 1, 0 %, 2804 MiB, 12.80 W, 180 MHz
2026/09/22 23:46:16.586, 0, 22 %, 64148 MiB, 65.93 W, 2617 MHz
2026/09/22 23:46:16.586, 1, 0 %, 2804 MiB, 12.84 W, 180 MHz
2026/09/22 23:46:16.836, 0, 0 %, 64148 MiB, 65.74 W, 2617 MHz
2026/09/22 23:46:16.837, 1, 0 %, 2804 MiB, 12.84 W, 180 MHz
2026/09/22 23:46:17.087, 0, 0 %, 64180 MiB, 65.74 W, 2617 MHz
2026/09/22 23:46:17.087, 1, 0 %, 2804 MiB, 12.72 W, 180 MHz
2026/09/22 23:46:17.337, 0, 1 %, 64180 MiB, 63.83 W, 2610 MHz
2026/09/22 23:46:17.337, 1, 0 %, 2804 MiB, 12.72 W, 180 MHz
2026/09/22 23:46:17.587, 0, 1 %, 64180 MiB, 63.83 W, 2610 MHz
2026/09/22 23:46:17.587, 1, 0 %, 2804 MiB, 12.78 W, 180 MHz
2026/09/22 23:46:17.837, 0, 0 %, 64212 MiB, 63.37 W, 2610 MHz
2026/09/22 23:46:17.838, 1, 0 %, 2804 MiB, 12.78 W, 180 MHz
2026/09/22 23:46:18.088, 0, 0 %, 64212 MiB, 63.37 W, 2610 MHz
2026/09/22 23:46:18.088, 1, 0 %, 2804 MiB, 12.97 W, 180 MHz
2026/09/22 23:46:18.338, 0, 0 %, 64212 MiB, 63.34 W, 2617 MHz
2026/09/22 23:46:18.338, 1, 0 %, 2804 MiB, 12.97 W, 180 MHz
2026/09/22 23:46:18.588, 0, 0 %, 64244 MiB, 63.34 W, 2617 MHz
2026/09/22 23:46:18.588, 1, 0 %, 2804 MiB, 13.08 W, 180 MHz
2026/09/22 23:46:18.838, 0, 0 %, 64276 MiB, 63.60 W, 2617 MHz
2026/09/22 23:46:18.838, 1, 0 %, 2804 MiB, 13.08 W, 180 MHz
2026/09/22 23:46:19.088, 0, 0 %, 67732 MiB, 63.60 W, 2617 MHz
2026/09/22 23:46:19.088, 1, 0 %, 2804 MiB, 13.17 W, 180 MHz
2026/09/22 23:46:19.339, 0, 19 %, 67764 MiB, 65.10 W, 2625 MHz
2026/09/22 23:46:19.339, 1, 0 %, 2804 MiB, 13.17 W, 180 MHz
2026/09/22 23:46:19.589, 0, 19 %, 67764 MiB, 65.10 W, 2625 MHz
2026/09/22 23:46:19.589, 1, 0 %, 2804 MiB, 13.14 W, 180 MHz
2026/09/22 23:46:19.839, 0, 0 %, 67764 MiB, 65.81 W, 2617 MHz
2026/09/22 23:46:19.839, 1, 0 %, 2804 MiB, 13.14 W, 180 MHz
2026/09/22 23:46:20.089, 0, 0 %, 67796 MiB, 65.81 W, 2617 MHz
2026/09/22 23:46:20.089, 1, 0 %, 2804 MiB, 13.03 W, 180 MHz
2026/09/22 23:46:20.339, 0, 1 %, 67796 MiB, 64.58 W, 2610 MHz
2026/09/22 23:46:20.339, 1, 0 %, 2804 MiB, 13.03 W, 180 MHz
2026/09/22 23:46:20.589, 0, 1 %, 67796 MiB, 64.58 W, 2610 MHz
2026/09/22 23:46:20.590, 1, 0 %, 2804 MiB, 13.08 W, 180 MHz
2026/09/22 23:46:20.840, 0, 0 %, 67828 MiB, 63.25 W, 2610 MHz
2026/09/22 23:46:20.840, 1, 0 %, 2804 MiB, 13.08 W, 180 MHz
2026/09/22 23:46:21.090, 0, 0 %, 67828 MiB, 63.25 W, 2610 MHz
2026/09/22 23:46:21.090, 1, 0 %, 2804 MiB, 13.19 W, 180 MHz
2026/09/22 23:46:21.340, 0, 0 %, 67828 MiB, 63.30 W, 2610 MHz
2026/09/22 23:46:21.340, 1, 0 %, 2804 MiB, 13.19 W, 180 MHz
2026/09/22 23:46:21.590, 0, 0 %, 67860 MiB, 63.30 W, 2610 MHz
2026/09/22 23:46:21.590, 1, 0 %, 2804 MiB, 13.16 W, 180 MHz
2026/09/22 23:46:21.840, 0, 0 %, 67860 MiB, 63.59 W, 2617 MHz
2026/09/22 23:46:21.841, 1, 0 %, 2804 MiB, 13.16 W, 180 MHz
2026/09/22 23:46:22.091, 0, 0 %, 71348 MiB, 63.59 W, 2617 MHz
2026/09/22 23:46:22.091, 1, 0 %, 2804 MiB, 13.16 W, 180 MHz
2026/09/22 23:46:22.341, 0, 22 %, 71380 MiB, 65.35 W, 2625 MHz
2026/09/22 23:46:22.341, 1, 0 %, 2804 MiB, 13.16 W, 180 MHz
2026/09/22 23:46:22.591, 0, 22 %, 71380 MiB, 65.35 W, 2625 MHz
2026/09/22 23:46:22.591, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:46:22.841, 0, 0 %, 71380 MiB, 65.90 W, 2617 MHz
2026/09/22 23:46:22.841, 1, 0 %, 2804 MiB, 13.06 W, 180 MHz
2026/09/22 23:46:23.092, 0, 0 %, 71380 MiB, 65.90 W, 2617 MHz
2026/09/22 23:46:23.092, 1, 0 %, 2804 MiB, 13.05 W, 180 MHz
2026/09/22 23:46:23.342, 0, 0 %, 71412 MiB, 64.38 W, 2610 MHz
2026/09/22 23:46:23.342, 1, 0 %, 2804 MiB, 13.05 W, 180 MHz
2026/09/22 23:46:23.592, 0, 0 %, 71412 MiB, 64.38 W, 2610 MHz
2026/09/22 23:46:23.593, 1, 0 %, 2804 MiB, 13.05 W, 180 MHz
2026/09/22 23:46:23.843, 0, 0 %, 71412 MiB, 62.93 W, 2610 MHz
2026/09/22 23:46:23.843, 1, 0 %, 2804 MiB, 13.05 W, 180 MHz
2026/09/22 23:46:24.093, 0, 0 %, 71444 MiB, 62.93 W, 2610 MHz
2026/09/22 23:46:24.093, 1, 0 %, 2804 MiB, 12.90 W, 180 MHz
2026/09/22 23:46:24.343, 0, 0 %, 71444 MiB, 62.91 W, 2617 MHz
2026/09/22 23:46:24.343, 1, 0 %, 2804 MiB, 12.90 W, 180 MHz
2026/09/22 23:46:24.593, 0, 0 %, 71476 MiB, 62.91 W, 2617 MHz
2026/09/22 23:46:24.593, 1, 0 %, 2804 MiB, 13.18 W, 180 MHz
2026/09/22 23:46:24.843, 0, 0 %, 71508 MiB, 62.88 W, 2610 MHz
2026/09/22 23:46:24.844, 1, 0 %, 2804 MiB, 13.18 W, 180 MHz
2026/09/22 23:46:25.094, 0, 0 %, 74964 MiB, 62.88 W, 2610 MHz
2026/09/22 23:46:25.094, 1, 0 %, 2804 MiB, 13.43 W, 180 MHz
2026/09/22 23:46:25.344, 0, 0 %, 74964 MiB, 63.53 W, 2617 MHz
2026/09/22 23:46:25.344, 1, 0 %, 2804 MiB, 13.43 W, 180 MHz
2026/09/22 23:46:25.594, 0, 0 %, 74996 MiB, 63.53 W, 2617 MHz
2026/09/22 23:46:25.594, 1, 0 %, 2804 MiB, 13.44 W, 180 MHz
2026/09/22 23:46:25.844, 0, 0 %, 74996 MiB, 65.43 W, 2617 MHz
2026/09/22 23:46:25.844, 1, 0 %, 2804 MiB, 13.44 W, 180 MHz
2026/09/22 23:46:26.094, 0, 0 %, 74996 MiB, 65.43 W, 2617 MHz
2026/09/22 23:46:26.094, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:46:26.345, 0, 0 %, 75028 MiB, 65.15 W, 2610 MHz
2026/09/22 23:46:26.345, 1, 0 %, 2804 MiB, 13.10 W, 180 MHz
2026/09/22 23:46:26.595, 0, 0 %, 75028 MiB, 65.15 W, 2610 MHz
2026/09/22 23:46:26.595, 1, 0 %, 2804 MiB, 13.01 W, 180 MHz
2026/09/22 23:46:26.845, 0, 0 %, 75028 MiB, 63.55 W, 2610 MHz
2026/09/22 23:46:26.845, 1, 0 %, 2804 MiB, 13.01 W, 180 MHz
2026/09/22 23:46:27.095, 0, 0 %, 75060 MiB, 63.55 W, 2610 MHz
2026/09/22 23:46:27.095, 1, 0 %, 2804 MiB, 13.12 W, 180 MHz
2026/09/22 23:46:27.345, 0, 0 %, 75060 MiB, 63.61 W, 2617 MHz
2026/09/22 23:46:27.345, 1, 0 %, 2804 MiB, 13.12 W, 180 MHz
2026/09/22 23:46:27.596, 0, 0 %, 75092 MiB, 63.61 W, 2617 MHz
2026/09/22 23:46:27.596, 1, 0 %, 2804 MiB, 13.34 W, 180 MHz
2026/09/22 23:46:27.846, 0, 0 %, 75092 MiB, 63.57 W, 2610 MHz
2026/09/22 23:46:27.846, 1, 0 %, 2804 MiB, 13.34 W, 180 MHz
2026/09/22 23:46:28.096, 0, 0 %, 78580 MiB, 63.57 W, 2610 MHz
2026/09/22 23:46:28.096, 1, 0 %, 2804 MiB, 13.36 W, 180 MHz
2026/09/22 23:46:28.346, 0, 0 %, 78580 MiB, 64.39 W, 2617 MHz
2026/09/22 23:46:28.346, 1, 0 %, 2804 MiB, 13.36 W, 180 MHz
2026/09/22 23:46:28.597, 0, 0 %, 78644 MiB, 64.39 W, 2617 MHz
2026/09/22 23:46:28.597, 1, 0 %, 2804 MiB, 13.54 W, 180 MHz
2026/09/22 23:46:28.847, 0, 0 %, 78644 MiB, 65.98 W, 2617 MHz
2026/09/22 23:46:28.847, 1, 0 %, 2804 MiB, 13.54 W, 180 MHz
2026/09/22 23:46:29.097, 0, 0 %, 78644 MiB, 65.98 W, 2617 MHz
2026/09/22 23:46:29.097, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/22 23:46:29.347, 0, 0 %, 78676 MiB, 65.53 W, 2610 MHz
2026/09/22 23:46:29.347, 1, 0 %, 2804 MiB, 13.60 W, 180 MHz
2026/09/22 23:46:29.597, 0, 0 %, 78676 MiB, 65.53 W, 2610 MHz
2026/09/22 23:46:29.597, 1, 0 %, 2804 MiB, 13.46 W, 180 MHz
2026/09/22 23:46:29.847, 0, 0 %, 78676 MiB, 64.07 W, 2617 MHz
2026/09/22 23:46:29.848, 1, 0 %, 2804 MiB, 13.46 W, 180 MHz
2026/09/22 23:46:30.098, 0, 0 %, 78708 MiB, 64.07 W, 2617 MHz
2026/09/22 23:46:30.098, 1, 0 %, 2804 MiB, 13.39 W, 180 MHz
2026/09/22 23:46:30.348, 0, 0 %, 78708 MiB, 64.05 W, 2610 MHz
2026/09/22 23:46:30.348, 1, 0 %, 2804 MiB, 13.39 W, 180 MHz
2026/09/22 23:46:30.598, 0, 0 %, 78708 MiB, 64.05 W, 2610 MHz
2026/09/22 23:46:30.598, 1, 0 %, 2804 MiB, 13.31 W, 180 MHz
2026/09/22 23:46:30.848, 0, 0 %, 78740 MiB, 63.69 W, 2610 MHz
2026/09/22 23:46:30.848, 1, 0 %, 2804 MiB, 13.31 W, 180 MHz
2026/09/22 23:46:31.098, 0, 0 %, 78740 MiB, 63.69 W, 2610 MHz
2026/09/22 23:46:31.098, 1, 0 %, 2804 MiB, 13.41 W, 180 MHz
2026/09/22 23:46:31.349, 0, 0 %, 82228 MiB, 63.59 W, 2617 MHz
2026/09/22 23:46:31.349, 1, 0 %, 2804 MiB, 13.41 W, 180 MHz
2026/09/22 23:46:31.599, 0, 0 %, 82228 MiB, 63.59 W, 2617 MHz
2026/09/22 23:46:31.599, 1, 0 %, 2804 MiB, 13.26 W, 180 MHz
2026/09/22 23:46:31.849, 0, 23 %, 82228 MiB, 65.96 W, 2617 MHz
2026/09/22 23:46:31.849, 1, 0 %, 2804 MiB, 13.26 W, 180 MHz
2026/09/22 23:46:32.099, 0, 23 %, 82228 MiB, 65.96 W, 2617 MHz
2026/09/22 23:46:32.099, 1, 0 %, 2804 MiB, 12.83 W, 180 MHz
2026/09/22 23:46:32.349, 0, 0 %, 82260 MiB, 66.11 W, 2610 MHz
2026/09/22 23:46:32.349, 1, 0 %, 2804 MiB, 12.83 W, 180 MHz
2026/09/22 23:46:32.600, 0, 0 %, 82260 MiB, 66.11 W, 2610 MHz
2026/09/22 23:46:32.600, 1, 0 %, 2804 MiB, 12.40 W, 180 MHz
2026/09/22 23:46:32.850, 0, 0 %, 82260 MiB, 64.04 W, 2617 MHz
2026/09/22 23:46:32.850, 1, 0 %, 2804 MiB, 12.40 W, 180 MHz
2026/09/22 23:46:33.100, 0, 0 %, 82292 MiB, 64.04 W, 2617 MHz
2026/09/22 23:46:33.100, 1, 0 %, 2804 MiB, 12.48 W, 180 MHz
2026/09/22 23:46:33.350, 0, 0 %, 82292 MiB, 63.83 W, 2610 MHz
