6,000,,,""
114,000,,,""
223,000,,,""
331,000,,,""
440,000,,,""
549,000,,,""
658,000,,,""
767,000,,,""
876,000,,,""
985,000,,,""
1093,000,,,""
1201,000,,,""
1309,000,,,""
1416,000,,,""
1524,000,,,""
1633,000,,,""
1741,000,,,""
1849,000,,,""
1958,000,,,""
2066,000,,,""
2173,000,,,""
2281,000,,,""
2388,000,,,""
2495,000,,,""
2602,000,,,""
2709,000,,,""
2817,000,,,""
2925,000,,,""
3033,000,,,""
3141,000,,,""
3290,200,ready,idle,""
