timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/26 10:48:08.210, 0, P0, 1590 MHz, 14001 MHz, 33.32 W, [N/A], 175.00 W, 74, 31 MiB, 0 %, 5, 8
2026/09/26 10:48:08.464, 0, P0, 1590 MHz, 14001 MHz, 33.32 W, [N/A], 175.00 W, 74, 290 MiB, 0 %, 5, 8
