timestamp, uuid, memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/21 03:22:38.295, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.06, 33
2026/09/21 03:22:38.545, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.21, 33
2026/09/21 03:22:38.795, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.82, 33
2026/09/21 03:22:39.045, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.42, 33
2026/09/21 03:22:39.295, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 33
2026/09/21 03:22:39.545, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 33
2026/09/21 03:22:39.795, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 33
2026/09/21 03:22:40.046, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 33
2026/09/21 03:22:40.296, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 33
2026/09/21 03:22:40.546, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 33
2026/09/21 03:22:40.796, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 33
2026/09/21 03:22:41.046, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 33
2026/09/21 03:22:41.296, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:41.546, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:41.796, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:42.046, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:42.296, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:42.547, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:42.797, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:43.047, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:43.297, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:43.547, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:43.797, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:44.047, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:44.297, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:44.547, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
2026/09/21 03:22:44.797, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 34
