2026/08/12 22:12:59.792, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P8, 27, 29.32, 600.00, 180, 405, 0, 97252, 0, 1, 16
2026/08/12 22:13:00.073, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P8, 27, 29.32, 600.00, 180, 405, 1, 97252, 0, 1, 16
2026/08/12 22:13:00.327, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 27, 32.90, 600.00, 180, 12481, 593, 96660, 0, 5, 16
2026/08/12 22:13:00.578, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 28, 49.08, 600.00, 1342, 12481, 1043, 96210, 1, 5, 16
2026/08/12 22:13:00.828, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 28, 54.17, 600.00, 2325, 12481, 1459, 95794, 9, 5, 16
2026/08/12 22:13:01.080, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 59.58, 600.00, 2325, 12481, 2325, 94928, 1, 5, 16
2026/08/12 22:13:01.341, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.52, 600.00, 2325, 12481, 3191, 94062, 9, 5, 16
2026/08/12 22:13:01.600, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.70, 600.00, 2325, 12481, 3639, 93614, 9, 5, 16
2026/08/12 22:13:01.852, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.63, 600.00, 2325, 12481, 4505, 92748, 1, 5, 16
2026/08/12 22:13:02.111, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.68, 600.00, 2325, 12481, 5371, 91882, 9, 5, 16
2026/08/12 22:13:02.373, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.74, 600.00, 2325, 12481, 5787, 91466, 9, 5, 16
2026/08/12 22:13:02.623, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.80, 600.00, 2325, 12481, 6653, 90600, 1, 5, 16
2026/08/12 22:13:02.883, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.70, 600.00, 2325, 12481, 7519, 89734, 9, 5, 16
2026/08/12 22:13:03.146, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.03, 600.00, 2325, 12481, 7935, 89318, 1, 5, 16
2026/08/12 22:13:03.398, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.97, 600.00, 2325, 12481, 8801, 88452, 6, 5, 16
2026/08/12 22:13:03.649, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.07, 600.00, 2325, 12481, 9507, 87746, 9, 5, 16
2026/08/12 22:13:03.899, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.05, 600.00, 2325, 12481, 10083, 87170, 1, 5, 16
2026/08/12 22:13:04.149, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.98, 600.00, 2325, 12481, 10949, 86304, 9, 5, 16
2026/08/12 22:13:04.400, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.10, 600.00, 2325, 12481, 11399, 85854, 9, 5, 16
2026/08/12 22:13:04.650, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 85.95, 600.00, 2325, 12481, 12263, 84990, 1, 5, 16
2026/08/12 22:13:04.901, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.18, 600.00, 2325, 12481, 13129, 84124, 9, 5, 16
2026/08/12 22:13:05.157, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.15, 600.00, 2325, 12481, 13547, 83706, 2, 5, 16
2026/08/12 22:13:05.408, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.24, 600.00, 2325, 12481, 14411, 82842, 1, 5, 16
2026/08/12 22:13:05.669, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 29, 86.11, 600.00, 2325, 12481, 15277, 81976, 9, 5, 16
2026/08/12 22:13:05.932, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.17, 600.00, 2325, 12481, 15695, 81558, 1, 5, 16
2026/08/12 22:13:06.182, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.17, 600.00, 2325, 12481, 16591, 80662, 9, 5, 16
2026/08/12 22:13:06.444, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.07, 600.00, 2325, 12481, 17457, 79796, 9, 5, 16
2026/08/12 22:13:06.695, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.17, 600.00, 2325, 12481, 17875, 79378, 2, 5, 16
2026/08/12 22:13:06.945, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 85.91, 600.00, 2325, 12481, 18291, 78962, 8, 5, 16
2026/08/12 22:13:07.195, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 37, 135.74, 600.00, 2310, 12481, 19443, 77810, 6, 5, 16
2026/08/12 22:13:07.446, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 196.66, 600.00, 2310, 12481, 19475, 77778, 97, 5, 16
2026/08/12 22:13:07.697, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 242.74, 600.00, 2302, 12481, 19475, 77778, 8, 5, 16
2026/08/12 22:13:07.947, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 240.12, 600.00, 2302, 12481, 19475, 77778, 2, 5, 16
2026/08/12 22:13:08.200, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 197.43, 600.00, 2325, 12481, 19475, 77778, 2, 5, 16
2026/08/12 22:13:08.451, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 136.01, 600.00, 2325, 12481, 0, 97252, 2, 5, 16
2026/08/12 22:13:08.701, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 90.42, 600.00, 2325, 12481, 0, 97252, 0, 5, 16
2026/08/12 22:13:08.952, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 90.32, 600.00, 2325, 12481, 0, 97252, 0, 5, 16
2026/08/12 22:13:09.203, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 92.50, 600.00, 2325, 12481, 595, 96658, 0, 5, 16
2026/08/12 22:13:09.453, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 92.19, 600.00, 2325, 12481, 1043, 96210, 0, 5, 16
2026/08/12 22:13:09.704, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 88.51, 600.00, 2325, 12481, 1909, 95344, 2, 5, 16
2026/08/12 22:13:09.964, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 88.47, 600.00, 2325, 12481, 2773, 94480, 1, 5, 16
2026/08/12 22:13:10.215, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.47, 600.00, 2325, 12481, 3191, 94062, 9, 5, 16
2026/08/12 22:13:10.465, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.38, 600.00, 2325, 12481, 4057, 93196, 9, 5, 16
2026/08/12 22:13:10.715, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.53, 600.00, 2325, 12481, 4505, 92748, 9, 5, 16
2026/08/12 22:13:10.966, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.54, 600.00, 2325, 12481, 5371, 91882, 9, 5, 16
2026/08/12 22:13:11.216, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.29, 600.00, 2325, 12481, 6203, 91050, 3, 5, 16
2026/08/12 22:13:11.469, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.58, 600.00, 2325, 12481, 6653, 90600, 1, 5, 16
2026/08/12 22:13:11.721, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.39, 600.00, 2325, 12481, 7519, 89734, 9, 5, 16
2026/08/12 22:13:11.971, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.51, 600.00, 2325, 12481, 7935, 89318, 1, 5, 16
2026/08/12 22:13:12.221, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.73, 600.00, 2325, 12481, 8801, 88452, 9, 5, 16
2026/08/12 22:13:12.472, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.57, 600.00, 2325, 12481, 9667, 87586, 9, 5, 16
2026/08/12 22:13:12.722, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 30, 86.70, 600.00, 2325, 12481, 10083, 87170, 1, 5, 16
2026/08/12 22:13:12.973, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.60, 600.00, 2325, 12481, 10949, 86304, 9, 5, 16
2026/08/12 22:13:13.229, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.53, 600.00, 2325, 12481, 11815, 85438, 9, 5, 16
2026/08/12 22:13:13.480, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.69, 600.00, 2325, 12481, 12263, 84990, 9, 5, 16
2026/08/12 22:13:13.730, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.67, 600.00, 2325, 12481, 13129, 84124, 9, 5, 16
2026/08/12 22:13:13.980, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.60, 600.00, 2325, 12481, 13547, 83706, 2, 5, 16
2026/08/12 22:13:14.231, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.93, 600.00, 2325, 12481, 14411, 82842, 1, 5, 16
2026/08/12 22:13:14.481, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.68, 600.00, 2325, 12481, 15277, 81976, 9, 5, 16
2026/08/12 22:13:14.733, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.83, 600.00, 2325, 12481, 15695, 81558, 1, 5, 16
2026/08/12 22:13:14.984, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.83, 600.00, 2325, 12481, 16591, 80662, 9, 5, 16
2026/08/12 22:13:15.235, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.58, 600.00, 2325, 12481, 17009, 80244, 9, 5, 16
2026/08/12 22:13:15.485, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.76, 600.00, 2325, 12481, 17875, 79378, 1, 5, 16
2026/08/12 22:13:15.736, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 31, 86.47, 600.00, 2325, 12481, 18291, 78962, 8, 5, 16
2026/08/12 22:13:15.986, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 40, 157.81, 600.00, 2325, 12481, 19411, 77842, 4, 5, 16
2026/08/12 22:13:16.237, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 249.82, 600.00, 2317, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:16.487, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 375.77, 600.00, 2392, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:16.738, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 44, 460.62, 600.00, 2422, 12481, 19411, 77842, 99, 5, 16
2026/08/12 22:13:16.988, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 46, 514.05, 600.00, 2422, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:17.239, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 45, 501.71, 600.00, 2422, 12481, 19411, 77842, 100, 5, 16
2026/08/12 22:13:17.489, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 39, 455.68, 600.00, 2422, 12481, 19411, 77842, 56, 5, 16
2026/08/12 22:13:17.742, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 35, 374.60, 600.00, 2317, 12481, 19411, 77842, 2, 5, 16
2026/08/12 22:13:17.996, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 34, 248.67, 600.00, 2325, 12481, 19411, 77842, 2, 5, 16
2026/08/12 22:13:18.248, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 174.32, 600.00, 2325, 12481, 0, 97252, 2, 5, 16
2026/08/12 22:13:18.524, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 91.83, 600.00, 2325, 12481, 0, 97252, 6, 5, 16
2026/08/12 22:13:18.775, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 91.38, 600.00, 2325, 12481, 0, 97252, 0, 5, 16
2026/08/12 22:13:19.025, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 93.38, 600.00, 2325, 12481, 595, 96658, 0, 5, 16
2026/08/12 22:13:19.275, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 93.40, 600.00, 2325, 12481, 1043, 96210, 1, 5, 16
2026/08/12 22:13:19.526, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 89.50, 600.00, 2325, 12481, 1907, 95346, 9, 5, 16
2026/08/12 22:13:19.783, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 33, 89.56, 600.00, 2325, 12481, 2325, 94928, 9, 5, 16
2026/08/12 22:13:20.038, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.39, 600.00, 2325, 12481, 3191, 94062, 1, 5, 16
2026/08/12 22:13:20.289, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.38, 600.00, 2325, 12481, 3639, 93614, 9, 5, 16
2026/08/12 22:13:20.539, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.50, 600.00, 2325, 12481, 4505, 92748, 9, 5, 16
2026/08/12 22:13:20.789, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.34, 600.00, 2325, 12481, 5371, 91882, 1, 5, 16
2026/08/12 22:13:21.040, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.54, 600.00, 2325, 12481, 5787, 91466, 9, 5, 16
2026/08/12 22:13:21.290, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.63, 600.00, 2325, 12481, 6653, 90600, 1, 5, 16
2026/08/12 22:13:21.552, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.51, 600.00, 2325, 12481, 7519, 89734, 3, 5, 16
2026/08/12 22:13:21.803, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.39, 600.00, 2325, 12481, 7935, 89318, 9, 5, 16
2026/08/12 22:13:22.053, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.21, 600.00, 2325, 12481, 8801, 88452, 9, 5, 16
2026/08/12 22:13:22.304, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.17, 600.00, 2325, 12481, 9251, 88002, 9, 5, 16
2026/08/12 22:13:22.554, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.21, 600.00, 2325, 12481, 10083, 87170, 9, 5, 16
2026/08/12 22:13:22.807, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.19, 600.00, 2325, 12481, 10949, 86304, 4, 5, 16
2026/08/12 22:13:23.058, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.40, 600.00, 2325, 12481, 11399, 85854, 1, 5, 16
2026/08/12 22:13:23.308, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.22, 600.00, 2325, 12481, 12263, 84990, 9, 5, 16
2026/08/12 22:13:23.559, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.38, 600.00, 2325, 12481, 12681, 84572, 1, 5, 16
2026/08/12 22:13:23.809, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.52, 600.00, 2325, 12481, 13545, 83708, 8, 5, 16
2026/08/12 22:13:24.062, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.53, 600.00, 2325, 12481, 14411, 82842, 9, 5, 16
2026/08/12 22:13:24.313, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.49, 600.00, 2325, 12481, 14861, 82392, 1, 5, 16
2026/08/12 22:13:24.563, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.35, 600.00, 2325, 12481, 15693, 81560, 8, 5, 16
2026/08/12 22:13:24.814, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.25, 600.00, 2325, 12481, 16143, 81110, 9, 5, 16
2026/08/12 22:13:25.064, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.22, 600.00, 2325, 12481, 17009, 80244, 1, 5, 16
2026/08/12 22:13:25.316, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.23, 600.00, 2325, 12481, 17873, 79380, 9, 5, 16
2026/08/12 22:13:25.566, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 87.21, 600.00, 2325, 12481, 18291, 78962, 9, 5, 16
2026/08/12 22:13:25.817, 1, GPU-2b4cf166-fd33-f161-8536-ca04bc72280c, P0, 32, 103.70, 600.00, 2325, 12481, 19411, 77842, 0, 5, 16
