timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 07:18:57.613, 39, 11.88 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/26 07:18:57.867, 39, 11.12 W, 180 MHz, 405 MHz, 38 MiB, 0 %
2026/09/26 07:18:58.117, 39, 11.12 W, 180 MHz, 405 MHz, 1460 MiB, 0 %
2026/09/26 07:18:58.367, 40, 26.78 W, 1755 MHz, 13365 MHz, 2484 MiB, 30 %
2026/09/26 07:18:58.617, 40, 26.78 W, 1755 MHz, 13365 MHz, 3604 MiB, 30 %
2026/09/26 07:18:58.867, 40, 62.34 W, 2625 MHz, 13365 MHz, 4660 MiB, 13 %
2026/09/26 07:18:59.118, 40, 62.34 W, 2625 MHz, 13365 MHz, 5812 MiB, 13 %
2026/09/26 07:18:59.368, 40, 80.91 W, 2625 MHz, 13365 MHz, 6932 MiB, 15 %
2026/09/26 07:18:59.618, 40, 80.91 W, 2625 MHz, 13365 MHz, 7988 MiB, 15 %
2026/09/26 07:18:59.868, 40, 80.94 W, 2625 MHz, 13365 MHz, 9076 MiB, 15 %
2026/09/26 07:19:00.118, 40, 80.94 W, 2625 MHz, 13365 MHz, 10196 MiB, 15 %
2026/09/26 07:19:00.368, 40, 80.97 W, 2625 MHz, 13365 MHz, 11284 MiB, 13 %
2026/09/26 07:19:00.618, 40, 80.97 W, 2625 MHz, 13365 MHz, 12372 MiB, 13 %
2026/09/26 07:19:00.868, 40, 81.11 W, 2625 MHz, 13365 MHz, 13460 MiB, 14 %
2026/09/26 07:19:01.118, 40, 81.11 W, 2625 MHz, 13365 MHz, 14548 MiB, 14 %
2026/09/26 07:19:01.368, 40, 81.00 W, 2625 MHz, 13365 MHz, 14740 MiB, 13 %
2026/09/26 07:19:01.618, 40, 81.00 W, 2625 MHz, 13365 MHz, 14740 MiB, 13 %
2026/09/26 07:19:01.868, 40, 79.25 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:02.118, 40, 79.25 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:02.369, 40, 78.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:02.619, 40, 78.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:02.869, 40, 78.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:03.119, 40, 78.37 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:03.369, 40, 77.58 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:03.619, 40, 77.58 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:03.869, 40, 77.58 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 07:19:04.119, 40, 77.58 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
