2026-09-22T04:31:30.277258928Z | 1413 MiB, 22572 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;
2026-09-22T04:31:31.346445671Z | 2924 MiB, 21060 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 1570 MiB;
2026-09-22T04:31:32.394048879Z | 5324 MiB, 18660 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 3970 MiB;
2026-09-22T04:31:33.442260298Z | 7724 MiB, 16260 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 6370 MiB;
2026-09-22T04:31:34.499073909Z | 9708 MiB, 14276 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 8354 MiB;
2026-09-22T04:31:35.558210324Z | 12172 MiB, 11812 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 10786 MiB;
2026-09-22T04:31:36.627723486Z | 14348 MiB, 9636 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 13026 MiB;
2026-09-22T04:31:37.682175369Z | 15852 MiB, 8132 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 14434 MiB;
2026-09-22T04:31:38.740718257Z | 19436 MiB, 4548 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18018 MiB;
2026-09-22T04:31:39.799918694Z | 19436 MiB, 4548 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18018 MiB;
2026-09-22T04:31:40.860207378Z | 19436 MiB, 4548 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18018 MiB;
2026-09-22T04:31:41.915174599Z | 19692 MiB, 4292 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18274 MiB;
2026-09-22T04:31:42.978005980Z | 19692 MiB, 4292 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18274 MiB;
2026-09-22T04:31:44.37522031Z | 19692 MiB, 4292 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18274 MiB;
2026-09-22T04:31:45.90892187Z | 20396 MiB, 3588 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18978 MiB;
2026-09-22T04:31:46.174794360Z | 20396 MiB, 3588 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18978 MiB;
2026-09-22T04:31:47.233022638Z | 20396 MiB, 3588 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18978 MiB;
2026-09-22T04:31:48.304969976Z | 20396 MiB, 3588 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18978 MiB;
2026-09-22T04:31:49.383131425Z | 20396 MiB, 3588 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 18978 MiB;
2026-09-22T04:31:50.463299388Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:51.533974943Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:52.594787650Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:53.669230752Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:54.730759353Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:55.782505196Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:56.838354220Z | 20524 MiB, 3460 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 19106 MiB;
2026-09-22T04:31:57.893854642Z | 21804 MiB, 2180 MiB | 4125675, /home/avifenesh/projects/colbert-2/.venv/bin/python, 1390 MiB;322487, /home/avifenesh/projects/wt-spill-b/target/release/memra-server, 20386 MiB;
