timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/23 00:16:15.227, 1, 0 %, 4 MiB, 9.37 W, 180 MHz
2026/09/23 00:16:15.478, 0, 0 %, 4 MiB, 15.44 W, 180 MHz
2026/09/23 00:16:15.478, 1, 0 %, 4 MiB, 9.37 W, 180 MHz
2026/09/23 00:16:15.728, 0, 0 %, 4 MiB, 15.44 W, 180 MHz
2026/09/23 00:16:15.728, 1, 0 %, 4 MiB, 9.37 W, 180 MHz
2026/09/23 00:16:15.978, 0, 0 %, 4 MiB, 15.44 W, 180 MHz
2026/09/23 00:16:15.978, 1, 0 %, 4 MiB, 9.37 W, 180 MHz
2026/09/23 00:16:16.228, 0, 0 %, 4 MiB, 15.27 W, 180 MHz
2026/09/23 00:16:16.228, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:16.478, 0, 0 %, 4 MiB, 15.27 W, 180 MHz
2026/09/23 00:16:16.478, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:16.729, 0, 0 %, 4 MiB, 15.27 W, 180 MHz
2026/09/23 00:16:16.729, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:16.979, 0, 0 %, 4 MiB, 15.27 W, 180 MHz
2026/09/23 00:16:16.979, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:17.229, 0, 0 %, 4 MiB, 15.42 W, 180 MHz
2026/09/23 00:16:17.229, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:17.479, 0, 0 %, 4 MiB, 15.42 W, 180 MHz
2026/09/23 00:16:17.479, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:17.729, 0, 0 %, 4 MiB, 15.42 W, 180 MHz
2026/09/23 00:16:17.730, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:17.980, 0, 0 %, 4 MiB, 15.42 W, 180 MHz
2026/09/23 00:16:17.980, 1, 0 %, 4 MiB, 9.45 W, 180 MHz
2026/09/23 00:16:18.230, 0, 0 %, 4 MiB, 15.32 W, 180 MHz
2026/09/23 00:16:18.230, 1, 0 %, 4 MiB, 9.36 W, 180 MHz
2026/09/23 00:16:18.480, 0, 0 %, 4 MiB, 15.32 W, 180 MHz
2026/09/23 00:16:18.480, 1, 0 %, 4 MiB, 9.36 W, 180 MHz
2026/09/23 00:16:18.730, 0, 0 %, 4 MiB, 15.32 W, 180 MHz
2026/09/23 00:16:18.730, 1, 0 %, 4 MiB, 9.36 W, 180 MHz
2026/09/23 00:16:18.980, 0, 0 %, 4 MiB, 15.32 W, 180 MHz
2026/09/23 00:16:18.981, 1, 0 %, 4 MiB, 9.36 W, 180 MHz
2026/09/23 00:16:19.231, 0, 0 %, 4 MiB, 15.55 W, 180 MHz
2026/09/23 00:16:19.231, 1, 0 %, 4 MiB, 9.40 W, 180 MHz
2026/09/23 00:16:19.481, 0, 0 %, 640 MiB, 15.55 W, 180 MHz
2026/09/23 00:16:19.481, 1, 0 %, 4 MiB, 9.40 W, 180 MHz
2026/09/23 00:16:19.731, 0, 0 %, 736 MiB, 24.57 W, 2632 MHz
2026/09/23 00:16:19.731, 1, 2 %, 736 MiB, 14.17 W, 180 MHz
2026/09/23 00:16:19.981, 0, 0 %, 800 MiB, 24.57 W, 2632 MHz
2026/09/23 00:16:19.981, 1, 2 %, 800 MiB, 14.17 W, 180 MHz
2026/09/23 00:16:20.232, 0, 10 %, 2816 MiB, 47.10 W, 2617 MHz
2026/09/23 00:16:20.232, 1, 1 %, 800 MiB, 35.85 W, 2617 MHz
2026/09/23 00:16:20.482, 0, 10 %, 6272 MiB, 47.10 W, 2617 MHz
2026/09/23 00:16:20.482, 1, 1 %, 2816 MiB, 35.85 W, 2617 MHz
2026/09/23 00:16:20.732, 0, 22 %, 6272 MiB, 67.94 W, 2610 MHz
2026/09/23 00:16:20.732, 1, 0 %, 2816 MiB, 61.96 W, 2617 MHz
2026/09/23 00:16:20.982, 0, 22 %, 6272 MiB, 67.94 W, 2610 MHz
2026/09/23 00:16:20.982, 1, 0 %, 2816 MiB, 61.96 W, 2617 MHz
2026/09/23 00:16:21.232, 0, 0 %, 6272 MiB, 67.80 W, 2610 MHz
2026/09/23 00:16:21.232, 1, 0 %, 2816 MiB, 61.67 W, 2610 MHz
2026/09/23 00:16:21.482, 0, 0 %, 6272 MiB, 67.80 W, 2610 MHz
2026/09/23 00:16:21.483, 1, 0 %, 2816 MiB, 61.67 W, 2610 MHz
2026/09/23 00:16:21.733, 0, 0 %, 6272 MiB, 64.56 W, 2617 MHz
2026/09/23 00:16:21.733, 1, 0 %, 2816 MiB, 61.60 W, 2610 MHz
2026/09/23 00:16:21.983, 0, 0 %, 6272 MiB, 64.56 W, 2617 MHz
2026/09/23 00:16:21.983, 1, 0 %, 2816 MiB, 61.60 W, 2610 MHz
2026/09/23 00:16:22.233, 0, 0 %, 6304 MiB, 64.30 W, 2610 MHz
2026/09/23 00:16:22.233, 1, 0 %, 2816 MiB, 61.60 W, 2610 MHz
2026/09/23 00:16:22.483, 0, 0 %, 6304 MiB, 64.30 W, 2610 MHz
2026/09/23 00:16:22.483, 1, 0 %, 2816 MiB, 61.60 W, 2610 MHz
2026/09/23 00:16:22.734, 0, 0 %, 6304 MiB, 64.35 W, 2610 MHz
2026/09/23 00:16:22.734, 1, 0 %, 2816 MiB, 59.97 W, 2610 MHz
2026/09/23 00:16:22.984, 0, 0 %, 6336 MiB, 64.35 W, 2610 MHz
2026/09/23 00:16:22.984, 1, 0 %, 2816 MiB, 59.97 W, 2610 MHz
2026/09/23 00:16:23.234, 0, 0 %, 6336 MiB, 64.35 W, 2610 MHz
2026/09/23 00:16:23.234, 1, 0 %, 2816 MiB, 59.95 W, 2610 MHz
2026/09/23 00:16:23.484, 0, 0 %, 9824 MiB, 64.35 W, 2610 MHz
2026/09/23 00:16:23.484, 1, 0 %, 2816 MiB, 59.95 W, 2610 MHz
2026/09/23 00:16:23.734, 0, 23 %, 9824 MiB, 66.58 W, 2610 MHz
2026/09/23 00:16:23.734, 1, 0 %, 2816 MiB, 60.05 W, 2610 MHz
2026/09/23 00:16:23.985, 0, 23 %, 9824 MiB, 66.58 W, 2610 MHz
2026/09/23 00:16:23.985, 1, 0 %, 2816 MiB, 60.05 W, 2610 MHz
2026/09/23 00:16:24.235, 0, 0 %, 9824 MiB, 66.98 W, 2610 MHz
2026/09/23 00:16:24.235, 1, 0 %, 2816 MiB, 60.11 W, 2610 MHz
2026/09/23 00:16:24.485, 0, 0 %, 9856 MiB, 66.98 W, 2610 MHz
2026/09/23 00:16:24.485, 1, 0 %, 2816 MiB, 60.11 W, 2610 MHz
2026/09/23 00:16:24.735, 0, 0 %, 9856 MiB, 65.42 W, 2617 MHz
2026/09/23 00:16:24.735, 1, 0 %, 2816 MiB, 60.17 W, 2610 MHz
2026/09/23 00:16:24.985, 0, 0 %, 9856 MiB, 65.42 W, 2617 MHz
2026/09/23 00:16:24.986, 1, 0 %, 2816 MiB, 60.17 W, 2610 MHz
2026/09/23 00:16:25.236, 0, 0 %, 9888 MiB, 64.61 W, 2610 MHz
2026/09/23 00:16:25.236, 1, 0 %, 2816 MiB, 60.32 W, 2610 MHz
2026/09/23 00:16:25.486, 0, 0 %, 9888 MiB, 64.61 W, 2610 MHz
2026/09/23 00:16:25.486, 1, 0 %, 2816 MiB, 60.32 W, 2610 MHz
2026/09/23 00:16:25.736, 0, 0 %, 9888 MiB, 64.50 W, 2610 MHz
2026/09/23 00:16:25.736, 1, 0 %, 2816 MiB, 60.35 W, 2610 MHz
2026/09/23 00:16:25.986, 0, 0 %, 9920 MiB, 64.50 W, 2610 MHz
2026/09/23 00:16:25.986, 1, 0 %, 2816 MiB, 60.35 W, 2610 MHz
2026/09/23 00:16:26.236, 0, 0 %, 9920 MiB, 64.32 W, 2617 MHz
2026/09/23 00:16:26.237, 1, 0 %, 2816 MiB, 60.21 W, 2610 MHz
2026/09/23 00:16:26.487, 0, 0 %, 13408 MiB, 64.32 W, 2617 MHz
2026/09/23 00:16:26.487, 1, 0 %, 2816 MiB, 60.21 W, 2610 MHz
2026/09/23 00:16:26.737, 0, 23 %, 13440 MiB, 66.23 W, 2610 MHz
2026/09/23 00:16:26.737, 1, 0 %, 2816 MiB, 60.21 W, 2610 MHz
2026/09/23 00:16:26.987, 0, 23 %, 13472 MiB, 66.23 W, 2610 MHz
2026/09/23 00:16:26.987, 1, 0 %, 2816 MiB, 60.21 W, 2610 MHz
2026/09/23 00:16:27.237, 0, 0 %, 13472 MiB, 66.49 W, 2610 MHz
2026/09/23 00:16:27.237, 1, 0 %, 2816 MiB, 60.25 W, 2610 MHz
2026/09/23 00:16:27.489, 0, 0 %, 13472 MiB, 66.49 W, 2610 MHz
2026/09/23 00:16:27.489, 1, 0 %, 2816 MiB, 60.25 W, 2610 MHz
2026/09/23 00:16:27.739, 0, 1 %, 13504 MiB, 64.31 W, 2617 MHz
2026/09/23 00:16:27.739, 1, 0 %, 2816 MiB, 60.28 W, 2610 MHz
2026/09/23 00:16:27.989, 0, 1 %, 13504 MiB, 64.31 W, 2617 MHz
2026/09/23 00:16:27.989, 1, 0 %, 2816 MiB, 60.28 W, 2610 MHz
2026/09/23 00:16:28.239, 0, 0 %, 13504 MiB, 64.29 W, 2610 MHz
2026/09/23 00:16:28.239, 1, 0 %, 2816 MiB, 60.21 W, 2610 MHz
2026/09/23 00:16:28.490, 0, 0 %, 13536 MiB, 64.29 W, 2610 MHz
2026/09/23 00:16:28.490, 1, 0 %, 2816 MiB, 60.21 W, 2610 MHz
2026/09/23 00:16:28.740, 0, 0 %, 13536 MiB, 64.39 W, 2610 MHz
2026/09/23 00:16:28.740, 1, 0 %, 2816 MiB, 59.97 W, 2610 MHz
2026/09/23 00:16:28.990, 0, 0 %, 13536 MiB, 64.39 W, 2610 MHz
2026/09/23 00:16:28.990, 1, 0 %, 2816 MiB, 59.97 W, 2610 MHz
2026/09/23 00:16:29.240, 0, 0 %, 13568 MiB, 64.48 W, 2617 MHz
2026/09/23 00:16:29.240, 1, 0 %, 2816 MiB, 59.87 W, 2610 MHz
2026/09/23 00:16:29.490, 0, 0 %, 13568 MiB, 64.48 W, 2617 MHz
2026/09/23 00:16:29.490, 1, 0 %, 2816 MiB, 59.87 W, 2610 MHz
2026/09/23 00:16:29.741, 0, 23 %, 17056 MiB, 65.63 W, 2617 MHz
2026/09/23 00:16:29.741, 1, 0 %, 2816 MiB, 59.94 W, 2610 MHz
2026/09/23 00:16:29.991, 0, 23 %, 17056 MiB, 65.63 W, 2617 MHz
2026/09/23 00:16:29.991, 1, 0 %, 2816 MiB, 59.94 W, 2610 MHz
2026/09/23 00:16:30.241, 0, 0 %, 17056 MiB, 66.69 W, 2610 MHz
2026/09/23 00:16:30.241, 1, 0 %, 2816 MiB, 60.08 W, 2610 MHz
2026/09/23 00:16:30.491, 0, 0 %, 17056 MiB, 66.69 W, 2610 MHz
2026/09/23 00:16:30.491, 1, 0 %, 2816 MiB, 60.08 W, 2610 MHz
2026/09/23 00:16:30.741, 0, 1 %, 17088 MiB, 65.95 W, 2617 MHz
2026/09/23 00:16:30.741, 1, 0 %, 2816 MiB, 60.17 W, 2610 MHz
2026/09/23 00:16:30.992, 0, 1 %, 17088 MiB, 65.95 W, 2617 MHz
2026/09/23 00:16:30.992, 1, 0 %, 2816 MiB, 60.17 W, 2610 MHz
2026/09/23 00:16:31.242, 0, 0 %, 17088 MiB, 64.73 W, 2610 MHz
2026/09/23 00:16:31.242, 1, 0 %, 2816 MiB, 60.00 W, 2610 MHz
2026/09/23 00:16:31.492, 0, 0 %, 17120 MiB, 64.73 W, 2610 MHz
2026/09/23 00:16:31.492, 1, 0 %, 2816 MiB, 60.00 W, 2610 MHz
2026/09/23 00:16:31.742, 0, 0 %, 17120 MiB, 64.50 W, 2610 MHz
2026/09/23 00:16:31.742, 1, 0 %, 2816 MiB, 60.10 W, 2610 MHz
2026/09/23 00:16:31.992, 0, 0 %, 17120 MiB, 64.50 W, 2610 MHz
2026/09/23 00:16:31.992, 1, 0 %, 2816 MiB, 60.10 W, 2610 MHz
2026/09/23 00:16:32.243, 0, 0 %, 17184 MiB, 64.43 W, 2617 MHz
2026/09/23 00:16:32.243, 1, 0 %, 2816 MiB, 60.20 W, 2610 MHz
2026/09/23 00:16:32.493, 0, 0 %, 17184 MiB, 64.43 W, 2617 MHz
2026/09/23 00:16:32.493, 1, 0 %, 2816 MiB, 60.20 W, 2610 MHz
2026/09/23 00:16:32.743, 0, 23 %, 20640 MiB, 65.59 W, 2617 MHz
2026/09/23 00:16:32.743, 1, 0 %, 2816 MiB, 59.99 W, 2610 MHz
2026/09/23 00:16:32.993, 0, 23 %, 20672 MiB, 65.59 W, 2617 MHz
2026/09/23 00:16:32.993, 1, 0 %, 2816 MiB, 59.99 W, 2610 MHz
2026/09/23 00:16:33.243, 0, 0 %, 20704 MiB, 66.90 W, 2617 MHz
2026/09/23 00:16:33.244, 1, 0 %, 2816 MiB, 60.03 W, 2610 MHz
2026/09/23 00:16:33.494, 0, 0 %, 20704 MiB, 66.90 W, 2617 MHz
2026/09/23 00:16:33.494, 1, 0 %, 2816 MiB, 60.03 W, 2610 MHz
2026/09/23 00:16:33.744, 0, 0 %, 20704 MiB, 65.71 W, 2610 MHz
2026/09/23 00:16:33.744, 1, 0 %, 2816 MiB, 60.00 W, 2610 MHz
2026/09/23 00:16:33.994, 0, 0 %, 20736 MiB, 65.71 W, 2610 MHz
2026/09/23 00:16:33.994, 1, 0 %, 2816 MiB, 60.00 W, 2610 MHz
2026/09/23 00:16:34.244, 0, 0 %, 20736 MiB, 64.52 W, 2610 MHz
2026/09/23 00:16:34.244, 1, 0 %, 2816 MiB, 59.86 W, 2610 MHz
2026/09/23 00:16:34.494, 0, 0 %, 20736 MiB, 64.52 W, 2610 MHz
2026/09/23 00:16:34.495, 1, 0 %, 2816 MiB, 59.86 W, 2610 MHz
2026/09/23 00:16:34.745, 0, 0 %, 20768 MiB, 64.56 W, 2617 MHz
2026/09/23 00:16:34.745, 1, 0 %, 2816 MiB, 59.78 W, 2610 MHz
2026/09/23 00:16:34.995, 0, 0 %, 20768 MiB, 64.56 W, 2617 MHz
2026/09/23 00:16:34.995, 1, 0 %, 2816 MiB, 59.78 W, 2610 MHz
2026/09/23 00:16:35.245, 0, 0 %, 20800 MiB, 64.44 W, 2610 MHz
2026/09/23 00:16:35.245, 1, 0 %, 2816 MiB, 59.99 W, 2610 MHz
2026/09/23 00:16:35.495, 0, 0 %, 20800 MiB, 64.44 W, 2610 MHz
2026/09/23 00:16:35.495, 1, 0 %, 2816 MiB, 59.99 W, 2610 MHz
2026/09/23 00:16:35.745, 0, 0 %, 24288 MiB, 64.35 W, 2617 MHz
2026/09/23 00:16:35.746, 1, 0 %, 2816 MiB, 60.26 W, 2610 MHz
2026/09/23 00:16:35.996, 0, 0 %, 24288 MiB, 64.35 W, 2617 MHz
2026/09/23 00:16:35.997, 1, 0 %, 2816 MiB, 60.26 W, 2610 MHz
2026/09/23 00:16:36.248, 0, 0 %, 24320 MiB, 66.89 W, 2617 MHz
2026/09/23 00:16:36.248, 1, 0 %, 2816 MiB, 60.29 W, 2610 MHz
2026/09/23 00:16:36.498, 0, 0 %, 24320 MiB, 66.89 W, 2617 MHz
2026/09/23 00:16:36.498, 1, 0 %, 2816 MiB, 60.29 W, 2610 MHz
2026/09/23 00:16:36.748, 0, 0 %, 24320 MiB, 66.56 W, 2610 MHz
2026/09/23 00:16:36.748, 1, 0 %, 2816 MiB, 58.35 W, 2610 MHz
2026/09/23 00:16:36.998, 0, 0 %, 24352 MiB, 66.56 W, 2610 MHz
2026/09/23 00:16:36.998, 1, 0 %, 2816 MiB, 58.35 W, 2610 MHz
2026/09/23 00:16:37.248, 0, 0 %, 24352 MiB, 64.41 W, 2610 MHz
2026/09/23 00:16:37.248, 1, 0 %, 2816 MiB, 36.31 W, 180 MHz
2026/09/23 00:16:37.498, 0, 0 %, 24384 MiB, 64.41 W, 2610 MHz
2026/09/23 00:16:37.499, 1, 0 %, 2816 MiB, 36.31 W, 180 MHz
2026/09/23 00:16:37.749, 0, 0 %, 24384 MiB, 64.47 W, 2617 MHz
2026/09/23 00:16:37.749, 1, 0 %, 2816 MiB, 15.89 W, 180 MHz
2026/09/23 00:16:37.999, 0, 0 %, 24384 MiB, 64.47 W, 2617 MHz
2026/09/23 00:16:37.999, 1, 0 %, 2816 MiB, 15.89 W, 180 MHz
2026/09/23 00:16:38.249, 0, 0 %, 24416 MiB, 64.61 W, 2617 MHz
2026/09/23 00:16:38.249, 1, 0 %, 2816 MiB, 15.39 W, 172 MHz
2026/09/23 00:16:38.499, 0, 0 %, 24416 MiB, 64.61 W, 2617 MHz
2026/09/23 00:16:38.499, 1, 0 %, 2816 MiB, 15.39 W, 172 MHz
2026/09/23 00:16:38.749, 0, 0 %, 27904 MiB, 64.96 W, 2617 MHz
2026/09/23 00:16:38.750, 1, 0 %, 2816 MiB, 17.94 W, 180 MHz
2026/09/23 00:16:39.000, 0, 0 %, 27904 MiB, 64.96 W, 2617 MHz
2026/09/23 00:16:39.000, 1, 0 %, 2816 MiB, 17.94 W, 180 MHz
2026/09/23 00:16:39.250, 0, 0 %, 27936 MiB, 67.04 W, 2617 MHz
2026/09/23 00:16:39.250, 1, 0 %, 2816 MiB, 17.58 W, 180 MHz
2026/09/23 00:16:39.500, 0, 0 %, 27936 MiB, 67.04 W, 2617 MHz
2026/09/23 00:16:39.500, 1, 0 %, 2816 MiB, 17.58 W, 180 MHz
2026/09/23 00:16:39.750, 0, 0 %, 27936 MiB, 66.88 W, 2610 MHz
2026/09/23 00:16:39.750, 1, 0 %, 2816 MiB, 15.86 W, 180 MHz
2026/09/23 00:16:40.001, 0, 0 %, 27968 MiB, 66.88 W, 2610 MHz
2026/09/23 00:16:40.001, 1, 0 %, 2816 MiB, 15.86 W, 180 MHz
2026/09/23 00:16:40.251, 0, 0 %, 27968 MiB, 64.73 W, 2610 MHz
2026/09/23 00:16:40.251, 1, 0 %, 2816 MiB, 15.57 W, 180 MHz
2026/09/23 00:16:40.501, 0, 0 %, 27968 MiB, 64.73 W, 2610 MHz
2026/09/23 00:16:40.501, 1, 0 %, 2816 MiB, 15.57 W, 180 MHz
2026/09/23 00:16:40.751, 0, 1 %, 28000 MiB, 64.56 W, 2617 MHz
2026/09/23 00:16:40.751, 1, 0 %, 2816 MiB, 16.30 W, 180 MHz
2026/09/23 00:16:41.001, 0, 1 %, 28000 MiB, 64.56 W, 2617 MHz
2026/09/23 00:16:41.001, 1, 0 %, 2816 MiB, 16.30 W, 180 MHz
2026/09/23 00:16:41.252, 0, 0 %, 28000 MiB, 64.27 W, 2610 MHz
2026/09/23 00:16:41.252, 1, 0 %, 2816 MiB, 14.97 W, 180 MHz
2026/09/23 00:16:41.502, 0, 0 %, 28032 MiB, 64.27 W, 2610 MHz
2026/09/23 00:16:41.502, 1, 0 %, 2816 MiB, 14.97 W, 180 MHz
2026/09/23 00:16:41.753, 0, 0 %, 28064 MiB, 64.17 W, 2617 MHz
2026/09/23 00:16:41.753, 1, 0 %, 2816 MiB, 13.75 W, 180 MHz
2026/09/23 00:16:42.003, 0, 0 %, 31520 MiB, 64.17 W, 2617 MHz
2026/09/23 00:16:42.003, 1, 0 %, 2816 MiB, 13.75 W, 180 MHz
2026/09/23 00:16:42.253, 0, 19 %, 31552 MiB, 66.55 W, 2617 MHz
2026/09/23 00:16:42.253, 1, 0 %, 2816 MiB, 13.90 W, 180 MHz
2026/09/23 00:16:42.504, 0, 19 %, 31552 MiB, 66.55 W, 2617 MHz
2026/09/23 00:16:42.504, 1, 0 %, 2816 MiB, 13.90 W, 180 MHz
2026/09/23 00:16:42.754, 0, 0 %, 31552 MiB, 66.39 W, 2610 MHz
2026/09/23 00:16:42.754, 1, 0 %, 2816 MiB, 13.93 W, 180 MHz
2026/09/23 00:16:43.004, 0, 0 %, 31584 MiB, 66.39 W, 2610 MHz
2026/09/23 00:16:43.004, 1, 0 %, 2816 MiB, 13.93 W, 180 MHz
2026/09/23 00:16:43.254, 0, 0 %, 31584 MiB, 64.06 W, 2610 MHz
2026/09/23 00:16:43.254, 1, 0 %, 2816 MiB, 13.74 W, 180 MHz
2026/09/23 00:16:43.504, 0, 0 %, 31584 MiB, 64.06 W, 2610 MHz
2026/09/23 00:16:43.504, 1, 0 %, 2816 MiB, 13.74 W, 180 MHz
2026/09/23 00:16:43.755, 0, 1 %, 31616 MiB, 64.29 W, 2617 MHz
2026/09/23 00:16:43.755, 1, 0 %, 2816 MiB, 13.65 W, 180 MHz
2026/09/23 00:16:44.005, 0, 1 %, 31616 MiB, 64.29 W, 2617 MHz
2026/09/23 00:16:44.005, 1, 0 %, 2816 MiB, 13.65 W, 180 MHz
2026/09/23 00:16:44.255, 0, 0 %, 31616 MiB, 64.29 W, 2617 MHz
2026/09/23 00:16:44.255, 1, 0 %, 2816 MiB, 13.33 W, 180 MHz
2026/09/23 00:16:44.505, 0, 0 %, 31648 MiB, 64.29 W, 2617 MHz
2026/09/23 00:16:44.505, 1, 0 %, 2816 MiB, 13.33 W, 180 MHz
2026/09/23 00:16:44.755, 0, 0 %, 31680 MiB, 64.53 W, 2617 MHz
2026/09/23 00:16:44.755, 1, 0 %, 2816 MiB, 13.33 W, 180 MHz
2026/09/23 00:16:45.006, 0, 0 %, 35136 MiB, 64.53 W, 2617 MHz
2026/09/23 00:16:45.006, 1, 0 %, 2816 MiB, 13.33 W, 180 MHz
2026/09/23 00:16:45.256, 0, 17 %, 35168 MiB, 66.87 W, 2617 MHz
2026/09/23 00:16:45.256, 1, 0 %, 2816 MiB, 13.51 W, 180 MHz
2026/09/23 00:16:45.506, 0, 17 %, 35200 MiB, 66.87 W, 2617 MHz
2026/09/23 00:16:45.506, 1, 0 %, 2816 MiB, 13.51 W, 180 MHz
2026/09/23 00:16:45.756, 0, 0 %, 35200 MiB, 66.70 W, 2610 MHz
2026/09/23 00:16:45.756, 1, 0 %, 2816 MiB, 12.98 W, 180 MHz
2026/09/23 00:16:46.006, 0, 0 %, 35200 MiB, 66.70 W, 2610 MHz
2026/09/23 00:16:46.006, 1, 0 %, 2816 MiB, 12.98 W, 180 MHz
2026/09/23 00:16:46.257, 0, 1 %, 35232 MiB, 64.93 W, 2617 MHz
2026/09/23 00:16:46.257, 1, 0 %, 2816 MiB, 12.88 W, 180 MHz
2026/09/23 00:16:46.507, 0, 1 %, 35232 MiB, 64.93 W, 2617 MHz
2026/09/23 00:16:46.507, 1, 0 %, 2816 MiB, 12.88 W, 180 MHz
2026/09/23 00:16:46.757, 0, 0 %, 35232 MiB, 64.42 W, 2610 MHz
2026/09/23 00:16:46.757, 1, 0 %, 2816 MiB, 13.04 W, 180 MHz
2026/09/23 00:16:47.007, 0, 0 %, 35264 MiB, 64.42 W, 2610 MHz
2026/09/23 00:16:47.007, 1, 0 %, 2816 MiB, 13.04 W, 180 MHz
2026/09/23 00:16:47.257, 0, 0 %, 35264 MiB, 64.45 W, 2610 MHz
2026/09/23 00:16:47.257, 1, 0 %, 2816 MiB, 13.13 W, 180 MHz
2026/09/23 00:16:47.508, 0, 0 %, 35296 MiB, 64.45 W, 2610 MHz
2026/09/23 00:16:47.508, 1, 0 %, 2816 MiB, 13.13 W, 180 MHz
2026/09/23 00:16:47.758, 0, 0 %, 35296 MiB, 64.22 W, 2617 MHz
2026/09/23 00:16:47.758, 1, 0 %, 2816 MiB, 14.24 W, 180 MHz
2026/09/23 00:16:48.008, 0, 0 %, 38400 MiB, 64.22 W, 2617 MHz
2026/09/23 00:16:48.008, 1, 0 %, 2816 MiB, 14.24 W, 180 MHz
2026/09/23 00:16:48.258, 0, 23 %, 38784 MiB, 65.56 W, 2617 MHz
2026/09/23 00:16:48.258, 1, 0 %, 2816 MiB, 14.87 W, 180 MHz
2026/09/23 00:16:48.508, 0, 23 %, 38784 MiB, 65.56 W, 2617 MHz
2026/09/23 00:16:48.508, 1, 0 %, 2816 MiB, 14.87 W, 180 MHz
