Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
11.3,62087730,78,795996.5,815560.5,604634,878936,54171.3,"void moe_kq_sk128v_kernel<(int)6>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
9.4,51804504,250,207218.0,57087.5,41536,574331,194782.7,"void mul_mat_q_q8_0<(int)128, (bool)0>(const char *, const int *, float *, int, int, int, int, int, int)"
7.9,43795495,78,561480.7,557131.0,494427,659898,34927.6,"void moe_kq_sktail_kernel<(int)6>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
7.5,41349322,3200,12921.7,4256.0,1632,44288,14864.6,qmatvec_q8_0_mmvq_fused2
6.3,34482654,39,884170.6,897623.0,630234,995991,67295.0,"void moe_kq_sk128v_kernel<(int)5>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
3.8,20769854,2560,8113.2,7824.0,2592,16928,5255.0,qmatvec_q8_0_mmvq
3.7,20235072,1280,15808.6,15615.0,14464,19552,776.9,moe_gate_up_silu8_dev_q8_v
3.6,19884194,40,497104.8,503019.0,416220,506331,19552.3,router_gemv_f32_w8_batch
3.5,19271403,39,494138.5,493276.0,447964,561627,27596.7,"void moe_kq_sktail_kernel<(int)5>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
3.5,19196715,30,639890.5,647642.0,593914,654586,18482.0,gdn_chunk_state_f32
3.1,17265501,33,523197.0,487516.0,486812,661338,65979.9,qmatvec_q6_K_mmvq
2.5,14011801,40,350295.0,349517.0,335005,366236,6316.0,rows_permute_f32
2.4,13213410,10,1321341.0,1342803.0,1126806,1353459,68876.1,fa_prefill_qw_db
2.0,11179478,30,372649.3,375932.0,336861,379868,9922.3,gdn_chunk_output_f32
2.0,11123224,1280,8690.0,8224.0,7488,14144,1152.5,moe_down8_fma_dev_q8_w8h2v
1.9,10704688,5533,1934.7,1376.0,1184,55968,5153.2,quantize_q8_1
1.7,9153906,80,114423.8,100735.0,64608,162943,44132.2,"gather_act_f16_kernel(const float *, const int *, __half *, float *, int, int)"
1.6,8840817,30,294693.9,299085.0,273470,300765,9180.3,ssm_conv1d_gdn_state_f32
1.6,8629069,40,215726.7,216302.0,168574,243069,13782.3,moe_pairs_scatter
1.6,8587470,320,26835.8,25312.0,24607,33472,3030.4,qmatvec_q8_0_mmvq_fused3
1.3,7246142,1280,5661.0,5504.0,5216,7072,359.5,add_rms_norm_f32
1.3,7217640,1320,5467.9,4512.0,4192,36800,5330.9,moe_router_topk_f32
1.2,6715426,30,223847.5,227790.0,203934,231006,8839.0,gdn_chunk_attn_f32
1.1,6206760,60,103446.0,105103.5,92575,107327,4128.9,qmatvec_q8_0_dp4a
1.1,6025287,40,150632.2,150959.0,146271,153086,1444.2,moe_pairs_silu_mul
1.0,5352553,1280,4181.7,4032.0,3680,5440,392.4,router_gemv_f32_w8
1.0,5288045,60,88134.1,87247.0,53151,117279,25217.8,l2_norm_pp_v2_f32
1.0,5265712,30,175523.7,176046.5,167423,177087,2161.5,gdn_chunk_solve32_f32
0.8,4482974,773,5799.4,1600.0,1504,97248,12932.9,rms_norm_f32
0.8,4401363,250,17605.5,10368.0,2816,36000,10784.3,"quantize_mmq_q8_1_d4_q8_0(const float *, void *, long, long, long, int)"
0.8,4237908,1360,3116.1,1152.0,1088,41855,7757.0,add_f32
0.7,4109462,960,4280.7,4064.0,3648,5920,538.9,gdn_scan_s128
0.7,3956669,320,12364.6,12192.0,11743,14720,527.7,fa_decode_vec_q_v4_deep_dc
0.7,3901602,1320,2955.8,1120.0,1056,62240,10215.0,add_scaled_rows_f32
0.7,3799519,30,126650.6,127791.0,117023,129535,3173.8,gated_rmsnorm_f32
0.6,3333633,3,1111211.0,1112309.0,1086998,1134326,23683.1,"void moe_kq_sk128v_kernel<(int)2>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
0.5,2842277,1280,2220.5,2176.0,2080,2816,132.8,rms_norm_q8_1
0.4,2383497,3,794499.0,778904.0,771033,833560,34056.0,"void moe_kq_sktail_kernel<(int)2>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
0.4,2371292,1320,1796.4,1600.0,1439,8992,1167.5,sigmoid_dot_rows_f32
0.4,2317093,330,7021.5,1535.0,1471,183423,31076.7,q_gate_split_f32
0.4,1966155,1320,1489.5,1344.0,1216,6656,847.7,silu_mul_f32
0.3,1797167,960,1872.0,1856.0,1728,2368,79.4,ssm_conv1d_fused_decode_f32
0.3,1690514,330,5122.8,1056.0,992,134751,22899.2,mul_f32
0.3,1617167,360,4492.1,1056.0,1024,117663,18947.7,sigmoid_f32
0.3,1563449,960,1628.6,1600.0,1504,2080,86.8,gated_rmsnorm_q8_1
0.2,1345037,960,1401.1,1376.0,1279,1824,88.3,gdn_prep_decode_f32
0.2,1268154,660,1921.4,1440.0,1248,31168,3598.0,rope_neox_f32
