2026/08/13 10:41:05.694, 0, P8, 50, 8.84, [N/A], 210, 49, 23936, 0
2026/08/13 10:41:05.954, 0, P8, 50, 9.26, [N/A], 210, 63, 23921, 0
2026/08/13 10:41:06.205, 0, P8, 50, 9.26, [N/A], 210, 344, 23640, 0
2026/08/13 10:41:06.456, 0, P0, 50, 25.50, [N/A], 210, 1240, 22744, 0
2026/08/13 10:41:06.708, 0, P0, 50, 25.50, [N/A], 210, 1976, 22008, 0
2026/08/13 10:41:06.959, 0, P0, 51, 26.14, [N/A], 1192, 2744, 21240, 10
2026/08/13 10:41:07.210, 0, P0, 51, 26.14, [N/A], 1192, 3448, 20536, 10
2026/08/13 10:41:07.462, 0, P0, 51, 26.23, [N/A], 1192, 4152, 19832, 10
2026/08/13 10:41:07.713, 0, P0, 51, 26.23, [N/A], 1192, 4920, 19064, 10
2026/08/13 10:41:07.964, 0, P0, 51, 26.26, [N/A], 1192, 5656, 18328, 13
2026/08/13 10:41:08.216, 0, P0, 51, 26.26, [N/A], 1192, 6360, 17624, 13
2026/08/13 10:41:08.471, 0, P0, 51, 26.31, [N/A], 1192, 7064, 16920, 12
2026/08/13 10:41:08.722, 0, P0, 51, 26.31, [N/A], 1192, 7768, 16216, 12
2026/08/13 10:41:08.974, 0, P0, 51, 26.36, [N/A], 1192, 8440, 15544, 8
2026/08/13 10:41:09.225, 0, P0, 51, 26.36, [N/A], 1192, 9176, 14808, 8
2026/08/13 10:41:09.476, 0, P0, 51, 26.35, [N/A], 1192, 9880, 14104, 11
2026/08/13 10:41:09.727, 0, P0, 51, 26.35, [N/A], 1192, 10584, 13400, 11
2026/08/13 10:41:09.978, 0, P0, 51, 26.36, [N/A], 1192, 11320, 12664, 11
2026/08/13 10:41:10.230, 0, P0, 51, 26.36, [N/A], 1192, 11960, 12024, 11
2026/08/13 10:41:10.481, 0, P0, 51, 26.37, [N/A], 1192, 12664, 11320, 10
2026/08/13 10:41:10.732, 0, P0, 51, 26.37, [N/A], 1192, 13368, 10616, 10
2026/08/13 10:41:10.983, 0, P0, 51, 26.36, [N/A], 1192, 14072, 9912, 10
2026/08/13 10:41:11.234, 0, P0, 51, 26.36, [N/A], 1192, 14488, 9496, 10
2026/08/13 10:41:11.485, 0, P0, 51, 26.32, [N/A], 1192, 14488, 9496, 6
2026/08/13 10:41:11.736, 0, P0, 51, 26.32, [N/A], 1192, 14488, 9496, 6
2026/08/13 10:41:11.988, 0, P0, 51, 25.74, [N/A], 1192, 15640, 8344, 0
2026/08/13 10:41:12.239, 0, P0, 51, 25.74, [N/A], 1192, 15768, 8216, 0
2026/08/13 10:41:12.491, 0, P0, 55, 36.91, [N/A], 1117, 15864, 8120, 100
2026/08/13 10:41:12.744, 0, P0, 55, 36.91, [N/A], 1117, 15864, 8120, 100
2026/08/13 10:41:12.997, 0, P0, 54, 68.14, [N/A], 1012, 15864, 8120, 100
2026/08/13 10:41:13.250, 0, P0, 54, 68.14, [N/A], 1012, 15864, 8120, 100
2026/08/13 10:41:13.502, 0, P0, 55, 98.16, [N/A], 1012, 16892, 7092, 100
2026/08/13 10:41:13.756, 0, P0, 55, 95.26, [N/A], 1005, 16892, 7092, 100
