epoch_ms,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,admission_booked_bytes,active_sessions,prefix_cache_bytes
1790198865390,8377,0,0,0,0,0,0
1790198865640,8377,0,0,0,0,0,0
1790198865890,8377,0,0,0,0,0,0
1790198866140,8377,0,0,0,0,0,0
1790198866390,8441,0,0,0,0,0,0
1790198866640,8697,16029908992,8541290852,8791261184,0,0,0
1790198866890,8697,16029908992,8541290852,8791261184,0,0,0
1790198867140,8697,16029908992,8541290852,8791261184,0,0,0
1790198867390,8697,16029908992,8541290852,8791261184,0,0,0
1790198867640,8697,16029908992,8541290852,8791261184,0,0,0
1790198867890,8697,16029908992,8541290852,8791261184,0,0,0
1790198868140,8697,16029908992,8541290852,8791261184,0,0,0
1790198868390,8697,16029908992,8541290852,8791261184,0,0,0
1790198868640,9593,16029908992,8541290852,8791261184,0,0,0
1790198868890,9593,16029908992,8541290852,8791261184,0,0,0
1790198869140,9593,16029908992,8541290852,8791261184,0,0,0
1790198869390,9593,16029908992,8541290852,8791261184,0,0,0
1790198869640,9593,16029908992,8541290852,8791261184,0,0,0
1790198869890,9593,16029908992,8541290852,8791261184,0,0,0
1790198870140,9593,16029908992,8541290852,8791261184,0,0,0
1790198870390,9593,16029908992,8541290852,8791261184,0,0,0
1790198870640,9593,16029908992,8541290852,8791261184,0,0,0
1790198870890,9593,16029908992,8541290852,8791261184,0,0,0
1790198871140,9593,16029908992,8541290852,8791261184,0,0,0
1790198871390,9593,16029908992,8541290852,8791261184,0,0,0
1790198871640,9593,16029908992,8541290852,8791261184,0,0,0
1790198871890,9593,16029908992,8541290852,8791261184,0,0,0
1790198872140,9593,16029908992,8541290852,8791261184,0,0,0
1790198872390,9593,16029908992,8541290852,8791261184,0,0,0
1790198872640,9593,16029908992,8541290852,8791261184,0,0,0
1790198872890,9593,16029908992,8541290852,8791261184,0,0,0
1790198873140,9593,16029908992,8541290852,8791261184,0,0,0
1790198873390,9593,16029908992,8541290852,8791261184,0,0,0
1790198873640,9593,16029908992,8541290852,8791261184,0,0,0
1790198873890,9593,16029908992,8541290852,8791261184,0,0,0
1790198874140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198874390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198874640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198874890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198875140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198875390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198875640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198875890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198876140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198876390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198876640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198876890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198877140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198877390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198877640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198877890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198878140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198878390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198878640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198878890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198879140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198879390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198879640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198879890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198880140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198880390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198880640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198880890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198881140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198881390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198881640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198881890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198882140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198882390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198882640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198882890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198883140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198883390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198883640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198883890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198884140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198884390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198884640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198884890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198885140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198885390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198885640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198885890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198886140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198886390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198886640,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198886890,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198887140,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198887390,9593,15090384896,9428543944,9730785280,1238316296,1,76226560
1790198887640,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198887890,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198888140,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198888390,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198888640,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198888890,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198889140,10457,15090384896,9428543944,9730785280,0,0,76226560
1790198889390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198889640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198889890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198890140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198890390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198890640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198890890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198891140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198891390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198891640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198891890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198892140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198892390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198892640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198892890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198893140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198893390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198893640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198893890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198894140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198894390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198894640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198894890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198895140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198895390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198895640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198895890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198896140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198896390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198896640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198896890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198897140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198897390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198897640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198897890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198898140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198898390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198898640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198898890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198899140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198899390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198899640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198899890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198900140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198900390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198900640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198900890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198901140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198901390,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198901640,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198901890,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
1790198902140,10457,14184415232,10298624556,10636754944,1301578056,1,152453120
