2026/08/13 00:06:03.842, 0, P0, 35, 92.36, 600.00, 2400, 12481, 97887, 0, 97252, 0
2026/08/13 00:06:04.094, 0, P0, 35, 97.20, 600.00, 2400, 12481, 97887, 595, 96658, 0
2026/08/13 00:06:04.344, 0, P0, 34, 98.32, 600.00, 2400, 12481, 97887, 595, 96658, 0
2026/08/13 00:06:04.594, 0, P0, 34, 98.39, 600.00, 2400, 12481, 97887, 1043, 96210, 6
2026/08/13 00:06:04.845, 0, P0, 34, 97.99, 600.00, 2400, 12481, 97887, 1845, 95408, 8
2026/08/13 00:06:05.098, 0, P0, 34, 92.41, 600.00, 2400, 12481, 97887, 2613, 94640, 1
2026/08/13 00:06:05.349, 0, P0, 34, 91.49, 600.00, 2400, 12481, 97887, 3383, 93870, 8
2026/08/13 00:06:05.599, 0, P0, 34, 91.52, 600.00, 2400, 12481, 97887, 3799, 93454, 1
2026/08/13 00:06:05.849, 0, P0, 34, 91.37, 600.00, 2400, 12481, 97887, 4601, 92652, 4
2026/08/13 00:06:06.100, 0, P0, 34, 91.47, 600.00, 2407, 12481, 97887, 4985, 92268, 8
2026/08/13 00:06:06.350, 0, P0, 34, 91.37, 600.00, 2415, 12481, 97887, 5787, 91466, 5
2026/08/13 00:06:06.600, 0, P0, 34, 91.13, 600.00, 2415, 12481, 97887, 6557, 90696, 8
2026/08/13 00:06:06.851, 0, P0, 34, 91.21, 600.00, 2415, 12481, 97887, 7165, 90088, 5
2026/08/13 00:06:07.102, 0, P0, 34, 90.96, 600.00, 2415, 12481, 97887, 7743, 89510, 6
2026/08/13 00:06:07.361, 0, P0, 33, 90.91, 600.00, 2415, 12481, 97887, 8543, 88710, 1
2026/08/13 00:06:07.617, 0, P0, 34, 90.97, 600.00, 2415, 12481, 97887, 9345, 87908, 8
2026/08/13 00:06:07.873, 0, P0, 33, 91.10, 600.00, 2415, 12481, 97887, 9731, 87522, 8
2026/08/13 00:06:08.125, 0, P0, 33, 91.22, 600.00, 2415, 12481, 97887, 10499, 86754, 1
2026/08/13 00:06:08.376, 0, P0, 33, 91.26, 600.00, 2415, 12481, 97887, 11301, 85952, 8
2026/08/13 00:06:08.630, 0, P0, 33, 91.42, 600.00, 2415, 12481, 97887, 11685, 85568, 8
2026/08/13 00:06:08.880, 0, P0, 33, 91.35, 600.00, 2415, 12481, 97887, 12487, 84766, 0
2026/08/13 00:06:09.139, 0, P0, 33, 91.34, 600.00, 2415, 12481, 97887, 13257, 83996, 7
2026/08/13 00:06:09.389, 0, P0, 33, 91.46, 600.00, 2415, 12481, 97887, 14025, 83228, 8
2026/08/13 00:06:09.640, 0, P0, 33, 91.37, 600.00, 2415, 12481, 97887, 14475, 82778, 8
2026/08/13 00:06:09.890, 0, P0, 33, 91.22, 600.00, 2415, 12481, 97887, 15307, 81946, 5
2026/08/13 00:06:10.141, 0, P0, 33, 91.21, 600.00, 2415, 12481, 97887, 15725, 81528, 8
2026/08/13 00:06:10.391, 0, P0, 33, 91.05, 600.00, 2415, 12481, 97887, 16591, 80662, 4
2026/08/13 00:06:10.649, 0, P0, 33, 91.07, 600.00, 2415, 12481, 97887, 17103, 80150, 0
2026/08/13 00:06:10.899, 0, P0, 33, 91.17, 600.00, 2415, 12481, 97887, 17455, 79798, 6
2026/08/13 00:06:11.150, 0, P0, 33, 90.70, 600.00, 2415, 12481, 97887, 17455, 79798, 0
2026/08/13 00:06:11.400, 0, P0, 33, 90.42, 600.00, 2415, 12481, 97887, 17455, 79798, 0
2026/08/13 00:06:11.653, 0, P0, 33, 89.95, 600.00, 2415, 12481, 97887, 17455, 79798, 0
2026/08/13 00:06:11.903, 0, P0, 33, 89.94, 600.00, 2415, 12481, 97887, 17455, 79798, 0
2026/08/13 00:06:12.154, 0, P0, 33, 90.78, 600.00, 2415, 12481, 97887, 19663, 77590, 1
2026/08/13 00:06:12.404, 0, P0, 42, 156.85, 600.00, 2385, 12481, 97887, 19663, 77590, 96
2026/08/13 00:06:12.655, 0, P0, 44, 272.81, 600.00, 2355, 12481, 97887, 19823, 77430, 95
2026/08/13 00:06:12.907, 0, P0, 45, 308.64, 600.00, 2362, 12481, 97887, 19983, 77270, 96
2026/08/13 00:06:13.157, 0, P0, 44, 448.97, 600.00, 2355, 12481, 97887, 19983, 77270, 96
2026/08/13 00:06:13.408, 0, P0, 44, 450.66, 600.00, 2392, 12481, 97887, 19983, 77270, 96
2026/08/13 00:06:13.659, 0, P0, 45, 422.28, 600.00, 2385, 12481, 97887, 19983, 77270, 96
2026/08/13 00:06:13.909, 0, P0, 36, 353.19, 600.00, 2392, 12481, 97887, 19983, 77270, 8
2026/08/13 00:06:14.171, 0, P0, 35, 246.69, 600.00, 2400, 12481, 97887, 19983, 77270, 1
2026/08/13 00:06:14.424, 0, P0, 35, 182.18, 600.00, 2400, 12481, 97887, 19983, 77270, 2
2026/08/13 00:06:14.675, 0, P0, 34, 92.61, 600.00, 2400, 12481, 97887, 19952, 77301, 2
2026/08/13 00:06:14.926, 0, P0, 35, 94.96, 600.00, 2400, 12481, 97887, 0, 97252, 0
2026/08/13 00:06:15.176, 0, P0, 34, 94.86, 600.00, 2400, 12481, 97887, 0, 97252, 0
2026/08/13 00:06:15.426, 0, P0, 34, 94.69, 600.00, 2415, 12481, 97887, 0, 97252, 0
2026/08/13 00:06:15.676, 0, P0, 34, 93.85, 600.00, 2415, 12481, 97887, 0, 97252, 0
