2026/08/12 02:27:30.076, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P8, 53, 9.23, [N/A], 180, 157, 0
2026/08/12 02:27:30.597, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 54, 28.26, [N/A], 1072, 1252, 0
2026/08/12 02:27:31.098, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 54, 30.18, [N/A], 1635, 4324, 27
2026/08/12 02:27:31.599, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 62, 60.78, [N/A], 1935, 6020, 96
2026/08/12 02:27:32.101, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 63, 125.70, [N/A], 2167, 6020, 96
2026/08/12 02:27:32.604, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 63, 172.15, [N/A], 1897, 6020, 96
2026/08/12 02:27:33.105, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 64, 170.88, [N/A], 2145, 6020, 96
2026/08/12 02:27:33.607, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 65, 172.76, [N/A], 1965, 6116, 100
2026/08/12 02:27:34.109, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 65, 166.70, [N/A], 1980, 6116, 93
2026/08/12 02:27:34.611, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 65, 164.44, [N/A], 1980, 6116, 93
2026/08/12 02:27:35.112, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 66, 164.72, [N/A], 1972, 6116, 93
2026/08/12 02:27:35.614, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 66, 165.07, [N/A], 1995, 6116, 93
2026/08/12 02:27:36.115, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 71, 166.82, [N/A], 2017, 6244, 99
2026/08/12 02:27:36.616, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 68, 170.01, [N/A], 1897, 6340, 90
2026/08/12 02:27:37.118, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 67, 167.26, [N/A], 1972, 6340, 90
2026/08/12 02:27:37.619, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 68, 160.49, [N/A], 1957, 6340, 90
2026/08/12 02:27:38.120, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 68, 161.14, [N/A], 1965, 6340, 90
2026/08/12 02:27:38.622, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 69, 161.58, [N/A], 1965, 6340, 90
2026/08/12 02:27:39.123, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 69, 161.58, [N/A], 1965, 6340, 90
2026/08/12 02:27:39.624, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 74, 168.31, [N/A], 2040, 6468, 100
2026/08/12 02:27:40.126, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 73, 172.05, [N/A], 1875, 6820, 100
2026/08/12 02:27:40.627, NVIDIA GeForce RTX 5090 Laptop GPU, GPU-1a3cbffc-29df-926c-df5c-29b4c210ef5d, P0, 70, 165.55, [N/A], 1950, 6820, 87
