timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 12:35:29.058, 0, P0, 2355 MHz, 12481 MHz, 93.87 W, 600.00 W, 600.00 W, 41, 0 MiB, 0 %, 5, 16
2026/09/21 12:35:29.312, 0, P0, 2355 MHz, 12481 MHz, 93.87 W, 600.00 W, 600.00 W, 41, 1 MiB, 0 %, 5, 16
2026/09/21 12:35:29.563, 0, P0, 1830 MHz, 12481 MHz, 68.55 W, 600.00 W, 600.00 W, 41, 595 MiB, 0 %, 5, 16
2026/09/21 12:35:29.813, 0, P0, 2355 MHz, 12481 MHz, 71.29 W, 600.00 W, 600.00 W, 41, 1651 MiB, 3 %, 5, 16
2026/09/21 12:35:30.064, 0, P0, 2355 MHz, 12481 MHz, 74.53 W, 600.00 W, 600.00 W, 41, 2515 MiB, 7 %, 5, 16
2026/09/21 12:35:30.314, 0, P0, 2355 MHz, 12481 MHz, 78.11 W, 600.00 W, 600.00 W, 40, 3443 MiB, 7 %, 5, 16
2026/09/21 12:35:30.565, 0, P0, 2355 MHz, 12481 MHz, 93.04 W, 600.00 W, 600.00 W, 40, 4371 MiB, 7 %, 5, 16
2026/09/21 12:35:30.815, 0, P0, 2355 MHz, 12481 MHz, 93.00 W, 600.00 W, 600.00 W, 40, 5235 MiB, 7 %, 5, 16
2026/09/21 12:35:31.066, 0, P0, 2355 MHz, 12481 MHz, 92.95 W, 600.00 W, 600.00 W, 40, 6163 MiB, 6 %, 5, 16
2026/09/21 12:35:31.316, 0, P0, 2355 MHz, 12481 MHz, 92.95 W, 600.00 W, 600.00 W, 40, 7027 MiB, 7 %, 5, 16
2026/09/21 12:35:31.567, 0, P0, 2355 MHz, 12481 MHz, 92.87 W, 600.00 W, 600.00 W, 40, 7891 MiB, 7 %, 5, 16
2026/09/21 12:35:31.817, 0, P0, 2355 MHz, 12481 MHz, 92.87 W, 600.00 W, 600.00 W, 40, 8787 MiB, 7 %, 5, 16
2026/09/21 12:35:32.068, 0, P0, 2355 MHz, 12481 MHz, 92.87 W, 600.00 W, 600.00 W, 40, 9715 MiB, 7 %, 5, 16
2026/09/21 12:35:32.318, 0, P0, 2355 MHz, 12481 MHz, 92.77 W, 600.00 W, 600.00 W, 40, 10579 MiB, 7 %, 5, 16
2026/09/21 12:35:32.569, 0, P0, 2355 MHz, 12481 MHz, 92.72 W, 600.00 W, 600.00 W, 40, 11507 MiB, 7 %, 5, 16
2026/09/21 12:35:32.819, 0, P0, 2355 MHz, 12481 MHz, 92.68 W, 600.00 W, 600.00 W, 40, 12435 MiB, 8 %, 5, 16
2026/09/21 12:35:33.069, 0, P0, 2355 MHz, 12481 MHz, 92.72 W, 600.00 W, 600.00 W, 40, 13363 MiB, 7 %, 5, 16
2026/09/21 12:35:33.320, 0, P0, 2355 MHz, 12481 MHz, 92.76 W, 600.00 W, 600.00 W, 40, 14259 MiB, 6 %, 5, 16
2026/09/21 12:35:33.570, 0, P0, 2355 MHz, 12481 MHz, 92.68 W, 600.00 W, 600.00 W, 40, 14739 MiB, 8 %, 5, 16
2026/09/21 12:35:33.821, 0, P0, 2355 MHz, 12481 MHz, 92.15 W, 600.00 W, 600.00 W, 40, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:34.071, 0, P0, 2355 MHz, 12481 MHz, 91.71 W, 600.00 W, 600.00 W, 40, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:34.321, 0, P0, 2355 MHz, 12481 MHz, 91.17 W, 600.00 W, 600.00 W, 40, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:34.572, 0, P0, 2355 MHz, 12481 MHz, 90.87 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:34.822, 0, P0, 2355 MHz, 12481 MHz, 90.87 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:35.072, 0, P0, 2355 MHz, 12481 MHz, 90.87 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:35.323, 0, P0, 2355 MHz, 12481 MHz, 90.87 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:35.573, 0, P0, 2355 MHz, 12481 MHz, 89.76 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:35.823, 0, P0, 2355 MHz, 12481 MHz, 89.76 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:36.074, 0, P0, 2355 MHz, 12481 MHz, 89.76 W, 600.00 W, 600.00 W, 39, 14739 MiB, 0 %, 5, 16
2026/09/21 12:35:36.324, 0, P0, 2355 MHz, 12481 MHz, 94.07 W, 600.00 W, 600.00 W, 39, 20947 MiB, 0 %, 5, 16
2026/09/21 12:35:36.575, 0, P0, 2355 MHz, 12481 MHz, 174.83 W, 600.00 W, 600.00 W, 47, 20947 MiB, 66 %, 5, 16
2026/09/21 12:35:36.826, 0, P0, 2422 MHz, 12481 MHz, 245.39 W, 600.00 W, 600.00 W, 51, 20947 MiB, 100 %, 5, 16
2026/09/21 12:35:37.076, 0, P0, 2422 MHz, 12481 MHz, 277.47 W, 600.00 W, 600.00 W, 51, 20947 MiB, 100 %, 5, 16
2026/09/21 12:35:37.327, 0, P0, 2422 MHz, 12481 MHz, 491.68 W, 600.00 W, 600.00 W, 51, 20947 MiB, 100 %, 5, 16
2026/09/21 12:35:37.578, 0, P0, 2422 MHz, 12481 MHz, 491.91 W, 600.00 W, 600.00 W, 52, 20979 MiB, 100 %, 5, 16
2026/09/21 12:35:37.828, 0, P0, 2422 MHz, 12481 MHz, 491.54 W, 600.00 W, 600.00 W, 52, 20979 MiB, 100 %, 5, 16
2026/09/21 12:35:38.079, 0, P0, 2422 MHz, 12481 MHz, 491.32 W, 600.00 W, 600.00 W, 52, 20979 MiB, 100 %, 5, 16
