2026/08/13 01:52:09.657, 0, P8, 26, 31.33, 600.00, 180, 405, 97887, 0, 97252, 0
2026/08/13 01:52:09.920, 0, P8, 26, 31.33, 600.00, 180, 405, 97887, 1, 97252, 0
2026/08/13 01:52:10.173, 0, P0, 28, 37.58, 600.00, 367, 12481, 97887, 595, 96658, 2
2026/08/13 01:52:10.423, 0, P0, 28, 45.08, 600.00, 2407, 12481, 97887, 595, 96658, 0
2026/08/13 01:52:10.673, 0, P0, 28, 64.00, 600.00, 2407, 12481, 97887, 1491, 95762, 0
2026/08/13 01:52:10.924, 0, P0, 28, 69.17, 600.00, 2407, 12481, 97887, 2003, 95250, 5
2026/08/13 01:52:11.174, 0, P0, 28, 88.36, 600.00, 2407, 12481, 97887, 2611, 94642, 5
2026/08/13 01:52:11.424, 0, P0, 28, 88.97, 600.00, 2407, 12481, 97887, 3283, 93970, 5
2026/08/13 01:52:11.675, 0, P0, 28, 89.20, 600.00, 2407, 12481, 97887, 3955, 93298, 6
2026/08/13 01:52:11.925, 0, P0, 28, 89.07, 600.00, 2407, 12481, 97887, 4499, 92754, 6
2026/08/13 01:52:12.176, 0, P0, 28, 89.03, 600.00, 2407, 12481, 97887, 5171, 92082, 5
2026/08/13 01:52:12.426, 0, P0, 28, 88.90, 600.00, 2407, 12481, 97887, 5811, 91442, 5
2026/08/13 01:52:12.676, 0, P0, 29, 88.81, 600.00, 2407, 12481, 97887, 6451, 90802, 5
2026/08/13 01:52:12.927, 0, P0, 29, 88.64, 600.00, 2407, 12481, 97887, 7059, 90194, 5
2026/08/13 01:52:13.177, 0, P0, 29, 88.60, 600.00, 2407, 12481, 97887, 7731, 89522, 6
2026/08/13 01:52:13.428, 0, P0, 29, 88.48, 600.00, 2407, 12481, 97887, 8403, 88850, 5
2026/08/13 01:52:13.678, 0, P0, 29, 88.58, 600.00, 2407, 12481, 97887, 9043, 88210, 5
2026/08/13 01:52:13.928, 0, P0, 29, 88.77, 600.00, 2407, 12481, 97887, 9683, 87570, 5
2026/08/13 01:52:14.179, 0, P0, 29, 88.93, 600.00, 2407, 12481, 97887, 10291, 86962, 5
2026/08/13 01:52:14.429, 0, P0, 29, 89.18, 600.00, 2407, 12481, 97887, 10963, 86290, 6
2026/08/13 01:52:14.680, 0, P0, 29, 89.28, 600.00, 2407, 12481, 97887, 11603, 85650, 5
2026/08/13 01:52:14.930, 0, P0, 29, 89.24, 600.00, 2407, 12481, 97887, 12211, 85042, 5
2026/08/13 01:52:15.181, 0, P0, 29, 89.14, 600.00, 2415, 12481, 97887, 12883, 84370, 6
2026/08/13 01:52:15.431, 0, P0, 29, 89.06, 600.00, 2415, 12481, 97887, 13523, 83730, 5
2026/08/13 01:52:15.682, 0, P0, 29, 89.04, 600.00, 2407, 12481, 97887, 14163, 83090, 6
2026/08/13 01:52:15.932, 0, P0, 29, 88.96, 600.00, 2415, 12481, 97887, 14739, 82514, 5
2026/08/13 01:52:16.182, 0, P0, 29, 88.78, 600.00, 2407, 12481, 97887, 14739, 82514, 0
2026/08/13 01:52:16.433, 0, P0, 29, 88.30, 600.00, 2407, 12481, 97887, 14739, 82514, 0
2026/08/13 01:52:16.683, 0, P0, 29, 88.04, 600.00, 2415, 12481, 97887, 14739, 82514, 0
2026/08/13 01:52:16.933, 0, P0, 29, 88.18, 600.00, 2407, 12481, 97887, 16115, 81138, 0
2026/08/13 01:52:17.184, 0, P0, 40, 144.47, 600.00, 2407, 12481, 97887, 19507, 77746, 76
2026/08/13 01:52:17.434, 0, P0, 43, 278.77, 600.00, 2377, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:17.685, 0, P0, 44, 364.40, 600.00, 2400, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:17.936, 0, P0, 45, 489.86, 600.00, 2400, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:18.187, 0, P0, 44, 512.83, 600.00, 2415, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:18.437, 0, P0, 45, 483.04, 600.00, 2407, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:18.688, 0, P0, 45, 478.48, 600.00, 2392, 12481, 97887, 19507, 77746, 94
2026/08/13 01:52:18.938, 0, P0, 44, 472.35, 600.00, 2407, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:19.188, 0, P0, 44, 470.72, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:19.439, 0, P0, 46, 477.12, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:19.690, 0, P0, 45, 472.75, 600.00, 2422, 12481, 97887, 19507, 77746, 100
2026/08/13 01:52:19.940, 0, P0, 44, 456.55, 600.00, 2415, 12481, 97887, 19731, 77522, 94
2026/08/13 01:52:20.192, 0, P0, 46, 458.17, 600.00, 2407, 12481, 97887, 19731, 77522, 100
2026/08/13 01:52:20.444, 0, P0, 47, 458.32, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 01:52:20.695, 0, P0, 46, 466.87, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 01:52:20.946, 0, P0, 47, 473.62, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 01:52:21.198, 0, P0, 45, 459.75, 600.00, 2422, 12481, 97887, 19731, 77522, 100
2026/08/13 01:52:21.448, 0, P0, 46, 454.65, 600.00, 2407, 12481, 97887, 20019, 77234, 99
2026/08/13 01:52:21.699, 0, P0, 47, 453.15, 600.00, 2415, 12481, 97887, 20019, 77234, 100
2026/08/13 01:52:21.949, 0, P0, 48, 452.07, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 01:52:22.200, 0, P0, 47, 464.92, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 01:52:22.450, 0, P0, 48, 469.45, 600.00, 2422, 12481, 97887, 20019, 77234, 100
2026/08/13 01:52:22.701, 0, P0, 47, 450.40, 600.00, 2415, 12481, 97887, 20307, 76946, 100
2026/08/13 01:52:22.951, 0, P0, 48, 450.18, 600.00, 2415, 12481, 97887, 20307, 76946, 100
2026/08/13 01:52:23.202, 0, P0, 47, 451.18, 600.00, 2422, 12481, 97887, 20307, 76946, 100
2026/08/13 01:52:23.452, 0, P0, 49, 450.28, 600.00, 2422, 12481, 97887, 20307, 76946, 100
2026/08/13 01:52:23.703, 0, P0, 48, 470.02, 600.00, 2422, 12481, 97887, 20307, 76946, 100
2026/08/13 01:52:23.953, 0, P0, 48, 466.36, 600.00, 2422, 12481, 97887, 20307, 76946, 100
2026/08/13 01:52:24.204, 0, P0, 48, 451.96, 600.00, 2415, 12481, 97887, 20595, 76658, 100
2026/08/13 01:52:24.454, 0, P0, 49, 451.98, 600.00, 2415, 12481, 97887, 20595, 76658, 100
2026/08/13 01:52:24.705, 0, P0, 48, 451.78, 600.00, 2422, 12481, 97887, 20595, 76658, 100
2026/08/13 01:52:24.958, 0, P0, 50, 455.09, 600.00, 2422, 12481, 97887, 20595, 76658, 100
2026/08/13 01:52:25.209, 0, P0, 50, 471.47, 600.00, 2422, 12481, 97887, 20595, 76658, 100
2026/08/13 01:52:25.460, 0, P0, 48, 463.39, 600.00, 2422, 12481, 97887, 20595, 76658, 100
2026/08/13 01:52:25.710, 0, P0, 48, 453.43, 600.00, 2407, 12481, 97887, 20883, 76370, 100
2026/08/13 01:52:25.960, 0, P0, 50, 452.94, 600.00, 2422, 12481, 97887, 20883, 76370, 100
2026/08/13 01:52:26.211, 0, P0, 50, 453.90, 600.00, 2422, 12481, 97887, 20883, 76370, 100
2026/08/13 01:52:26.461, 0, P0, 49, 461.42, 600.00, 2422, 12481, 97887, 20883, 76370, 100
2026/08/13 01:52:26.712, 0, P0, 51, 470.77, 600.00, 2422, 12481, 97887, 20883, 76370, 100
2026/08/13 01:52:26.962, 0, P0, 49, 458.92, 600.00, 2422, 12481, 97887, 21171, 76082, 100
2026/08/13 01:52:27.213, 0, P0, 50, 454.52, 600.00, 2415, 12481, 97887, 21171, 76082, 100
2026/08/13 01:52:27.463, 0, P0, 51, 454.02, 600.00, 2422, 12481, 97887, 21171, 76082, 100
2026/08/13 01:52:27.714, 0, P0, 51, 455.78, 600.00, 2422, 12481, 97887, 21171, 76082, 100
2026/08/13 01:52:27.965, 0, P0, 50, 469.38, 600.00, 2422, 12481, 97887, 21171, 76082, 100
2026/08/13 01:52:28.216, 0, P0, 50, 467.20, 600.00, 2422, 12481, 97887, 21171, 76082, 100
2026/08/13 01:52:28.466, 0, P0, 47, 453.84, 600.00, 2415, 12481, 97887, 21459, 75794, 100
2026/08/13 01:52:28.717, 0, P0, 50, 454.43, 600.00, 2415, 12481, 97887, 21459, 75794, 100
2026/08/13 01:52:28.968, 0, P0, 51, 455.49, 600.00, 2422, 12481, 97887, 21459, 75794, 100
2026/08/13 01:52:29.218, 0, P0, 52, 462.38, 600.00, 2422, 12481, 97887, 21459, 75794, 100
2026/08/13 01:52:29.469, 0, P0, 51, 478.02, 600.00, 2422, 12481, 97887, 21459, 75794, 100
2026/08/13 01:52:29.719, 0, P0, 51, 466.22, 600.00, 2422, 12481, 97887, 21459, 75794, 100
2026/08/13 01:52:29.970, 0, P0, 52, 458.23, 600.00, 2415, 12481, 97887, 21747, 75506, 95
2026/08/13 01:52:30.220, 0, P0, 52, 455.83, 600.00, 2422, 12481, 97887, 21747, 75506, 100
2026/08/13 01:52:30.471, 0, P0, 52, 454.64, 600.00, 2422, 12481, 97887, 21747, 75506, 100
