Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
33.8,78084588,60,1301409.8,1239735.0,937657,1819986,234622.9,"void mmq_iq_experts_kernel<(int)128, (bool)1>(const unsigned long long *, int, int, const int *, const int *, const int *, const int *, const int *, float *, int, int, int, int, long, int)"
14.2,32770053,30,1092335.1,1069080.0,990105,1288246,81582.3,"void mmq_iq_experts_kernel<(int)128, (bool)0>(const unsigned long long *, int, int, const int *, const int *, const int *, const int *, const int *, float *, int, int, int, int, long, int)"
5.5,12748066,30,424935.5,425485.0,420188,428125,2137.2,qmatvec_gemm_q4_0
3.7,8437858,480,17578.9,17536.0,15840,19488,282.2,moe_gate_up_gelu8_dev_q8
3.6,8261051,480,17210.5,17184.0,16832,17856,145.9,moe_down8_fma_dev_q8_w8r2
3.0,6873074,400,17182.7,17183.5,16800,17664,118.0,fa_decode_vec_q_rows_v4_w_sp
3.0,6860078,60,114334.6,114255.0,112895,115839,586.2,"void mul_mat_q_q4_0<(int)128, (bool)1, (bool)0>(const char *, const char *, const int *, float *, int, int, int, int, int, int)"
2.4,5508246,17,324014.5,323837.0,323102,325629,694.2,qmatvec_q6_K_mmvq
2.2,5145018,25,205800.7,206271.0,199839,207999,1815.0,fa_prefill_w_bf16_p1h2
1.8,4142747,960,4315.4,4224.0,3328,8128,1114.4,qmatvec_q4_0_mmvq_rp
1.6,3791268,5,758253.6,759451.0,747802,771290,10419.9,fa_prefill_bf16_hd512_sp16h2
1.6,3755139,400,9387.8,9408.0,9119,9760,135.1,fa_decode_combine_rows_w_q8_1
1.5,3565864,560,6367.6,6080.0,5791,8832,686.6,qmatvec_q4_0_mmvq_fused2_rp
1.5,3476747,480,7243.2,7200.0,6208,8767,399.4,moe_router_topk_scaled_f32
1.4,3137382,510,6151.7,3648.0,3360,47776,10079.8,rms_norm2x_f32
1.4,3132962,557,5624.7,3488.0,3168,25376,6221.8,rms_norm_f32
1.3,3058440,400,7646.1,7567.5,7200,8480,272.2,qmatvec_q4_0_mmvq_fused3_rp
1.3,2913767,75,38850.2,31071.0,29376,56288,12040.3,nvjet_hss_128x224_64x4_2x1_v_bz_coopA_TNT
1.2,2732232,510,5357.3,3456.0,3232,36480,7527.2,add_rms_norm_f32
1.1,2451631,35,70046.6,54496.0,54112,113536,25143.4,nvjet_hss_256x152_64x4_1x2_h_bz_coopA_TNT
1.0,2364980,480,4927.0,4928.0,4704,5376,107.3,add_rms_norm3_q8z_f32
1.0,2352493,1007,2336.1,1760.0,1663,21439,3315.9,quantize_q8_1
1.0,2321806,80,29022.6,28992.0,28607,29696,283.6,fa_decode_combine_rows_dc_q8_1
0.9,2168782,30,72292.7,72303.0,70239,74112,948.9,moe_pairs_scatter
0.8,1885839,30,62861.3,68399.5,35008,68576,12655.1,append_quantize_kv_q8_0_q5_1_rows
0.8,1824337,480,3800.7,3808.0,3552,4128,86.2,router_gemv_f32_w8
0.7,1586166,80,19827.1,19823.5,19616,20096,99.8,fa_decode_vec_q_rows_v4_512_tb
0.7,1554515,480,3238.6,3168.0,3040,3808,148.9,rms_norm_qkv_rope_append_dc_f32
0.7,1546487,30,51549.6,47024.0,46399,74943,10265.2,rope_neox2_bf16e_f32
0.7,1516725,30,50557.5,50384.0,49568,52576,702.6,moe_pairs_gelu_mul
0.6,1401077,30,46702.6,46688.0,46015,47488,412.0,add_rms_norm3_f32
0.6,1365398,30,45513.3,44639.5,43488,51455,2519.9,rms_norm_qkv_w4b_f32
0.6,1356727,464,2924.0,2912.0,2816,3200,62.7,add_scale_rms_norm_q8_1
0.6,1293142,115,11244.7,11200.0,6784,29632,4332.3,memra_f16_cvt_kernel
0.5,1258003,510,2466.7,1376.0,1312,20064,4259.3,gelu_tanh_mul_f32
0.5,1056346,60,17605.8,17744.0,11040,24608,6308.0,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.4,878140,46,19090.0,28256.0,1312,29184,13110.9,add_scale_f32
0.3,580984,30,19366.1,19263.5,18879,20351,350.2,sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize64x64x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas
0.2,563645,496,1136.4,1120.0,1088,1344,31.7,inc_i32
0.1,339808,30,11326.9,11296.0,11200,11520,86.3,moe_router_topk_f32
0.1,336061,30,11202.0,11167.5,10912,11872,227.1,"quantize_mmq_q8_1_d4_q4_0(const float *, void *, long, long, long, int)"
0.0,87648,5,17529.6,17568.0,17312,17632,126.8,nvjet_hss_128x112_64x7_1x2_h_bz_TNT
0.0,44096,16,2756.0,2752.0,2688,2944,63.9,rms_norm_q8_1
0.0,41728,16,2608.0,2608.0,2368,2752,106.5,embed_gather_u32
0.0,41440,16,2590.0,2560.0,2496,2784,77.0,argmax_partial_f32
0.0,34432,1,34432.0,34432.0,34432,34432,0.0,embed_gather_u32_t
0.0,33248,17,1955.8,1248.0,1216,13472,2967.8,scale_f32
0.0,27008,16,1688.0,1664.0,1632,1856,77.1,argmax_final_f32
0.0,2144,1,2144.0,2144.0,2144,2144,0.0,softcap_f32
