Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
14.9,403351015,15840,25464.1,25440.0,24640,27168,264.8,router_gemv_f32
10.2,277449335,15840,17515.7,17503.0,15520,19904,315.2,moe_gate_up_gelu8_dev_q8
10.1,274027661,15840,17299.7,17280.0,16479,18016,147.5,moe_down8_fma_dev_q8_w8r2
8.4,227024605,13200,17198.8,17184.0,16768,18720,130.1,fa_decode_vec_q_rows_v4_w_sp
6.3,170999630,529,323250.7,323198.0,322301,325438,463.5,qmatvec_q6_K_mmvq
5.0,136680446,31680,4314.4,4352.0,3296,8288,1115.6,qmatvec_q4_0_mmvq_rp
4.6,124210692,13200,9409.9,9408.0,9055,10240,139.3,fa_decode_combine_rows_w_q8_1
4.3,117717614,18480,6370.0,6080.0,5760,9024,698.9,qmatvec_q4_0_mmvq_fused2_rp
4.2,114911525,15840,7254.5,7232.0,6112,8704,405.9,moe_router_topk_scaled_f32
3.8,101932226,13200,7722.1,7648.0,7168,9440,324.0,qmatvec_q4_0_mmvq_fused3_rp
3.2,87271150,2640,33057.3,33248.0,28575,37792,2378.2,fa_decode_combine_rows_dc_q8_1
2.9,78078735,60,1301312.3,1238055.0,938937,1815571,234383.0,"void mmq_iq_experts_kernel<(int)128, (bool)1>(const unsigned long long *, int, int, const int *, const int *, const int *, const int *, const int *, float *, int, int, int, int, long, int)"
2.9,78018952,15840,4925.4,4928.0,4640,5472,100.5,add_rms_norm3_q8z_f32
2.3,62416454,15870,3933.0,3712.0,3328,105183,2328.8,rms_norm2x_f32
2.1,58225284,16429,3544.1,3456.0,3167,25216,1205.4,rms_norm_f32
2.1,57689758,32239,1789.4,1760.0,1664,175198,1386.8,quantize_q8_1
2.1,57220820,2640,21674.6,19968.0,19584,26848,2815.9,fa_decode_vec_q_rows_v4_512_tb
2.1,56142083,15870,3537.6,3456.0,3232,36703,1405.7,add_rms_norm_f32
1.9,51282252,15840,3237.5,3168.0,3040,4000,148.0,rms_norm_qkv_rope_append_dc_f32
1.7,44871721,15312,2930.5,2912.0,2816,3936,65.8,add_scale_rms_norm_q8_1
1.2,32751898,30,1091729.9,1064985.0,990681,1274423,81380.9,"void mmq_iq_experts_kernel<(int)128, (bool)0>(const unsigned long long *, int, int, const int *, const int *, const int *, const int *, const int *, float *, int, int, int, int, long, int)"
0.9,24705133,15870,1556.7,1376.0,1280,175934,1742.7,gelu_tanh_mul_f32
0.7,18633506,16368,1138.4,1120.0,1087,1632,37.0,inc_i32
0.5,12758629,30,425287.6,425933.0,419613,428253,2302.7,qmatvec_gemm_q4_0
0.3,6849197,60,114153.3,114111.0,113407,115455,468.6,"void mul_mat_q_q4_0<(int)128, (bool)1, (bool)0>(const char *, const char *, const int *, float *, int, int, int, int, int, int)"
0.2,5128762,25,205150.5,205726.0,197502,208638,2611.2,fa_prefill_w_bf16_p1h2
0.1,3689318,5,737863.6,730363.0,722586,758587,15854.1,fa_prefill_bf16_hd512_sp16h2
0.1,2907984,75,38773.1,30912.0,29408,56672,12035.3,nvjet_hss_128x224_64x4_2x1_v_bz_coopA_TNT
0.1,2449714,35,69991.8,54496.0,53983,113439,25166.8,nvjet_hss_256x152_64x4_1x2_h_bz_coopA_TNT
0.1,2172175,30,72405.8,72559.5,70015,73600,796.2,moe_pairs_scatter
0.1,1886070,30,62869.0,68416.0,35007,68511,12670.0,append_quantize_kv_q8_0_q5_1_rows
0.1,1630229,558,2921.6,1312.0,1280,29216,6124.0,add_scale_f32
0.1,1551987,30,51732.9,47375.5,46400,74688,10294.1,rope_neox2_bf16e_f32
0.1,1524153,30,50805.1,50768.0,49376,52288,774.1,moe_pairs_gelu_mul
0.1,1465530,528,2775.6,2752.0,2688,3008,65.3,rms_norm_q8_1
0.1,1395191,30,46506.4,46495.5,45887,47423,371.4,add_rms_norm3_f32
0.1,1379345,528,2612.4,2592.0,2496,3136,61.8,argmax_partial_f32
0.1,1376278,528,2606.6,2592.0,2400,3008,111.7,embed_gather_u32
0.1,1363800,30,45460.0,44367.5,43680,51711,2593.1,rms_norm_qkv_w4b_f32
0.0,1299960,115,11304.0,11232.0,6848,30144,4432.4,memra_f16_cvt_kernel
0.0,1051959,60,17532.7,17712.0,11040,24384,6249.7,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.0,886136,528,1678.3,1664.0,1632,1920,48.1,argmax_final_f32
0.0,672727,529,1271.7,1248.0,1184,13536,536.2,scale_f32
0.0,581598,30,19386.6,19312.0,18944,20256,330.4,sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize64x64x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas
0.0,338206,30,11273.5,11232.0,10976,11936,196.8,"quantize_mmq_q8_1_d4_q4_0(const float *, void *, long, long, long, int)"
0.0,337950,30,11265.0,11264.0,11168,11392,57.9,moe_router_topk_f32
0.0,88127,5,17625.4,17568.0,17216,18240,378.2,nvjet_hss_128x112_64x7_1x2_h_bz_TNT
0.0,34368,1,34368.0,34368.0,34368,34368,0.0,embed_gather_u32_t
0.0,2112,1,2112.0,2112.0,2112,2112,0.0,softcap_f32
