timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 00:23:54.495, 0, 0 %, 2 MiB, 120.02 W, 2842 MHz, 14001 MHz, 55
2026/09/26 00:23:54.499, 1, 0 %, 2 MiB, 119.74 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:54.752, 0, 0 %, 42 MiB, 120.02 W, 2842 MHz, 14001 MHz, 55
2026/09/26 00:23:54.752, 1, 0 %, 4 MiB, 119.74 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:55.002, 0, 0 %, 596 MiB, 120.02 W, 2842 MHz, 14001 MHz, 55
2026/09/26 00:23:55.002, 1, 0 %, 4 MiB, 119.74 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:55.252, 0, 0 %, 596 MiB, 112.51 W, 2842 MHz, 14001 MHz, 55
2026/09/26 00:23:55.253, 1, 0 %, 4 MiB, 117.38 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:55.503, 0, 0 %, 596 MiB, 112.51 W, 2842 MHz, 14001 MHz, 55
2026/09/26 00:23:55.503, 1, 0 %, 4 MiB, 117.38 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:55.753, 0, 0 %, 596 MiB, 94.41 W, 2610 MHz, 13365 MHz, 54
2026/09/26 00:23:55.753, 1, 0 %, 4 MiB, 118.09 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:56.003, 0, 0 %, 628 MiB, 94.41 W, 2610 MHz, 13365 MHz, 54
2026/09/26 00:23:56.003, 1, 0 %, 4 MiB, 118.09 W, 2842 MHz, 14001 MHz, 53
2026/09/26 00:23:56.253, 0, 0 %, 1268 MiB, 93.89 W, 2617 MHz, 13365 MHz, 54
2026/09/26 00:23:56.254, 1, 0 %, 23 MiB, 96.64 W, 2115 MHz, 14001 MHz, 52
2026/09/26 00:23:56.505, 0, 0 %, 1268 MiB, 93.89 W, 2617 MHz, 13365 MHz, 54
2026/09/26 00:23:56.505, 1, 0 %, 852 MiB, 96.64 W, 2115 MHz, 14001 MHz, 52
