timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 13:50:31.398, 47, 39.65 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/26 13:50:31.652, 47, 39.65 W, 180 MHz, 810 MHz, 596 MiB, 0 %
2026/09/26 13:50:31.902, 47, 42.10 W, 180 MHz, 810 MHz, 1492 MiB, 15 %
2026/09/26 13:50:32.152, 47, 42.10 W, 180 MHz, 810 MHz, 2580 MiB, 15 %
2026/09/26 13:50:32.403, 47, 59.95 W, 2625 MHz, 13365 MHz, 3636 MiB, 15 %
2026/09/26 13:50:32.653, 47, 59.95 W, 2625 MHz, 13365 MHz, 4724 MiB, 15 %
2026/09/26 13:50:32.903, 47, 83.41 W, 2625 MHz, 13365 MHz, 5812 MiB, 13 %
2026/09/26 13:50:33.153, 47, 83.41 W, 2625 MHz, 13365 MHz, 6868 MiB, 13 %
2026/09/26 13:50:33.403, 47, 83.45 W, 2625 MHz, 13365 MHz, 7924 MiB, 14 %
2026/09/26 13:50:33.653, 47, 83.45 W, 2625 MHz, 13365 MHz, 9076 MiB, 14 %
2026/09/26 13:50:33.903, 47, 83.51 W, 2625 MHz, 13365 MHz, 10132 MiB, 15 %
2026/09/26 13:50:34.154, 47, 83.51 W, 2625 MHz, 13365 MHz, 11188 MiB, 15 %
2026/09/26 13:50:34.404, 47, 83.46 W, 2625 MHz, 13365 MHz, 12276 MiB, 13 %
2026/09/26 13:50:34.654, 47, 83.46 W, 2625 MHz, 13365 MHz, 13364 MiB, 13 %
2026/09/26 13:50:34.904, 47, 83.29 W, 2625 MHz, 13365 MHz, 14420 MiB, 14 %
2026/09/26 13:50:35.154, 47, 83.29 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 13:50:35.404, 47, 82.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:35.655, 47, 82.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:35.905, 47, 80.44 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:36.155, 47, 80.44 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:36.405, 47, 80.11 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:36.655, 47, 80.11 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:36.905, 47, 80.11 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:37.155, 47, 80.11 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:37.406, 47, 79.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:37.656, 47, 79.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:37.906, 47, 79.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:38.156, 47, 79.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:38.406, 47, 79.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:38.656, 47, 79.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:38.907, 47, 79.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:39.157, 47, 79.48 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:39.407, 47, 79.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:39.657, 47, 79.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:39.907, 47, 79.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:40.157, 47, 79.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:40.407, 46, 79.32 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:40.658, 46, 79.32 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:40.908, 46, 79.32 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:41.158, 46, 79.32 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:41.409, 46, 79.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 13:50:41.659, 46, 79.16 W, 2610 MHz, 13365 MHz, 19572 MiB, 0 %
