timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 14:45:07.797, 0, 9 %, 2 MiB, 115.71 W, 2835 MHz, 14001 MHz, 50
2026/09/23 14:45:07.803, 1, 0 %, 2 MiB, 120.39 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:08.056, 0, 9 %, 596 MiB, 115.71 W, 2835 MHz, 14001 MHz, 50
2026/09/23 14:45:08.056, 1, 0 %, 4 MiB, 120.39 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:08.306, 0, 1 %, 596 MiB, 116.99 W, 2835 MHz, 14001 MHz, 50
2026/09/23 14:45:08.306, 1, 0 %, 4 MiB, 121.55 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:08.556, 0, 1 %, 596 MiB, 116.99 W, 2835 MHz, 14001 MHz, 50
2026/09/23 14:45:08.556, 1, 0 %, 4 MiB, 121.55 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:08.806, 0, 0 %, 596 MiB, 103.75 W, 2835 MHz, 13365 MHz, 50
2026/09/23 14:45:08.806, 1, 0 %, 4 MiB, 108.06 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:09.056, 0, 0 %, 884 MiB, 103.75 W, 2835 MHz, 13365 MHz, 50
2026/09/23 14:45:09.056, 1, 0 %, 4 MiB, 108.06 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:09.306, 0, 5 %, 1268 MiB, 100.20 W, 2835 MHz, 13365 MHz, 50
2026/09/23 14:45:09.307, 1, 0 %, 852 MiB, 105.62 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:09.557, 0, 5 %, 1332 MiB, 100.20 W, 2835 MHz, 13365 MHz, 50
2026/09/23 14:45:09.557, 1, 0 %, 1300 MiB, 105.62 W, 2850 MHz, 14001 MHz, 55
2026/09/23 14:45:09.807, 0, 3 %, 2356 MiB, 97.28 W, 2737 MHz, 13365 MHz, 49
2026/09/23 14:45:09.807, 1, 0 %, 1300 MiB, 101.06 W, 2617 MHz, 13365 MHz, 54
2026/09/23 14:45:10.057, 0, 3 %, 5076 MiB, 97.28 W, 2737 MHz, 13365 MHz, 49
2026/09/23 14:45:10.057, 1, 0 %, 3316 MiB, 101.06 W, 2617 MHz, 13365 MHz, 54
2026/09/23 14:45:10.307, 0, 5 %, 5076 MiB, 93.23 W, 2617 MHz, 13365 MHz, 49
2026/09/23 14:45:10.307, 1, 0 %, 3316 MiB, 96.78 W, 2617 MHz, 13365 MHz, 54
2026/09/23 14:45:10.557, 0, 5 %, 5076 MiB, 93.23 W, 2617 MHz, 13365 MHz, 49
2026/09/23 14:45:10.557, 1, 0 %, 3316 MiB, 96.78 W, 2617 MHz, 13365 MHz, 54
2026/09/23 14:45:10.807, 0, 0 %, 5076 MiB, 89.98 W, 2617 MHz, 13365 MHz, 49
