2026-09-25T04:40:32.639Z	tape-off-s9986 start
2026-09-25T04:40:39.568Z	tape-off-s9986 end rc=0
2026-09-25T04:40:39.609Z	tape-pf-s9986 start
2026-09-25T04:40:47.134Z	tape-pf-s9986 end rc=0
2026-09-25T04:40:47.171Z	tape-off-s512 start
2026-09-25T04:40:55.816Z	tape-off-s512 end rc=0
2026-09-25T04:40:55.857Z	tape-pf-s512 start
2026-09-25T04:41:04.346Z	tape-pf-s512 end rc=0
2026-09-25T04:41:04.386Z	spec-pf start
2026-09-25T04:41:13.981Z	spec-pf end rc=0
