# qwen4exp_real_gate	label=r2trace-raw-32k	binary_sha256=5f5f708eb0ed27829f35174a062e7234a4ebc8b11a3ad24690ff0642c40d1b3c	ckpt=/home/ubuntu/data/q48fn-yarn1m	host_bf16_banks=false	indexer_norm_raw=false	mtp_dev1=true	spec_opts=SpecOpts { dynk: None, adapt_k_lo: Some(1), pmin: 0.3, defer: false, defer_guard_sync: false, prefill_chunk: None, wide_ring: None }
# timing lines are UNTUNED EAGER wall clocks under correctness-arm residency — NOT perf claims
# cache	kv_quant=q8_0/q5_1	idxq=q8	golden_pin=false	seams_env=idxsel
# ladder	rungs=[32768]	chunk=2048	decode=60	kv_dev1=false	spec=Some(5)	ids=1150000	cap=32934
# vram	pre-ladder	0, 89971 MiB, 97887 MiB | 1, 9555 MiB, 97887 MiB
rung	prefill_s	draft_prefill_s	decode_ms_per_tok	tok_per_s	accept	rounds	zero_draft	sub_rounds	spread_pct	looped	cross_mb	vram	continuation_ids
# spec-shape	source=(none: raw corpus)	suffix_tokens=0
32768	165.3	6.3	13.5	73.94	0.786	16	0	sub_ms=[13.1, 9.9, 17.4]	76.39	false	1344.6	0, 92947 MiB, 97887 MiB | 1, 12947 MiB, 97887 MiB	37481,13,198,8556,41479,8705,19,15,1393,1748,25,21609,11,580,25,21609,8,1411,10985,33682,23,29,313,198,262,1042,16159,283,580,593,220,18,17,26,198,262,1042,5041,288,283,7251,20077,15,84,23,26,82251,348,16159,348,220,16,23,5098,198,262,364,427,303,220
