# qwen4exp_real_gate	label=r2trace-thinkon-32k	binary_sha256=5f5f708eb0ed27829f35174a062e7234a4ebc8b11a3ad24690ff0642c40d1b3c	ckpt=/home/ubuntu/data/q48fn-yarn1m	host_bf16_banks=false	indexer_norm_raw=false	mtp_dev1=true	spec_opts=SpecOpts { dynk: None, adapt_k_lo: Some(1), pmin: 0.3, defer: false, defer_guard_sync: false, prefill_chunk: None, wide_ring: None }
# timing lines are UNTUNED EAGER wall clocks under correctness-arm residency — NOT perf claims
# cache	kv_quant=q8_0/q5_1	idxq=q8	golden_pin=false	seams_env=idxsel
# ladder	rungs=[32768]	chunk=2048	decode=60	kv_dev1=false	spec=Some(5)	ids=1150000	cap=32934
# vram	pre-ladder	0, 89971 MiB, 97887 MiB | 1, 9555 MiB, 97887 MiB
rung	prefill_s	draft_prefill_s	decode_ms_per_tok	tok_per_s	accept	rounds	zero_draft	sub_rounds	spread_pct	looped	cross_mb	vram	continuation_ids
# spec-shape	source=/home/ubuntu/realgate/shapes/thinkon-prompts.tsv	suffix_tokens=83
32768	164.9	6.3	15.4	65.11	0.714	20	1	sub_ms=[15.8, 12.7, 18.3]	44.09	false	1344.6	0, 92947 MiB, 97887 MiB | 1, 12947 MiB, 97887 MiB	1596,1144,4087,1156,579,1622,13,14235,5335,4667,5792,5829,709,310,3203,14,11093,45328,1412,50921,6681,11,321,1910,1092,4203,364,19260,421,1429,310,1440,4667,13,1921,1156,3105,914,3300,709,13,14235,2466,364,1970,30,16018,3300,4437,5215,30,561,9640,25,328,11670,411,4667,5792,5829
