timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/24 18:38:40.054, 0, P0, 1590 MHz, 14001 MHz, 27.64 W, [N/A], 175.00 W, 53, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:40.308, 0, P0, 1590 MHz, 14001 MHz, 27.64 W, [N/A], 175.00 W, 53, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:40.559, 0, P0, 1590 MHz, 14001 MHz, 27.64 W, [N/A], 175.00 W, 53, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:40.810, 0, P0, 1590 MHz, 14001 MHz, 27.72 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:41.061, 0, P0, 1590 MHz, 14001 MHz, 27.72 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:41.312, 0, P0, 1590 MHz, 14001 MHz, 27.69 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:41.563, 0, P0, 1590 MHz, 14001 MHz, 27.69 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:41.814, 0, P0, 1590 MHz, 14001 MHz, 27.66 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:42.065, 0, P0, 1590 MHz, 14001 MHz, 27.66 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:42.316, 0, P0, 1590 MHz, 14001 MHz, 27.68 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:42.566, 0, P0, 1590 MHz, 14001 MHz, 27.68 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:42.817, 0, P0, 1590 MHz, 14001 MHz, 27.69 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:43.068, 0, P0, 1590 MHz, 14001 MHz, 27.69 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:43.319, 0, P0, 1590 MHz, 14001 MHz, 27.71 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:43.570, 0, P0, 1590 MHz, 14001 MHz, 27.71 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:43.821, 0, P0, 1590 MHz, 14001 MHz, 27.73 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:44.072, 0, P0, 1590 MHz, 14001 MHz, 27.73 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:44.323, 0, P0, 1590 MHz, 14001 MHz, 27.75 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:44.574, 0, P0, 1590 MHz, 14001 MHz, 27.75 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/24 18:38:44.825, 0, P0, 1590 MHz, 14001 MHz, 27.98 W, [N/A], 175.00 W, 54, 49 MiB, 0 %, 5, 8
2026/09/24 18:38:45.075, 0, P0, 1590 MHz, 14001 MHz, 27.98 W, [N/A], 175.00 W, 54, 313 MiB, 0 %, 5, 8
2026/09/24 18:38:45.326, 0, P0, 1590 MHz, 14001 MHz, 28.62 W, [N/A], 175.00 W, 54, 1369 MiB, 30 %, 5, 8
2026/09/24 18:38:45.577, 0, P0, 1590 MHz, 14001 MHz, 28.62 W, [N/A], 175.00 W, 54, 1977 MiB, 30 %, 5, 8
2026/09/24 18:38:45.828, 0, P0, 1590 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 54, 2585 MiB, 10 %, 5, 8
2026/09/24 18:38:46.079, 0, P0, 1590 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 54, 3161 MiB, 10 %, 5, 8
