#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:15:55       0     32     35      -      0      0      0      0      0      0    405    180      0      0      0      1     11 
 20260812    12:15:56       0     68     36      -     10      1      0      0      0      0  12481   2392   1587   1586      0   2642    300 
 20260812    12:15:57       0     92     36      -      5      0      0      0      0      0  12481   2392   4371   4370      0   2640    230 
 20260812    12:15:58       0     92     36      -      5      0      0      0      0      0  12481   2392   7123   7122      0   2642    300 
 20260812    12:15:59       0     92     36      -      5      0      0      0      0      0  12481   2400   9875   9874      0   2640    230 
 20260812    12:16:00       0     92     36      -      5      0      0      0      0      0  12481   2392  12691  12690      0   3108    230 
 20260812    12:16:01       0     92     36      -      0      0      0      0      0      0  12481   2400  14739  14738      0      0      2 
 20260812    12:16:02       0     96     36      -     15      1      0      0      0      0  12481   2400  17715  17714      0      8      2 
 20260812    12:16:03       0    465     49      -    100     34      0      0      0      0  12481   2422  17747  17746      0      8      4 
 20260812    12:16:04       0    380     45      -    100     86      0      0      0      0  12481   2407  17747  17746      0    150     33 
 20260812    12:16:05       0    452     50      -    100     34      0      0      0      0  12481   2422  17843  17842      0      6      5 
 20260812    12:16:06       0    380     45      -    100     86      0      0      0      0  12481   2422  17843  17842      0    144     32 
 20260812    12:16:07       0    440     51      -    100     34      0      0      0      0  12481   2422  18131  18130      0      7      4 
 20260812    12:16:09       0    390     45      -    100     87      0      0      0      0  12481   2422  18131  18130      0    144     32 
 20260812    12:16:10       0    429     52      -    100     34      0      0      0      0  12481   2422  18419  18418      0      8      3 
 20260812    12:16:11       0    403     46      -    100     87      0      0      0      0  12481   2422  18419  18418      0    145     32 
 20260812    12:16:12       0    416     53      -    100     36      0      0      0      0  12481   2422  18707  18706      0      9      3 
 20260812    12:16:13       0    414     47      -    100     87      0      0      0      0  12481   2422  18707  18706      0    141     32 
 20260812    12:16:14       0    407     54      -    100     35      0      0      0      0  12481   2422  18995  18994      0      7      2 
 20260812    12:16:15       0    424     48      -    100     87      0      0      0      0  12481   2415  18995  18994      0    144     32 
 20260812    12:16:16       0    396     54      -    100     35      0      0      0      0  12481   2422  19283  19282      0      7      2 
 20260812    12:16:17       0    452     51      -    100     29      0      0      0      0  12481   2415  19283  19282      0    146     33 
 20260812    12:16:18       0    386     55      -    100     35      0      0      0      0  12481   2422  19571  19570      0      7      2 
 20260812    12:16:19       0    462     54      -    100     28      0      0      0      0  12481   2415  19571  19570      0    142     34 
 20260812    12:16:20       0    368     55      -    100     35      0      0      0      0  12481   2422  22963  22962      0      7      2 
 20260812    12:16:21       0    473     55      -    100     35      0      0      0      0  12481   2422  22995  22994      0      9      4 
 20260812    12:16:22       0    469     56      -    100     34      0      0      0      0  12481   2422  22995  22994      0     39      4 
 20260812    12:16:23       0    396     51      -     99     68      0      0      0      0  12481   2377  22995  22994      0    116     26 
 20260812    12:16:24       0    358     51      -     96     69      0      0      0      0  12481   2377  22995  22994      0    114     24 
 20260812    12:16:25       0    360     51      -     99     68      0      0      0      0  12481   2370  22995  22994      0    118     26 
 20260812    12:16:26       0    359     51      -    100     73      0      0      0      0  12481   2400  22995  22994      0    147     32 
 20260812    12:16:27       0    321     50      -    100     87      0      0      0      0  12481   2422  22995  22994      0    148     34 
 20260812    12:16:28       0    342     50      -     99     86      0      0      0      0  12481   2422  22995  22994      0    146     33 
 20260812    12:16:29       0    342     50      -    100     87      0      0      0      0  12481   2422  22995  22994      0    139     34 
 20260812    12:16:31       0    342     50      -    100     87      0      0      0      0  12481   2422  22995  22994      0    157     33 
 20260812    12:16:32       0    342     50      -    100     87      0      0      0      0  12481   2422  22995  22994      0    146     33 
 20260812    12:16:33       0    342     50      -    100     87      0      0      0      0  12481   2422  22995  22994      0    141     32 
 20260812    12:16:34       0    422     57      -    100     36      0      0      0      0  12481   2422  30675  30674      0      8      3 
 20260812    12:16:35       0    463     57      -    100     35      0      0      0      0  12481   2422  30707  30706      0     14      2 
 20260812    12:16:36       0    452     56      -    100     29      0      0      0      0  12481   2415  30707  30706      0     16      5 
 20260812    12:16:37       0    370     53      -     99     59      0      0      0      0  12481   2385  30707  30706      0    110     13 
 20260812    12:16:38       0    363     52      -    100     58      0      0      0      0  12481   2385  30707  30706      0     55     24 
 20260812    12:16:39       0    363     52      -     99     60      0      0      0      0  12481   2385  30707  30706      0    102     13 
 20260812    12:16:40       0    366     56      -     94     52      0      0      0      0  12481   2392  30707  30706      0      7      3 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:16:41       0    473     58      -    100     34      0      0      0      0  12481   2422  30707  30706      0     79    122 
 20260812    12:16:42       0    378     52      -     99     69      0      0      0      0  12481   2377  30707  30706      0    125     27 
 20260812    12:16:43       0    332     51      -    100     87      0      0      0      0  12481   2422  30707  30706      0    140     34 
 20260812    12:16:44       0    344     51      -    100     87      0      0      0      0  12481   2422  30707  30706      0    144     32 
 20260812    12:16:45       0    343     51      -    100     87      0      0      0      0  12481   2422  30707  30706      0    146     33 
 20260812    12:16:46       0    344     51      -    100     87      0      0      0      0  12481   2422  30707  30706      0    143     32 
 20260812    12:16:47       0    343     51      -    100     87      0      0      0      0  12481   2422  30707  30706      0    145     34 
 20260812    12:16:48       0    344     51      -     99     86      0      0      0      0  12481   2422  30707  30706      0    139     33 
 20260812    12:16:49       0    406     57      -    100     35      0      0      0      0  12481   2422  30707  30706      0      7      4 
