2026/09/26 13:33:53.365, 2872, 3090, 106.20, 600.00, 42, 0x0000000000000000
2026/09/26 13:33:53.618, 2872, 3090, 98.76, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:53.869, 2872, 3090, 98.76, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:54.120, 2872, 3090, 99.90, 600.00, 42, 0x0000000000000000
2026/09/26 13:33:54.371, 2872, 3090, 99.90, 600.00, 42, 0x0000000000000000
2026/09/26 13:33:54.622, 2692, 3090, 98.07, 600.00, 42, 0x0000000000000000
2026/09/26 13:33:54.873, 2692, 3090, 98.07, 600.00, 42, 0x0000000000000000
2026/09/26 13:33:55.125, 2872, 3090, 102.52, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:55.376, 2872, 3090, 102.52, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:55.627, 2872, 3090, 110.03, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:55.878, 2872, 3090, 110.03, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:56.129, 2872, 3090, 112.18, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:56.380, 2872, 3090, 112.18, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:56.632, 2872, 3090, 112.43, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:56.883, 2872, 3090, 112.43, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:57.134, 2872, 3090, 112.64, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:57.385, 2872, 3090, 112.64, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:57.636, 2872, 3090, 112.31, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:57.888, 2872, 3090, 112.31, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:58.139, 2872, 3090, 112.06, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:58.390, 2872, 3090, 112.06, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:58.641, 2872, 3090, 112.09, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:58.892, 2872, 3090, 112.09, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:59.143, 2872, 3090, 113.71, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:59.395, 2872, 3090, 113.71, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:59.646, 2872, 3090, 123.10, 600.00, 43, 0x0000000000000000
2026/09/26 13:33:59.897, 2872, 3090, 123.10, 600.00, 43, 0x0000000000000000
2026/09/26 13:34:00.149, 2872, 3090, 130.64, 600.00, 43, 0x0000000000000000
2026/09/26 13:34:00.400, 2872, 3090, 130.64, 600.00, 43, 0x0000000000000000
2026/09/26 13:34:00.651, 2872, 3090, 131.10, 600.00, 43, 0x0000000000000000
2026/09/26 13:34:00.902, 2872, 3090, 131.10, 600.00, 43, 0x0000000000000000
