timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 15:47:40.771, 66, 160.42 W, 2835 MHz, 14001 MHz, 2 MiB, 0 %
2026/09/26 15:47:41.023, 66, 119.88 W, 2835 MHz, 14001 MHz, 596 MiB, 0 %
2026/09/26 15:47:41.273, 66, 119.88 W, 2835 MHz, 14001 MHz, 1652 MiB, 0 %
2026/09/26 15:47:41.523, 65, 116.33 W, 2835 MHz, 14001 MHz, 2740 MiB, 18 %
2026/09/26 15:47:41.773, 65, 116.33 W, 2835 MHz, 14001 MHz, 3796 MiB, 18 %
2026/09/26 15:47:42.023, 64, 108.38 W, 2625 MHz, 13365 MHz, 4884 MiB, 14 %
2026/09/26 15:47:42.273, 64, 108.38 W, 2625 MHz, 13365 MHz, 6004 MiB, 14 %
2026/09/26 15:47:42.523, 64, 95.43 W, 2625 MHz, 13365 MHz, 7060 MiB, 16 %
2026/09/26 15:47:42.774, 64, 95.43 W, 2625 MHz, 13365 MHz, 8148 MiB, 16 %
2026/09/26 15:47:43.024, 63, 95.22 W, 2625 MHz, 13365 MHz, 9236 MiB, 16 %
2026/09/26 15:47:43.274, 63, 95.22 W, 2625 MHz, 13365 MHz, 10292 MiB, 16 %
2026/09/26 15:47:43.524, 63, 95.09 W, 2625 MHz, 13365 MHz, 11412 MiB, 15 %
2026/09/26 15:47:43.774, 63, 95.09 W, 2625 MHz, 13365 MHz, 12468 MiB, 15 %
2026/09/26 15:47:44.024, 63, 94.84 W, 2625 MHz, 13365 MHz, 13556 MiB, 16 %
2026/09/26 15:47:44.274, 63, 94.84 W, 2625 MHz, 13365 MHz, 14612 MiB, 16 %
2026/09/26 15:47:44.524, 63, 94.30 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 15:47:44.774, 63, 94.30 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 15:47:45.024, 62, 92.25 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:45.274, 62, 92.25 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:45.524, 62, 90.41 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:45.774, 62, 90.41 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:46.024, 62, 90.41 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:46.274, 62, 90.41 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:46.524, 62, 88.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:46.774, 62, 88.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:47.025, 62, 88.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:47.275, 62, 88.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:47.525, 61, 88.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:47.775, 61, 88.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:48.025, 61, 88.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:48.275, 61, 88.34 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:48.525, 61, 87.49 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:48.775, 61, 87.49 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:49.025, 61, 87.49 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:49.275, 61, 87.49 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:49.525, 60, 87.39 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:49.775, 60, 87.39 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:50.026, 60, 87.39 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:50.276, 60, 87.39 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:50.526, 60, 87.08 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:47:50.776, 60, 87.08 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
