2026/08/12 12:23:06.170, 0, P8, 35, 31.80, 600.00, 180, 405, 0, 97252, 0
2026/08/12 12:23:06.438, 0, P8, 35, 31.80, 600.00, 180, 405, 1, 97251, 0
2026/08/12 12:23:06.690, 0, P0, 36, 38.83, 600.00, 180, 12481, 595, 96658, 1
2026/08/12 12:23:06.940, 0, P0, 36, 60.49, 600.00, 2392, 12481, 595, 96658, 0
2026/08/12 12:23:07.190, 0, P0, 36, 65.58, 600.00, 2392, 12481, 1555, 95698, 0
2026/08/12 12:23:07.441, 0, P0, 36, 70.86, 600.00, 2392, 12481, 2131, 95122, 5
2026/08/12 12:23:07.691, 0, P0, 36, 92.19, 600.00, 2392, 12481, 2771, 94482, 6
2026/08/12 12:23:07.942, 0, P0, 36, 92.54, 600.00, 2392, 12481, 3443, 93810, 5
2026/08/12 12:23:08.192, 0, P0, 36, 92.70, 600.00, 2392, 12481, 4147, 93106, 6
2026/08/12 12:23:08.442, 0, P0, 36, 92.44, 600.00, 2392, 12481, 4819, 92434, 5
2026/08/12 12:23:08.693, 0, P0, 36, 92.46, 600.00, 2392, 12481, 5491, 91762, 7
2026/08/12 12:23:08.943, 0, P0, 36, 92.35, 600.00, 2392, 12481, 6163, 91090, 5
2026/08/12 12:23:09.194, 0, P0, 36, 92.16, 600.00, 2392, 12481, 6835, 90418, 5
2026/08/12 12:23:09.444, 0, P0, 36, 92.16, 600.00, 2392, 12481, 7475, 89778, 5
2026/08/12 12:23:09.695, 0, P0, 36, 92.08, 600.00, 2392, 12481, 8147, 89106, 5
2026/08/12 12:23:09.945, 0, P0, 36, 92.24, 600.00, 2392, 12481, 8851, 88402, 5
2026/08/12 12:23:10.196, 0, P0, 36, 92.37, 600.00, 2392, 12481, 9523, 87730, 5
2026/08/12 12:23:10.446, 0, P0, 36, 92.32, 600.00, 2392, 12481, 10195, 87058, 5
2026/08/12 12:23:10.696, 0, P0, 36, 92.46, 600.00, 2392, 12481, 10803, 86450, 5
2026/08/12 12:23:10.947, 0, P0, 36, 92.36, 600.00, 2392, 12481, 11411, 85842, 5
2026/08/12 12:23:11.197, 0, P0, 35, 92.39, 600.00, 2392, 12481, 12019, 85234, 5
