#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:23:06       0     31     35      -      0      0      0      0      0      0    405    180      0      0      0      1     12 
 20260812    12:23:07       0     67     36      -     11      1      0      0      0      0  12481   2392   1651   1650      0   4273     81 
 20260812    12:23:08       0     92     36      -      5      0      0      0      0      0  12481   2392   4403   4402      0   2640    230 
 20260812    12:23:09       0     92     36      -      5      0      0      0      0      0  12481   2392   7219   7218      0   1953    250 
 20260812    12:23:10       0     92     36      -      6      0      0      0      0      0  12481   2392   9971   9970      0   5150    311 
 20260812    12:23:11       0     92     35      -      7      0      0      0      0      0  12481   2392  12691  12690      0   2309    311 
 20260812    12:23:12       0     91     35      -      0      0      0      0      0      0  12481   2392  14739  14738      0      0      2 
 20260812    12:23:13       0    101     40      -     11      1      0      0      0      0  12481   2392  17715  17714      0      7      2 
 20260812    12:23:14       0    464     48      -    100     34      0      0      0      0  12481   2422  17747  17746      0      6      4 
 20260812    12:23:15       0    404     45      -    100     86      0      0      0      0  12481   2392  17747  17746      0    144     80 
 20260812    12:23:16       0    457     49      -    100     33      0      0      0      0  12481   2422  17843  17842      0      7      6 
 20260812    12:23:17       0    380     44      -    100     87      0      0      0      0  12481   2422  17843  17842      0    143     32 
 20260812    12:23:18       0    441     51      -    100     35      0      0      0      0  12481   2422  18131  18130      0      7      4 
 20260812    12:23:19       0    387     45      -    100     87      0      0      0      0  12481   2422  18131  18130      0    141     33 
 20260812    12:23:20       0    427     51      -    100     34      0      0      0      0  12481   2422  18419  18418      0      8      3 
 20260812    12:23:21       0    397     46      -    100     87      0      0      0      0  12481   2422  18419  18418      0    145     33 
 20260812    12:23:22       0    420     52      -    100     35      0      0      0      0  12481   2422  18707  18706      0      8      2 
 20260812    12:23:24       0    423     47      -     99     86      0      0      0      0  12481   2422  18707  18706      0    145     32 
 20260812    12:23:25       0    409     52      -    100     35      0      0      0      0  12481   2422  18995  18994      0      7      2 
 20260812    12:23:26       0    437     48      -    100     87      0      0      0      0  12481   2407  18995  18994      0    145     32 
 20260812    12:23:27       0    396     54      -    100     35      0      0      0      0  12481   2422  19283  19282      0      7      2 
 20260812    12:23:28       0    449     51      -    100     28      0      0      0      0  12481   2415  19283  19282      0    143     34 
 20260812    12:23:29       0    384     54      -    100     35      0      0      0      0  12481   2422  19571  19570      0      7      2 
 20260812    12:23:30       0    459     53      -    100     29      0      0      0      0  12481   2422  19571  19570      0    145     32 
 20260812    12:23:31       0    360     54      -     93     38      0      0      0      0  12481   2422  26483  26482      0      7      2 
