2026/08/08 17:12:57.196, 0, 46, 2400, 264.73, 88, 51, 49361
2026/08/08 17:12:57.206, 1, 46, 2422, 336.09, 11, 6, 59571
2026/08/08 17:12:58.245, 0, 47, 2422, 313.40, 81, 58, 49361
2026/08/08 17:12:58.257, 1, 50, 2422, 347.16, 86, 51, 59571
2026/08/08 17:12:59.292, 0, 48, 2422, 279.74, 85, 62, 49361
2026/08/08 17:12:59.298, 1, 50, 2422, 314.37, 86, 65, 59571
2026/08/08 17:13:00.332, 0, 47, 2422, 311.64, 86, 60, 49361
2026/08/08 17:13:00.338, 1, 51, 2422, 371.19, 85, 60, 59571
2026/08/08 17:13:01.375, 0, 45, 2422, 278.80, 82, 52, 49361
2026/08/08 17:13:01.385, 1, 50, 2422, 314.27, 86, 53, 59571
2026/08/08 17:13:02.423, 0, 46, 2400, 265.71, 72, 38, 49361
2026/08/08 17:13:02.432, 1, 46, 2422, 337.17, 36, 16, 59571
2026/08/08 17:13:03.469, 0, 47, 2422, 316.48, 61, 38, 49361
2026/08/08 17:13:03.479, 1, 53, 2422, 347.98, 86, 52, 59571
2026/08/08 17:13:04.518, 0, 48, 2422, 283.89, 85, 62, 49361
2026/08/08 17:13:04.527, 1, 49, 2422, 309.99, 86, 64, 59571
2026/08/08 17:13:05.562, 0, 47, 2422, 309.78, 63, 39, 49361
2026/08/08 17:13:05.573, 1, 51, 2422, 371.01, 86, 63, 59571
2026/08/08 17:13:06.611, 0, 46, 2422, 269.72, 60, 37, 49361
2026/08/08 17:13:06.621, 1, 52, 2422, 314.96, 86, 51, 59571
2026/08/08 17:13:07.657, 0, 42, 2422, 265.02, 4, 0, 49361
2026/08/08 17:13:07.666, 1, 46, 2422, 343.11, 15, 2, 59571
2026/08/08 17:13:08.700, 0, 47, 2422, 322.19, 86, 62, 49361
2026/08/08 17:13:08.707, 1, 51, 2422, 345.51, 85, 62, 59571
2026/08/08 17:13:09.742, 0, 47, 2422, 278.53, 88, 59, 49361
2026/08/08 17:13:09.752, 1, 49, 2422, 315.41, 86, 65, 59571
2026/08/08 17:13:10.791, 0, 47, 2422, 307.91, 71, 45, 49361
2026/08/08 17:13:10.801, 1, 51, 2422, 368.79, 87, 51, 59571
2026/08/08 17:13:11.838, 0, 47, 2422, 270.50, 86, 63, 49361
2026/08/08 17:13:11.845, 1, 51, 2422, 317.87, 87, 52, 59571
2026/08/08 17:13:12.883, 0, 43, 2422, 263.53, 14, 3, 49361
2026/08/08 17:13:12.893, 1, 52, 2422, 361.05, 86, 55, 59859
2026/08/08 17:13:13.927, 0, 47, 2422, 324.58, 59, 37, 49361
2026/08/08 17:13:13.936, 1, 52, 2422, 325.63, 86, 50, 59859
2026/08/08 17:13:14.974, 0, 48, 2422, 269.35, 87, 58, 49361
2026/08/08 17:13:14.984, 1, 48, 2422, 311.70, 19, 13, 59859
2026/08/08 17:13:16.024, 0, 48, 2422, 302.57, 81, 58, 49361
2026/08/08 17:13:16.033, 1, 51, 2422, 375.48, 86, 62, 59859
2026/08/08 17:13:17.071, 0, 47, 2422, 282.84, 85, 61, 49361
2026/08/08 17:13:17.080, 1, 51, 2422, 314.10, 87, 64, 59859
2026/08/08 17:13:18.117, 0, 43, 2422, 269.83, 0, 0, 49361
2026/08/08 17:13:18.123, 1, 52, 2422, 369.56, 86, 54, 59859
2026/08/08 17:13:19.164, 0, 48, 2422, 318.95, 59, 36, 49361
2026/08/08 17:13:19.177, 1, 52, 2422, 310.79, 87, 51, 59859
2026/08/08 17:13:20.213, 0, 48, 2415, 264.49, 85, 62, 49361
2026/08/08 17:13:20.224, 1, 49, 2422, 320.62, 87, 51, 59859
2026/08/08 17:13:21.259, 0, 48, 2422, 312.10, 62, 37, 49361
2026/08/08 17:13:21.268, 1, 52, 2422, 373.64, 85, 60, 59859
2026/08/08 17:13:22.305, 0, 47, 2422, 274.88, 57, 34, 49361
2026/08/08 17:13:22.316, 1, 53, 2422, 309.34, 86, 50, 59859
2026/08/08 17:13:23.354, 0, 48, 2422, 292.52, 81, 57, 49361
2026/08/08 17:13:23.360, 1, 52, 2422, 369.10, 87, 50, 59859
2026/08/08 17:13:24.400, 0, 48, 2422, 271.05, 85, 62, 50641
2026/08/08 17:13:24.411, 1, 51, 2422, 277.92, 86, 60, 60915
2026/08/08 17:13:25.450, 0, 44, 2422, 268.49, 0, 0, 50641
2026/08/08 17:13:25.456, 1, 52, 2422, 371.88, 86, 61, 60915
2026/08/08 17:13:26.494, 0, 47, 2422, 315.81, 61, 36, 50641
2026/08/08 17:13:26.503, 1, 52, 2422, 319.75, 87, 53, 60915
2026/08/08 17:13:27.543, 0, 47, 2415, 275.01, 86, 65, 50641
2026/08/08 17:13:27.550, 1, 50, 2422, 314.62, 22, 11, 60915
2026/08/08 17:13:28.588, 0, 48, 2422, 312.29, 84, 60, 50641
2026/08/08 17:13:28.594, 1, 52, 2422, 374.34, 85, 61, 60915
2026/08/08 17:13:29.629, 0, 48, 2422, 279.93, 56, 35, 50641
2026/08/08 17:13:29.639, 1, 52, 2422, 316.92, 86, 51, 60915
2026/08/08 17:13:30.679, 0, 45, 2422, 277.51, 0, 0, 50641
2026/08/08 17:13:30.686, 1, 52, 2422, 369.70, 86, 60, 60915
2026/08/08 17:13:31.725, 0, 47, 2422, 311.59, 75, 56, 50641
2026/08/08 17:13:31.737, 1, 52, 2422, 318.12, 86, 63, 60915
2026/08/08 17:13:32.774, 0, 48, 2407, 271.69, 85, 63, 50641
2026/08/08 17:13:32.786, 1, 48, 2422, 318.29, 62, 33, 60915
2026/08/08 17:13:33.824, 0, 48, 2422, 315.43, 85, 61, 50641
2026/08/08 17:13:33.834, 1, 52, 2422, 372.77, 86, 55, 60915
2026/08/08 17:13:34.875, 0, 46, 2422, 273.67, 76, 48, 50641
2026/08/08 17:13:34.886, 1, 51, 2422, 316.60, 86, 51, 60915
2026/08/08 17:13:35.925, 0, 44, 2422, 283.75, 20, 16, 50641
2026/08/08 17:13:35.933, 1, 52, 2422, 373.83, 87, 53, 60915
2026/08/08 17:13:36.971, 0, 48, 2422, 312.17, 60, 45, 50641
2026/08/08 17:13:36.978, 1, 53, 2422, 318.04, 86, 62, 60915
2026/08/08 17:13:38.018, 0, 47, 2415, 271.64, 87, 57, 50641
2026/08/08 17:13:38.032, 1, 50, 2422, 333.28, 56, 33, 60915
2026/08/08 17:13:39.068, 0, 47, 2422, 315.16, 87, 63, 50641
2026/08/08 17:13:39.077, 1, 52, 2422, 360.77, 86, 61, 60915
2026/08/08 17:13:40.114, 0, 45, 2422, 271.58, 57, 39, 50641
2026/08/08 17:13:40.123, 1, 52, 2422, 312.97, 85, 61, 60915
2026/08/08 17:13:41.161, 0, 49, 2422, 298.28, 86, 60, 50641
2026/08/08 17:13:41.167, 1, 52, 2422, 369.53, 87, 52, 60915
2026/08/08 17:13:42.204, 0, 48, 2422, 297.72, 85, 61, 50641
2026/08/08 17:13:42.215, 1, 52, 2422, 312.84, 85, 58, 61203
2026/08/08 17:13:43.253, 0, 47, 2415, 260.35, 80, 43, 50641
2026/08/08 17:13:43.263, 1, 50, 2422, 336.65, 54, 32, 61203
2026/08/08 17:13:44.305, 0, 47, 2422, 319.86, 63, 38, 50641
2026/08/08 17:13:44.315, 1, 54, 2422, 349.21, 86, 51, 61203
2026/08/08 17:13:45.354, 0, 48, 2422, 279.02, 87, 65, 50641
2026/08/08 17:13:45.361, 1, 52, 2422, 314.52, 86, 64, 61203
2026/08/08 17:13:46.399, 0, 49, 2422, 310.64, 82, 57, 50641
2026/08/08 17:13:46.406, 1, 52, 2422, 371.37, 87, 62, 61203
2026/08/08 17:13:47.445, 0, 46, 2422, 281.10, 63, 46, 50641
2026/08/08 17:13:47.457, 1, 52, 2422, 309.84, 87, 50, 61203
2026/08/08 17:13:48.495, 0, 47, 2422, 263.69, 65, 32, 50641
2026/08/08 17:13:48.504, 1, 48, 2422, 342.38, 44, 22, 61203
2026/08/08 17:13:49.542, 0, 48, 2422, 322.99, 86, 60, 50641
2026/08/08 17:13:49.551, 1, 53, 2422, 346.22, 86, 62, 61203
2026/08/08 17:13:50.588, 0, 49, 2415, 274.22, 86, 56, 50641
2026/08/08 17:13:50.597, 1, 51, 2422, 306.63, 59, 43, 61203
2026/08/08 17:13:51.635, 0, 46, 2422, 306.13, 64, 39, 50641
2026/08/08 17:13:51.645, 1, 53, 2422, 372.28, 87, 59, 61203
