[server] starting; models config = [("step35", "/home/ubuntu/step37/models/step-3.7-flash/IQ4_XS/Step-3.7-flash-IQ4_XS-00001-of-00003.gguf", Some("/home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf"))]
[gpu-watch] Xid source: journalctl -k -f (/dev/kmsg unreadable — kernel.dmesg_restrict)
[gpu-watch] on: every 60s, probe deadline 10s, fatal Xid [48, 64, 79, 94, 95, 119, 120]
[worker] Engine ready (device=1, MEMRA_FAST=true)
[spec-gate] policy placement=pp2-cross-device LOW=0 HIGH=1 source=placement-default spec-admission=off
[worker] loading model "step35" <- /home/ubuntu/step37/models/step-3.7-flash/IQ4_XS/Step-3.7-flash-IQ4_XS-00001-of-00003.gguf
[pp] cross-device transport: stage0=dev0 stage1=dev1 (cudaMemcpyPeerAsync per cross boundary; peer + default-pool access granted all pairs over [0, 1]; weight home: per-stage (sharded loader))
[moe] resident-experts decision (PP dev0): experts 45.72GB + trunk 3.92GB vs free 100.88GB (expert budget 94.96GB) -> RESIDENT
[moe] resident-experts decision (PP dev1): experts 55.35GB + trunk 3.92GB vs free 100.72GB (expert budget 94.80GB) -> RESIDENT
[fa] v4 decode family disabled: gqa 12 > fa_v4_smem capacity 8 (v3 lane serves)
[mtp-draft] step35 MTP geometry blk.45: n_head=96 n_head_kv=8 n_rot=128 rope_base=10000 swa=true window=512
[mtp-draft] external draft head: blk.45, source=nextn.shared_head_head.weight, head_vocab=128896 (full)
[worker] step35: regime draft attached (/home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf)
[worker]   loaded "step35": 45 layers, eos=128007
[worker] step35: template caps tools=true think=true think_switch=false chat_ok=true effort_levels=true gemma_think=false ctx=262144 tok="deepseek-v3" instruct=Some("chatml")
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-03496be44eef994073de95b0407585ae model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.158 admission_ms=0.029 queue_wait_ms=0.063 tokenize_ms=0.005 prime_wait_ms=5.795 prime_ms=6051.588 decode_wait_ms=0.167 sse_handoff_ms=0.046 request_parse_end_ms=0.158 admission_end_ms=0.187 tokenize_start_ms=0.250 tokenize_end_ms=0.255 prime_start_ms=6.050 prime_end_ms=6057.638 first_decode_ms=6057.805 first_sse_byte_ms=6057.851 total_ms=6057.851
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=1 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=6051.6 decode_ms=15.0
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=11.9
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=11.9
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=12.0
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=12.1
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=12.0
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=12.0
[tick] act=1 int=1 priming=0 ready=1 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=12.0
[tick] act=1 int=1 priming=0 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[meter] admit id=cmpl-056fbbaaeaba1c5275d7b51d1d581ca2 tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-67adb5ccf4baf9f7c1d03e0b782fc619 tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-aa13c43c8229e6d25629209c27001aaa tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-90363e1534fb2ce1abdbc8b8bacb0f2b tenant=default lane=interactive model="step35"
[spec-gate] admit batched: 0 active (+1) > LOW=0 — spec would queue
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[spec-gate] admit batched: 1 active (+1) > LOW=0 — spec would queue
[spec-gate] admit batched: 2 active (+1) > LOW=0 — spec would queue
[spec-gate] admit batched: 3 active (+1) > LOW=0 — spec would queue
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=1 prefill_single_tokens=1024 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=1755.4 decode_ms=0.0
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7018.8 decode_ms=0.0
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7062.3 decode_ms=0.0
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-056fbbaaeaba1c5275d7b51d1d581ca2 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.150 admission_ms=0.015 queue_wait_ms=0.041 tokenize_ms=0.005 prime_wait_ms=6.182 prime_ms=17610.408 decode_wait_ms=5300.703 sse_handoff_ms=0.054 request_parse_end_ms=0.150 admission_end_ms=0.165 tokenize_start_ms=0.206 tokenize_end_ms=0.211 prime_start_ms=6.393 prime_end_ms=17616.801 first_decode_ms=22917.504 first_sse_byte_ms=22917.558 total_ms=22917.558
[tick] act=4 int=4 priming=3 ready=1 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7074.4 decode_ms=12.1
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-67adb5ccf4baf9f7c1d03e0b782fc619 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.166 admission_ms=0.016 queue_wait_ms=0.924 tokenize_ms=0.005 prime_wait_ms=3522.641 prime_ms=21180.922 decode_wait_ms=3557.866 sse_handoff_ms=0.012 request_parse_end_ms=0.166 admission_end_ms=0.182 tokenize_start_ms=1.106 tokenize_end_ms=1.111 prime_start_ms=3523.752 prime_end_ms=24704.674 first_decode_ms=28262.540 first_sse_byte_ms=28262.552 total_ms=28262.552
[ttft] id=cmpl-aa13c43c8229e6d25629209c27001aaa model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.139 admission_ms=0.028 queue_wait_ms=2.656 tokenize_ms=0.004 prime_wait_ms=5271.931 prime_ms=21208.840 decode_wait_ms=1779.084 sse_handoff_ms=0.014 request_parse_end_ms=0.139 admission_end_ms=0.167 tokenize_start_ms=2.823 tokenize_end_ms=2.827 prime_start_ms=5274.758 prime_end_ms=26483.598 first_decode_ms=28262.682 first_sse_byte_ms=28262.696 total_ms=28262.696
[ttft] id=cmpl-90363e1534fb2ce1abdbc8b8bacb0f2b model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.134 admission_ms=0.014 queue_wait_ms=4.441 tokenize_ms=0.004 prime_wait_ms=7023.592 prime_ms=21234.104 decode_wait_ms=0.530 sse_handoff_ms=0.012 request_parse_end_ms=0.134 admission_end_ms=0.148 tokenize_start_ms=4.589 tokenize_end_ms=4.593 prime_start_ms=7028.185 prime_end_ms=28262.289 first_decode_ms=28262.819 first_sse_byte_ms=28262.831 total_ms=28262.831
[step35-batch] first B>1 batched step35 walk: B=4 layers=[0,22)
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=3 prefill_single_tokens=3072 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=5332.9 decode_ms=32.3
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.4
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.4
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.4
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=4 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=29.2
[tick] act=4 int=4 priming=0 ready=3 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=23.7
[tick] act=3 int=3 priming=0 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[meter] admit id=cmpl-2f2e92ea88ccb246dc60533a081ad8a2 tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-130fd66c0ec521395e58ba35d823eec5 tenant=default lane=interactive model="step35"
[meter] admit id=cmpl-adbb81782fc18652d654deab0203bad2 tenant=default lane=interactive model="step35"
[spec-gate] admit batched: 0 active (+1) > LOW=0 — spec would queue
[meter] admit id=cmpl-dc0bca937a6e1e5560aaf4aaecd7fa06 tenant=default lane=interactive model="step35"
[tick] act=1 int=1 priming=1 ready=0 spec=0 demoted=0 prefill_single_calls=0 prefill_single_tokens=0 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=0.0 decode_ms=0.0
[spec-gate] admit batched: 1 active (+1) > LOW=0 — spec would queue
[spec-gate] admit batched: 2 active (+1) > LOW=0 — spec would queue
[spec-gate] admit batched: 3 active (+1) > LOW=0 — spec would queue
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=1 prefill_single_tokens=1024 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=1751.9 decode_ms=0.0
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7011.0 decode_ms=0.0
[tick] act=4 int=4 priming=4 ready=0 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7042.0 decode_ms=0.0
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-2f2e92ea88ccb246dc60533a081ad8a2 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.129 admission_ms=0.021 queue_wait_ms=0.045 tokenize_ms=0.007 prime_wait_ms=6.607 prime_ms=17579.417 decode_wait_ms=5298.196 sse_handoff_ms=0.050 request_parse_end_ms=0.129 admission_end_ms=0.150 tokenize_start_ms=0.195 tokenize_end_ms=0.202 prime_start_ms=6.809 prime_end_ms=17586.226 first_decode_ms=22884.422 first_sse_byte_ms=22884.472 total_ms=22884.472
[tick] act=4 int=4 priming=3 ready=1 spec=0 demoted=0 prefill_single_calls=4 prefill_single_tokens=4096 prefill_batch_calls=0 prefill_batch_tokens=0 prefill_ms=7072.4 decode_ms=12.1
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[prefix-cache] skip seed insert: entry 342.1MB > budget 268MB
[ttft] id=cmpl-130fd66c0ec521395e58ba35d823eec5 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.130 admission_ms=0.034 queue_wait_ms=1.386 tokenize_ms=0.005 prime_wait_ms=3519.457 prime_ms=21148.226 decode_wait_ms=3552.458 sse_handoff_ms=0.017 request_parse_end_ms=0.130 admission_end_ms=0.164 tokenize_start_ms=1.550 tokenize_end_ms=1.555 prime_start_ms=3521.012 prime_end_ms=24669.238 first_decode_ms=28221.696 first_sse_byte_ms=28221.713 total_ms=28221.713
[ttft] id=cmpl-adbb81782fc18652d654deab0203bad2 model="step35" path="/v1/completions" prompt_tokens=4096 outcome=first_sse_byte request_parse_ms=0.132 admission_ms=0.042 queue_wait_ms=3.140 tokenize_ms=0.005 prime_wait_ms=5268.167 prime_ms=21174.087 decode_wait_ms=1776.299 sse_handoff_ms=0.014 request_parse_end_ms=0.132 admission_end_ms=0.174 tokenize_start_ms=3.314 tokenize_end_ms=3.319 prime_start_ms=5271.486 prime_end_ms=26445.573 first_decode_ms=28221.872 first_sse_byte_ms=28221.886 total_ms=28221.886
