timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 01:07:40.265, 0, 0 %, 0 MiB, 100.10 W, 2355 MHz, 12481 MHz, 39
2026/09/24 01:07:40.268, 1, 0 %, 0 MiB, 93.99 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:40.522, 0, 0 %, 41 MiB, 93.16 W, 2355 MHz, 12481 MHz, 39
2026/09/24 01:07:40.522, 1, 0 %, 3 MiB, 92.74 W, 2317 MHz, 12481 MHz, 39
2026/09/24 01:07:40.772, 0, 0 %, 595 MiB, 93.64 W, 2355 MHz, 12481 MHz, 39
2026/09/24 01:07:40.772, 1, 0 %, 3 MiB, 92.72 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:41.022, 0, 0 %, 595 MiB, 93.64 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:41.022, 1, 0 %, 3 MiB, 92.64 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:41.272, 0, 0 %, 595 MiB, 93.63 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:41.272, 1, 0 %, 3 MiB, 92.64 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:41.522, 0, 0 %, 883 MiB, 92.56 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:41.522, 1, 0 %, 3 MiB, 79.96 W, 450 MHz, 12481 MHz, 37
2026/09/24 01:07:41.772, 0, 0 %, 1267 MiB, 92.49 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:41.772, 1, 0 %, 851 MiB, 77.46 W, 450 MHz, 12481 MHz, 37
2026/09/24 01:07:42.022, 0, 0 %, 1331 MiB, 92.64 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:42.022, 1, 5 %, 1299 MiB, 77.89 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:42.273, 0, 0 %, 2355 MiB, 92.73 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:42.273, 1, 3 %, 1299 MiB, 77.94 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:42.523, 0, 2 %, 2355 MiB, 92.95 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:42.523, 1, 0 %, 1299 MiB, 87.83 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:42.773, 0, 2 %, 2355 MiB, 92.67 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:42.773, 1, 0 %, 1299 MiB, 91.37 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:43.023, 0, 1 %, 2355 MiB, 92.66 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:43.023, 1, 0 %, 1299 MiB, 91.10 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:43.273, 0, 2 %, 3347 MiB, 92.65 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:43.273, 1, 0 %, 1299 MiB, 91.12 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:43.523, 0, 3 %, 6803 MiB, 93.39 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:43.523, 1, 40 %, 3315 MiB, 92.37 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:43.773, 0, 4 %, 6803 MiB, 93.46 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:43.773, 1, 0 %, 3315 MiB, 92.34 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:44.023, 0, 3 %, 6803 MiB, 93.67 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:44.023, 1, 0 %, 3315 MiB, 92.25 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:44.273, 0, 3 %, 6803 MiB, 93.68 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:44.273, 1, 0 %, 3315 MiB, 92.17 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:44.523, 0, 2 %, 6803 MiB, 92.80 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:44.523, 1, 0 %, 3315 MiB, 91.34 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:44.774, 0, 3 %, 6803 MiB, 92.75 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:44.774, 1, 0 %, 3315 MiB, 91.34 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:45.024, 0, 4 %, 6803 MiB, 92.68 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:45.024, 1, 0 %, 3315 MiB, 91.34 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:45.274, 0, 3 %, 6803 MiB, 92.70 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:45.274, 1, 0 %, 3315 MiB, 91.34 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:45.524, 0, 4 %, 6803 MiB, 92.89 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:45.524, 1, 0 %, 3315 MiB, 89.31 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:45.774, 0, 3 %, 6803 MiB, 92.94 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:45.774, 1, 0 %, 3315 MiB, 89.31 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:46.024, 0, 0 %, 6803 MiB, 92.58 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:46.024, 1, 0 %, 3315 MiB, 89.31 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:46.274, 0, 0 %, 6803 MiB, 92.36 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:46.274, 1, 0 %, 3315 MiB, 89.31 W, 2317 MHz, 12481 MHz, 38
2026/09/24 01:07:46.524, 0, 0 %, 6803 MiB, 91.95 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:46.524, 1, 0 %, 3315 MiB, 88.87 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:46.774, 0, 0 %, 6803 MiB, 91.69 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:46.774, 1, 0 %, 3315 MiB, 88.87 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:47.024, 0, 0 %, 6835 MiB, 91.65 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:47.024, 1, 0 %, 3315 MiB, 88.90 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:47.274, 0, 0 %, 6835 MiB, 91.60 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:47.274, 1, 0 %, 3315 MiB, 89.07 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:47.525, 0, 0 %, 6835 MiB, 91.60 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:47.525, 1, 0 %, 3315 MiB, 89.74 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:47.775, 0, 0 %, 6867 MiB, 91.59 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:47.775, 1, 0 %, 3315 MiB, 89.91 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:48.025, 0, 0 %, 10355 MiB, 91.58 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:48.025, 1, 0 %, 3315 MiB, 90.80 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:48.275, 0, 3 %, 10355 MiB, 92.26 W, 2355 MHz, 12481 MHz, 38
2026/09/24 01:07:48.275, 1, 0 %, 3315 MiB, 90.88 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:48.525, 0, 1 %, 10355 MiB, 92.39 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:48.525, 1, 0 %, 3315 MiB, 90.81 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:48.775, 0, 1 %, 10355 MiB, 92.47 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:48.775, 1, 0 %, 3315 MiB, 90.76 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:49.025, 0, 1 %, 10355 MiB, 92.57 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:49.025, 1, 0 %, 3315 MiB, 90.71 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:49.275, 0, 1 %, 10355 MiB, 91.96 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:49.276, 1, 0 %, 3315 MiB, 90.71 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:49.526, 0, 1 %, 10355 MiB, 91.95 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:49.526, 1, 0 %, 3315 MiB, 90.71 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:49.776, 0, 1 %, 10355 MiB, 91.92 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:49.776, 1, 0 %, 3315 MiB, 90.71 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:50.026, 0, 1 %, 10355 MiB, 91.88 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:50.026, 1, 0 %, 3315 MiB, 90.73 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:50.276, 0, 1 %, 10355 MiB, 91.89 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:50.276, 1, 0 %, 3315 MiB, 90.73 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:50.526, 0, 1 %, 10355 MiB, 91.84 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:50.526, 1, 0 %, 3315 MiB, 90.73 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:50.776, 0, 1 %, 10355 MiB, 91.83 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:50.776, 1, 0 %, 3315 MiB, 90.73 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:51.026, 0, 1 %, 10355 MiB, 91.90 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:51.026, 1, 0 %, 3315 MiB, 89.80 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:51.276, 0, 1 %, 10355 MiB, 91.91 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:51.276, 1, 0 %, 3315 MiB, 89.80 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:51.527, 0, 1 %, 10355 MiB, 91.96 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:51.527, 1, 0 %, 3315 MiB, 89.80 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:51.777, 0, 1 %, 10355 MiB, 91.96 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:51.777, 1, 0 %, 3315 MiB, 89.80 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:52.027, 0, 1 %, 10355 MiB, 91.90 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:52.027, 1, 0 %, 3315 MiB, 90.28 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:52.277, 0, 1 %, 10355 MiB, 91.87 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:52.277, 1, 0 %, 3315 MiB, 90.28 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:52.527, 0, 1 %, 10355 MiB, 91.77 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:52.527, 1, 0 %, 3315 MiB, 90.28 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:52.777, 0, 1 %, 10355 MiB, 91.76 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:52.777, 1, 0 %, 3315 MiB, 90.28 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:53.027, 0, 2 %, 10355 MiB, 91.89 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:53.027, 1, 0 %, 3315 MiB, 90.77 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:53.277, 0, 2 %, 10355 MiB, 91.93 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:53.277, 1, 0 %, 3315 MiB, 90.77 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:53.527, 0, 4 %, 10355 MiB, 92.15 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:53.527, 1, 0 %, 3315 MiB, 90.77 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:53.778, 0, 3 %, 10355 MiB, 92.31 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:53.778, 1, 0 %, 3315 MiB, 90.77 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:54.028, 0, 0 %, 10355 MiB, 92.06 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:54.028, 1, 0 %, 3315 MiB, 90.55 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:54.278, 0, 0 %, 10355 MiB, 91.91 W, 2355 MHz, 12481 MHz, 37
2026/09/24 01:07:54.278, 1, 0 %, 3315 MiB, 90.55 W, 2317 MHz, 12481 MHz, 37
2026/09/24 01:07:54.528, 0, 0 %, 10387 MiB, 91.57 W, 2355 MHz, 12481 MHz, 37
