#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    23:51:56       1    301     44      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:51:57       1    300     44      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:51:58       1    301     44      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:51:59       1    301     44      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:00       1    301     44      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:01       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:02       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:03       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:04       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:05       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:06       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    23:52:07       1    302     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:08       1    303     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:09       1    303     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:10       1    303     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:11       1    297     45      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:12       1    293     45      -     95     69      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:13       1    309     46      -     98     76      0      0      0      0  12481   2407  23522  23522      0 
 20260812    23:52:14       1    309     46      -     98     77      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:15       1    309     46      -     98     76      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:16       1    306     46      -     98     76      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:17       1    305     46      -     98     76      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:18       1    305     46      -     98     76      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:19       1    304     46      -     98     76      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:20       1    294     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:21       1    294     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:22       1    294     46      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:23       1    294     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:24       1    295     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:25       1    293     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:26       1    295     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:27       1    294     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:28       1    295     46      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:29       1    296     46      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:30       1    296     46      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:31       1    297     46      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:32       1    296     46      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:33       1    296     47      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:34       1    296     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:35       1    296     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:36       1    296     47      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:37       1    296     47      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:38       1    296     47      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:39       1    296     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:40       1    297     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:41       1    297     47      -     98     72      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:42       1    297     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:43       1    296     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:44       1    297     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:45       1    297     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:46       1    297     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:47       1    297     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:48       1    298     47      -     98     71      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:49       1    294     47      -     96     70      0      0      0      0  12481   2415  23522  23522      0 
 20260812    23:52:50       1    348     44      -      5      0      0      0      0      0  12481   2422  23874  23874      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    23:52:51       1    331     56      -    100     45      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:52       1    236     47      -     95     69      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:53       1    281     47      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:54       1    307     47      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:55       1    306     47      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:56       1    307     47      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:57       1    296     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:58       1    295     47      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:52:59       1    295     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:00       1    295     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:01       1    296     47      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:02       1    294     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:03       1    294     47      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:04       1    296     47      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:05       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:06       1    296     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:07       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:08       1    296     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:09       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:10       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:11       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:12       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:13       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:14       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:15       1    297     47      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:16       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:17       1    297     47      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:18       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:19       1    298     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:20       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:21       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:22       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:24       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:25       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:26       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:27       1    296     48      -     95     69      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:28       1    275     48      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:29       1    307     48      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:30       1    307     48      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:31       1    307     48      -     98     76      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:32       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:33       1    296     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:34       1    296     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:35       1    296     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    23:53:36       1    296     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:37       1    295     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:38       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:39       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:40       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:41       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:42       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:43       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:44       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:45       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:46       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:47       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:48       1    296     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:49       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:50       1    297     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:51       1    298     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:52       1    298     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:53       1    298     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:54       1    298     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:55       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:56       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:57       1    298     48      -     98     72      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:58       1    297     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:53:59       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:54:00       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:54:01       1    298     48      -     98     71      0      0      0      0  12481   2415  24738  24738      0 
 20260812    23:54:02       1    393     49      -    100     45      0      0      0      0  12481   2407  25570  25570      0 
 20260812    23:54:03       1    233     53      -     95     69      0      0      0      0  12481   2415  26306  26306      0 
 20260812    23:54:04       1    285     47      -      5      0      0      0      0      0  12481   2422  26306  26306      0 
 20260812    23:54:05       1    331     55      -     94     67      0      0      0      0  12481   2415  27010  27010      0 
 20260812    23:54:06       1    275     47      -     51     35      0      0      0      0  12481   2422  27010  27010      0 
 20260812    23:54:07       1    361     45      -      5      0      0      0      0      0  12481   2422  27714  27714      0 
 20260812    23:54:08       1    305     57      -    100     45      0      0      0      0  12481   2415  28514  28514      0 
 20260812    23:54:09       1    239     48      -     95     69      0      0      0      0  12481   2422  28514  28514      0 
 20260812    23:54:10       1    374     57      -    100     44      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:11       1    224     48      -     94     68      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:12       1    204     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:13       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:14       1    296     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:15       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:16       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:17       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:18       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:19       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    23:54:20       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:21       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:22       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:23       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:24       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:25       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:26       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:27       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:28       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:29       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:30       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:31       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:32       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:33       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:34       1    277     46      -     95     69      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:35       1    221     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:36       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:37       1    296     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:38       1    296     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:39       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:40       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:41       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:42       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:43       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:44       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:45       1    297     48      -     98     72      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:46       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:47       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:48       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:49       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:50       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:51       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:52       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:53       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:54       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:55       1    297     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:56       1    298     48      -     98     71      0      0      0      0  12481   2415  29218  29218      0 
 20260812    23:54:57       1    345     57      -    100     46      0      0      0      0  12481   2415  30050  30050      0 
 20260812    23:54:58       1    254     48      -     94     69      0      0      0      0  12481   2415  30050  30050      0 
 20260812    23:54:59       1    348     45      -      5      0      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:00       1    187     44      -      5      0      0      0      0      0  12481   2422  30818  30818      0 
 20260812    23:55:01       1    178     47      -     98     71      0      0      0      0  12481   2377  30818  30818      0 
 20260812    23:55:02       1    297     48      -     98     71      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:03       1    298     48      -     98     71      0      0      0      0  12481   2415  30818  30818      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    23:55:04       1    298     48      -     98     71      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:05       1    274     44      -     20     11      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:06       1    130     47      -     98     71      0      0      0      0  12481   2317  30818  30818      0 
 20260812    23:55:07       1    297     47      -     98     71      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:08       1    297     47      -     98     71      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:09       1    297     47      -     98     71      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:10       1    294     47      -     95     69      0      0      0      0  12481   2415  30818  30818      0 
 20260812    23:55:11       1    310     43      -      5      0      0      0      0      0  12481   2422  31586  31586      0 
 20260812    23:55:12       1    395     49      -    100     45      0      0      0      0  12481   2407  32482  32482      0 
 20260812    23:55:13       1    199     47      -     95     69      0      0      0      0  12481   2415  32482  32482      0 
 20260812    23:55:14       1    390     47      -     96     43      0      0      0      0  12481   2415  33218  33218      0 
 20260812    23:55:15       1    239     56      -     94     67      0      0      0      0  12481   2415  34114  34114      0 
 20260812    23:55:16       1    284     47      -     52     36      0      0      0      0  12481   2422  34114  34114      0 
 20260812    23:55:17       1    337     56      -     98     53      0      0      0      0  12481   2415  35138  35138      0 
 20260812    23:55:18       1    262     47      -     94     68      0      0      0      0  12481   2422  35138  35138      0 
 20260812    23:55:19       1    358     45      -      5      0      0      0      0      0  12481   2422  35586  35586      0 
 20260812    23:55:20       1    190     44      -      0      0      0      0      0      0  12481   2422  18899  18898      0 
 20260812    23:55:21       1     96     43      -     10      6      0      0      0      0  12481   2317      0      0      0 
 20260812    23:55:22       1     94     42      -      0      0      0      0      0      0  12481   2317      0      0      0 
