timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 08:02:58.502, 0, 0 %, 2 MiB, 111.44 W, 2842 MHz, 14001 MHz, 54
2026/09/24 08:02:58.506, 1, 0 %, 2 MiB, 118.03 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:02:58.760, 0, 0 %, 38 MiB, 111.44 W, 2842 MHz, 14001 MHz, 54
2026/09/24 08:02:58.760, 1, 0 %, 4 MiB, 118.03 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:02:59.010, 0, 0 %, 596 MiB, 111.44 W, 2842 MHz, 14001 MHz, 54
2026/09/24 08:02:59.010, 1, 0 %, 4 MiB, 118.03 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:02:59.260, 0, 0 %, 596 MiB, 110.98 W, 2842 MHz, 14001 MHz, 54
2026/09/24 08:02:59.260, 1, 0 %, 4 MiB, 116.66 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:02:59.510, 0, 0 %, 596 MiB, 110.98 W, 2842 MHz, 14001 MHz, 54
2026/09/24 08:02:59.511, 1, 0 %, 4 MiB, 116.66 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:02:59.761, 0, 0 %, 596 MiB, 107.78 W, 2842 MHz, 13365 MHz, 53
2026/09/24 08:02:59.761, 1, 0 %, 4 MiB, 111.43 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:03:00.011, 0, 0 %, 628 MiB, 107.78 W, 2842 MHz, 13365 MHz, 53
2026/09/24 08:03:00.011, 1, 0 %, 4 MiB, 111.43 W, 2857 MHz, 14001 MHz, 51
2026/09/24 08:03:00.261, 0, 0 %, 1140 MiB, 89.43 W, 2610 MHz, 13365 MHz, 53
2026/09/24 08:03:00.261, 1, 0 %, 4 MiB, 104.74 W, 1672 MHz, 14001 MHz, 50
2026/09/24 08:03:00.511, 0, 0 %, 1268 MiB, 89.43 W, 2610 MHz, 13365 MHz, 53
2026/09/24 08:03:00.512, 1, 0 %, 852 MiB, 104.74 W, 1672 MHz, 14001 MHz, 50
2026/09/24 08:03:00.762, 0, 0 %, 1268 MiB, 89.82 W, 2617 MHz, 13365 MHz, 53
2026/09/24 08:03:00.762, 1, 5 %, 1236 MiB, 96.92 W, 1410 MHz, 13365 MHz, 50
2026/09/24 08:03:01.012, 0, 0 %, 1332 MiB, 89.82 W, 2617 MHz, 13365 MHz, 53
2026/09/24 08:03:01.012, 1, 5 %, 1300 MiB, 96.92 W, 1410 MHz, 13365 MHz, 50
2026/09/24 08:03:01.262, 0, 0 %, 3348 MiB, 91.93 W, 2617 MHz, 13365 MHz, 53
2026/09/24 08:03:01.262, 1, 5 %, 1300 MiB, 95.32 W, 2617 MHz, 13365 MHz, 50
2026/09/24 08:03:01.513, 0, 0 %, 6804 MiB, 91.93 W, 2617 MHz, 13365 MHz, 53
2026/09/24 08:03:01.513, 1, 5 %, 3316 MiB, 95.32 W, 2617 MHz, 13365 MHz, 50
2026/09/24 08:03:01.763, 0, 18 %, 6804 MiB, 94.14 W, 2617 MHz, 13365 MHz, 53
2026/09/24 08:03:01.763, 1, 20 %, 3316 MiB, 95.53 W, 2617 MHz, 13365 MHz, 50
2026/09/24 08:03:02.013, 0, 18 %, 6804 MiB, 94.14 W, 2617 MHz, 13365 MHz, 53
2026/09/24 08:03:02.013, 1, 20 %, 3316 MiB, 95.53 W, 2617 MHz, 13365 MHz, 50
2026/09/24 08:03:02.263, 0, 18 %, 6804 MiB, 92.79 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:02.263, 1, 20 %, 3316 MiB, 94.33 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:02.514, 0, 18 %, 6804 MiB, 92.79 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:02.514, 1, 20 %, 3316 MiB, 94.33 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:02.764, 0, 1 %, 6804 MiB, 89.39 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:02.764, 1, 0 %, 3316 MiB, 94.14 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:03.014, 0, 1 %, 6804 MiB, 89.39 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:03.014, 1, 0 %, 3316 MiB, 94.14 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:03.264, 0, 1 %, 6836 MiB, 89.06 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:03.264, 1, 0 %, 3316 MiB, 94.14 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:03.515, 0, 1 %, 6836 MiB, 89.06 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:03.515, 1, 0 %, 3316 MiB, 94.14 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:03.765, 0, 0 %, 6836 MiB, 90.19 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:03.765, 1, 0 %, 3316 MiB, 93.76 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:04.016, 0, 0 %, 6868 MiB, 90.19 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:04.016, 1, 0 %, 3316 MiB, 93.76 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:04.266, 0, 0 %, 6868 MiB, 89.16 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:04.266, 1, 0 %, 3316 MiB, 92.10 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:04.516, 0, 0 %, 10356 MiB, 89.16 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:04.516, 1, 0 %, 3316 MiB, 92.10 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:04.766, 0, 18 %, 10356 MiB, 90.73 W, 2625 MHz, 13365 MHz, 52
2026/09/24 08:03:04.766, 1, 0 %, 3316 MiB, 92.18 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:05.018, 0, 18 %, 10356 MiB, 90.73 W, 2625 MHz, 13365 MHz, 52
2026/09/24 08:03:05.018, 1, 0 %, 3316 MiB, 92.18 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:05.268, 0, 18 %, 10356 MiB, 89.60 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:05.268, 1, 0 %, 3316 MiB, 92.56 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:05.518, 0, 18 %, 10388 MiB, 89.60 W, 2617 MHz, 13365 MHz, 52
2026/09/24 08:03:05.518, 1, 0 %, 3316 MiB, 92.56 W, 2610 MHz, 13365 MHz, 49
2026/09/24 08:03:05.768, 0, 0 %, 10388 MiB, 89.09 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:05.769, 1, 0 %, 3316 MiB, 92.01 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:06.019, 0, 0 %, 10388 MiB, 89.09 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:06.019, 1, 0 %, 3316 MiB, 92.01 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:06.269, 0, 0 %, 10420 MiB, 90.98 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:06.269, 1, 0 %, 3316 MiB, 93.84 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:06.519, 0, 0 %, 10420 MiB, 90.98 W, 2610 MHz, 13365 MHz, 52
2026/09/24 08:03:06.519, 1, 0 %, 3316 MiB, 93.84 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:06.769, 0, 0 %, 10452 MiB, 88.67 W, 2610 MHz, 13365 MHz, 51
2026/09/24 08:03:06.770, 1, 0 %, 3316 MiB, 91.80 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:07.020, 0, 0 %, 10452 MiB, 88.67 W, 2610 MHz, 13365 MHz, 51
2026/09/24 08:03:07.020, 1, 0 %, 3316 MiB, 91.80 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:07.270, 0, 0 %, 13940 MiB, 88.75 W, 2617 MHz, 13365 MHz, 51
2026/09/24 08:03:07.270, 1, 0 %, 3316 MiB, 91.53 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:07.520, 0, 0 %, 13940 MiB, 88.75 W, 2617 MHz, 13365 MHz, 51
2026/09/24 08:03:07.520, 1, 0 %, 3316 MiB, 91.53 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:07.771, 0, 18 %, 13972 MiB, 94.40 W, 2617 MHz, 13365 MHz, 51
2026/09/24 08:03:07.771, 1, 0 %, 3316 MiB, 92.60 W, 2610 MHz, 13365 MHz, 48
2026/09/24 08:03:08.021, 0, 18 %, 13972 MiB, 94.40 W, 2617 MHz, 13365 MHz, 51
2026/09/24 08:03:08.021, 1, 0 %, 3316 MiB, 92.60 W, 2610 MHz, 13365 MHz, 48
