X-6144-r0-t1 status=503 finish=None G=None cached=None ms=1568
X-6144-r0-t2 status=200 finish=length G=1 cached=0 ms=1561
X-6144-r0-t3 status=200 finish=length G=32 cached=0 ms=1946
X-6144-r0-t4 status=200 finish=length G=32 cached=0 ms=1967
X-6144-r0-t1-cold status=200 finish=length G=1 cached=0 ms=1542
X-6144-r0-t2-cold status=200 finish=length G=1 cached=0 ms=1569
X-6144-r0-t3-cold status=200 finish=length G=32 cached=0 ms=1953
X-6144-r0-t4-cold status=200 finish=length G=32 cached=0 ms=1973
X-6144-r1-t1 status=200 finish=length G=1 cached=0 ms=1549
X-6144-r1-t2 status=200 finish=length G=1 cached=6145 ms=84
X-6144-r1-t3 status=200 finish=length G=32 cached=0 ms=1955
X-6144-r1-t4 status=200 finish=length G=32 cached=0 ms=1978
X-6144-r1-t1-cold status=200 finish=length G=1 cached=0 ms=1553
X-6144-r1-t2-cold status=200 finish=length G=1 cached=0 ms=1579
X-6144-r1-t3-cold status=200 finish=length G=32 cached=0 ms=1961
X-6144-r1-t4-cold status=200 finish=length G=32 cached=0 ms=1983
X-6144-r2-t1 status=200 finish=length G=1 cached=0 ms=1557
X-6144-r2-t2 status=200 finish=length G=1 cached=6145 ms=85
X-6144-r2-t3 status=200 finish=length G=32 cached=6209 ms=461
X-6144-r2-t4 status=200 finish=length G=32 cached=0 ms=1985
X-6144-r2-t1-cold status=200 finish=length G=1 cached=0 ms=1560
X-6144-r2-t2-cold status=200 finish=length G=1 cached=0 ms=1586
X-6144-r2-t3-cold status=200 finish=length G=32 cached=0 ms=1968
X-6144-r2-t4-cold status=200 finish=length G=32 cached=0 ms=1991
X-6144-r3-t1 status=200 finish=length G=1 cached=0 ms=1563
X-6144-r3-t2 status=200 finish=length G=1 cached=6145 ms=84
X-6144-r3-t3 status=200 finish=length G=32 cached=0 ms=1969
X-6144-r3-t4 status=200 finish=length G=32 cached=0 ms=1993
X-6144-r3-t1-cold status=200 finish=length G=1 cached=0 ms=1564
X-6144-r3-t2-cold status=200 finish=length G=1 cached=0 ms=1591
X-6144-r3-t3-cold status=200 finish=length G=32 cached=0 ms=1974
X-6144-r3-t4-cold status=200 finish=length G=32 cached=0 ms=1996
X-6144-r4-t1 status=200 finish=length G=1 cached=0 ms=1568
X-6144-r4-t2 status=200 finish=length G=1 cached=6145 ms=84
X-6144-r4-t3 status=200 finish=length G=32 cached=6209 ms=460
X-6144-r4-t4 status=200 finish=length G=32 cached=0 ms=1997
X-6144-r4-t1-cold status=200 finish=length G=1 cached=0 ms=1568
X-6144-r4-t2-cold status=200 finish=length G=1 cached=0 ms=1597
X-6144-r4-t3-cold status=200 finish=length G=32 cached=0 ms=1977
X-6144-r4-t4-cold status=200 finish=length G=32 cached=0 ms=2001
DAY38 CLIENT rows=40 ok=39
