timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 11:40:03.411, 0, 0 %, 2 MiB, 16.11 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:03.417, 1, 0 %, 2 MiB, 14.68 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:03.672, 0, 0 %, 4 MiB, 17.47 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:03.699, 1, 0 %, 2 MiB, 14.68 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:03.949, 0, 0 %, 596 MiB, 17.47 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:03.949, 1, 0 %, 4 MiB, 14.68 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:04.199, 0, 0 %, 596 MiB, 35.54 W, 2010 MHz, 13365 MHz, 49
2026/09/23 11:40:04.199, 1, 0 %, 4 MiB, 14.68 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:04.449, 0, 0 %, 596 MiB, 35.54 W, 2010 MHz, 13365 MHz, 49
2026/09/23 11:40:04.449, 1, 0 %, 4 MiB, 19.16 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:04.699, 0, 0 %, 596 MiB, 50.60 W, 2610 MHz, 13365 MHz, 49
2026/09/23 11:40:04.699, 1, 0 %, 4 MiB, 19.16 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:04.949, 0, 0 %, 1268 MiB, 50.60 W, 2610 MHz, 13365 MHz, 49
2026/09/23 11:40:04.949, 1, 0 %, 21 MiB, 19.55 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:05.200, 0, 2 %, 1268 MiB, 87.03 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:05.200, 1, 0 %, 1236 MiB, 19.55 W, 180 MHz, 405 MHz, 48
2026/09/23 11:40:05.450, 0, 2 %, 1332 MiB, 87.03 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:05.450, 1, 10 %, 1300 MiB, 33.78 W, 1582 MHz, 13365 MHz, 49
2026/09/23 11:40:05.700, 0, 2 %, 3348 MiB, 87.29 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:05.700, 1, 10 %, 2324 MiB, 33.78 W, 1582 MHz, 13365 MHz, 49
2026/09/23 11:40:05.950, 0, 2 %, 6804 MiB, 87.29 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:05.950, 1, 0 %, 3316 MiB, 62.00 W, 2595 MHz, 13365 MHz, 49
2026/09/23 11:40:06.200, 0, 17 %, 6804 MiB, 90.97 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:06.200, 1, 0 %, 3316 MiB, 62.00 W, 2595 MHz, 13365 MHz, 49
2026/09/23 11:40:06.450, 0, 17 %, 6804 MiB, 90.97 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:06.450, 1, 0 %, 3316 MiB, 84.04 W, 2587 MHz, 13365 MHz, 49
2026/09/23 11:40:06.700, 0, 0 %, 6804 MiB, 90.82 W, 2610 MHz, 13365 MHz, 49
2026/09/23 11:40:06.700, 1, 0 %, 3316 MiB, 84.04 W, 2587 MHz, 13365 MHz, 49
2026/09/23 11:40:06.950, 0, 0 %, 6804 MiB, 90.82 W, 2610 MHz, 13365 MHz, 49
2026/09/23 11:40:06.951, 1, 0 %, 3316 MiB, 83.46 W, 2587 MHz, 13365 MHz, 49
2026/09/23 11:40:07.201, 0, 0 %, 6804 MiB, 86.74 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:07.201, 1, 0 %, 3316 MiB, 83.46 W, 2587 MHz, 13365 MHz, 49
2026/09/23 11:40:07.451, 0, 0 %, 6836 MiB, 86.74 W, 2617 MHz, 13365 MHz, 49
2026/09/23 11:40:07.451, 1, 0 %, 3316 MiB, 81.87 W, 2587 MHz, 13365 MHz, 49
2026/09/23 11:40:07.701, 0, 0 %, 6836 MiB, 86.60 W, 2617 MHz, 13365 MHz, 49
