timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 19:17:11.167, 55, 33.60 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 19:17:11.424, 55, 33.60 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 19:17:11.675, 55, 32.78 W, 180 MHz, 405 MHz, 596 MiB, 0 %
2026/09/25 19:17:11.925, 55, 32.78 W, 180 MHz, 405 MHz, 596 MiB, 0 %
2026/09/25 19:17:12.175, 55, 58.20 W, 2610 MHz, 13365 MHz, 1492 MiB, 0 %
2026/09/25 19:17:12.426, 55, 58.20 W, 2610 MHz, 13365 MHz, 1972 MiB, 0 %
2026/09/25 19:17:12.676, 55, 100.86 W, 2617 MHz, 13365 MHz, 2516 MiB, 8 %
2026/09/25 19:17:12.926, 55, 100.86 W, 2617 MHz, 13365 MHz, 2996 MiB, 8 %
2026/09/25 19:17:13.176, 55, 100.76 W, 2617 MHz, 13365 MHz, 3540 MiB, 10 %
2026/09/25 19:17:13.426, 55, 100.76 W, 2617 MHz, 13365 MHz, 4020 MiB, 10 %
2026/09/25 19:17:13.676, 55, 100.66 W, 2617 MHz, 13365 MHz, 4564 MiB, 10 %
2026/09/25 19:17:13.926, 55, 100.66 W, 2617 MHz, 13365 MHz, 4980 MiB, 10 %
2026/09/25 19:17:14.177, 55, 100.38 W, 2617 MHz, 13365 MHz, 5396 MiB, 7 %
2026/09/25 19:17:14.427, 55, 100.38 W, 2617 MHz, 13365 MHz, 5812 MiB, 7 %
2026/09/25 19:17:14.677, 55, 99.84 W, 2617 MHz, 13365 MHz, 6196 MiB, 7 %
2026/09/25 19:17:14.927, 55, 99.84 W, 2617 MHz, 13365 MHz, 6612 MiB, 7 %
2026/09/25 19:17:15.177, 55, 99.72 W, 2617 MHz, 13365 MHz, 7060 MiB, 7 %
2026/09/25 19:17:15.427, 55, 99.72 W, 2617 MHz, 13365 MHz, 7476 MiB, 7 %
2026/09/25 19:17:15.677, 54, 99.62 W, 2617 MHz, 13365 MHz, 7892 MiB, 8 %
2026/09/25 19:17:15.927, 54, 99.62 W, 2617 MHz, 13365 MHz, 8308 MiB, 8 %
2026/09/25 19:17:16.178, 54, 99.66 W, 2617 MHz, 13365 MHz, 8756 MiB, 7 %
2026/09/25 19:17:16.428, 54, 99.66 W, 2617 MHz, 13365 MHz, 9172 MiB, 7 %
2026/09/25 19:17:16.678, 54, 99.64 W, 2617 MHz, 13365 MHz, 9556 MiB, 8 %
2026/09/25 19:17:16.928, 54, 99.64 W, 2617 MHz, 13365 MHz, 9972 MiB, 8 %
2026/09/25 19:17:17.178, 54, 99.39 W, 2617 MHz, 13365 MHz, 10420 MiB, 8 %
2026/09/25 19:17:17.428, 54, 99.39 W, 2617 MHz, 13365 MHz, 10836 MiB, 8 %
2026/09/25 19:17:17.678, 54, 99.07 W, 2617 MHz, 13365 MHz, 11252 MiB, 7 %
2026/09/25 19:17:17.929, 54, 99.07 W, 2617 MHz, 13365 MHz, 11700 MiB, 7 %
2026/09/25 19:17:18.179, 54, 98.97 W, 2617 MHz, 13365 MHz, 12084 MiB, 7 %
2026/09/25 19:17:18.429, 54, 98.97 W, 2617 MHz, 13365 MHz, 12500 MiB, 7 %
2026/09/25 19:17:18.679, 54, 99.06 W, 2617 MHz, 13365 MHz, 12916 MiB, 7 %
2026/09/25 19:17:18.929, 54, 99.06 W, 2617 MHz, 13365 MHz, 13364 MiB, 7 %
2026/09/25 19:17:19.179, 53, 98.97 W, 2617 MHz, 13365 MHz, 13748 MiB, 7 %
2026/09/25 19:17:19.429, 53, 98.97 W, 2617 MHz, 13365 MHz, 14164 MiB, 7 %
2026/09/25 19:17:19.680, 53, 98.92 W, 2617 MHz, 13365 MHz, 14612 MiB, 7 %
2026/09/25 19:17:19.930, 53, 98.92 W, 2617 MHz, 13365 MHz, 14740 MiB, 7 %
2026/09/25 19:17:20.180, 53, 98.93 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:20.430, 53, 98.93 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:20.680, 53, 98.35 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:20.931, 53, 98.35 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:21.181, 53, 98.04 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:21.431, 53, 98.04 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:21.681, 53, 98.04 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:21.931, 53, 98.04 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:22.181, 53, 97.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 19:17:22.432, 53, 97.16 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
