timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 08:06:02.255, 0, 0 %, 0 MiB, 101.67 W, 2355 MHz, 12481 MHz, 41
2026/09/24 08:06:02.259, 1, 0 %, 0 MiB, 100.19 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:02.512, 0, 0 %, 595 MiB, 101.38 W, 2355 MHz, 12481 MHz, 41
2026/09/24 08:06:02.512, 1, 0 %, 3 MiB, 99.70 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:02.762, 0, 0 %, 595 MiB, 100.63 W, 2355 MHz, 12481 MHz, 41
2026/09/24 08:06:02.763, 1, 0 %, 3 MiB, 98.99 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:03.013, 0, 0 %, 595 MiB, 105.79 W, 2355 MHz, 12481 MHz, 41
2026/09/24 08:06:03.013, 1, 0 %, 3 MiB, 100.80 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:03.263, 0, 0 %, 595 MiB, 94.96 W, 2355 MHz, 12481 MHz, 41
2026/09/24 08:06:03.263, 1, 0 %, 3 MiB, 93.58 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:03.513, 0, 5 %, 1267 MiB, 93.47 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:03.513, 1, 0 %, 3 MiB, 92.74 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:03.763, 0, 0 %, 1267 MiB, 93.45 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:03.763, 1, 7 %, 1235 MiB, 93.51 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:04.013, 0, 0 %, 1331 MiB, 93.48 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:04.013, 1, 0 %, 1299 MiB, 93.77 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:04.263, 0, 1 %, 3347 MiB, 94.29 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:04.263, 1, 2 %, 2323 MiB, 93.74 W, 2317 MHz, 12481 MHz, 41
2026/09/24 08:06:04.513, 0, 26 %, 6803 MiB, 96.25 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:04.513, 1, 0 %, 3315 MiB, 94.82 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:04.763, 0, 4 %, 6803 MiB, 96.56 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:04.763, 1, 0 %, 3315 MiB, 93.99 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:05.014, 0, 0 %, 6803 MiB, 96.41 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:05.014, 1, 0 %, 3315 MiB, 93.62 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:05.264, 0, 0 %, 6803 MiB, 95.61 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:05.264, 1, 0 %, 3315 MiB, 93.57 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:05.514, 0, 0 %, 6803 MiB, 93.63 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:05.514, 1, 0 %, 3315 MiB, 92.44 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:05.764, 0, 0 %, 6803 MiB, 92.87 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:05.764, 1, 0 %, 3315 MiB, 92.44 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:06.014, 0, 1 %, 6835 MiB, 92.86 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:06.014, 1, 0 %, 3315 MiB, 92.34 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:06.264, 0, 0 %, 6835 MiB, 92.79 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:06.264, 1, 0 %, 3315 MiB, 92.25 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:06.514, 0, 1 %, 6867 MiB, 92.76 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:06.514, 1, 0 %, 3315 MiB, 92.19 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:06.764, 0, 0 %, 6867 MiB, 92.73 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:06.764, 1, 0 %, 3315 MiB, 92.13 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:07.014, 0, 14 %, 10355 MiB, 94.31 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:07.014, 1, 0 %, 3315 MiB, 91.84 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:07.264, 0, 24 %, 10355 MiB, 95.05 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:07.265, 1, 0 %, 3315 MiB, 91.82 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:07.515, 0, 0 %, 10355 MiB, 95.08 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:07.515, 1, 0 %, 3315 MiB, 91.68 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:07.765, 0, 0 %, 10387 MiB, 95.08 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:07.765, 1, 0 %, 3315 MiB, 91.61 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:08.015, 0, 0 %, 10387 MiB, 93.45 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:08.015, 1, 0 %, 3315 MiB, 91.53 W, 2317 MHz, 12481 MHz, 40
2026/09/24 08:06:08.265, 0, 0 %, 10387 MiB, 92.72 W, 2355 MHz, 12481 MHz, 40
2026/09/24 08:06:08.265, 1, 0 %, 3315 MiB, 91.48 W, 2317 MHz, 12481 MHz, 40
