6,000,,,""
114,000,,,""
223,000,,,""
331,000,,,""
440,000,,,""
549,000,,,""
658,000,,,""
767,000,,,""
877,000,,,""
986,000,,,""
1095,000,,,""
1205,000,,,""
1315,000,,,""
1424,000,,,""
1533,000,,,""
1643,000,,,""
1752,000,,,""
1861,000,,,""
1969,000,,,""
2077,000,,,""
2186,000,,,""
2295,000,,,""
2402,000,,,""
2511,000,,,""
2620,000,,,""
2728,000,,,""
2836,000,,,""
2945,000,,,""
3092,200,ready,idle,""
