0, 2610 MHz, 105.18 W, 32, 0x0000000000000088
1, 2880 MHz, 82.01 W, 32, 0x0000000000000088
0, 2610 MHz, 105.18 W, 32, 0x0000000000000088
1, 2880 MHz, 82.01 W, 32, 0x0000000000000088
0, 2775 MHz, 92.97 W, 33, 0x0000000000000088
1, 2610 MHz, 97.39 W, 31, 0x0000000000000088
