#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:21:18       0     31     34      -      0      0      0      0      0      0    405    180      0      0      0      1     12 
 20260812    12:21:19       0     63     35      -     12      1      0      0      0      0  12481   2392   1587   1586      0   4195    155 
 20260812    12:21:20       0     92     35      -      6      0      0      0      0      0  12481   2392   4371   4370      0   2640    230 
 20260812    12:21:21       0     92     35      -      5      0      0      0      0      0  12481   2392   7123   7122      0   2640    300 
 20260812    12:21:22       0     92     35      -      5      0      0      0      0      0  12481   2392   9875   9874      0   2640    230 
 20260812    12:21:23       0     91     35      -      5      0      0      0      0      0  12481   2392  12627  12626      0   2642    271 
 20260812    12:21:24       0     91     35      -      0      0      0      0      0      0  12481   2392  14739  14738      0      0      0 
 20260812    12:21:25       0     99     39      -      5      0      0      0      0      0  12481   2392  17715  17714      0      9      4 
 20260812    12:21:26       0    465     47      -    100     34      0      0      0      0  12481   2422  17747  17746      0      6      2 
 20260812    12:21:27       0    404     44      -    100     86      0      0      0      0  12481   2392  17747  17746      0    145     81 
 20260812    12:21:28       0    457     49      -    100     34      0      0      0      0  12481   2422  17843  17842      0      6      3 
 20260812    12:21:30       0    382     44      -    100     87      0      0      0      0  12481   2422  17843  17842      0    145     33 
 20260812    12:21:31       0    440     50      -    100     35      0      0      0      0  12481   2422  18131  18130      0      7      3 
 20260812    12:21:32       0    389     45      -    100     87      0      0      0      0  12481   2422  18131  18130      0    143     33 
 20260812    12:21:33       0    425     51      -    100     35      0      0      0      0  12481   2422  18419  18418      0      7      3 
 20260812    12:21:34       0    399     46      -    100     87      0      0      0      0  12481   2422  18419  18418      0    141     34 
 20260812    12:21:35       0    417     51      -    100     35      0      0      0      0  12481   2422  18707  18706      0      7      3 
 20260812    12:21:36       0    414     46      -    100     87      0      0      0      0  12481   2415  18707  18706      0    144     32 
 20260812    12:21:37       0    404     53      -    100     35      0      0      0      0  12481   2422  18995  18994      0      7      3 
 20260812    12:21:38       0    425     47      -     99     85      0      0      0      0  12481   2422  18995  18994      0    147     32 
 20260812    12:21:39       0    395     53      -    100     35      0      0      0      0  12481   2422  19283  19282      0      7      2 
 20260812    12:21:40       0    438     48      -     99     87      0      0      0      0  12481   2415  19283  19282      0    143     33 
