2026/08/10 05:07:24.672, 0, 32, 2407, 87.99, 46001, 0
2026/08/10 05:07:24.677, 1, 32, 2325, 84.91, 56339, 0
2026/08/10 05:07:24.933, 0, 32, 2415, 97.14, 46353, 0
2026/08/10 05:07:24.933, 1, 32, 2325, 84.60, 56339, 0
2026/08/10 05:07:25.183, 0, 40, 2415, 155.85, 46353, 86
2026/08/10 05:07:25.183, 1, 34, 2325, 94.35, 56435, 14
2026/08/10 05:07:25.433, 0, 33, 2400, 176.29, 46417, 0
2026/08/10 05:07:25.433, 1, 35, 2325, 166.47, 56467, 88
2026/08/10 05:07:25.683, 0, 40, 2400, 223.80, 46417, 83
2026/08/10 05:07:25.683, 1, 37, 2317, 185.40, 56499, 0
2026/08/10 05:07:25.933, 0, 38, 2400, 257.68, 46417, 45
2026/08/10 05:07:25.933, 1, 35, 2325, 248.03, 56499, 0
2026/08/10 05:07:26.183, 0, 36, 2400, 226.75, 46417, 47
2026/08/10 05:07:26.183, 1, 39, 2317, 281.70, 56499, 87
2026/08/10 05:07:26.433, 0, 39, 2392, 268.15, 46417, 5
2026/08/10 05:07:26.433, 1, 34, 2325, 246.71, 56499, 28
2026/08/10 05:07:26.683, 0, 35, 2392, 225.91, 46417, 87
2026/08/10 05:07:26.683, 1, 41, 2317, 288.41, 56499, 56
2026/08/10 05:07:26.933, 0, 41, 2392, 262.91, 46417, 87
2026/08/10 05:07:26.933, 1, 37, 2317, 260.49, 56499, 16
2026/08/10 05:07:27.183, 0, 34, 2392, 227.28, 46417, 0
2026/08/10 05:07:27.183, 1, 41, 2317, 290.02, 56499, 88
2026/08/10 05:07:27.433, 0, 41, 2392, 238.31, 46417, 88
2026/08/10 05:07:27.433, 1, 39, 2317, 277.55, 56499, 0
2026/08/10 05:07:27.684, 0, 34, 2392, 238.83, 46417, 0
2026/08/10 05:07:27.684, 1, 39, 2317, 278.35, 56499, 88
2026/08/10 05:07:27.934, 0, 36, 2392, 224.88, 46417, 28
2026/08/10 05:07:27.934, 1, 41, 2317, 289.16, 56499, 87
2026/08/10 05:07:28.184, 0, 37, 2392, 259.24, 46417, 25
2026/08/10 05:07:28.184, 1, 36, 2317, 256.02, 56499, 9
2026/08/10 05:07:28.434, 0, 35, 2392, 227.17, 46417, 68
2026/08/10 05:07:28.434, 1, 42, 2317, 287.95, 56499, 74
2026/08/10 05:07:28.684, 0, 36, 2392, 239.48, 46417, 0
2026/08/10 05:07:28.684, 1, 39, 2317, 267.58, 56499, 69
2026/08/10 05:07:28.934, 0, 36, 2347, 210.06, 46417, 43
2026/08/10 05:07:28.934, 1, 37, 2287, 267.21, 56499, 48
2026/08/10 05:07:29.184, 0, 38, 2347, 206.43, 46417, 45
2026/08/10 05:07:29.184, 1, 39, 2280, 254.01, 56499, 43
2026/08/10 05:07:29.434, 0, 38, 2362, 212.70, 46417, 43
2026/08/10 05:07:29.434, 1, 40, 2295, 239.09, 56499, 46
2026/08/10 05:07:29.684, 0, 38, 2362, 224.41, 46417, 43
2026/08/10 05:07:29.684, 1, 40, 2302, 230.84, 56499, 45
2026/08/10 05:07:29.934, 0, 38, 2362, 235.29, 46417, 43
2026/08/10 05:07:29.934, 1, 40, 2302, 235.19, 56499, 45
2026/08/10 05:07:30.184, 0, 37, 2362, 237.79, 46417, 43
2026/08/10 05:07:30.184, 1, 40, 2302, 238.81, 56499, 45
2026/08/10 05:07:30.434, 0, 37, 2362, 237.16, 46417, 43
2026/08/10 05:07:30.434, 1, 39, 2302, 237.42, 56499, 45
2026/08/10 05:07:30.685, 0, 37, 2362, 239.61, 46417, 44
2026/08/10 05:07:30.685, 1, 39, 2302, 239.78, 56499, 45
2026/08/10 05:07:30.935, 0, 37, 2362, 238.13, 46417, 44
2026/08/10 05:07:30.935, 1, 39, 2302, 240.54, 56499, 45
2026/08/10 05:07:31.185, 0, 37, 2362, 237.43, 46417, 44
2026/08/10 05:07:31.185, 1, 38, 2302, 242.74, 56499, 45
2026/08/10 05:07:31.435, 0, 37, 2362, 241.01, 46417, 44
2026/08/10 05:07:31.435, 1, 38, 2302, 242.39, 56499, 45
2026/08/10 05:07:31.685, 0, 38, 2362, 238.32, 46417, 44
2026/08/10 05:07:31.685, 1, 39, 2302, 241.65, 56499, 45
2026/08/10 05:07:31.935, 0, 39, 2362, 240.84, 46417, 44
2026/08/10 05:07:31.935, 1, 38, 2302, 242.34, 56499, 46
