2026/08/13 05:06:18.562, 0, P8, 54, 9.32, [N/A], 210, 405, 24463, 49, 23936, 0
2026/08/13 05:06:18.825, 0, P8, 54, 9.32, [N/A], 210, 405, 24463, 344, 23640, 0
2026/08/13 05:06:19.076, 0, P0, 54, 26.80, [N/A], 210, 405, 24463, 344, 23640, 1
2026/08/13 05:06:19.327, 0, P0, 54, 26.80, [N/A], 210, 405, 24463, 1464, 22520, 1
2026/08/13 05:06:19.578, 0, P0, 54, 26.63, [N/A], 1192, 14001, 24463, 2136, 21848, 10
2026/08/13 05:06:19.829, 0, P0, 54, 26.63, [N/A], 1192, 14001, 24463, 2744, 21240, 10
2026/08/13 05:06:20.081, 0, P0, 54, 26.61, [N/A], 1192, 14001, 24463, 3384, 20600, 8
2026/08/13 05:06:20.332, 0, P0, 54, 26.61, [N/A], 1192, 14001, 24463, 4056, 19928, 8
2026/08/13 05:06:20.583, 0, P0, 54, 26.64, [N/A], 1192, 14001, 24463, 4728, 19256, 10
2026/08/13 05:06:20.834, 0, P0, 54, 26.64, [N/A], 1192, 14001, 24463, 5336, 18648, 10
2026/08/13 05:06:21.086, 0, P0, 54, 26.60, [N/A], 1192, 14001, 24463, 6008, 17976, 10
2026/08/13 05:06:21.337, 0, P0, 54, 26.60, [N/A], 1192, 14001, 24463, 6680, 17304, 10
2026/08/13 05:06:21.589, 0, P0, 54, 26.61, [N/A], 1192, 14001, 24463, 7352, 16632, 10
2026/08/13 05:06:21.840, 0, P0, 54, 26.61, [N/A], 1192, 14001, 24463, 7992, 15992, 10
2026/08/13 05:06:22.091, 0, P0, 54, 26.66, [N/A], 1192, 14001, 24463, 8600, 15384, 10
2026/08/13 05:06:22.342, 0, P0, 54, 26.66, [N/A], 1192, 14001, 24463, 9272, 14712, 10
2026/08/13 05:06:22.594, 0, P0, 54, 26.71, [N/A], 1192, 14001, 24463, 9944, 14040, 9
2026/08/13 05:06:22.845, 0, P0, 54, 26.71, [N/A], 1192, 14001, 24463, 10552, 13432, 9
2026/08/13 05:06:23.097, 0, P0, 54, 26.71, [N/A], 1192, 14001, 24463, 11224, 12760, 10
2026/08/13 05:06:23.348, 0, P0, 54, 26.71, [N/A], 1192, 14001, 24463, 11864, 12120, 10
2026/08/13 05:06:23.599, 0, P0, 54, 26.66, [N/A], 1192, 14001, 24463, 12536, 11448, 11
2026/08/13 05:06:23.850, 0, P0, 54, 26.66, [N/A], 1192, 14001, 24463, 13208, 10776, 11
2026/08/13 05:06:24.102, 0, P0, 54, 26.67, [N/A], 1192, 14001, 24463, 13848, 10136, 10
