procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348179584 217572 152314448    0    0     0     0 2443 2830  2  0 98  0  0  0
 1  0      0 348187496 217580 152314440    0    0     0    12 2249 2625  2  0 98  0  0  0
 2  0      0 348188688 217584 152314528    0    0     0     0 2827 2800  2  0 98  0  0  0
 2  0      0 348190448 217584 152314536    0    0     0     0 3777 2993  4  1 96  0  0  0
 2  0      0 348199608 217584 152314536    0    0     0     0 4178 3618  4  0 96  0  0  0
 2  0      0 348199640 217584 152314536    0    0     0     0 4103 3063  3  1 96  0  0  0
 2  0      0 348199832 217592 152314536    0    0     0    44 4026 3381  4  0 96  0  0  0
 2  0      0 348200000 217604 152314544    0    0     0    76 4055 3101  3  1 96  0  0  0
 2  0      0 348205288 217604 152314544    0    0     0     0 4123 3278  4  0 96  0  0  0
 2  0      0 348203776 217604 152314548    0    0     0     0 4310 3499  3  1 96  0  0  0
 2  0      0 348209824 217604 152314548    0    0     0    72 4176 3206  4  0 96  0  0  0
 2  0      0 348215144 217612 152314540    0    0     0    20 4226 3286  4  1 96  0  0  0
 2  0      0 348222452 217612 152314548    0    0     0     0 4110 3136  4  0 96  0  0  0
 2  0      0 348233868 217612 152314552    0    0     0     0 3895 3449  4  0 96  0  0  0
 2  0      0 348232860 217612 152314552    0    0     0     0 4051 3132  4  1 96  0  0  0
 2  0      0 348238196 217612 152314556    0    0     0    28 4243 3407  4  0 96  0  0  0
 1  0      0 348245076 217612 152314556    0    0     0     0 2770 2645  2  1 98  0  0  0
 1  0      0 348250832 217620 152314560    0    0     0    72 2581 2860  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348256308 217620 152314560    0    0     0     0 2592 2516  1  1 98  0  0  0
 1  0      0 348259332 217620 152314564    0    0     0     0 2563 2691  2  0 98  0  0  0
 1  0      0 348267560 217620 152314564    0    0     0     0 2582 2552  1  1 98  0  0  0
 1  0      0 348271004 217620 152314572    0    0     0     0 2677 2686  2  0 98  0  0  0
 1  0      0 348273960 217628 152314572    0    0     0    12 2702 2658  1  1 98  0  0  0
 1  0      0 348273960 217628 152314572    0    0     0     0 2629 2475  2  0 98  0  0  0
 1  0      0 348276768 217628 152314572    0    0     0     0 2649 2771  2  1 98  0  0  0
 1  0      0 348282752 217628 152314572    0    0     0    20 2739 2527  2  0 98  0  0  0
 1  0      0 348282752 217628 152314572    0    0     0     0 2804 2813  2  0 98  0  0  0
 1  0      0 348282752 217636 152314576    0    0     0    24 2713 2431  2  1 98  0  0  0
 1  0      0 348284900 217636 152314576    0    0     0     0 2710 2825  2  0 98  0  0  0
 1  0      0 348286780 217636 152314576    0    0     0     0 2784 2530  1  1 98  0  0  0
 1  0      0 348288428 217636 152314576    0    0     0  5060 2788 2795  2  0 98  0  0  0
 1  0      0 348292436 217636 152314576    0    0     0     0 2751 2512  1  1 98  0  0  0
 1  0      0 348292436 217644 152314576    0    0     0    12 2676 2663  2  0 98  0  0  0
 1  0      0 348293308 217644 152314572    0    0     0     0 4477 3363  1  1 98  0  0  0
 1  0      0 348295972 217644 152314580    0    0     0     0 3308 2996  2  0 98  0  0  0
 1  0      0 348295972 217644 152314584    0    0     0    48 3056 2728  1  1 98  0  0  0
 1  0      0 348298004 217644 152314584    0    0     0     0 2764 2468  2  0 98  0  0  0
 1  0      0 348302556 217652 152314592    0    0     0    28 3171 3068  2  0 98  0  0  0
 1  0      0 348304732 217652 152314592    0    0     0    12 2728 2477  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348305440 217652 152314592    0    0     0     0 2876 2864  2  0 98  0  0  0
 1  0      0 348305440 217652 152314596    0    0     0    44 2827 2438  2  1 98  0  0  0
 1  0      0 348305200 217652 152314596    0    0     0     0 2902 2874  2  0 98  0  0  0
 1  0      0 348305696 217660 152314596    0    0     0    20 2716 2460  1  1 98  0  0  0
 1  0      0 348305456 217660 152314596    0    0     0     0 2601 2701  2  0 98  0  0  0
 1  0      0 348305456 217660 152314596    0    0     0     0 2690 2562  1  1 98  0  0  0
 1  0      0 348305456 217660 152314596    0    0     0    20 2767 2679  2  0 98  0  0  0
 2  0      0 348304980 217660 152314924    0    0     0     0 3287 2770  3  1 97  0  0  0
 2  0      0 348304980 217668 152314924    0    0     0    24 3789 2709  4  0 96  0  0  0
 2  0      0 348304980 217668 152314924    0    0     0     0 3767 3105  4  1 96  0  0  0
 2  0      0 348304980 217668 152314924    0    0     0     0 3811 2666  4  0 96  0  0  0
 2  0      0 348304980 217668 152314924    0    0     0     0 3679 3190  4  0 96  0  0  0
 1  0      0 348304980 217668 152314928    0    0     0     0 3205 2510  3  1 97  0  0  0
 1  0      0 348304980 217676 152314936    0    0     0    12 2178 2471  2  0 98  0  0  0
 1  0      0 348304980 217676 152314936    0    0     0    28 2215 2135  1  1 98  0  0  0
 1  0      0 348304980 217676 152314940    0    0     0     0 2150 2406  2  0 98  0  0  0
 1  0      0 348304980 217676 152314940    0    0     0     0 2199 2129  1  1 98  0  0  0
 1  0      0 348304980 217676 152314940    0    0     0     0 2091 2270  2  0 98  0  0  0
 1  0      0 348304980 217684 152314932    0    0     0    12 2213 2302  1  1 98  0  0  0
 1  0      0 348304980 217684 152314932    0    0     0     0 2189 2177  2  0 98  0  0  0
 1  0      0 348304980 217684 152314944    0    0     0     0 2350 2324  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348304980 217684 152314944    0    0     0     0 2301 2109  2  0 98  0  0  0
 1  0      0 348304980 217696 152314936    0    0     0    72 2368 2491  2  0 98  0  0  0
 1  0      0 348304980 217704 152314940    0    0     0    12 2188 2044  2  1 98  0  0  0
 2  0      0 348309044 217704 152314948    0    0     0     0 2731 3038  2  0 98  0  0  0
 2  0      0 348309044 217704 152314948    0    0     0  4916 4567 4674  4  0 96  0  0  0
 2  0      0 348308820 217704 152314964    0    0     0     0 4497 4077  4  0 96  0  0  0
 2  0      0 348308820 217704 152314964    0    0     0     0 4521 4672  4  0 96  0  0  0
 2  0      0 348308820 217712 152314960    0    0     0    16 4356 4578  4  0 96  0  0  0
 2  0      0 348308316 217712 152314976    0    0     0     0 3952 3647  4  1 96  0  0  0
 1  0      0 348308064 217712 152314976    0    0     0     0 3821 3490  3  0 97  0  0  0
 1  0      0 348308064 217712 152314976    0    0     0     0 2746 2924  2  0 98  0  0  0
 1  0      0 348308064 217712 152314980    0    0     0    20 2872 2957  2  0 98  0  0  0
 1  0      0 348308064 217720 152314980    0    0     0    20 2749 2971  2  0 98  0  0  0
 2  0      0 348308064 217720 152314980    0    0     0     0 2732 3013  2  0 98  0  0  0
 1  0      0 348308064 217720 152314980    0    0     0     0 2677 2942  2  0 98  0  0  0
 1  0      0 348308064 217720 152314980    0    0     0     0 2670 2914  2  0 98  0  0  0
 1  0      0 348308064 217720 152314980    0    0     0   380 2686 2919  2  0 98  0  0  0
 1  0      0 348307812 217728 152314976    0    0     0    32 2712 3047  2  0 98  0  0  0
 1  0      0 348307812 217728 152314992    0    0     0     0 2658 2674  1  1 98  0  0  0
 1  0      0 348307812 217728 152314992    0    0     0     0 2742 2565  2  0 98  0  0  0
 1  0      0 348307812 217728 152314992    0    0     0     0 2758 2904  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348307812 217728 152314992    0    0     0     0 2867 3033  2  0 98  0  0  0
 2  0      0 348307812 217736 152314984    0    0     0    16 3499 4167  4  0 96  0  0  0
 2  0      0 348307812 217736 152315168    0    0     0     0 3793 4198  4  0 96  0  0  0
 1  0      0 348307812 217736 152315180    0    0     0     0 2294 2718  2  0 98  0  0  0
 1  0      0 348307812 217736 152315180    0    0     0     0 2714 3168  2  0 98  0  0  0
 1  0      0 348307560 217736 152315188    0    0     0     0 2372 2575  2  0 98  0  0  0
 2  0      0 348300000 217744 152315196    0    0     0    12 3218 3082  2  0 98  0  0  0
 2  0      0 348282388 217744 152315248    0    0     0    20 5457 4168  3  1 96  0  0  0
 2  0      0 348286044 217744 152315272    0    0     0     0 4517 5510  4  1 96  0  0  0
 2  0      0 348286296 217744 152315276    0    0     0     0 4620 6121  4  0 96  0  0  0
 2  0      0 348286296 217744 152315276    0    0     0     0 4534 4778  4  0 96  0  0  0
 1  0      0 348286044 217752 152315280    0    0     0    32 3674 4382  3  0 97  0  0  0
 1  0      0 348286044 217752 152315280    0    0     0     0 2852 3410  2  0 98  0  0  0
 1  0      0 348286044 217752 152315280    0    0     0     0 2776 3283  2  0 98  0  0  0
 1  0      0 348286044 217752 152315280    0    0     0     0 2724 3324  2  0 98  0  0  0
 1  0      0 348286044 217752 152315280    0    0     0     0 2755 3349  2  0 98  0  0  0
 1  0      0 348292676 217760 152315288    0    0     0    12 3168 3563  2  0 98  0  0  0
 2  0      0 348292452 217760 152315288    0    0     0     0 2782 2688  2  1 98  0  0  0
 1  0      0 348292452 217760 152315292    0    0     0     0 2847 2684  2  0 98  0  0  0
 2  0      0 348290940 217760 152315428    0    0     0     0 3045 3387  2  0 98  0  0  0
 3  0      0 348288672 217760 152315428    0    0     0     0 4059 3085  4  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348291936 217768 152315428    0    0     0    48 4202 3011  4  1 96  0  0  0
 2  0      0 348291936 217768 152315440    0    0     0     0 4372 3643  4  0 96  0  0  0
 2  0      0 348291936 217768 152315440    0    0     0     0 4445 3865  4  0 96  0  0  0
 2  0      0 348291688 217768 152315440    0    0     0     0 4411 3415  4  1 96  0  0  0
 2  0      0 348291688 217768 152315444    0    0     0     0 4219 2684  3  1 96  0  0  0
 2  0      0 348294820 217776 152315440    0    0     0    60 4313 3633  4  0 96  0  0  0
 2  0      0 348294820 217776 152315448    0    0     0     0 4467 3808  4  1 96  0  0  0
 2  0      0 348294820 217776 152315452    0    0     0     0 4377 3434  4  1 96  0  0  0
 3  0      0 348294820 217776 152315452    0    0     0     0 4182 3073  4  1 96  0  0  0
 2  0      0 348294820 217776 152315456    0    0     0     0 4323 3397  4  0 96  0  0  0
 2  0      0 348295072 217776 152315456    0    0     0   344 4448 3492  4  1 96  0  0  0
 1  0      0 348297516 217784 152315460    0    0     0    32 3791 3353  3  1 97  0  0  0
 1  0      0 348297516 217784 152315460    0    0     0     0 2641 2458  2  1 98  0  0  0
 1  0      0 348297516 217796 152315448    0    0     0  3908 2751 3308  2  0 98  0  0  0
 2  0      0 348297516 217796 152315448    0    0     0     0 2660 2420  1  1 98  0  0  0
 1  0      0 348297516 217796 152315448    0    0     0     0 2917 2510  1  1 98  0  0  0
 1  0      0 348297516 217804 152315464    0    0     0    12 2781 2671  2  0 98  0  0  0
 1  0      0 348297516 217804 152315464    0    0     0     0 2815 3113  2  0 98  0  0  0
 1  0      0 348297516 217804 152315464    0    0     0     0 2536 2355  1  1 98  0  0  0
 1  0      0 348297516 217804 152315464    0    0     0  1788 2580 2508  2  1 98  0  0  0
 1  0      0 348297516 217804 152315464    0    0     0     0 2519 2799  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348297516 217812 152315472    0    0     0    44 2659 2907  2  0 98  0  0  0
 1  0      0 348297516 217812 152315472    0    0     0     0 2712 2491  1  1 98  0  0  0
 1  0      0 348297516 217812 152315472    0    0     0     0 2656 2495  1  1 98  0  0  0
 1  0      0 348297516 217812 152315472    0    0     0     0 2664 2997  2  0 98  0  0  0
 1  0      0 348297516 217812 152315472    0    0     0     0 2674 2682  2  1 98  0  0  0
 1  0      0 348297516 217820 152315464    0    0     0    12 2618 2420  2  1 98  0  0  0
 1  0      0 348297516 217820 152315480    0    0     0     0 2675 2742  1  1 98  0  0  0
 1  0      0 348297516 217820 152315480    0    0     0     0 2616 3199  2  0 98  0  0  0
 1  0      0 348297516 217820 152315480    0    0     0     0 2649 2480  1  1 98  0  0  0
 1  0      0 348297516 217824 152315480    0    0     0    24 2664 2415  2  1 98  0  0  0
 1  0      0 348296764 217836 152315484    0    0     0    40 2599 2621  2  1 98  0  0  0
 1  0      0 348296764 217836 152315488    0    0     0     0 2709 3157  2  0 98  0  0  0
 1  0      0 348296764 217836 152315488    0    0     0     0 2623 2401  1  1 98  0  0  0
 1  0      0 348296764 217836 152315488    0    0     0     0 2544 2394  1  1 98  0  0  0
 1  0      0 348296764 217840 152315488    0    0     0    24 2691 2812  2  0 98  0  0  0
 2  0      0 348296260 217848 152315764    0    0     0    36 3632 3556  3  0 97  0  0  0
 2  0      0 348295784 217848 152315776    0    0     0     0 4264 2491  4  1 96  0  0  0
 2  0      0 348294020 217848 152315776    0    0     0     0 4486 4510  3  1 96  0  0  0
 2  0      0 348293796 217848 152315784    0    0     0     0 4131 2521  4  1 96  0  0  0
 2  0      0 348293796 217848 152315784    0    0     0     0 4187 3101  4  1 96  0  0  0
 2  0      0 348293348 217856 152315784    0    0     0    20 4530 3921  4  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348291336 217856 152315792    0    0     0     0 5534 4394  4  0 96  0  0  0
 2  0      0 348294500 217856 152315792    0    0     0     0 5458 5947  4  0 96  0  0  0
 2  0      0 348294500 217868 152315784    0    0     0    92 4328 2454  4  1 96  0  0  0
 2  0      0 348294500 217868 152315800    0    0     0     0 4413 4455  4  1 96  0  0  0
 2  0      0 348294500 217880 152315800    0    0     0    44 4208 2448  4  1 96  0  0  0
 2  0      0 348294500 217880 152315800    0    0     0     0 4257 3380  4  1 96  0  0  0
 1  0      0 348294500 217880 152315800    0    0     0     0 3268 3634  2  1 97  0  0  0
 1  0      0 348294500 217880 152315800    0    0     0     0 2748 4155  2  0 98  0  0  0
 1  0      0 348294980 217880 152315804    0    0     0     0 2629 2687  1  1 98  0  0  0
 1  0      0 348294980 217888 152315796    0    0     0    16 2746 2481  1  1 98  0  0  0
 1  0      0 348294980 217888 152315796    0    0     0     0 2737 2415  1  1 98  0  0  0
 1  0      0 348294980 217888 152315796    0    0     0     0 2892 2435  1  1 98  0  0  0
 1  0      0 348294980 217888 152315796    0    0     0     0 2869 2414  1  1 98  0  0  0
 1  0      0 348298600 217888 152315808    0    0     0     0 3420 3221  2  1 98  0  0  0
 1  0      0 348298600 217896 152315808    0    0     0    52 3029 4039  2  0 98  0  0  0
 1  0      0 348300236 217896 152315808    0    0     0     0 2790 2437  2  1 98  0  0  0
 1  0      0 348300524 217896 152315808    0    0     0     0 2892 2430  1  1 98  0  0  0
 1  0      0 348300524 217896 152315816    0    0     0     0 2867 2522  1  1 98  0  0  0
 1  0      0 348300524 217896 152315816    0    0     0     0 2758 2432  1  1 98  0  0  0
 1  0      0 348300524 217908 152315816    0    0     0    36 2753 2462  2  1 98  0  0  0
 2  0      0 348282000 217908 152315948    0    0     0     0 3735 3819  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348279480 217908 152315948    0    0     0     4 4779 4510  2  0 98  0  0  0
 1  0      0 348282072 217908 152315960    0    0     0     0 2784 2451  1  1 98  0  0  0
 1  0      0 348282072 217908 152315960    0    0     0     0 2798 2423  1  1 98  0  0  0
 1  0      0 348282072 217920 152315960    0    0     0   344 2899 2507  2  1 98  0  0  0
 2  0      0 348282072 217920 152315960    0    0     0     0 2876 2517  1  1 98  0  0  0
 1  0      0 348285676 217920 152315960    0    0     0     0 2776 2450  2  1 98  0  0  0
 1  0      0 348288136 217920 152315960    0    0     0     0 2832 3865  2  0 98  0  0  0
 2  0      0 348288136 217920 152316228    0    0     0     0 3456 3295  3  1 97  0  0  0
 2  0      0 348290732 217928 152316232    0    0     0    40 3283 2707  4  0 96  0  0  0
 2  0      0 348290732 217928 152316232    0    0     0     0 3379 3213  4  1 96  0  0  0
 2  0      0 348290732 217928 152316236    0    0     0  6556 3492 2600  4  0 96  0  0  0
 2  0      0 348290732 217928 152316236    0    0     0     0 3808 3241  4  0 96  0  0  0
 1  0      0 348290732 217928 152316236    0    0     0     8 3054 2528  3  1 97  0  0  0
 1  0      0 348290732 217936 152316228    0    0     0    20 2134 2441  2  0 98  0  0  0
 1  0      0 348290732 217936 152316228    0    0     0     0 2188 2073  1  1 98  0  0  0
 1  0      0 348290732 217936 152316228    0    0     0     0 2149 2371  2  0 98  0  0  0
 1  0      0 348290732 217936 152316244    0    0     0     0 2236 2197  1  1 98  0  0  0
 1  0      0 348290732 217936 152316244    0    0     0     0 2122 2287  2  0 98  0  0  0
 1  0      0 348290732 217944 152316244    0    0     0    32 2118 2205  1  1 98  0  0  0
 1  0      0 348290732 217944 152316244    0    0     0     8 2086 2255  2  0 98  0  0  0
 1  0      0 348290732 217944 152316252    0    0     0     0 2250 2346  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348290732 217944 152316252    0    0     0     0 2130 2131  2  0 98  0  0  0
 1  0      0 348290732 217944 152316252    0    0     0     0 2167 2340  2  1 98  0  0  0
 1  0      0 348290732 217964 152316232    0    0     0   112 2174 2062  2  0 98  0  0  0
 2  0      0 348289724 217964 152316264    0    0     0     0 2801 3271  2  0 97  0  0  0
 2  0      0 348289724 217964 152316268    0    0     0     0 3948 3643  4  1 96  0  0  0
 2  0      0 348291992 217964 152316280    0    0     0     0 4575 7506  3  1 96  0  0  0
 1  0      0 348294232 217964 152316280    0    0     0     0 4285 6786  3  0 96  0  0  0
 1  0      0 348294900 217972 152316284    0    0     0    16 3127 4338  2  0 98  0  0  0
 1  0      0 348295148 217976 152316284    0    0     0    80 2973 4383  2  0 98  0  0  0
 1  0      0 348295148 217976 152316284    0    0     0     0 3003 4270  2  0 98  0  0  0
 1  0      0 348295148 217976 152316284    0    0     0     0 2913 4335  2  0 98  0  0  0
 1  0      0 348295148 217976 152316292    0    0     0     0 2917 4168  2  0 98  0  0  0
 2  0      0 348295148 217984 152316404    0    0     0    44 3737 4244  4  0 96  0  0  0
 2  0      0 348295148 217984 152316404    0    0     0    12 3644 4262  4  0 96  0  0  0
 1  0      0 348295148 217984 152316408    0    0     0     0 2213 2654  2  0 98  0  0  0
 1  0      0 348295148 217984 152316408    0    0     0     0 2215 2675  2  0 98  0  0  0
 1  0      0 348295148 217984 152316408    0    0     0     0 2139 2527  2  0 98  0  0  0
 2  0      0 348295148 217992 152316400    0    0     0    24 2191 2541  2  0 98  0  0  0
 2  0      0 348291620 217996 152316412    0    0     0   420 4793 10356  4  0 96  0  0  0
 2  0      0 348291624 218004 152316428    0    0     0    20 4815 6345  4  0 96  0  0  0
 1  0      0 348291624 218004 152316440    0    0     0     0 4546 8064  3  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348291624 218004 152316440    0    0     0     0 2757 2472  1  1 98  0  0  0
 1  0      0 348291624 218012 152316432    0    0     0    44 2788 3479  2  0 98  0  0  0
 1  0      0 348291624 218012 152316432    0    0     0     8 3174 5681  2  0 98  0  0  0
 1  0      0 348291624 218012 152316432    0    0     0     0 2875 4183  2  0 98  0  0  0
 2  0      0 348290896 218012 152316548    0    0     0     0 4552 3795  3  1 96  0  0  0
 2  0      0 348289440 218012 152316552    0    0     0     0 4204 2472  4  1 96  0  0  0
 2  0      0 348289440 218020 152316544    0    0     0    28 4112 2540  4  1 96  0  0  0
 2  0      0 348287676 218020 152316552    0    0     0     0 4249 2506  4  1 96  0  0  0
 2  0      0 348287676 218020 152316552    0    0     0     0 4920 7190  4  1 96  0  0  0
 2  0      0 348287676 218020 152316560    0    0     0     0 4131 2507  3  1 96  0  0  0
 2  0      0 348290720 218020 152316560    0    0     0     0 4650 2765  4  1 96  0  0  0
 2  0      0 348290720 218028 152316560    0    0     0    12 4280 2464  4  1 96  0  0  0
 2  0      0 348290720 218028 152316560    0    0     0   104 4651 6830  4  1 96  0  0  0
 2  0      0 348290496 218028 152316560    0    0     0     0 4543 2700  4  1 96  0  0  0
 2  0      0 348290496 218028 152316572    0    0     0     0 4254 2771  4  1 96  0  0  0
 1  0      0 348290244 218028 152316576    0    0     0     0 3549 5760  2  0 97  0  0  0
 1  0      0 348290244 218036 152316568    0    0     0    24 3086 5507  2  0 98  0  0  0
 1  0      0 348290244 218036 152316576    0    0     0     0 2685 2439  1  1 98  0  0  0
 1  0      0 348290244 218036 152316576    0    0     0    24 2816 2541  1  1 98  0  0  0
 1  0      0 348290244 218036 152316576    0    0     0     0 2695 2402  2  1 98  0  0  0
 1  0      0 348290244 218036 152316580    0    0     0     0 2718 2429  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 348289992 218044 152316588    0    0     0    24 2808 2528  1  1 98  0  0  0
 1  0      0 348289992 218044 152316588    0    0     0    72 2740 2568  1  1 98  0  0  0
 1  0      0 348289992 218044 152316588    0    0     0    12 2700 2434  1  1 98  0  0  0
 1  0      0 348289992 218044 152316588    0    0     0     0 2758 2427  2  1 98  0  0  0
 1  0      0 348289992 218044 152316588    0    0     0     8 2702 2430  1  1 98  0  0  0
 1  0      0 348289992 218052 152316580    0    0     0    24 2815 2565  2  1 98  0  0  0
 1  0      0 348289992 218052 152316596    0    0     0     0 2701 2425  1  1 98  0  0  0
 1  0      0 348289744 218052 152316604    0    0     0     0 2826 4561  2  0 98  0  0  0
 1  0      0 348289744 218060 152316596    0    0     0    24 3249 4577  2  0 98  0  0  0
 2  0      0 348289744 218060 152316596    0    0     0     0 2778 2504  1  1 98  0  0  0
 1  0      0 348289744 218068 152316588    0    0     0    12 2827 2453  2  1 98  0  0  0
 1  0      0 348257996 218076 152316600    0    0     0    28 5371 3656  2  1 97  0  0  0
 1  0      0 348257996 218076 152316600    0    0     0    24 2679 2425  1  1 98  0  0  0
 1  0      0 348262156 218076 152316608    0    0     0     0 2744 2614  1  1 98  0  0  0
 1  0      0 348262156 218076 152316608    0    0     0     0 2728 3550  2  0 98  0  0  0
 2  0      0 348265904 218084 152316600    0    0     0    40 3736 3632  2  1 97  0  0  0
 2  0      0 348269276 218084 152316860    0    0     0     0 3845 3289  4  0 96  0  0  0
 2  0      0 348272224 218084 152316860    0    0     0   352 3963 3500  4  0 96  0  0  0
 2  0      0 348274804 218084 152316860    0    0     0     0 3911 3009  4  1 96  0  0  0
 2  0      0 348277060 218084 152316868    0    0     0     0 3931 3486  4  0 96  0  0  0
 2  0      0 348279036 218092 152316864    0    0     0    36 3904 3051  4  1 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 348280104 218092 152316872    0    0     0     0 4305 3784  4  0 96  0  0  0
 2  0      0 348280104 218092 152316872    0    0     0    12 4257 3034  3  1 96  0  0  0
 2  0      0 348280104 218092 152316876    0    0     0     0 3921 3458  4  0 96  0  0  0
 2  0      0 348280104 218092 152316876    0    0     0     0 4335 3079  3  1 96  0  0  0
 2  0      0 348280104 218100 152316872    0    0     0    24 4337 3472  4  0 96  0  0  0
 2  0      0 348280104 218100 152316884    0    0     0     0 4289 3190  3  1 96  0  0  0
 3  0      0 348280104 218100 152316884    0    0     0    24 4244 3360  4  0 96  0  0  0
 1  0      0 348280104 218100 152316884    0    0     0     0 3801 3169  3  1 97  0  0  0
 1  0      0 348280104 218100 152316884    0    0     0     0 2851 2555  2  0 98  0  0  0
 1  0      0 348280104 218108 152316876    0    0     0    24 2812 2843  2  0 98  0  0  0
 1  0      0 348280104 218108 152316884    0    0     0     0 2719 2433  1  1 98  0  0  0
 1  0      0 348280104 218108 152316884    0    0     0    12 2783 2787  2  0 98  0  0  0
 1  0      0 348280104 218108 152316888    0    0     0     0 2827 2529  1  1 98  0  0  0
 1  0      0 348280104 218108 152316888    0    0     0     0 2696 2737  2  0 98  0  0  0
 1  0      0 348280104 218116 152316880    0    0     0    24 2797 2498  1  1 98  0  0  0
 1  0      0 348280104 218116 152316880    0    0     0    60 2725 2677  2  0 98  0  0  0
 1  0      0 348280104 218116 152316880    0    0     0     0 2808 2653  1  1 98  0  0  0
 1  0      0 348280104 218116 152316880    0    0     0     0 2722 2563  2  0 98  0  0  0
 1  0      0 348280104 218116 152316900    0    0     0  2416 2788 2691  1  1 98  0  0  0
