#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:12:20       0     31     26      -      0      0      0      0      0      0    405    180      0      0      0      1     13 
 20260812    12:12:21       0     66     28      -     16      1      0      0      0      0  12481   2407   1587   1586      0   2642    300 
 20260812    12:12:22       0     88     28      -      6      0      0      0      0      0  12481   2407   4371   4370      0   2640    232 
 20260812    12:12:23       0     88     28      -      6      0      0      0      0      0  12481   2407   7059   7058      0   2640    530 
 20260812    12:12:24       0     88     29      -      6      0      0      0      0      0  12481   2415   9875   9874      0   2640    232 
 20260812    12:12:25       0     88     29      -      6      0      0      0      0      0  12481   2415  12627  12626      0   2642    271 
 20260812    12:12:26       0     88     29      -      1      0      0      0      0      0  12481   2407  14739  14738      0      0      2 
 20260812    12:12:27       0     97     29      -      0      0      0      0      0      0  12481   2415  19507  19506      0      4      1 
 20260812    12:12:28       0    523     44      -    100     35      0      0      0      0  12481   2400  19507  19506      0      5      2 
 20260812    12:12:29       0    413     40      -    100     86      0      0      0      0  12481   2392  19507  19506      0    143     79 
 20260812    12:12:30       0    480     45      -    100     37      0      0      0      0  12481   2422  19507  19506      0      4      3 
 20260812    12:12:31       0    411     42      -    100     87      0      0      0      0  12481   2392  19507  19506      0    142     31 
 20260812    12:12:32       0    460     46      -    100     37      0      0      0      0  12481   2422  19731  19730      0      3      3 
 20260812    12:12:33       0    415     43      -    100     86      0      0      0      0  12481   2392  19731  19730      0    142     32 
 20260812    12:12:34       0    455     49      -    100     37      0      0      0      0  12481   2422  20019  20018      0      4      2 
 20260812    12:12:35       0    422     44      -    100     86      0      0      0      0  12481   2400  20019  20018      0    148     32 
 20260812    12:12:36       0    453     49      -    100     37      0      0      0      0  12481   2422  20307  20306      0      4      2 
 20260812    12:12:37       0    415     44      -    100     86      0      0      0      0  12481   2415  20307  20306      0    140     33 
 20260812    12:12:38       0    431     50      -    100     38      0      0      0      0  12481   2422  20595  20594      0      4      2 
