timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 13:32:19.174, 0, 0 %, 0 MiB, 30.89 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:19.183, 1, 0 %, 0 MiB, 36.61 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:19.439, 0, 0 %, 3 MiB, 32.36 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:19.475, 1, 0 %, 1 MiB, 36.61 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:19.725, 0, 1 %, 595 MiB, 37.90 W, 180 MHz, 12481 MHz, 32
2026/09/26 13:32:19.725, 1, 0 %, 3 MiB, 38.22 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:19.975, 0, 0 %, 595 MiB, 42.90 W, 1912 MHz, 12481 MHz, 32
2026/09/26 13:32:19.975, 1, 0 %, 3 MiB, 38.17 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:20.225, 0, 0 %, 595 MiB, 62.74 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:20.225, 1, 0 %, 3 MiB, 39.18 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:20.476, 0, 0 %, 595 MiB, 80.29 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:20.476, 1, 0 %, 3 MiB, 38.99 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:20.726, 0, 0 %, 883 MiB, 87.47 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:20.726, 1, 0 %, 3 MiB, 37.82 W, 180 MHz, 405 MHz, 31
2026/09/26 13:32:20.976, 0, 5 %, 1267 MiB, 87.76 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:20.976, 1, 0 %, 851 MiB, 47.32 W, 180 MHz, 12481 MHz, 32
2026/09/26 13:32:21.226, 0, 0 %, 1331 MiB, 87.89 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:21.226, 1, 9 %, 1299 MiB, 63.98 W, 2370 MHz, 12481 MHz, 32
2026/09/26 13:32:21.476, 0, 3 %, 2355 MiB, 88.02 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:21.476, 1, 3 %, 1299 MiB, 74.92 W, 2370 MHz, 12481 MHz, 32
2026/09/26 13:32:21.726, 0, 12 %, 5075 MiB, 89.52 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:21.726, 1, 30 %, 3315 MiB, 89.29 W, 2370 MHz, 12481 MHz, 32
2026/09/26 13:32:21.977, 0, 21 %, 5075 MiB, 90.08 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:21.977, 1, 0 %, 3315 MiB, 94.94 W, 2377 MHz, 12481 MHz, 32
2026/09/26 13:32:22.227, 0, 0 %, 5075 MiB, 89.97 W, 2385 MHz, 12481 MHz, 33
2026/09/26 13:32:22.227, 1, 0 %, 3315 MiB, 94.32 W, 2377 MHz, 12481 MHz, 32
