Xp-6144-r0-t1 status=503 finish=None G=None cached=None ms=1862
Xp-6144-r0-t2 status=200 finish=length G=1 cached=6144 ms=101
Xp-6144-r0-t3 status=200 finish=length G=32 cached=6209 ms=432
Xp-6144-r0-t4 status=200 finish=length G=32 cached=6304 ms=435
Xp-6144-r0-t1-cold status=200 finish=length G=1 cached=0 ms=1846
Xp-6144-r0-t2-cold status=200 finish=length G=1 cached=0 ms=1898
Xp-6144-r0-t3-cold status=200 finish=length G=32 cached=0 ms=2305
Xp-6144-r0-t4-cold status=200 finish=length G=32 cached=0 ms=2311
Xp-6144-r1-t1 status=200 finish=length G=1 cached=0 ms=1831
Xp-6144-r1-t2 status=200 finish=length G=1 cached=6145 ms=75
Xp-6144-r1-t3 status=200 finish=length G=32 cached=6209 ms=436
Xp-6144-r1-t4 status=200 finish=length G=32 cached=6304 ms=479
Xp-6144-r1-t1-cold status=200 finish=length G=1 cached=0 ms=1825
Xp-6144-r1-t2-cold status=200 finish=length G=1 cached=0 ms=1882
Xp-6144-r1-t3-cold status=200 finish=length G=32 cached=0 ms=2290
Xp-6144-r1-t4-cold status=200 finish=length G=32 cached=0 ms=2292
Xp-6144-r2-t1 status=200 finish=length G=1 cached=0 ms=1822
Xp-6144-r2-t2 status=200 finish=length G=1 cached=6145 ms=75
Xp-6144-r2-t3 status=200 finish=length G=32 cached=6209 ms=454
Xp-6144-r2-t4 status=200 finish=length G=32 cached=6304 ms=467
Xp-6144-r2-t1-cold status=200 finish=length G=1 cached=0 ms=1812
Xp-6144-r2-t2-cold status=200 finish=length G=1 cached=0 ms=1886
Xp-6144-r2-t3-cold status=200 finish=length G=32 cached=0 ms=2288
Xp-6144-r2-t4-cold status=200 finish=length G=32 cached=0 ms=2303
Xp-6144-r3-t1 status=200 finish=length G=1 cached=0 ms=1832
Xp-6144-r3-t2 status=200 finish=length G=1 cached=6145 ms=77
Xp-6144-r3-t3 status=200 finish=length G=32 cached=6209 ms=464
Xp-6144-r3-t4 status=200 finish=length G=32 cached=6304 ms=472
Xp-6144-r3-t1-cold status=200 finish=length G=1 cached=0 ms=1842
Xp-6144-r3-t2-cold status=200 finish=length G=1 cached=0 ms=1902
Xp-6144-r3-t3-cold status=200 finish=length G=32 cached=0 ms=2287
Xp-6144-r3-t4-cold status=200 finish=length G=32 cached=0 ms=2316
Xp-6144-r4-t1 status=200 finish=length G=1 cached=0 ms=1829
Xp-6144-r4-t2 status=200 finish=length G=1 cached=6145 ms=77
Xp-6144-r4-t3 status=200 finish=length G=32 cached=6209 ms=464
Xp-6144-r4-t4 status=200 finish=length G=32 cached=6304 ms=470
Xp-6144-r4-t1-cold status=200 finish=length G=1 cached=0 ms=1835
Xp-6144-r4-t2-cold status=200 finish=length G=1 cached=0 ms=1898
Xp-6144-r4-t3-cold status=200 finish=length G=32 cached=0 ms=2302
Xp-6144-r4-t4-cold status=200 finish=length G=32 cached=0 ms=2300
DAY38 CLIENT rows=40 ok=39
