timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 22:35:46.686, 39, 14.66 W, 180 MHz, 405 MHz, 0 MiB, 0 %
2026/09/24 22:35:46.943, 39, 14.66 W, 180 MHz, 405 MHz, 1 MiB, 0 %
2026/09/24 22:35:47.230, 39, 14.66 W, 180 MHz, 405 MHz, 595 MiB, 0 %
2026/09/24 22:35:47.480, 40, 23.17 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 22:35:47.731, 40, 23.17 W, 180 MHz, 405 MHz, 1459 MiB, 1 %
2026/09/24 22:35:47.981, 40, 37.46 W, 2310 MHz, 13365 MHz, 1811 MiB, 0 %
2026/09/24 22:35:48.231, 40, 37.46 W, 2310 MHz, 13365 MHz, 2291 MiB, 0 %
2026/09/24 22:35:48.482, 40, 75.42 W, 2310 MHz, 13365 MHz, 2771 MiB, 3 %
2026/09/24 22:35:48.732, 40, 75.42 W, 2310 MHz, 13365 MHz, 3251 MiB, 3 %
2026/09/24 22:35:48.982, 40, 76.15 W, 2310 MHz, 13365 MHz, 3763 MiB, 4 %
2026/09/24 22:35:49.233, 40, 76.15 W, 2310 MHz, 13365 MHz, 4211 MiB, 4 %
2026/09/24 22:35:49.483, 40, 76.05 W, 2310 MHz, 13365 MHz, 4659 MiB, 4 %
2026/09/24 22:35:49.733, 40, 75.77 W, 2310 MHz, 13365 MHz, 5235 MiB, 4 %
2026/09/24 22:35:49.983, 40, 75.77 W, 2310 MHz, 13365 MHz, 5683 MiB, 4 %
2026/09/24 22:35:50.234, 40, 75.85 W, 2310 MHz, 13365 MHz, 6195 MiB, 4 %
2026/09/24 22:35:50.484, 40, 75.85 W, 2310 MHz, 13365 MHz, 6675 MiB, 4 %
2026/09/24 22:35:50.734, 40, 76.18 W, 2310 MHz, 13365 MHz, 7123 MiB, 4 %
2026/09/24 22:35:50.985, 40, 76.18 W, 2310 MHz, 13365 MHz, 7699 MiB, 4 %
2026/09/24 22:35:51.235, 40, 76.07 W, 2310 MHz, 13365 MHz, 8147 MiB, 4 %
2026/09/24 22:35:51.485, 40, 76.07 W, 2310 MHz, 13365 MHz, 8659 MiB, 4 %
2026/09/24 22:35:51.736, 40, 75.96 W, 2310 MHz, 13365 MHz, 9107 MiB, 4 %
2026/09/24 22:35:51.986, 40, 75.96 W, 2310 MHz, 13365 MHz, 9619 MiB, 4 %
2026/09/24 22:35:52.236, 40, 75.96 W, 2310 MHz, 13365 MHz, 10131 MiB, 4 %
2026/09/24 22:35:52.486, 40, 75.96 W, 2310 MHz, 13365 MHz, 10579 MiB, 4 %
2026/09/24 22:35:52.737, 41, 76.07 W, 2310 MHz, 13365 MHz, 11091 MiB, 4 %
2026/09/24 22:35:52.987, 41, 76.07 W, 2310 MHz, 13365 MHz, 11571 MiB, 4 %
