12:01:17.942	C	cpu0 2373707 4304901 419777 352993895 62001 0 125307 0 0 0
12:01:17.942	C	cpu1 29798856 4728932 8259772 316887822 348760 0 34946 0 0 0
12:01:17.942	C	cpu2 3110456 4316233 483913 352240773 125992 0 18747 0 0 0
12:01:17.942	C	cpu3 3551613 4373594 672172 351496351 148864 0 11020 0 0 0
12:01:17.942	C	cpu4 20326634 4695240 5591225 329172201 314203 0 10710 0 0 0
12:01:17.942	C	cpu5 3295997 4344760 526656 352012530 111533 0 5932 0 0 0
12:01:17.942	C	cpu6 3686157 4421963 335991 351874635 48439 0 3884 0 0 0
12:01:17.942	C	cpu7 2770674 4376861 309595 352875687 36919 0 3247 0 0 0
12:01:17.942	C	cpu8 1985499 4160760 343844 353823937 36816 0 4566 0 0 0
12:01:17.942	C	cpu9 2997613 4076666 249347 352269702 23741 0 448145 0 0 0
12:01:17.942	C	cpu10 1960881 4189142 268298 353936483 22995 0 3475 0 0 0
12:01:17.942	C	cpu11 2467764 4207798 250775 353238849 20012 0 107162 0 0 0
12:01:17.942	C	cpu12 2800164 4245397 660643 352547544 46900 0 5503 0 0 0
12:01:17.942	C	cpu13 2457598 4184589 406822 353165253 38011 0 47535 0 0 0
12:01:17.942	C	cpu14 2993868 4110585 292502 352958380 24633 0 2998 0 0 0
12:01:17.942	C	cpu15 2408378 4163836 317138 353448519 27005 0 3262 0 0 0
12:01:17.942	C	cpu16 4023271 4427284 282346 351611448 25465 0 1339 0 0 0
12:01:17.942	C	cpu17 24476368 4875270 6253503 324599263 123638 0 2534 0 0 0
12:01:17.942	C	cpu18 3545090 4473421 294425 352047482 30829 0 1384 0 0 0
12:01:17.942	C	cpu19 3900106 4515122 347401 351586003 36348 0 1428 0 0 0
12:01:17.942	C	cpu20 8534548 4717468 1905075 345087329 111238 0 2498 0 0 0
12:01:17.942	C	cpu21 3792288 4490593 314344 351760663 32625 0 1378 0 0 0
12:01:17.942	C	cpu22 2238232 4223749 217646 353707297 19613 0 1115 0 0 0
12:01:17.942	C	cpu23 3215937 4325167 227423 352619411 17630 0 2012 0 0 0
12:01:17.942	C	cpu24 3236005 4215324 269325 352639266 24830 0 2699 0 0 0
12:01:17.942	C	cpu25 1760197 4073752 223318 354142613 18738 0 83352 0 0 0
12:01:17.942	C	cpu26 3060482 4170475 233696 352916609 15441 0 2545 0 0 0
12:01:17.942	C	cpu27 2475174 4127740 220081 353229322 14583 0 240511 0 0 0
12:01:17.942	C	cpu28 3137829 4242335 267208 352723814 19317 0 3050 0 0 0
12:01:17.942	C	cpu29 2942044 4250621 252532 352931361 17005 0 2683 0 0 0
12:01:17.942	C	cpu30 1944762 4078370 211168 354149347 15254 0 2368 0 0 0
12:01:17.942	C	cpu31 2780763 4210751 237786 353151524 15421 0 2522 0 0 0
12:01:18.192	C	cpu0 2373707 4304901 419777 352993920 62001 0 125307 0 0 0
12:01:18.192	C	cpu1 29798859 4728932 8259791 316887823 348760 0 34946 0 0 0
12:01:18.192	C	cpu2 3110456 4316233 483913 352240798 125992 0 18747 0 0 0
12:01:18.192	C	cpu3 3551613 4373594 672172 351496376 148864 0 11020 0 0 0
12:01:18.192	C	cpu4 20326634 4695240 5591225 329172226 314203 0 10710 0 0 0
12:01:18.192	C	cpu5 3295997 4344760 526656 352012555 111533 0 5932 0 0 0
12:01:18.192	C	cpu6 3686157 4421963 335991 351874660 48439 0 3884 0 0 0
12:01:18.192	C	cpu7 2770674 4376861 309595 352875712 36919 0 3247 0 0 0
12:01:18.192	C	cpu8 1985499 4160760 343844 353823962 36816 0 4566 0 0 0
12:01:18.192	C	cpu9 2997613 4076666 249347 352269727 23741 0 448145 0 0 0
12:01:18.192	C	cpu10 1960881 4189142 268298 353936508 22995 0 3475 0 0 0
12:01:18.192	C	cpu11 2467764 4207798 250775 353238874 20012 0 107162 0 0 0
12:01:18.192	C	cpu12 2800164 4245397 660643 352547569 46900 0 5503 0 0 0
12:01:18.192	C	cpu13 2457598 4184589 406822 353165278 38011 0 47535 0 0 0
12:01:18.192	C	cpu14 2993868 4110585 292502 352958405 24633 0 2998 0 0 0
12:01:18.192	C	cpu15 2408378 4163836 317138 353448544 27005 0 3262 0 0 0
12:01:18.192	C	cpu16 4023271 4427284 282346 351611473 25465 0 1339 0 0 0
12:01:18.192	C	cpu17 24476368 4875270 6253503 324599288 123638 0 2534 0 0 0
12:01:18.192	C	cpu18 3545090 4473421 294425 352047506 30829 0 1384 0 0 0
12:01:18.192	C	cpu19 3900106 4515122 347401 351586028 36348 0 1428 0 0 0
12:01:18.192	C	cpu20 8534548 4717468 1905075 345087354 111238 0 2498 0 0 0
12:01:18.192	C	cpu21 3792288 4490593 314344 351760688 32625 0 1378 0 0 0
12:01:18.192	C	cpu22 2238232 4223749 217646 353707321 19613 0 1115 0 0 0
12:01:18.192	C	cpu23 3215937 4325167 227423 352619436 17630 0 2012 0 0 0
12:01:18.192	C	cpu24 3236005 4215324 269325 352639291 24830 0 2699 0 0 0
12:01:18.192	C	cpu25 1760197 4073752 223318 354142638 18738 0 83352 0 0 0
12:01:18.192	C	cpu26 3060482 4170475 233696 352916634 15441 0 2545 0 0 0
12:01:18.192	C	cpu27 2475174 4127740 220081 353229347 14583 0 240511 0 0 0
12:01:18.192	C	cpu28 3137829 4242335 267208 352723839 19317 0 3050 0 0 0
12:01:18.192	C	cpu29 2942044 4250621 252532 352931386 17005 0 2683 0 0 0
12:01:18.192	C	cpu30 1944762 4078370 211168 354149372 15254 0 2368 0 0 0
12:01:18.192	C	cpu31 2780763 4210751 237786 353151549 15421 0 2522 0 0 0
12:01:18.192	O	4372	run-gen-p68	17	238433049 30290 21
12:01:18.442	C	cpu0 2373707 4304901 419777 352993945 62001 0 125307 0 0 0
12:01:18.442	C	cpu1 29798859 4728932 8259791 316887848 348760 0 34946 0 0 0
12:01:18.442	C	cpu2 3110456 4316233 483913 352240823 125992 0 18747 0 0 0
12:01:18.442	C	cpu3 3551613 4373594 672172 351496401 148864 0 11020 0 0 0
12:01:18.442	C	cpu4 20326634 4695240 5591225 329172251 314203 0 10710 0 0 0
12:01:18.442	C	cpu5 3295997 4344760 526656 352012580 111533 0 5932 0 0 0
12:01:18.442	C	cpu6 3686157 4421963 335991 351874685 48439 0 3884 0 0 0
12:01:18.442	C	cpu7 2770674 4376861 309595 352875737 36919 0 3247 0 0 0
12:01:18.442	C	cpu8 1985499 4160760 343844 353823987 36816 0 4566 0 0 0
12:01:18.442	C	cpu9 2997613 4076666 249347 352269752 23741 0 448145 0 0 0
12:01:18.442	C	cpu10 1960881 4189142 268298 353936533 22995 0 3475 0 0 0
12:01:18.442	C	cpu11 2467764 4207798 250775 353238899 20012 0 107162 0 0 0
12:01:18.442	C	cpu12 2800164 4245397 660643 352547594 46900 0 5503 0 0 0
12:01:18.442	C	cpu13 2457598 4184589 406822 353165303 38011 0 47535 0 0 0
12:01:18.442	C	cpu14 2993868 4110585 292502 352958430 24633 0 2998 0 0 0
12:01:18.442	C	cpu15 2408378 4163836 317138 353448569 27005 0 3262 0 0 0
12:01:18.442	C	cpu16 4023271 4427284 282346 351611498 25465 0 1339 0 0 0
12:01:18.442	C	cpu17 24476380 4875270 6253516 324599288 123638 0 2534 0 0 0
12:01:18.442	C	cpu18 3545090 4473421 294425 352047531 30829 0 1384 0 0 0
12:01:18.442	C	cpu19 3900106 4515122 347401 351586053 36348 0 1428 0 0 0
12:01:18.442	C	cpu20 8534548 4717468 1905075 345087379 111238 0 2498 0 0 0
12:01:18.442	C	cpu21 3792288 4490593 314344 351760713 32625 0 1378 0 0 0
12:01:18.442	C	cpu22 2238232 4223749 217646 353707346 19613 0 1115 0 0 0
