timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/03 12:00:22.686, 0, 32, 2400 MHz, 65.33 W, 1856 MiB
2026/08/03 12:00:23.686, 0, 32, 2400 MHz, 65.41 W, 1856 MiB
2026/08/03 12:00:24.687, 0, 33, 2407 MHz, 65.53 W, 2016 MiB
2026/08/03 12:00:25.687, 0, 33, 2400 MHz, 65.41 W, 2016 MiB
2026/08/03 12:00:26.687, 0, 33, 2400 MHz, 65.40 W, 2112 MiB
2026/08/03 12:00:27.687, 0, 33, 2407 MHz, 65.68 W, 2272 MiB
2026/08/03 12:00:28.688, 0, 33, 2400 MHz, 65.42 W, 2272 MiB
2026/08/03 12:00:29.688, 0, 33, 2400 MHz, 65.35 W, 2336 MiB
2026/08/03 12:00:30.688, 0, 33, 2400 MHz, 65.26 W, 2368 MiB
2026/08/03 12:00:31.688, 0, 33, 2400 MHz, 65.23 W, 2528 MiB
2026/08/03 12:00:32.689, 0, 33, 2400 MHz, 65.64 W, 2528 MiB
2026/08/03 12:00:33.689, 0, 33, 2400 MHz, 65.24 W, 2592 MiB
2026/08/03 12:00:34.689, 0, 33, 2400 MHz, 65.51 W, 2592 MiB
2026/08/03 12:00:35.689, 0, 33, 2400 MHz, 65.24 W, 2624 MiB
2026/08/03 12:00:36.690, 0, 33, 2400 MHz, 65.16 W, 2784 MiB
2026/08/03 12:00:37.690, 0, 33, 2400 MHz, 65.33 W, 2784 MiB
2026/08/03 12:00:38.690, 0, 33, 2400 MHz, 65.01 W, 2848 MiB
2026/08/03 12:00:39.690, 0, 33, 2400 MHz, 65.10 W, 2880 MiB
2026/08/03 12:00:40.690, 0, 33, 2400 MHz, 65.27 W, 3072 MiB
2026/08/03 12:00:41.691, 0, 33, 2400 MHz, 65.28 W, 3072 MiB
2026/08/03 12:00:42.691, 0, 33, 2400 MHz, 65.24 W, 3136 MiB
2026/08/03 12:00:43.691, 0, 33, 2400 MHz, 65.18 W, 3168 MiB
2026/08/03 12:00:44.691, 0, 33, 2407 MHz, 65.22 W, 3296 MiB
2026/08/03 12:00:45.692, 0, 33, 2400 MHz, 65.21 W, 3296 MiB
2026/08/03 12:00:46.692, 0, 33, 2400 MHz, 65.17 W, 3360 MiB
2026/08/03 12:00:47.692, 0, 33, 2407 MHz, 65.41 W, 3392 MiB
2026/08/03 12:00:48.692, 0, 33, 2400 MHz, 65.51 W, 3584 MiB
2026/08/03 12:00:49.693, 0, 33, 2400 MHz, 65.43 W, 3584 MiB
2026/08/03 12:00:50.693, 0, 33, 2400 MHz, 65.36 W, 3616 MiB
2026/08/03 12:00:51.693, 0, 33, 2400 MHz, 65.35 W, 3648 MiB
2026/08/03 12:00:52.693, 0, 33, 2400 MHz, 65.17 W, 3776 MiB
2026/08/03 12:00:53.694, 0, 33, 2400 MHz, 65.28 W, 3840 MiB
2026/08/03 12:00:54.694, 0, 33, 2400 MHz, 65.40 W, 3872 MiB
2026/08/03 12:00:55.694, 0, 33, 2400 MHz, 65.59 W, 3872 MiB
2026/08/03 12:00:56.694, 0, 33, 2400 MHz, 65.81 W, 3904 MiB
2026/08/03 12:00:57.696, 0, 33, 2400 MHz, 65.62 W, 4096 MiB
2026/08/03 12:00:58.696, 0, 33, 2400 MHz, 65.52 W, 4096 MiB
2026/08/03 12:00:59.696, 0, 33, 2400 MHz, 65.25 W, 4160 MiB
2026/08/03 12:01:00.696, 0, 33, 2400 MHz, 65.54 W, 4352 MiB
2026/08/03 12:01:01.697, 0, 33, 2400 MHz, 65.57 W, 4352 MiB
2026/08/03 12:01:02.697, 0, 33, 2400 MHz, 65.16 W, 4384 MiB
2026/08/03 12:01:03.697, 0, 33, 2400 MHz, 65.46 W, 4416 MiB
2026/08/03 12:01:04.697, 0, 33, 2400 MHz, 65.30 W, 4512 MiB
2026/08/03 12:01:05.698, 0, 33, 2400 MHz, 65.45 W, 4608 MiB
2026/08/03 12:01:06.698, 0, 33, 2400 MHz, 65.31 W, 4608 MiB
2026/08/03 12:01:07.698, 0, 33, 2400 MHz, 65.89 W, 4640 MiB
2026/08/03 12:01:08.698, 0, 33, 2407 MHz, 65.93 W, 4672 MiB
2026/08/03 12:01:09.699, 0, 33, 2400 MHz, 65.36 W, 4864 MiB
2026/08/03 12:01:10.699, 0, 33, 2400 MHz, 64.94 W, 4864 MiB
2026/08/03 12:01:11.699, 0, 33, 2400 MHz, 65.43 W, 4928 MiB
2026/08/03 12:01:12.699, 0, 34, 2400 MHz, 65.57 W, 4960 MiB
2026/08/03 12:01:13.699, 0, 33, 2400 MHz, 65.36 W, 5120 MiB
2026/08/03 12:01:14.700, 0, 34, 2400 MHz, 65.57 W, 5120 MiB
2026/08/03 12:01:15.700, 0, 34, 2400 MHz, 65.51 W, 5184 MiB
2026/08/03 12:01:16.700, 0, 34, 2400 MHz, 65.93 W, 5184 MiB
2026/08/03 12:01:17.700, 0, 34, 2407 MHz, 65.95 W, 5376 MiB
2026/08/03 12:01:18.700, 0, 34, 2400 MHz, 65.63 W, 5376 MiB
2026/08/03 12:01:19.701, 0, 34, 2400 MHz, 65.69 W, 5440 MiB
2026/08/03 12:01:20.701, 0, 34, 2400 MHz, 65.86 W, 5472 MiB
2026/08/03 12:01:21.701, 0, 34, 2400 MHz, 65.63 W, 5632 MiB
2026/08/03 12:01:22.701, 0, 34, 2400 MHz, 65.84 W, 5632 MiB
2026/08/03 12:01:23.702, 0, 34, 2400 MHz, 65.36 W, 5696 MiB
2026/08/03 12:01:24.702, 0, 34, 2400 MHz, 65.54 W, 5728 MiB
2026/08/03 12:01:25.702, 0, 34, 2400 MHz, 65.53 W, 5728 MiB
2026/08/03 12:01:26.702, 0, 34, 2407 MHz, 65.88 W, 5888 MiB
2026/08/03 12:01:27.703, 0, 34, 2400 MHz, 65.62 W, 5888 MiB
2026/08/03 12:01:28.703, 0, 34, 2400 MHz, 65.56 W, 5952 MiB
2026/08/03 12:01:29.703, 0, 34, 2407 MHz, 65.73 W, 5984 MiB
2026/08/03 12:01:30.703, 0, 34, 2400 MHz, 66.00 W, 6144 MiB
2026/08/03 12:01:31.704, 0, 34, 2400 MHz, 66.15 W, 6144 MiB
2026/08/03 12:01:32.704, 0, 34, 2400 MHz, 66.03 W, 6240 MiB
2026/08/03 12:01:33.704, 0, 34, 2400 MHz, 65.75 W, 6400 MiB
2026/08/03 12:01:34.704, 0, 34, 2400 MHz, 65.87 W, 6400 MiB
2026/08/03 12:01:35.704, 0, 34, 2400 MHz, 65.70 W, 6464 MiB
2026/08/03 12:01:36.705, 0, 34, 2400 MHz, 66.14 W, 6496 MiB
2026/08/03 12:01:37.705, 0, 34, 2400 MHz, 66.27 W, 6496 MiB
2026/08/03 12:01:38.705, 0, 34, 2407 MHz, 66.32 W, 6656 MiB
2026/08/03 12:01:39.705, 0, 34, 2400 MHz, 65.82 W, 6656 MiB
2026/08/03 12:01:40.706, 0, 34, 2400 MHz, 66.18 W, 6720 MiB
2026/08/03 12:01:41.706, 0, 34, 2400 MHz, 66.12 W, 6752 MiB
2026/08/03 12:01:42.706, 0, 34, 2400 MHz, 65.86 W, 6912 MiB
2026/08/03 12:01:43.706, 0, 34, 2400 MHz, 66.04 W, 6912 MiB
2026/08/03 12:01:44.707, 0, 34, 2400 MHz, 65.89 W, 6976 MiB
2026/08/03 12:01:45.707, 0, 34, 2400 MHz, 65.88 W, 7008 MiB
2026/08/03 12:01:46.707, 0, 34, 2400 MHz, 65.98 W, 7008 MiB
2026/08/03 12:01:47.707, 0, 34, 2407 MHz, 66.32 W, 7200 MiB
2026/08/03 12:01:48.708, 0, 34, 2400 MHz, 66.00 W, 7264 MiB
2026/08/03 12:01:49.708, 0, 34, 2400 MHz, 65.86 W, 7264 MiB
2026/08/03 12:01:50.708, 0, 34, 2407 MHz, 65.65 W, 7424 MiB
2026/08/03 12:01:51.708, 0, 34, 2400 MHz, 65.69 W, 7424 MiB
2026/08/03 12:01:52.709, 0, 34, 2400 MHz, 65.72 W, 7488 MiB
2026/08/03 12:01:53.709, 0, 34, 2400 MHz, 65.93 W, 7520 MiB
2026/08/03 12:01:54.709, 0, 34, 2400 MHz, 66.01 W, 7712 MiB
2026/08/03 12:01:55.709, 0, 34, 2400 MHz, 65.96 W, 7712 MiB
2026/08/03 12:01:56.709, 0, 34, 2400 MHz, 65.31 W, 7744 MiB
2026/08/03 12:01:57.710, 0, 34, 2400 MHz, 65.79 W, 7744 MiB
2026/08/03 12:01:58.710, 0, 34, 2400 MHz, 65.75 W, 7776 MiB
2026/08/03 12:01:59.710, 0, 34, 2400 MHz, 65.83 W, 7968 MiB
2026/08/03 12:02:00.710, 0, 34, 2400 MHz, 65.98 W, 7968 MiB
2026/08/03 12:02:01.711, 0, 34, 2400 MHz, 65.99 W, 8000 MiB
2026/08/03 12:02:02.711, 0, 34, 2400 MHz, 65.76 W, 8032 MiB
2026/08/03 12:02:03.711, 0, 34, 2400 MHz, 65.59 W, 8224 MiB
2026/08/03 12:02:04.711, 0, 34, 2400 MHz, 65.75 W, 8224 MiB
2026/08/03 12:02:05.712, 0, 34, 2400 MHz, 65.71 W, 8288 MiB
2026/08/03 12:02:06.712, 0, 34, 2400 MHz, 65.45 W, 8384 MiB
2026/08/03 12:02:07.712, 0, 34, 2400 MHz, 65.68 W, 8480 MiB
2026/08/03 12:02:08.712, 0, 34, 2400 MHz, 65.73 W, 8512 MiB
2026/08/03 12:02:09.713, 0, 34, 2400 MHz, 66.02 W, 8512 MiB
2026/08/03 12:02:10.713, 0, 34, 2407 MHz, 66.10 W, 8544 MiB
2026/08/03 12:02:11.713, 0, 34, 2400 MHz, 65.98 W, 8736 MiB
2026/08/03 12:02:12.713, 0, 34, 2400 MHz, 66.13 W, 8736 MiB
2026/08/03 12:02:13.714, 0, 34, 2400 MHz, 65.75 W, 8800 MiB
2026/08/03 12:02:14.714, 0, 34, 2400 MHz, 66.24 W, 8832 MiB
2026/08/03 12:02:15.714, 0, 34, 2400 MHz, 65.78 W, 8992 MiB
2026/08/03 12:02:16.714, 0, 34, 2400 MHz, 65.96 W, 8992 MiB
2026/08/03 12:02:17.714, 0, 34, 2400 MHz, 66.21 W, 9056 MiB
2026/08/03 12:02:18.715, 0, 34, 2400 MHz, 65.79 W, 9056 MiB
2026/08/03 12:02:19.715, 0, 34, 2400 MHz, 65.33 W, 9088 MiB
2026/08/03 12:02:20.715, 0, 34, 2400 MHz, 65.85 W, 9248 MiB
2026/08/03 12:02:21.715, 0, 34, 2400 MHz, 66.17 W, 9248 MiB
2026/08/03 12:02:22.716, 0, 34, 2400 MHz, 66.00 W, 9344 MiB
2026/08/03 12:02:23.716, 0, 34, 2400 MHz, 65.87 W, 9504 MiB
2026/08/03 12:02:24.716, 0, 34, 2400 MHz, 66.32 W, 9504 MiB
2026/08/03 12:02:25.716, 0, 34, 2400 MHz, 66.17 W, 9568 MiB
2026/08/03 12:02:26.717, 0, 34, 2400 MHz, 66.01 W, 9600 MiB
2026/08/03 12:02:27.717, 0, 34, 2400 MHz, 66.05 W, 9664 MiB
2026/08/03 12:02:28.717, 0, 34, 2400 MHz, 65.88 W, 9760 MiB
2026/08/03 12:02:29.717, 0, 34, 2400 MHz, 65.87 W, 9824 MiB
2026/08/03 12:02:30.718, 0, 34, 2400 MHz, 65.87 W, 9824 MiB
2026/08/03 12:02:31.718, 0, 34, 2407 MHz, 65.94 W, 9856 MiB
2026/08/03 12:02:32.718, 0, 34, 2400 MHz, 66.16 W, 10016 MiB
2026/08/03 12:02:33.718, 0, 34, 2400 MHz, 65.75 W, 10016 MiB
2026/08/03 12:02:34.719, 0, 34, 2400 MHz, 66.00 W, 10080 MiB
2026/08/03 12:02:35.721, 0, 34, 2400 MHz, 65.99 W, 10112 MiB
2026/08/03 12:02:36.721, 0, 34, 2400 MHz, 65.89 W, 10272 MiB
2026/08/03 12:02:37.721, 0, 34, 2400 MHz, 66.16 W, 10272 MiB
2026/08/03 12:02:38.721, 0, 34, 2400 MHz, 66.01 W, 10368 MiB
2026/08/03 12:02:39.722, 0, 34, 2400 MHz, 66.37 W, 10400 MiB
2026/08/03 12:02:40.722, 0, 34, 2407 MHz, 66.51 W, 10528 MiB
2026/08/03 12:02:41.722, 0, 34, 2400 MHz, 66.28 W, 10528 MiB
2026/08/03 12:02:42.722, 0, 34, 2400 MHz, 66.00 W, 10592 MiB
2026/08/03 12:02:43.723, 0, 34, 2407 MHz, 66.09 W, 10624 MiB
2026/08/03 12:02:44.723, 0, 34, 2400 MHz, 66.39 W, 10784 MiB
2026/08/03 12:02:45.723, 0, 34, 2400 MHz, 65.76 W, 10784 MiB
2026/08/03 12:02:46.723, 0, 34, 2400 MHz, 65.86 W, 10848 MiB
2026/08/03 12:02:47.724, 0, 34, 2400 MHz, 65.86 W, 10880 MiB
2026/08/03 12:02:48.724, 0, 34, 2400 MHz, 65.90 W, 10976 MiB
2026/08/03 12:02:49.724, 0, 34, 2400 MHz, 66.04 W, 11072 MiB
2026/08/03 12:02:50.724, 0, 34, 2400 MHz, 66.19 W, 11072 MiB
2026/08/03 12:02:51.725, 0, 34, 2400 MHz, 66.08 W, 11104 MiB
2026/08/03 12:02:52.725, 0, 34, 2407 MHz, 66.33 W, 11136 MiB
2026/08/03 12:02:53.725, 0, 35, 2400 MHz, 66.29 W, 11328 MiB
2026/08/03 12:02:54.726, 0, 34, 2400 MHz, 66.08 W, 11328 MiB
2026/08/03 12:02:55.726, 0, 34, 2400 MHz, 66.29 W, 11392 MiB
2026/08/03 12:02:56.726, 0, 34, 2400 MHz, 66.20 W, 11584 MiB
2026/08/03 12:02:57.726, 0, 34, 2400 MHz, 66.20 W, 11584 MiB
2026/08/03 12:02:58.726, 0, 34, 2400 MHz, 66.10 W, 11616 MiB
2026/08/03 12:02:59.727, 0, 35, 2400 MHz, 66.10 W, 11648 MiB
2026/08/03 12:03:00.727, 0, 34, 2400 MHz, 66.37 W, 11648 MiB
2026/08/03 12:03:01.727, 0, 35, 2407 MHz, 66.28 W, 11840 MiB
2026/08/03 12:03:02.727, 0, 35, 2400 MHz, 66.02 W, 11840 MiB
2026/08/03 12:03:03.728, 0, 35, 2400 MHz, 65.82 W, 11872 MiB
2026/08/03 12:03:04.728, 0, 35, 2400 MHz, 66.06 W, 11904 MiB
2026/08/03 12:03:05.728, 0, 34, 2400 MHz, 65.91 W, 12096 MiB
2026/08/03 12:03:06.728, 0, 35, 2400 MHz, 65.84 W, 12096 MiB
2026/08/03 12:03:07.729, 0, 35, 2400 MHz, 65.74 W, 12160 MiB
2026/08/03 12:03:08.729, 0, 35, 2400 MHz, 65.57 W, 12192 MiB
2026/08/03 12:03:09.729, 0, 35, 2400 MHz, 65.84 W, 12256 MiB
2026/08/03 12:03:10.729, 0, 35, 2407 MHz, 66.07 W, 12352 MiB
2026/08/03 12:03:11.730, 0, 35, 2400 MHz, 65.87 W, 12416 MiB
2026/08/03 12:03:12.730, 0, 35, 2400 MHz, 66.53 W, 12416 MiB
2026/08/03 12:03:13.730, 0, 35, 2407 MHz, 66.42 W, 12608 MiB
2026/08/03 12:03:14.731, 0, 35, 2400 MHz, 66.01 W, 12608 MiB
2026/08/03 12:03:15.731, 0, 35, 2400 MHz, 66.21 W, 12640 MiB
2026/08/03 12:03:16.731, 0, 35, 2400 MHz, 66.20 W, 12704 MiB
2026/08/03 12:03:17.731, 0, 35, 2400 MHz, 66.35 W, 12864 MiB
2026/08/03 12:03:18.732, 0, 35, 2400 MHz, 66.33 W, 12864 MiB
2026/08/03 12:03:19.732, 0, 35, 2400 MHz, 65.99 W, 12928 MiB
2026/08/03 12:03:20.732, 0, 35, 2400 MHz, 65.75 W, 12928 MiB
2026/08/03 12:03:21.732, 0, 35, 2400 MHz, 65.85 W, 12960 MiB
2026/08/03 12:03:22.733, 0, 35, 2400 MHz, 66.59 W, 13120 MiB
2026/08/03 12:03:23.733, 0, 35, 2400 MHz, 66.07 W, 13120 MiB
2026/08/03 12:03:24.733, 0, 35, 2400 MHz, 65.78 W, 13184 MiB
2026/08/03 12:03:25.734, 0, 35, 2400 MHz, 66.08 W, 13216 MiB
2026/08/03 12:03:26.734, 0, 35, 2400 MHz, 66.14 W, 13376 MiB
2026/08/03 12:03:27.734, 0, 35, 2400 MHz, 66.15 W, 13376 MiB
2026/08/03 12:03:28.734, 0, 35, 2400 MHz, 66.32 W, 13440 MiB
2026/08/03 12:03:29.735, 0, 35, 2400 MHz, 66.12 W, 13600 MiB
2026/08/03 12:03:30.735, 0, 35, 2400 MHz, 65.96 W, 13632 MiB
2026/08/03 12:03:31.735, 0, 35, 2400 MHz, 65.99 W, 13696 MiB
2026/08/03 12:03:32.735, 0, 35, 2400 MHz, 65.89 W, 13696 MiB
2026/08/03 12:03:33.736, 0, 35, 2407 MHz, 66.30 W, 13728 MiB
2026/08/03 12:03:34.736, 0, 35, 2400 MHz, 66.08 W, 13888 MiB
2026/08/03 12:03:35.736, 0, 35, 2400 MHz, 65.98 W, 13888 MiB
2026/08/03 12:03:36.737, 0, 35, 2400 MHz, 66.55 W, 13952 MiB
2026/08/03 12:03:37.737, 0, 35, 2400 MHz, 65.99 W, 13984 MiB
2026/08/03 12:03:38.737, 0, 35, 2400 MHz, 65.99 W, 14144 MiB
2026/08/03 12:03:39.737, 0, 35, 2400 MHz, 65.88 W, 14144 MiB
2026/08/03 12:03:40.738, 0, 35, 2400 MHz, 65.92 W, 14208 MiB
2026/08/03 12:03:41.738, 0, 35, 2400 MHz, 65.58 W, 14208 MiB
2026/08/03 12:03:42.738, 0, 35, 2407 MHz, 65.57 W, 14240 MiB
2026/08/03 12:03:43.738, 0, 35, 2400 MHz, 65.79 W, 14432 MiB
2026/08/03 12:03:44.738, 0, 35, 2400 MHz, 66.08 W, 14432 MiB
2026/08/03 12:03:45.739, 0, 35, 2400 MHz, 65.86 W, 14496 MiB
2026/08/03 12:03:46.739, 0, 35, 2400 MHz, 65.83 W, 14656 MiB
2026/08/03 12:03:47.739, 0, 35, 2400 MHz, 66.32 W, 14656 MiB
2026/08/03 12:03:48.740, 0, 35, 2400 MHz, 66.09 W, 14720 MiB
2026/08/03 12:03:49.740, 0, 35, 2400 MHz, 66.03 W, 14752 MiB
2026/08/03 12:03:50.740, 0, 35, 2400 MHz, 66.19 W, 14784 MiB
2026/08/03 12:03:51.740, 0, 35, 2407 MHz, 66.46 W, 14944 MiB
2026/08/03 12:03:52.740, 0, 35, 2400 MHz, 66.36 W, 14944 MiB
2026/08/03 12:03:53.741, 0, 35, 2400 MHz, 66.30 W, 14976 MiB
2026/08/03 12:03:54.741, 0, 35, 2407 MHz, 66.21 W, 15008 MiB
2026/08/03 12:03:55.741, 0, 35, 2400 MHz, 66.02 W, 15200 MiB
2026/08/03 12:03:56.741, 0, 35, 2400 MHz, 66.04 W, 15200 MiB
2026/08/03 12:03:57.742, 0, 35, 2400 MHz, 66.11 W, 15232 MiB
2026/08/03 12:03:58.742, 0, 35, 2400 MHz, 66.08 W, 15264 MiB
2026/08/03 12:03:59.742, 0, 35, 2400 MHz, 65.90 W, 15296 MiB
2026/08/03 12:04:00.742, 0, 35, 2407 MHz, 66.00 W, 15456 MiB
2026/08/03 12:04:01.743, 0, 35, 2400 MHz, 65.84 W, 15520 MiB
2026/08/03 12:04:02.743, 0, 35, 2400 MHz, 65.72 W, 15520 MiB
2026/08/03 12:04:03.743, 0, 35, 2407 MHz, 65.81 W, 15712 MiB
2026/08/03 12:04:04.743, 0, 35, 2400 MHz, 65.89 W, 15712 MiB
2026/08/03 12:04:05.744, 0, 35, 2400 MHz, 65.60 W, 15744 MiB
2026/08/03 12:04:06.744, 0, 35, 2400 MHz, 65.66 W, 15776 MiB
2026/08/03 12:04:07.744, 0, 35, 2400 MHz, 65.95 W, 15968 MiB
2026/08/03 12:04:08.744, 0, 35, 2400 MHz, 65.82 W, 15968 MiB
2026/08/03 12:04:09.745, 0, 35, 2400 MHz, 65.58 W, 16000 MiB
2026/08/03 12:04:10.745, 0, 35, 2400 MHz, 65.60 W, 16000 MiB
2026/08/03 12:04:11.745, 0, 35, 2407 MHz, 65.51 W, 16032 MiB
2026/08/03 12:04:12.745, 0, 35, 2400 MHz, 65.66 W, 16224 MiB
2026/08/03 12:04:13.746, 0, 35, 2400 MHz, 67.37 W, 16224 MiB
2026/08/03 12:04:14.746, 0, 35, 2400 MHz, 68.27 W, 16288 MiB
2026/08/03 12:04:15.746, 0, 35, 2400 MHz, 68.28 W, 16320 MiB
2026/08/03 12:04:16.746, 0, 35, 2400 MHz, 68.40 W, 16480 MiB
2026/08/03 12:04:17.746, 0, 35, 2400 MHz, 68.47 W, 16480 MiB
2026/08/03 12:04:18.747, 0, 35, 2400 MHz, 67.25 W, 16544 MiB
2026/08/03 12:04:19.747, 0, 35, 2400 MHz, 66.90 W, 16544 MiB
2026/08/03 12:04:20.747, 0, 35, 2407 MHz, 66.79 W, 16736 MiB
2026/08/03 12:04:21.747, 0, 35, 2400 MHz, 67.09 W, 16736 MiB
2026/08/03 12:04:22.748, 0, 35, 2400 MHz, 67.03 W, 16800 MiB
2026/08/03 12:04:23.748, 0, 35, 2400 MHz, 67.21 W, 16832 MiB
2026/08/03 12:04:24.748, 0, 35, 2400 MHz, 67.11 W, 16992 MiB
2026/08/03 12:04:25.748, 0, 35, 2400 MHz, 67.30 W, 16992 MiB
2026/08/03 12:04:26.749, 0, 35, 2400 MHz, 67.30 W, 17056 MiB
2026/08/03 12:04:27.749, 0, 35, 2400 MHz, 67.21 W, 17088 MiB
2026/08/03 12:04:28.749, 0, 35, 2400 MHz, 66.92 W, 17152 MiB
2026/08/03 12:04:29.749, 0, 35, 2407 MHz, 67.53 W, 17248 MiB
2026/08/03 12:04:30.750, 0, 35, 2400 MHz, 66.71 W, 17312 MiB
2026/08/03 12:04:31.750, 0, 35, 2400 MHz, 66.52 W, 17312 MiB
2026/08/03 12:04:32.750, 0, 35, 2407 MHz, 66.74 W, 17344 MiB
2026/08/03 12:04:33.750, 0, 35, 2400 MHz, 67.08 W, 17504 MiB
2026/08/03 12:04:34.751, 0, 35, 2400 MHz, 67.00 W, 17504 MiB
2026/08/03 12:04:35.751, 0, 35, 2400 MHz, 66.97 W, 17600 MiB
2026/08/03 12:04:36.751, 0, 35, 2400 MHz, 67.31 W, 17760 MiB
2026/08/03 12:04:37.751, 0, 49, 2527 MHz, 193.28 W, 18272 MiB
2026/08/03 12:04:38.751, 0, 49, 2715 MHz, 581.64 W, 18272 MiB
2026/08/03 12:04:39.752, 0, 46, 2707 MHz, 564.55 W, 18752 MiB
2026/08/03 12:04:40.752, 0, 44, 2917 MHz, 322.71 W, 18752 MiB
2026/08/03 12:04:41.752, 0, 44, 2910 MHz, 426.67 W, 18752 MiB
2026/08/03 12:04:42.753, 0, 45, 2910 MHz, 447.78 W, 18752 MiB
2026/08/03 12:04:43.753, 0, 45, 2910 MHz, 447.90 W, 18752 MiB
2026/08/03 12:04:44.754, 0, 45, 2910 MHz, 448.07 W, 18752 MiB
2026/08/03 12:04:45.755, 0, 46, 2910 MHz, 448.60 W, 18752 MiB
2026/08/03 12:04:46.755, 0, 46, 2910 MHz, 449.09 W, 18752 MiB
2026/08/03 12:04:47.755, 0, 46, 2910 MHz, 445.59 W, 18752 MiB
2026/08/03 12:04:48.755, 0, 45, 2910 MHz, 433.37 W, 18752 MiB
2026/08/03 12:04:49.756, 0, 40, 2925 MHz, 93.51 W, 18752 MiB
2026/08/03 12:04:50.756, 0, 39, 2647 MHz, 88.41 W, 508 MiB
2026/08/03 12:04:51.756, 0, 38, 2400 MHz, 68.39 W, 544 MiB
2026/08/03 12:04:52.756, 0, 38, 2400 MHz, 66.78 W, 544 MiB
2026/08/03 12:04:53.757, 0, 38, 2400 MHz, 66.89 W, 544 MiB
2026/08/03 12:04:54.758, 0, 38, 2400 MHz, 67.03 W, 544 MiB
2026/08/03 12:04:55.758, 0, 38, 2400 MHz, 66.97 W, 544 MiB
2026/08/03 12:04:56.758, 0, 38, 2400 MHz, 67.37 W, 544 MiB
2026/08/03 12:04:57.758, 0, 38, 2400 MHz, 67.19 W, 544 MiB
2026/08/03 12:04:58.759, 0, 38, 2400 MHz, 67.08 W, 544 MiB
2026/08/03 12:04:59.759, 0, 38, 2400 MHz, 66.93 W, 544 MiB
2026/08/03 12:05:00.759, 0, 38, 2400 MHz, 67.34 W, 544 MiB
2026/08/03 12:05:01.759, 0, 38, 2400 MHz, 67.07 W, 544 MiB
2026/08/03 12:05:02.760, 0, 38, 2400 MHz, 66.89 W, 544 MiB
2026/08/03 12:05:03.760, 0, 38, 2400 MHz, 66.99 W, 544 MiB
2026/08/03 12:05:04.760, 0, 38, 2400 MHz, 66.98 W, 544 MiB
