70571 memra-server S futex_wait_queue utime=1
70577 tokio-rt-worker S futex_wait_queue utime=0
70578 tokio-rt-worker S futex_wait_queue utime=0
70579 tokio-rt-worker S futex_wait_queue utime=0
70580 tokio-rt-worker S futex_wait_queue utime=0
70581 tokio-rt-worker S futex_wait_queue utime=0
70582 tokio-rt-worker S futex_wait_queue utime=0
70583 tokio-rt-worker S futex_wait_queue utime=0
70584 tokio-rt-worker S futex_wait_queue utime=0
70585 tokio-rt-worker S futex_wait_queue utime=0
70586 tokio-rt-worker S futex_wait_queue utime=3
70587 tokio-rt-worker S futex_wait_queue utime=0
70588 tokio-rt-worker S futex_wait_queue utime=0
70589 tokio-rt-worker S futex_wait_queue utime=0
70590 tokio-rt-worker S futex_wait_queue utime=0
70591 tokio-rt-worker S futex_wait_queue utime=0
70592 tokio-rt-worker S futex_wait_queue utime=0
70593 tokio-rt-worker S futex_wait_queue utime=0
70594 tokio-rt-worker S futex_wait_queue utime=0
70595 tokio-rt-worker S futex_wait_queue utime=0
70596 tokio-rt-worker S ep_poll utime=9
70597 tokio-rt-worker S futex_wait_queue utime=0
70598 tokio-rt-worker S futex_wait_queue utime=0
70599 tokio-rt-worker S futex_wait_queue utime=0
70600 tokio-rt-worker S futex_wait_queue utime=0
70601 tokio-rt-worker S futex_wait_queue utime=0
70602 tokio-rt-worker S futex_wait_queue utime=0
70603 tokio-rt-worker S futex_wait_queue utime=0
70604 tokio-rt-worker S futex_wait_queue utime=0
70605 tokio-rt-worker S futex_wait_queue utime=0
70606 tokio-rt-worker S futex_wait_queue utime=0
70607 tokio-rt-worker S futex_wait_queue utime=0
70608 tokio-rt-worker S futex_wait_queue utime=0
70609 tokio-rt-worker S futex_wait_queue utime=0
70610 tokio-rt-worker S futex_wait_queue utime=0
70611 tokio-rt-worker S futex_wait_queue utime=0
70612 tokio-rt-worker S futex_wait_queue utime=0
70613 tokio-rt-worker S futex_wait_queue utime=0
70614 tokio-rt-worker S futex_wait_queue utime=4
70615 tokio-rt-worker S futex_wait_queue utime=0
70616 tokio-rt-worker S futex_wait_queue utime=0
70617 memra-xid-tail S pipe_read utime=0
70618 memra-gpu-watch S hrtimer_nanosleep utime=0
70620 memra-gpu-worke S futex_wait_queue utime=10199
70623 cuda00003800010 S do_poll.constprop.0 utime=0
70625 memra-gpu-worke S futex_wait_queue utime=0
70626 cuda-EvtHandlr S do_poll.constprop.0 utime=12
70627 memra-gpu-worke S do_poll.constprop.0 utime=7
70631 memra-gpu-worke S futex_wait_queue utime=0
70632 cuda-EvtHandlr S do_poll.constprop.0 utime=11
71050 dsv4-serve-dsv4 R 0 utime=42095
