2026/08/10 17:05:13.399, 0, 31, 2407, 87.69, 46001, 0
2026/08/10 17:05:13.405, 1, 31, 2325, 84.81, 56339, 0
2026/08/10 17:05:13.660, 0, 37, 2407, 131.17, 46353, 63
2026/08/10 17:05:13.660, 1, 31, 2325, 84.62, 56339, 0
2026/08/10 17:05:13.910, 0, 34, 2392, 158.98, 46353, 37
2026/08/10 17:05:13.910, 1, 39, 2325, 125.88, 56435, 88
2026/08/10 17:05:14.160, 0, 34, 2400, 181.76, 46353, 8
2026/08/10 17:05:14.160, 1, 37, 2310, 191.18, 56435, 48
2026/08/10 17:05:14.410, 0, 35, 2347, 204.47, 46353, 40
2026/08/10 17:05:14.410, 1, 36, 2280, 217.82, 56435, 49
2026/08/10 17:05:14.660, 0, 35, 2340, 199.46, 46353, 38
2026/08/10 17:05:14.660, 1, 36, 2287, 254.95, 56435, 45
