timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 06:32:52.238, 46, 34.06 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/25 06:32:52.492, 46, 34.06 W, 180 MHz, 810 MHz, 24 MiB, 0 %
2026/09/25 06:32:52.743, 46, 34.06 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 06:32:52.993, 47, 45.26 W, 180 MHz, 810 MHz, 2484 MiB, 5 %
2026/09/25 06:32:53.243, 47, 45.26 W, 180 MHz, 810 MHz, 3700 MiB, 5 %
2026/09/25 06:32:53.494, 47, 59.83 W, 2625 MHz, 13365 MHz, 4980 MiB, 14 %
2026/09/25 06:32:53.744, 47, 59.83 W, 2625 MHz, 13365 MHz, 6196 MiB, 14 %
2026/09/25 06:32:53.994, 47, 91.75 W, 2625 MHz, 13365 MHz, 7444 MiB, 15 %
2026/09/25 06:32:54.244, 47, 91.75 W, 2625 MHz, 13365 MHz, 8660 MiB, 15 %
2026/09/25 06:32:54.494, 47, 91.60 W, 2625 MHz, 13365 MHz, 9940 MiB, 15 %
2026/09/25 06:32:54.745, 47, 91.60 W, 2625 MHz, 13365 MHz, 11156 MiB, 15 %
2026/09/25 06:32:54.995, 47, 91.55 W, 2625 MHz, 13365 MHz, 12436 MiB, 15 %
2026/09/25 06:32:55.245, 47, 91.55 W, 2625 MHz, 13365 MHz, 13652 MiB, 15 %
2026/09/25 06:32:55.495, 47, 91.61 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/25 06:32:55.745, 47, 91.61 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/25 06:32:55.995, 47, 90.64 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:56.246, 47, 90.64 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:56.496, 47, 89.30 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:56.746, 47, 89.30 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:56.996, 47, 89.00 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:57.246, 47, 89.00 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:57.496, 47, 89.00 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:57.747, 47, 89.00 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:57.997, 47, 87.67 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:58.247, 47, 87.67 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:58.497, 47, 87.67 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:58.747, 47, 87.67 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:58.997, 47, 87.91 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:59.248, 47, 87.91 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:59.498, 47, 87.91 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:59.748, 47, 87.91 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:32:59.998, 47, 87.92 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:00.248, 47, 87.92 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:00.498, 47, 87.92 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:00.749, 47, 87.92 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:00.999, 47, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:01.249, 47, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:01.499, 47, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:01.750, 47, 87.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:02.000, 47, 88.08 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:02.251, 47, 88.08 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:33:02.501, 47, 88.25 W, 2610 MHz, 13365 MHz, 16052 MiB, 0 %
2026/09/25 06:33:02.751, 47, 88.25 W, 2610 MHz, 13365 MHz, 16820 MiB, 0 %
2026/09/25 06:33:03.001, 54, 205.04 W, 2805 MHz, 13365 MHz, 16820 MiB, 94 %
2026/09/25 06:33:03.251, 54, 205.04 W, 2805 MHz, 13365 MHz, 16820 MiB, 94 %
2026/09/25 06:33:03.501, 55, 345.90 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 06:33:03.751, 55, 345.90 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 06:33:04.001, 56, 418.12 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 06:33:04.251, 56, 418.12 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 06:33:04.502, 57, 430.10 W, 2820 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 06:33:04.752, 57, 430.10 W, 2820 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 06:33:05.002, 57, 439.11 W, 2820 MHz, 13365 MHz, 16820 MiB, 94 %
2026/09/25 06:33:05.252, 57, 439.11 W, 2820 MHz, 13365 MHz, 17108 MiB, 94 %
