timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 20:02:18.518, 0, 0 %, 2 MiB, 112.93 W, 2850 MHz, 14001 MHz, 53
2026/09/24 20:02:18.522, 1, 0 %, 2 MiB, 112.34 W, 2737 MHz, 14001 MHz, 50
2026/09/24 20:02:18.776, 0, 0 %, 42 MiB, 112.93 W, 2850 MHz, 14001 MHz, 53
2026/09/24 20:02:18.777, 1, 0 %, 4 MiB, 112.34 W, 2737 MHz, 14001 MHz, 50
2026/09/24 20:02:19.028, 0, 0 %, 596 MiB, 112.93 W, 2850 MHz, 14001 MHz, 53
2026/09/24 20:02:19.028, 1, 0 %, 4 MiB, 112.34 W, 2737 MHz, 14001 MHz, 50
2026/09/24 20:02:19.278, 0, 0 %, 596 MiB, 113.24 W, 2850 MHz, 14001 MHz, 52
2026/09/24 20:02:19.278, 1, 0 %, 4 MiB, 116.97 W, 2737 MHz, 14001 MHz, 50
2026/09/24 20:02:19.529, 0, 0 %, 596 MiB, 113.24 W, 2850 MHz, 14001 MHz, 52
2026/09/24 20:02:19.529, 1, 0 %, 4 MiB, 116.97 W, 2737 MHz, 14001 MHz, 50
2026/09/24 20:02:19.779, 0, 0 %, 596 MiB, 111.49 W, 2850 MHz, 13365 MHz, 52
2026/09/24 20:02:19.779, 1, 0 %, 4 MiB, 111.64 W, 2857 MHz, 14001 MHz, 50
2026/09/24 20:02:20.029, 0, 0 %, 884 MiB, 111.49 W, 2850 MHz, 13365 MHz, 52
2026/09/24 20:02:20.029, 1, 0 %, 4 MiB, 111.64 W, 2857 MHz, 14001 MHz, 50
2026/09/24 20:02:20.279, 0, 0 %, 1268 MiB, 109.94 W, 2850 MHz, 13365 MHz, 52
2026/09/24 20:02:20.280, 1, 0 %, 23 MiB, 111.50 W, 2857 MHz, 14001 MHz, 50
2026/09/24 20:02:20.531, 0, 0 %, 1268 MiB, 109.94 W, 2850 MHz, 13365 MHz, 52
